PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT
71,59D,59,D,2,1,1,2,12,F,D,E,W,1,,,,,,,,,56,4,4,5,5,5,6,0,,,,,,,,,0,1,984,68.864,2.56
71,59D,59,D,2,2,1,1,3,R,Y,E,W,4,,,,,,,,,107,0,0,10,15,13,0,-12,,,,,,,,,0,1,1012,68.864,2.56
71,60E,60,E,2,1,1,2,12,F,D,E,W,1,,,,,,,,,74,12,6,1,0,0,0,0,,,,,,,,,0,1,1295,384.67,14.3
71,60E,60,E,2,2,1,1,9,L,Y,A,W,3,,,,,,,,,132,0,4,9,7,3,0,13,,,,,,,,,0,1,942,384.67,14.3
71,61A,61,A,2,1,2,2,12,F,D,E,W,6,1,3,U,9,9,9,9,U,74,54,40,31,18,5,0,0,,,,,,,,,0,1,1330,40.35,1.5
71,61A,61,A,2,2,2,1,12,F,Y,E,W,4,,,,,,,,,60,29,17,12,6,1,0,0,,,,,,,,,0,1,1120,40.35,1.5
71,61A,61,A,2,3,1,1,12,L,D,A,S,2,,,,,,,,,175,0,1,3,2,2,0,-67,,,,,,,,,0,1,1081,40.35,1.5
71,62C,62,C,2,2,1,1,6,B,D,A,E,2,3,3,2,F,D,L,W,1,60,5,3,2,1,1,0,0,60,1,1,0,0,0,0,0,0,1,1060,44.923,1.67
71,62C,62,C,2,3,3,2,11,L,Z,E,W,1,,,,,,,,,68,0,1,1,1,1,0,-44,,,,,,,,,0,0,1108,44.923,1.67
71,63C,63,C,2,1,2,42,12,F,Y,E,W,3,1,2,12,L,D,A,S,2,57,7,21,15,10,5,2,0,149,0,1,1,3,5,0,3,1,1,1043,44.923,1.67
71,63C,63,C,2,2,1,1,12,F,L,A,S,9,,,,,,,,,71,5,1,1,1,0,0,0,,,,,,,,,0,1,1190,44.923,1.67
71,64D,64,D,2,1,1,76,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1060,68.864,2.56
71,65C,65,C,2,1,1,2,3,R,P,E,W,3,,,,,,,,,81,0,5,9,9,7,0,-8,,,,,,,,,0,1,1049,44.923,1.67
71,65C,65,C,2,2,1,1,12,F,D,E,W,1,,,,,,,,,56,2,2,1,1,1,1,0,,,,,,,,,0,1,970,44.923,1.67
71,66G,66,G,2,1,1,2,12,F,D,E,W,2,3,2,3,R,B,E,W,1,61,0,0,3,4,7,10,0,51,2,1,2,3,1,0,11,1,1,1083,1210.5,45
71,66G,66,G,2,2,1,1,9,L,F,E,W,3,3,1,9,L,B,E,W,1,53,3,11,10,6,3,3,60,33,2,2,2,0,0,0,-82,0,1,1087,1210.5,45
71,67C,67,C,2,1,1,68,12,F,Z,E,W,3,2,57,12,F,R,E,E,5,71,0,5,14,28,23,19,0,,,,,,,,,0,1,1143,44.923,1.67
71,68C,68,C,2,1,1,42,3,R,F,E,W,4,,,,,,,,,44,0,0,0,6,22,22,46,,,,,,,,,0,1,1005,88.232,3.28
71,69D,69,D,2,1,1,2,10,L,Y,E,W,3,,,,,,,,,78,0,9,4,4,5,0,38,,,,,,,,,0,1,1120,149.564,5.56
71,69D,69,D,2,2,1,1,1,F,D,E,W,1,,,,,,,,,74,11,9,8,8,8,7,0,,,,,,,,,0,1,1120,149.564,5.56
71,70H,70,H,2,1,1,88,1,F,Z,G,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1014,3766,140
71,71C,71,C,2,1,1,2,3,R,Y,E,W,3,,,,,,,,,100,0,7,8,0,0,0,34,,,,,,,,,0,1,1012,88.232,3.28
71,71C,71,C,2,2,1,1,12,F,Z,E,W,1,,,,,,,,,62,0,0,2,4,7,10,0,,,,,,,,,0,1,1060,88.232,3.28
71,72C,72,C,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,88.232,3.28
71,72C,72,C,2,2,1,1,89,L,Y,E,W,4,,,,,,,,,87,2,9,15,17,8,0,8,,,,,,,,,0,1,1049,88.232,3.28
71,73C,73,C,2,1,1,2,11,L,Z,E,W,2,,,,,,,,,64,0,1,7,8,4,0,-42,,,,,,,,,0,1,1081,88.232,3.28
71,73C,73,C,2,2,1,1,1,F,Y,E,W,3,,,,,,,,,58,23,14,9,5,1,0,0,,,,,,,,,0,1,1012,88.232,3.28
71,75D,75,D,2,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1055,149.564,5.56
71,77E,77,E,2,1,1,2,12,F,D,E,W,2,,,,,,,,,56,0,1,5,12,13,10,0,,,,,,,,,0,1,957,707.47,26.3
71,77E,77,E,2,2,1,1,11,F,L,E,E,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1250,707.47,26.3
71,78A,78,A,2,1,1,2,3,R,Y,A,W,6,2,51,12,F,Z,E,W,3,96,0,12,33,32,23,0,-2,56,0,2,11,20,19,20,0,0,1,991,40.35,1.5
71,78A,78,A,2,2,1,1,12,F,D,E,W,3,,,,,,,,,62,5,5,7,11,14,25,0,,,,,,,,,0,1,1060,40.35,1.5
71,79D,79,D,2,1,3,42,3,R,F,E,N,3,2,68,3,R,F,E,W,3,,,,,,,,,,,,,,,,,1,1,1139,224.346,8.34
71,80G,80,G,2,1,1,2,10,L,F,E,W,2,,,,,,,,,38,0,0,0,0,5,8,50,,,,,,,,,0,1,965,3873.6,144
71,80G,80,G,2,2,1,1,12,F,D,E,W,1,,,,,,,,,56,0,2,1,1,0,0,0,,,,,,,,,0,1,942,3873.6,144
71,81C,81,C,2,1,1,2,1,F,D,E,W,1,2,2,6,R,Y,E,S,1,58,4,4,4,4,4,4,0,,,,,,,,,0,1,943,44.116,1.64
71,81C,81,C,2,2,1,1,10,L,Y,E,W,2,3,3,12,F,R,E,E,1,99,0,4,3,4,5,0,39,34,0,1,1,2,2,6,18,1,1,1159,44.116,1.64
71,81C,81,C,2,3,3,2,10,F,L,E,N,1,,,,,,,,,31,0,0,0,0,0,0,-16,,,,,,,,,0,0,1040,44.116,1.64
71,82D,82,D,2,1,2,42,12,F,L,E,N,2,1,41,U,9,9,9,9,U,52,11,22,18,8,0,0,0,,,,,,,,,0,1,983,67.25,2.5
71,83D,83,D,2,1,1,2,12,F,D,E,W,1,2,2,9,L,Z,E,N,2,61,8,8,12,5,3,0,0,45,0,1,5,1,0,0,-48,0,1,1081,67.25,2.5
71,83D,83,D,2,2,1,1,3,R,F,E,W,2,2,1,3,R,B,E,N,1,44,0,3,3,5,6,1,57,24,0,1,1,0,0,0,76,0,1,1005,67.25,2.5
71,84G,84,G,2,1,1,2,81,F,Z,E,W,1,2,2,3,R,Z,E,W,2,62,5,6,6,6,6,6,0,63,0,4,4,1,0,0,-58,1,1,1033,1210.5,45
71,84G,84,G,2,2,1,1,10,L,F,E,W,3,2,1,9,L,B,E,W,1,53,0,5,13,9,9,6,63,52,1,2,3,3,1,0,-66,0,1,1049,1210.5,45
71,85C,85,C,2,1,2,31,0,T,D,D,O,4,1,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1108,44.116,1.64
71,86C,86,C,2,1,1,2,12,F,D,E,W,2,2,2,9,L,Z,A,W,2,59,13,9,7,6,5,5,0,58,0,2,4,2,1,0,-41,1,1,1005,44.116,1.64
71,86C,86,C,2,2,1,1,3,R,Y,E,W,2,2,1,4,R,B,E,W,1,93,0,0,4,9,6,1,37,41,1,1,4,3,1,1,-70,0,1,1004,44.116,1.64
71,87D,87,D,2,1,1,2,81,F,D,E,W,2,,,,,,,,,57,12,14,16,20,14,8,0,,,,,,,,,0,1,942,67.25,2.5
71,87D,87,D,2,2,1,1,10,L,Y,E,W,3,2,31,0,T,Y,D,O,2,88,0,0,4,17,8,0,-1,,,,,,,,,0,1,976,67.25,2.5
71,88E,88,E,2,1,1,2,12,F,Y,E,W,1,,,,,,,,,56,3,3,3,0,0,0,0,,,,,,,,,0,1,799,352.39,13.1
71,88E,88,E,2,2,1,1,6,B,Z,E,W,1,,,,,,,,,65,0,0,0,0,0,0,0,,,,,,,,,0,0,1081,352.39,13.1
71,89G,89,G,2,1,1,42,12,F,R,E,N,2,,,,,,,,,59,0,0,3,7,9,0,0,,,,,,,,,0,1,991,1210.5,45
71,90D,90,D,2,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,973,67.25,2.5
71,91A,91,A,2,1,1,2,12,F,D,E,W,3,,,,,,,,,60,29,28,27,21,12,8,0,,,,,,,,,0,1,1040,32.28,1.2
71,91A,91,A,2,2,1,1,6,B,D,E,W,9,,,,,,,,,58,21,27,34,39,46,48,0,,,,,,,,,0,1,866,32.28,1.2
71,92C,92,C,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1250,44.116,1.64
71,92C,92,C,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,44.116,1.64
71,93D,93,D,2,1,1,2,71,F,D,E,W,3,,,,,,,,,56,1,7,11,12,14,22,0,,,,,,,,,0,1,972,67.25,2.5
71,94F,94,F,2,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,446.54,16.6
71,95C,95,C,2,1,1,2,11,F,D,E,W,2,2,2,9,L,P,E,W,2,62,6,8,13,11,4,0,0,98,0,2,5,1,1,0,-10,0,1,1060,44.116,1.64
71,95C,95,C,2,2,1,1,2,R,Y,E,W,3,2,1,3,R,B,E,W,2,123,0,1,6,10,9,1,29,61,1,4,4,3,1,0,-67,0,1,1082,44.116,1.64
71,96C,96,C,2,1,1,88,12,U,F,D,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,965,44.116,1.64
71,97E,97,E,2,1,1,2,12,F,D,E,W,2,,,,,,,,,59,4,6,7,9,9,10,0,,,,,,,,,0,1,991,352.39,13.1
71,97E,97,E,2,2,1,1,3,R,P,E,W,3,,,,,,,,,88,0,6,14,15,13,0,-12,,,,,,,,,0,1,1081,352.39,13.1
71,98H,98,H,2,1,1,2,3,R,P,E,W,2,2,63,9,L,B,W,N,3,86,0,1,7,5,2,0,-20,,,,,,,,,1,1,1049,1775.4,66
71,98H,98,H,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1034,1775.4,66
71,99E,99,E,2,1,1,77,69,L,F,E,W,2,2,77,9,L,B,E,W,3,46,0,2,2,7,7,7,56,70,0,15,5,2,1,0,-52,0,1,1012,352.39,13.1
71,100C,100,C,2,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1004,44.116,1.64
71,101C,101,C,2,1,1,2,92,F,D,E,W,2,,,,,,,,,58,14,11,15,10,8,6,0,,,,,,,,,0,1,1005,44.116,1.64
71,101C,101,C,2,2,1,1,12,F,Y,E,W,2,,,,,,,,,64,18,13,8,5,2,0,0,,,,,,,,,0,1,1049,44.116,1.64
71,102D,102,D,2,1,1,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,67.25,2.5
71,103E,103,E,2,1,1,51,12,F,R,E,N,2,,,,,,,,,58,0,2,4,7,11,7,0,,,,,,,,,0,1,1012,352.39,13.1
71,104G,104,G,2,1,1,31,0,L,D,A,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1033,1210.5,45
71,105C,105,C,2,1,1,58,92,F,D,E,W,2,,,,,,,,,60,13,14,15,16,17,18,0,,,,,,,,,0,1,1250,44.116,1.64
71,106C,106,C,2,1,1,2,2,R,F,E,W,3,3,2,82,R,B,E,W,3,93,0,0,0,6,7,3,61,89,6,7,8,3,1,0,-39,0,1,1139,44.116,1.64
71,106C,106,C,2,2,1,1,11,F,D,E,W,2,3,1,9,L,B,E,W,3,62,22,12,8,4,0,0,-11,75,2,7,3,1,0,0,-67,1,1,1081,44.116,1.64
71,107E,107,E,2,1,1,51,12,F,Y,E,N,2,,,,,,,,,55,0,12,12,6,2,0,13,,,,,,,,,0,1,992,352.39,13.1
71,108H,108,H,2,1,1,2,82,F,Z,E,W,2,3,2,3,R,P,A,W,2,72,0,5,11,18,13,6,13,79,0,3,4,7,2,0,-14,1,1,1160,1775.4,66
71,108H,108,H,2,3,4,2,10,L,B,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1608,1775.4,66
71,109F,109,F,2,2,1,1,2,R,Z,A,W,3,,,,,,,,,96,0,3,12,11,7,0,-24,,,,,,,,,0,1,1150,446.54,16.6
71,110A,110,A,2,1,1,2,9,L,Z,E,W,4,2,2,9,L,F,E,W,1,99,0,14,22,22,11,0,-23,51,0,0,2,1,2,1,63,0,1,957,32.28,1.2
71,110A,110,A,2,2,1,1,12,F,D,E,W,2,2,1,9,L,F,E,W,1,60,8,7,9,8,6,11,0,,,,,,,,,0,1,1102,32.28,1.2
71,111C,111,C,2,1,1,2,12,F,D,E,W,2,,,,,,,,,59,8,2,1,2,3,11,0,,,,,,,,,0,1,1043,44.116,1.64
71,111C,111,C,2,2,1,1,3,R,Z,E,W,3,,,,,,,,,103,0,8,13,12,9,0,6,,,,,,,,,0,1,1040,44.116,1.64
71,112C,112,C,2,1,1,42,12,F,Z,E,W,2,,,,,,,,,58,0,3,6,9,12,11,14,,,,,,,,,0,1,1012,44.116,1.64
71,113D,113,D,2,1,2,31,U,9,9,9,9,U,1,2,12,F,L,E,S,3,,,,,,,,,,,,,,,,,0,0,840,67.25,2.5
71,113D,113,D,2,2,1,1,6,R,Z,A,S,1,3,63,2,R,F,W,N,1,76,0,0,0,1,0,0,-35,,,,,,,,,0,0,973,67.25,2.5
71,114B,114,B,2,1,1,2,12,F,D,E,W,4,,,,,,,,,56,35,35,36,34,30,27,0,,,,,,,,,0,1,997,37.66,1.4
71,114B,114,B,2,2,1,1,12,F,D,E,W,2,,,,,,,,,66,27,27,27,26,27,21,0,,,,,,,,,0,1,1080,37.66,1.4
71,115C,115,C,2,1,1,2,3,R,P,A,W,2,,,,,,,,,80,0,0,3,7,4,0,-11,,,,,,,,,0,1,1024,44.116,1.64
71,116G,116,G,2,1,1,2,6,B,D,E,W,1,,,,,,,,,74,3,4,7,7,5,4,-11,,,,,,,,,0,0,1140,1210.5,45
71,116G,116,G,2,2,1,1,12,F,D,E,W,1,,,,,,,,,55,4,3,2,2,2,2,0,,,,,,,,,0,1,1012,1210.5,45
71,117B,117,B,2,1,1,2,12,F,D,A,W,2,,,,,,,,,66,4,3,6,7,6,5,0,,,,,,,,,0,1,1189,26.9,1
71,117B,117,B,2,2,1,1,63,R,Y,A,W,6,,,,,,,,,130,0,15,33,25,9,0,20,,,,,,,,,0,1,1049,26.9,1
71,118C,118,C,2,1,1,2,12,F,Y,E,W,4,,,,,,,,,64,43,30,20,11,4,0,-6,,,,,,,,,0,1,1108,28.783,1.07
71,118C,118,C,2,2,1,1,12,F,L,A,E,8,2,3,U,9,9,9,9,U,62,13,9,4,3,3,2,-23,,,,,,,,,0,1,1042,28.783,1.07
71,118C,118,C,2,3,2,2,12,F,D,E,W,1,,,,,,,,,62,2,2,2,2,3,6,0,,,,,,,,,0,1,962,28.783,1.07
71,119E,119,E,2,1,1,2,12,F,Y,E,W,1,,,,,,,,,61,1,1,1,1,0,0,-17,,,,,,,,,0,1,1049,223.27,8.3
71,119E,119,E,2,2,1,1,6,B,Z,E,W,2,2,3,12,F,L,E,E,1,63,0,2,9,15,11,7,14,65,4,1,1,0,0,0,-25,0,1,1081,223.27,8.3
71,119E,119,E,2,3,2,2,12,L,Z,E,S,1,,,,,,,,,103,0,2,2,4,1,0,-48,,,,,,,,,0,0,1087,223.27,8.3
71,120E,120,E,2,1,1,2,1,F,R,E,E,2,,,,,,,,,57,1,2,3,5,8,11,23,,,,,,,,,0,1,966,223.27,8.3
71,120E,120,E,2,2,1,1,12,F,D,E,W,2,,,,,,,,,48,0,4,11,11,6,3,0,,,,,,,,,0,1,934,223.27,8.3
71,121F,121,F,2,1,1,2,12,F,L,E,W,1,,,,,,,,,67,5,4,2,1,1,0,-25,,,,,,,,,0,1,1081,287.83,10.7
71,122D,122,D,2,1,1,2,71,F,D,E,W,3,,,,,,,,,59,7,11,20,23,23,31,0,,,,,,,,,0,1,1081,43.578,1.62
71,122D,122,D,2,2,1,1,62,R,Z,A,W,6,,,,,,,,,110,0,11,30,17,13,0,16,,,,,,,,,0,1,942,43.578,1.62
71,124H,124,H,2,1,1,2,6,B,D,E,W,1,,,,,,,,,64,0,0,1,1,0,0,-5,,,,,,,,,0,0,1049,1210.5,45
71,124H,124,H,2,2,1,1,12,F,R,E,E,1,,,,,,,,,29,0,0,0,0,1,1,24,,,,,,,,,0,1,1100,1210.5,45
71,125C,125,C,2,1,1,71,12,F,D,E,W,1,,,,,,,,,55,4,7,3,1,0,0,-9,,,,,,,,,0,1,1034,28.783,1.07
71,126C,126,C,2,1,1,60,12,F,L,E,E,5,,,,,,,,,56,25,32,43,30,21,14,-5,,,,,,,,,0,1,945,28.783,1.07
71,127D,127,D,2,1,1,31,0,T,D,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,963,43.578,1.62
71,128G,128,G,2,1,1,54,12,R,D,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1010,833.9,31
71,129C,129,C,2,1,1,2,12,F,Z,E,W,1,,,,,,,,,62,0,1,1,2,3,4,20,,,,,,,,,0,1,1060,28.783,1.07
71,129C,129,C,2,2,1,1,6,B,Y,E,W,2,2,60,12,F,L,E,E,1,59,21,18,14,9,5,2,-15,59,3,2,1,0,0,0,-24,0,1,973,28.783,1.07
71,130E,130,E,2,1,1,2,69,L,F,E,E,5,,,,,,,,,46,0,1,4,8,11,24,83,,,,,,,,,0,1,1330,223.27,8.3
71,130E,130,E,2,2,1,1,12,F,R,E,E,6,2,63,8,L,B,W,N,1,55,0,0,0,1,1,7,19,,,,,,,,,1,1,970,223.27,8.3
71,131F,131,F,2,1,1,2,11,F,D,E,W,3,,,,,,,,,57,0,4,11,17,20,23,0,,,,,,,,,0,1,942,287.83,10.7
71,131F,131,F,2,2,1,1,2,R,Y,E,W,2,,,,,,,,,127,0,4,5,5,7,1,27,,,,,,,,,0,1,1049,287.83,10.7
71,132C,132,C,2,1,2,42,12,F,Z,E,W,5,1,68,12,F,R,E,W,1,60,3,9,16,24,32,46,4,,,,,,,,,0,1,1012,28.783,1.07
71,133D,133,D,2,1,1,2,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1065,43.578,1.62
71,133D,133,D,2,2,1,1,12,F,Z,A,W,1,,,,,,,,,57,0,0,1,3,6,9,17,,,,,,,,,0,1,906,43.578,1.62
71,134D,134,D,2,1,1,68,12,F,D,E,W,2,,,,,,,,,59,0,0,6,11,11,5,0,,,,,,,,,0,1,968,43.578,1.62
71,135D,135,D,2,1,4,42,11,L,Y,E,W,3,6,59,0,T,B,D,W,2,,,,,,,,,,,,,,,,,1,1,913,43.578,1.62
71,136C,136,C,2,1,1,2,12,F,Y,E,W,2,,,,,,,,,58,1,3,7,7,2,0,-12,,,,,,,,,0,1,957,28.783,1.07
71,136C,136,C,2,2,1,1,10,L,Z,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1330,28.783,1.07
71,137D,137,D,2,1,3,61,U,9,9,9,9,U,4,61,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1240,43.578,1.62
71,138E,138,E,2,1,1,2,3,F,Y,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1034,223.27,8.3
71,138E,138,E,2,2,2,31,0,T,D,D,O,3,1,1,12,L,B,E,S,2,,,,,,,,,57,2,5,3,0,0,0,-77,0,1,999,223.27,8.3
71,139G,139,G,2,1,1,76,12,F,Y,E,W,1,,,,,,,,,73,1,1,0,0,0,0,-18,,,,,,,,,0,1,1143,833.9,31
71,140H,140,H,2,1,1,68,3,R,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1055,1210.5,45
71,141C,141,C,2,1,1,2,12,F,Y,E,W,1,,,,,,,,,59,5,3,2,1,0,0,-10,,,,,,,,,0,1,937,28.783,1.07
71,141C,141,C,2,2,1,1,6,B,Z,E,W,3,,,,,,,,,52,0,3,10,15,12,10,13,,,,,,,,,0,1,1033,28.783,1.07
71,142B,142,B,2,1,2,42,62,R,Y,A,W,4,1,42,12,L,Z,A,W,2,65,0,8,23,21,12,0,40,,,,,,,,,0,1,1081,26.9,1
71,143C,143,C,2,1,1,2,12,F,Z,E,W,4,,,,,,,,,64,0,4,11,18,28,43,8,,,,,,,,,0,1,1108,28.783,1.07
71,143C,143,C,2,2,1,1,12,F,Z,E,W,4,,,,,,,,,58,0,0,4,10,19,31,9,,,,,,,,,0,1,1179,28.783,1.07
71,144C,144,C,2,1,1,2,12,F,D,E,W,1,,,,,,,,,52,2,4,4,6,5,6,0,,,,,,,,,0,1,1060,28.783,1.07
71,144C,144,C,2,2,1,1,9,L,D,E,W,4,,,,,,,,,140,0,3,14,17,6,0,3,,,,,,,,,0,1,1070,28.783,1.07
71,145C,145,C,2,1,1,2,12,F,D,E,W,1,,,,,,,,,61,2,1,1,1,1,1,0,,,,,,,,,0,1,1049,28.783,1.07
71,146F,146,F,2,3,2,2,12,F,L,M,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1108,287.83,10.7
71,147G,147,G,2,1,1,60,12,U,F,Y,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,833.9,31
71,148C,148,C,2,1,4,31,0,T,Y,D,O,3,2,60,12,U,Y,D,W,2,,,,,,,,,,,,,,,,,0,1,971,28.783,1.07
71,149C,149,C,2,1,1,51,69,L,P,A,N,5,,,,,,,,,44,0,5,15,32,22,0,-28,,,,,,,,,0,1,1108,28.783,1.07
71,150C,150,C,2,1,1,2,12,F,D,E,W,3,,,,,,,,,57,25,25,25,27,23,24,0,,,,,,,,,0,1,942,28.783,1.07
71,150C,150,C,2,2,1,1,3,R,Z,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1300,28.783,1.07
71,152D,152,D,2,1,2,71,12,F,Y,A,W,6,1,50,U,9,9,9,9,U,54,18,22,15,8,2,0,-7,,,,,,,,,0,1,1012,87.156,3.24
71,153H,153,H,2,1,2,31,0,T,P,D,O,2,1,60,12,U,F,D,W,2,,,,,,,,,,,,,,,,,0,1,998,2421,90
71,154D,154,D,2,2,1,1,6,B,L,E,W,3,,,,,,,,,62,10,7,2,1,0,0,-22,,,,,,,,,0,1,1041,43.578,1.62
71,155A,155,A,2,1,2,42,72,F,Y,E,W,3,1,50,U,9,9,9,9,U,73,3,6,22,27,21,8,6,,,,,,,,,0,1,1143,26.9,1
71,156C,156,C,2,1,1,54,12,F,Y,E,W,2,2,41,12,R,D,A,S,1,60,11,11,13,13,14,0,-4,,,,,,,,,0,1,940,57.566,2.14
71,157C,157,C,2,1,1,2,12,F,R,E,E,5,,,,,,,,,57,0,0,2,4,7,11,22,,,,,,,,,0,1,999,57.566,2.14
71,158D,158,D,2,1,1,2,9,L,B,E,W,2,,,,,,,,,72,0,7,9,3,3,0,-91,,,,,,,,,0,1,1315,87.156,3.24
71,158D,158,D,2,2,1,1,12,F,D,E,W,3,,,,,,,,,53,24,19,19,12,6,0,0,,,,,,,,,0,1,992,87.156,3.24
71,159E,159,E,2,1,1,2,6,B,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1215,446.54,16.6
71,159E,159,E,2,2,1,1,12,F,Y,E,W,1,,,,,,,,,56,6,5,5,6,0,0,-13,,,,,,,,,0,1,945,446.54,16.6
71,160G,160,G,2,1,1,51,12,F,Z,E,W,1,2,50,12,L,Z,E,S,1,74,0,1,4,6,10,8,25,,,,,,,,,0,1,1143,1667.8,62
71,161C,161,C,2,1,2,31,0,R,D,A,O,3,1,44,2,U,F,D,W,2,,,,,,,,,,,,,,,,,0,1,1120,28.783,1.07
71,162D,162,D,2,1,1,42,62,R,Y,A,W,4,,,,,,,,,90,0,4,11,18,4,0,38,,,,,,,,,0,1,1080,43.578,1.62
71,163C,163,C,2,1,1,2,83,R,F,E,W,3,2,2,3,R,B,E,W,2,47,0,0,4,11,18,15,72,55,0,1,5,2,1,0,-59,0,1,1049,28.783,1.07
71,163C,163,C,2,2,1,1,12,F,L,E,E,2,2,1,9,L,B,E,W,2,58,13,10,7,3,1,0,-22,50,0,4,4,3,2,0,-54,0,1,988,28.783,1.07
71,164E,164,E,2,1,1,71,12,F,D,E,W,2,,,,,,,,,56,0,1,3,5,7,11,2,,,,,,,,,0,1,970,223.27,8.3
71,165F,165,F,2,2,1,1,3,R,Z,A,W,2,2,3,9,L,B,E,W,2,74,0,4,3,2,1,0,-80,74,6,7,9,7,4,0,-98,0,1,1160,287.83,10.7
71,165F,165,F,2,3,2,2,12,F,Z,E,N,1,3,4,6,B,Z,E,W,1,56,1,1,3,5,2,0,7,56,0,1,1,1,2,2,15,0,1,945,287.83,10.7
71,165F,165,F,2,4,3,3,12,F,C,L,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1040,287.83,10.7
71,166G,166,G,2,1,1,2,11,F,L,E,W,1,2,2,9,L,B,E,W,1,58,2,1,1,0,0,0,-19,67,0,3,2,2,1,0,-53,0,1,999,833.9,31
71,166G,166,G,2,2,1,1,2,R,F,E,W,2,2,1,3,R,B,E,W,1,,,,,,,,,35,0,1,1,1,1,0,-67,0,0,1012,833.9,31
71,167D,167,D,2,1,2,31,0,L,D,A,W,4,1,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,937,43.578,1.62
71,168H,168,H,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1060,1210.5,45
71,168H,168,H,2,2,1,1,6,B,Z,E,W,2,,,,,,,,,58,0,2,8,12,14,17,8,,,,,,,,,0,1,913,1210.5,45
71,169C,169,C,2,1,1,2,12,F,D,E,W,2,,,,,,,,,58,9,8,9,6,4,3,0,,,,,,,,,0,1,939,28.783,1.07
71,170C,170,C,2,1,1,2,12,F,Y,E,W,2,,,,,,,,,75,17,20,20,12,6,0,-14,,,,,,,,,0,1,1120,28.783,1.07
71,170C,170,C,2,2,1,1,12,F,Y,E,W,2,,,,,,,,,56,13,11,10,7,1,0,-11,,,,,,,,,0,1,1175,28.783,1.07
71,171F,171,F,2,2,1,1,1,F,D,E,W,1,2,1,3,R,P,E,N,2,,,,,,,,,69,0,5,5,3,1,0,-38,0,1,1139,287.83,10.7
71,172C,172,C,2,1,4,42,1,R,Y,A,W,3,2,51,12,F,L,E,E,4,75,0,0,10,11,7,2,38,,,,,,,,,1,1,1043,28.783,1.07
71,173E,173,E,2,1,1,2,3,R,F,E,W,3,,,,,,,,,47,0,2,8,7,5,3,17,,,,,,,,,0,1,957,223.27,8.3
71,173E,173,E,2,2,1,1,12,F,Y,E,W,1,,,,,,,,,66,13,8,5,3,3,2,-16,,,,,,,,,0,1,1030,223.27,8.3
71,174G,174,G,2,1,3,42,1,R,Z,A,W,3,2,56,12,U,F,L,E,2,50,0,0,3,3,1,0,-39,,,,,,,,,1,1,1024,833.9,31
71,175C,175,C,2,1,1,2,63,R,Y,E,W,4,,,,,,,,,98,0,10,21,19,7,0,-2,,,,,,,,,0,1,970,28.783,1.07
