PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
1,059D,59,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,059D,59,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,83,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,060B,60,B,4,9,U,25,1,1,1,N,N,N,N,N,N,N,N,N,1,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,061B,61,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,86,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,061B,61,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,062C,62,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,76,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,062C,62,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,77,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,063A,63,A,4,9,U,U,1,2,1,N,N,N,N,N,N,N,N,N,66,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
1,063A,63,A,4,9,U,U,2,2,1,N,N,N,N,N,N,N,N,N,66,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
1,064C,64,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,20,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,064C,64,C,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,21,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,065B,65,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,23,98,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
1,065B,65,B,4,9,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
1,066C,66,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,15,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,067B,67,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,26,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,067B,67,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,24,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,068C,68,C,4,9,0,C,1,6,1,N,N,N,N,N,N,N,N,N,45,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,068C,68,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,44,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,069D,69,D,4,9,U,C,1,3,1,N,N,N,N,N,N,N,N,N,88,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,069D,69,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,070B,70,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,83,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,070B,70,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,82,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,071C,71,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,86,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,071C,71,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,87,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,072B,72,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,69,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,072B,72,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,073C,73,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,073C,73,C,4,9,0,C,2,4,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,074C,74,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,50,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,074C,74,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,51,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,075B,75,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,98,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
1,076C,76,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,83,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,076C,76,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,82,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,077B,77,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,83,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,077B,77,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,078C,78,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,7,98,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
1,079C,79,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,079C,79,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,079C,79,C,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,080D,80,D,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,24,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,080D,80,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,25,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,080D,80,D,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,98,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,081B,81,B,4,9,1,C,1,1,1,N,N,N,N,N,N,N,N,N,6,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
1,082B,82,B,4,9,U,C,1,3,1,N,N,N,N,N,N,N,N,N,34,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,082B,82,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,35,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,083C,83,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,84,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,083C,83,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,84,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,084B,84,B,4,9,1,D,1,2,1,N,N,N,N,N,N,N,N,N,86,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,084B,84,B,4,9,1,C,2,2,1,N,N,N,N,N,N,N,N,N,87,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,085C,85,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,085C,85,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,69,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,086A,86,A,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,1,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,087B,87,B,4,9,U,C,1,3,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,087B,87,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,69,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,088B,88,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,7,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,088B,88,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,98,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,088B,88,B,4,9,1,C,3,1,1,N,N,N,N,N,N,N,N,N,98,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,089B,89,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,089B,89,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,090C,90,C,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,20,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,090C,90,C,4,9,0,C,2,5,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,091A,91,A,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,88,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,091A,91,A,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,091A,91,A,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,092B,92,B,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,11,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,093B,93,B,4,9,1,C,1,2,1,N,N,N,N,N,N,N,N,N,86,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,093B,93,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,87,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,094C,94,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,094C,94,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,86,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,095C,95,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,86,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,095C,95,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,87,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,096B,96,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,2,98,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,097C,97,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,76,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,097C,97,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,77,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,098B,98,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,098B,98,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,20,7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,099C,99,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,69,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,099C,99,C,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,100B,100,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,6,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,101D,101,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,101D,101,D,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,69,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,102B,102,B,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,20,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,102B,102,B,4,9,1,C,2,1,1,N,N,N,N,N,N,N,N,N,21,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,103B,103,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,46,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,103B,103,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,46,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,104C,104,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,51,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,104C,104,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,50,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,105B,105,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,11,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
1,106C,106,C,4,9,1,B,1,1,1,N,N,N,N,N,N,N,N,N,86,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,106C,106,C,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,107B,107,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,86,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,107B,107,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,87,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,107B,107,B,4,9,0,C,3,3,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,108C,108,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,88,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,108C,108,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,109B,109,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,21,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,109B,109,B,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,20,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,110C,110,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,11,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,111D,111,D,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,76,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,111D,111,D,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,77,7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,111D,111,D,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,112B,112,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,88,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,112B,112,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,113B,113,B,4,9,U,U,1,2,1,N,N,N,N,N,N,N,N,N,50,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,113B,113,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,51,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,114C,114,C,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,6,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,115B,115,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,86,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,115B,115,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,116C,116,C,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,11,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,117B,117,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,11,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,118B,118,B,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,118B,118,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,30,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,118B,118,B,4,9,U,U,3,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
1,119C,119,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,86,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
1,119C,119,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
1,120C,120,C,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,7,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
