PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,HITRUN,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,REGISTRA,VIN,BODYTYPE,TOWHITCH,SEATCAP,TCAXLE1,TCAXLE2,TCAXLE3,TCAXLE4,TCTIRE1,TCTIRE2,TCTIRE3,TCTIRE4,TCCOND1,TCCOND2,TCCOND3,TCCOND4,LMIRROR,RMIRROR,OVERRIDE,REARTURN,CABCONF,AXLESP,AXLEST1,AXLEST2,AXLEST3,TRAILER1,TRAILER2,TRAILER3,MAXWIDTH,MAXLEN,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,OBJCONT1,OBJCONT2,DOF1,DOF2,GAD1,GAD2,SHL1,SHL2,SVL1,SVL2,TDD1,TDD2,EXTENT1,EXTENT2,ACCSEQ1,ACCSEQ2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,SPECUSE,ODOMETER,PCINTEG,DPCOMPNT,DPINTRSN,DOCOMPNT,DOINTRSN,PPCOMPNT,PPINTRSN,POCOMPNT,POINTRSN,STEERSEP,STEERDEF,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,TRAVELSP,VINLNGTH,VINJSER,VINJURED,VTREAT,DRIVE,OTVEHWGT,OTBDYTYP,VAIS,WHEELSHT,WHEELLNG
31,063C,63,C,3,9,1,0,5,3,2,87,49,32,N,JT2AE82E0H,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,4,1,40,2,1,1,R,R,P,B,A,E,W,W,02,02,4,1,,,,,,,,,,,,,,,,,2,N,U,7,0,0,0,0,7,1,0,0,1,0,0,3,6,0,0,N,21,U,U,7,U,U,U,U,U,17,0,4,4,2,998,98,1,U,U
31,063C,63,C,3,9,2,0,1,1,1,84,21,3,N,1G3AH69Y9E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,F,,Z,,E,,W,,01,,1,,70,0,0,1,1,1,1,0,,,,,,,,,1,N,17,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,42,0,0,7,U,U,U,U,U,17,0,0,0,1,21,4,0,U,U
31,064B,64,B,3,9,1,0,2,1,2,81,12,3,N,1FABP10A0B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,33,92,12,F,R,Y,P,E,M,W,S,03,01,1,2,61,35,26,17,9,2,0,0,,,,,,,,,1,N,87,7,1,3,97,2,0,0,0,0,1,0,0,1,1,0,0,N,26,0,0,3,29,-28,5,602,U,17,0,2,3,1,46,4,1,U,U
31,064B,64,B,3,9,2,0,1,1,2,63,59,42,N,,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,F,,Y,,E,,W,,02,,1,,,,,,,,,,,,,,,,,,1,N,103,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,N,46,0,0,3,17,-17,0,716,U,7,0,1,0,1,26,2,1,U,U
31,065C,65,C,3,9,1,0,1,1,2,86,18,2,N,1G4HP69L9G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,46,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,32,U,U,8,U,U,U,U,U,17,0,1,4,1,39,4,1,U,U
31,065C,65,C,3,9,2,0,1,2,2,75,20,1,N,1C29H5,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,U,2,1,0,0,N,39,U,U,8,U,U,U,U,U,13,0,0,0,1,32,4,0,112.0,116.0
31,066B,66,B,3,9,1,0,2,1,2,81,20,1,N,1G1AT35K0B,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,56,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,98,U,11,0,98,2,0,0,0,0,2,U,0,1,6,0,0,N,33,0,0,8,U,U,U,U,U,17,0,1,4,1,998,98,2,U,U
31,067C,67,C,3,9,1,0,1,2,2,78,20,9,N,1S87U8,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,U,R,9,F,9,E,9,E,9,01,99,1,2,,,,,,,,,,,,,,,,,1,N,90,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,37,0,0,3,5,0,-5,46,U,13,0,1,0,1,22,2,1,108.0,U
31,067C,67,C,3,9,2,0,2,1,2,84,48,31,N,JF1AW43B8E,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,12,F,L,L,Z,E,E,E,S,01,01,1,2,58,5,3,1,1,0,0,0,112,0,1,1,2,1,1,-24,1,N,25,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,22,0,0,3,7,-7,0,61,U,17,0,2,4,2,37,2,2,U,U
31,068D,68,D,3,9,1,0,1,1,1,84,12,71,N,1FMEV15HXE,56,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,43,U,U,8,U,U,U,U,U,17,0,0,0,8,39,56,0,U,U
31,068D,68,D,3,9,2,0,1,1,2,85,7,71,N,1B4GD12T3F,56,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,39,U,U,8,U,U,U,U,U,17,0,0,0,8,43,56,0,U,U
31,070C,70,C,3,9,1,0,1,1,2,82,20,10,N,1G1AZ37K7C,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,Z,,E,,W,,02,,1,,68,0,3,13,17,16,14,0,,,,,,,,,1,N,84,2,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,N,32,U,U,6,U,U,U,U,U,17,0,1,3,1,U,74,2,U,U
31,070C,70,C,3,9,2,0,1,2,1,83,82,U,N,9999999999,74,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,4,1,0,0,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,32,2,0,U,U
31,071D,71,D,3,9,1,0,1,1,2,87,21,2,N,1G3HY5434H,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,35,12,U,F,9,Y,9,E,9,W,9,03,99,1,2,65,25,17,12,6,0,0,0,,,,,,,,,1,N,1,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,32,0,0,3,15,-15,0,425,U,17,0,0,0,1,998,98,0,U,U
31,072C,72,C,3,9,1,0,1,1,1,69,18,1,N,144679,1,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,Z,,E,,W,,02,,1,,72,0,0,1,2,2,13,0,,,,,,,,,1,N,108,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,35,0,0,3,12,-10,-7,264,U,13,0,1,0,1,33,4,1,U,U
31,072C,72,C,3,9,2,0,1,2,2,84,12,6,N,1FABP39M4E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,L,,F,,E,,W,,02,,1,,,,,,,,,,,,,,,,,,1,N,23,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,33,0,0,3,13,-7,11,156,U,17,0,1,4,1,35,1,1,U,U
31,073D,73,D,3,9,1,0,1,1,2,87,37,32,N,1HGCA5539H,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,64,12,1,F,F,L,R,E,E,E,E,06,03,1,2,,,,,,,,,,,,,,,,,2,N,4,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,24,0,0,8,U,U,U,U,U,17,0,1,0,2,44,2,1,U,U
31,073D,73,D,3,9,2,0,1,2,1,76,14,4,N,6A93,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,U,4,1,0,0,N,44,U,U,8,U,U,U,U,0,11,0,0,0,1,24,4,0,114.0,U
31,074B,74,B,3,9,1,0,4,1,2,73,1,8,N,A3A465,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,69,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,6,2,0,N,27,U,U,7,U,U,U,U,U,13,1,4,3,1,998,98,3,96.0,U
31,075B,75,B,3,9,1,0,1,1,2,73,14,6,N,3B68,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,U,U,9,9,9,9,9,9,9,9,99,99,1,3,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,47,U,U,8,U,U,U,U,U,11,0,1,U,1,33,2,7,124.0,U
31,075B,75,B,3,9,2,0,2,3,2,78,20,1,N,1W27U8,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7,N,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,6,12,B,F,Y,R,E,E,W,E,03,05,1,4,,,,,,,,,,,,,,,,,2,N,62,7,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,33,0,0,8,U,U,U,U,U,13,0,2,4,1,47,4,1,108.1,U
31,075B,75,B,3,9,3,0,1,2,1,81,86,U,N,9999999999,75,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,4,1,0,1,N,U,U,U,6,U,U,U,U,0,17,0,0,U,8,33,2,0,U,U
31,076C,76,C,3,9,1,0,1,1,2,86,14,6,N,2MEBP95F7G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,38,0,0,3,4,-3,2,36,U,17,0,1,0,1,26,2,1,U,U
31,076C,76,C,3,9,2,0,1,3,2,83,6,7,N,1C3BC51CXD,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,43,2,9,R,L,Y,B,E,E,W,W,02,02,1,2,144,0,0,10,7,5,0,8,28,0,1,5,2,0,0,-74,1,N,16,7,0,0,0,0,7,1,0,0,1,0,0,3,1,0,0,N,26,0,0,3,6,-4,-4,15,U,17,0,1,3,1,38,4,1,U,U
31,077B,77,B,3,9,1,0,2,1,2,86,20,17,N,2G1AW19WXG,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,D,,E,,W,,02,,1,,,,,,,,,,,,,,,,,,1,N,14,1,U,U,U,U,U,U,U,U,1,0,0,1,1,0,0,N,27,U,U,8,U,U,U,U,U,17,0,2,U,2,37,2,7,U,U
31,077B,77,B,3,9,2,0,1,1,2,78,20,2,N,1N47U8,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,11,,F,,L,,E,,W,,02,,1,,,,,,,,,,,,,,,,,,1,N,103,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,N,37,U,U,8,U,U,U,U,U,13,0,1,U,1,27,4,7,116.0,U
31,078B,78,B,3,9,1,0,1,1,2,85,7,8,N,1B3BZ44C3F,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33,69,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,U,0,N,23,0,0,8,U,U,U,U,30,17,1,1,3,2,998,98,3,U,U
31,079C,79,C,3,9,1,0,1,1,2,84,18,16,N,1G4AE2700E,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,24,U,U,8,U,U,U,U,25,17,0,1,U,2,43,41,7,U,U
31,079C,79,C,3,9,2,0,1,2,1,79,12,74,N,E24B,41,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,2,,R,,P,,M,,W,,01,,1,,,,,,,,,,,,,,,,,,1,N,97,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,43,2,2,8,U,U,U,U,30,11,0,0,0,8,24,2,0,U,U
31,080B,80,B,3,9,1,0,1,1,2,81,20,1,N,1G1AW69KXB,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,33,U,U,8,U,U,U,U,U,17,0,0,0,1,30,4,0,U,U
31,080B,80,B,3,9,2,0,3,1,2,74,12,8,N,4W92,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,F,,Y,,E,,W,,03,,1,,,,,,,,,,,,,,,,,,1,N,87,2,1,1,98,2,11,0,98,2,2,1,0,1,1,0,0,N,30,U,U,8,U,U,U,U,U,11,0,3,3,1,33,4,1,103.0,109.9
31,081C,81,C,3,9,1,0,1,1,2,77,20,1,N,1C29D7,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,41,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,38,0,0,8,U,U,U,U,U,13,0,1,4,1,998,98,1,112.0,116.0
31,082D,82,D,3,9,1,0,1,1,2,83,49,35,N,JT2MX63E5D,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,12,,F,,R,,E,,E,,02,,1,,63,0,0,1,1,6,15,0,,,,,,,,,1,N,70,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,32,0,0,3,11,-11,0,142,U,17,0,0,0,1,998,98,0,U,U
31,083B,83,B,3,9,1,0,1,1,2,64,20,8,N,40469,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,33,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,27,0,0,8,U,U,U,U,U,12,1,1,3,1,998,98,3,U,U
31,084B,84,B,3,9,1,0,1,1,2,74,9,1,N,VH23C4,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,64,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,31,0,0,8,U,U,U,U,U,13,1,1,3,1,998,98,3,111.0,U
31,085B,85,B,3,9,1,0,2,1,1,81,19,5,N,1G6AL5793B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,30,U,U,3,16,-15,-6,579,U,17,0,0,0,2,42,2,0,U,U
31,085B,85,B,3,9,2,0,2,2,2,77,6,9,N,SS22G7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,L,,P,,E,,W,,03,,1,,102,0,2,15,10,5,0,-24,,,,,,,,,1,N,79,7,11,0,26,3,0,0,0,0,1,0,0,2,1,0,0,N,42,0,0,3,15,-5,14,248,U,13,0,2,4,1,30,2,1,115.0,U
31,086C,86,C,3,9,1,0,2,1,2,85,20,10,N,1G1GZ37Z6F,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,R,,M,,E,,05,,1,,65,1,1,2,2,1,2,0,,,,,,,,,1,N,18,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N,32,0,0,1,12,-12,-1,76,U,17,0,1,4,1,34,4,1,U,U
31,086C,86,C,3,9,2,0,1,1,2,72,20,1,N,1D69F2,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,F,,Z,,E,,W,,01,,1,,71,1,2,3,5,7,11,0,,,,,,,,,1,N,110,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N,34,U,U,1,11,-11,1,236,U,13,0,0,0,1,32,2,0,112.0,116.0
31,087B,87,B,3,9,1,0,1,1,2,75,19,3,N,6D47S5,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,12,,F,,D,,A,,A,,09,,1,,76,0,0,5,7,14,23,0,,,,,,,,,1,N,70,5,10,4,25,4,10,4,25,4,1,0,0,1,6,0,0,N,51,0,0,6,U,U,U,U,U,13,0,1,3,1,998,98,7,130.0,U
31,088B,88,B,3,9,1,0,4,1,2,76,12,6,N,9999999999,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,37,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,45,U,U,8,U,U,U,U,U,17,1,4,3,1,998,98,3,U,U
31,089C,89,C,3,9,1,0,1,1,2,81,18,3,N,1G4AW3745B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,60,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N,43,0,0,8,U,U,U,U,U,17,0,0,0,1,26,4,0,U,U
31,089C,89,C,3,9,2,0,2,1,2,86,37,32,N,9999999999,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,26,U,U,8,U,U,U,U,U,17,0,1,U,2,43,2,7,U,U
31,090B,90,B,3,9,1,0,2,3,2,84,21,5,N,1G3AZ57Y6E,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64,2,12,11,F,L,D,Y,E,L,W,W,01,01,2,1,,,,,,,,,,,,,,,,,1,N,41,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,39,U,U,8,U,U,U,U,U,17,0,2,3,2,998,98,2,U,U
31,090B,90,B,3,9,2,0,3,1,2,86,20,8,N,1Y1SK1944G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,82,,F,,D,,E,,W,,01,,1,,58,0,0,1,3,4,9,0,,,,,,,,,1,N,11,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,21,0,0,3,18,-9,-16,295,U,17,0,3,4,1,39,2,1,U,U
31,091C,91,C,3,9,1,0,1,1,2,87,12,13,N,9999999999,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,2,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,22,U,U,3,15,-15,-3,210,U,17,0,1,4,2,31,4,1,U,U
31,091C,91,C,3,9,2,0,1,2,2,79,51,34,N,VC24445M,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,9,L,L,F,B,E,E,W,W,03,01,1,2,56,0,1,6,11,8,6,24,51,1,3,4,4,3,0,-40,2,N,49,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,N,31,0,0,3,11,-2,11,127,U,15,0,1,0,1,22,3,1,104.0,U
31,092D,92,D,3,9,1,0,1,1,2,76,84,71,N,FOO32F,56,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,69,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,1,0,N,36,U,U,3,13,-13,-2,136,U,13,0,1,8,8,40,2,1,U,U
31,092D,92,D,3,9,2,0,0,2,1,77,20,10,N,1H57U7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,L,,E,,N,,03,,1,,71,5,2,1,0,0,0,0,,,,,,,,,1,N,U,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,40,U,U,3,12,12,1,316,0,13,0,0,0,1,36,56,0,116.0,U
32,001C,1,C,3,9,1,0,1,1,2,76,14,6,N,6B62,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,40,2,12,12,F,F,Z,L,E,E,N,S,01,02,2,1,72,0,0,3,6,9,0,0,,,,,,,,,1,N,89,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,46,0,0,1,10,-10,0,174,U,11,0,1,4,1,998,98,1,124.0,U
32,001C,1,C,3,9,2,0,1,1,1,79,6,10,N,TH42G9,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,11,,L,,B,,E,,S,,02,,1,,72,0,7,5,3,1,0,-79,,,,,,,,,1,N,99,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,37,0,0,7,U,U,U,U,U,13,0,1,0,1,46,4,1,118.5,U
32,002D,2,D,3,9,1,0,1,1,2,83,30,36,N,1VWAA0170D,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,D,,E,,W,,02,,1,,57,13,11,9,7,5,2,0,,,,,,,,,1,N,35,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,19,0,0,1,23,-23,0,240,U,17,0,0,0,2,37,2,0,U,U
32,002D,2,D,3,9,2,0,1,2,3,77,18,2,N,4P37H7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,D,,L,,W,,01,,1,,74,1,1,1,2,2,2,0,,,,,,,,,1,N,79,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,37,0,0,1,12,12,0,334,0,13,0,0,0,1,19,3,0,115.9,U
32,003C,3,C,3,9,1,0,1,1,2,75,20,8,N,1X17D5,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,67,,0,,U,,F,,D,,N,,02,,1,,,,,,,,,,,,,,,,,,1,N,61,1,0,0,0,0,0,0,0,0,1,1,0,5,6,0,0,N,34,0,0,7,U,U,U,U,U,13,0,1,U,1,998,98,1,111.0,U
32,004C,4,C,3,9,1,0,2,1,2,86,51,34,N,YV1AX8840G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,7,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,29,0,0,7,U,U,U,U,U,17,0,1,0,1,41,50,1,U,U
32,004C,4,C,3,9,2,0,2,2,1,84,20,73,N,2GCGC24M8E,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,Y,,E,,W,,01,,1,,74,1,0,1,1,0,1,0,,,,,,,,,1,N,78,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,41,0,0,7,U,U,U,U,U,17,0,1,4,8,29,4,1,U,U
32,005D,5,D,3,9,1,0,1,1,2,76,21,1,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,32,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,38,U,U,8,U,U,U,U,U,17,0,0,0,1,998,98,0,U,U
