PSU,CASEID,CASENO,STRATIF,AOPSCASE,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,ALCDRUG,AINJSER,AINJURED,DAYWEEK,PSUWGT,NATWGT
48,74C,74,C,0,2,1,10,89,2200,1,3,2,2,0,2,6,2.02,165.5895
48,75C,75,C,1,2,2,10,89,1328,2,3,3,2,1,2,6,2.02,165.5895
48,76D,76,D,0,2,1,10,89,1250,3,U,7,2,0,2,1,3.43,281.17425
48,77C,77,C,0,2,1,10,89,1310,4,4,2,1,0,2,5,2.02,165.5895
48,78D,78,D,0,2,2,10,89,810,1,3,2,2,0,7,1,3.43,281.17425
48,79C,79,C,0,2,2,10,89,320,2,3,2,1,0,3,1,2.02,165.5895
48,80G,80,G,0,2,2,10,89,1830,1,0,0,U,0,0,2,53,4344.675
48,81C,81,C,0,2,3,10,89,1100,2,4,7,2,0,1,6,2.02,165.5895
48,82C,82,C,0,2,2,10,89,1305,1,4,1,2,0,1,2,2.02,165.5895
48,83C,83,C,0,2,1,10,89,1625,3,U,7,2,0,1,3,2.02,165.5895
48,84D,84,D,0,2,1,10,89,1740,2,U,7,1,0,1,7,3.43,281.17425
48,85C,85,C,0,2,2,10,89,1700,4,4,2,2,0,2,6,2.02,165.5895
48,86C,86,C,0,2,1,10,89,1543,2,4,1,2,0,1,3,2.02,165.5895
48,87C,87,C,0,2,4,10,89,1555,3,4,1,1,0,2,5,2.02,165.5895
48,88D,88,D,0,2,1,10,89,2230,7,4,1,2,0,1,6,3.43,281.17425
48,89H,89,H,0,2,2,10,89,1004,1,0,0,2,0,0,3,63,5164.425
48,90C,90,C,0,2,3,11,89,1515,3,3,3,2,1,6,2,2.525,206.986875
48,91C,91,C,0,2,2,11,89,1455,1,3,2,2,0,3,2,2.525,206.986875
48,92D,92,D,0,2,1,11,89,720,1,4,1,2,0,3,2,4.2875,351.4678125
48,93E,93,E,1,2,2,10,89,1740,1,4,1,1,0,1,7,16.25,1332.09375
48,94D,94,D,0,2,4,11,89,1828,4,4,1,2,0,4,4,3.43,281.17425
48,95C,95,C,0,2,2,11,89,915,2,4,1,2,0,2,2,2.02,165.5895
48,96D,96,D,0,2,1,11,89,1320,1,4,1,2,0,1,3,3.43,281.17425
48,98G,98,G,0,2,1,11,89,1205,5,0,0,2,0,0,3,53,4344.675
48,99C,99,C,0,2,2,11,89,2050,2,4,1,2,0,4,2,1.21,99.18975
48,100D,100,D,0,2,1,11,89,1425,2,4,2,2,0,1,4,1.83,150.01425
48,101D,101,D,0,2,2,11,89,1400,1,4,2,2,0,4,5,1.83,150.01425
48,102D,102,D,0,2,1,11,89,830,2,U,7,U,0,1,6,1.83,150.01425
48,103H,103,H,0,2,2,11,89,55,1,0,1,1,0,2,4,44,3606.9
48,104B,104,B,0,2,1,11,89,2240,3,1,3,1,1,1,7,2.5,204.9375
48,105C,105,C,0,2,2,11,89,47,1,4,1,2,0,1,7,3.025,247.974375
48,109B,109,B,0,2,2,11,89,1905,1,1,6,U,1,1,3,1.29,105.74775
48,110B,110,B,0,2,2,12,89,1409,6,1,4,1,2,6,1,1.29,105.74775
48,111C,111,C,1,2,2,12,89,2105,2,4,1,2,0,1,1,2.62,214.7745
48,112C,112,C,0,2,2,12,89,1519,1,3,1,2,0,3,3,2.62,214.7745
48,113D,113,D,0,2,1,11,89,1010,4,3,1,2,0,2,1,4.57,374.62575
48,114C,114,C,1,2,2,12,89,1355,1,3,2,2,0,2,5,2.62,214.7745
48,115D,115,D,0,2,1,12,89,615,3,U,7,2,0,1,7,4.57,374.62575
48,116G,116,G,0,2,2,12,89,950,2,0,0,2,0,0,1,53,4344.675
48,118D,118,D,0,2,2,12,89,615,1,4,1,2,0,2,3,5,409.875
48,119C,119,C,0,2,1,12,89,710,2,3,2,2,0,1,5,3,245.925
48,120D,120,D,0,2,2,12,89,1727,1,3,2,1,0,3,6,5,409.875
48,121G,121,G,0,2,2,12,89,1325,1,6,1,U,0,1,5,57,4672.575
48,122B,122,B,0,2,1,12,89,845,2,1,4,2,1,2,3,1.5,122.9625
48,123C,123,C,1,2,3,12,89,1725,2,4,1,2,0,2,5,5.01,410.69475
48,124C,124,C,0,2,2,12,89,2235,1,U,7,2,0,1,6,5.01,410.69475
48,125H,125,H,0,2,1,12,89,1225,1,0,0,2,0,0,7,111.89,9172.18275
48,126C,126,C,0,2,3,12,89,1730,2,4,1,1,0,4,7,3,245.925
49,1A,1,A,0,2,2,1,89,1357,2,1,1,2,1,3,3,3,17.283
49,2C,2,C,0,2,3,1,89,2228,4,4,1,1,0,2,3,9.15,52.71315
49,3F,3,F,0,2,2,1,89,1740,1,4,1,2,0,6,1,109.8,632.5578
49,4D,4,D,0,2,1,1,89,810,1,4,2,2,0,1,2,15.31,88.20091
49,5G,5,G,0,2,2,1,89,1814,1,4,1,2,0,2,2,261,1503.621
49,6E,6,E,0,2,1,1,89,330,1,U,7,2,0,1,2,85.6,493.1416
49,7A,7,A,0,2,2,1,89,2157,1,1,7,2,2,4,6,3,17.283
49,8H,8,H,0,2,1,1,89,2300,1,0,1,2,0,1,5,372,2143.092
49,9F,9,F,0,2,2,1,89,U,1,U,7,2,0,1,7,109.8,632.5578
49,10C,10,C,0,2,2,1,89,1250,1,U,1,2,0,2,4,9.15,52.71315
49,11E,11,E,0,2,2,1,89,1510,1,4,1,2,0,2,7,85.6,493.1416
49,12D,12,D,0,2,1,2,89,1510,1,4,2,2,0,1,1,15.31,88.20091
49,13G,13,G,0,2,2,2,89,2210,3,U,7,2,0,3,6,261,1503.621
49,14F,14,F,0,2,1,2,89,1939,1,4,1,2,0,1,1,109.8,632.5578
49,15H,15,H,0,2,1,2,89,U,2,U,U,U,0,0,1,372,2143.092
49,16E,16,E,0,2,3,2,89,2120,4,4,1,1,0,3,2,85.6,493.1416
49,17C,17,C,0,2,2,2,89,1300,1,4,2,2,0,3,3,9.15,52.71315
49,18D,18,D,0,2,1,2,89,1345,1,U,7,1,0,1,2,15.31,88.20091
49,19C,19,C,0,2,2,2,89,953,1,U,7,2,0,3,3,9.15,52.71315
49,20E,20,E,0,2,2,2,89,1155,1,U,7,2,0,1,2,85.6,493.1416
49,21F,21,F,0,2,2,3,89,1730,6,U,7,2,0,1,5,207.8,1197.1358
49,22G,22,G,0,2,2,3,89,2,1,0,7,1,0,2,6,560,3226.16
49,23C,23,C,0,2,2,3,89,2330,4,4,2,1,0,1,6,36.6,210.8526
49,24E,24,E,0,2,1,3,89,1606,1,U,7,2,0,4,1,329.6,1898.8256
49,25F,25,F,0,2,3,5,89,2250,5,4,1,2,0,2,5,374,2154.614
49,26A,26,A,0,2,1,5,89,2340,1,1,7,1,1,1,5,4.5,25.9245
49,27D,27,D,0,2,2,5,89,2215,1,4,2,1,0,2,2,33.405,192.446205
49,28E,28,E,0,2,1,5,89,1645,1,4,1,2,0,1,6,232.6,1340.0086
49,29C,29,C,0,2,1,5,89,1425,1,3,2,1,0,2,7,14.08,81.11488
49,30D,30,D,0,2,1,5,89,625,1,4,2,2,0,1,4,22.27,128.29747
49,31F,31,F,0,2,3,6,89,1030,2,U,7,2,0,2,7,187,1077.307
49,32C,32,C,0,2,2,6,89,1045,1,4,1,2,0,2,3,14.08,81.11488
49,33E,33,E,0,2,1,5,89,205,1,U,7,1,0,1,1,116.3,670.0043
49,34D,34,D,0,2,2,6,89,1348,1,4,1,2,0,1,4,33.405,192.446205
49,35H,35,H,0,2,1,6,89,520,2,0,7,1,0,1,1,931.5,5366.3715
49,36C,36,C,0,2,2,6,89,20,1,3,4,1,1,4,1,14.08,81.11488
49,37E,37,E,0,2,2,6,89,1530,1,4,1,2,0,1,4,116.3,670.0043
49,38C,38,C,0,2,2,6,89,2214,1,4,2,U,0,2,3,21.12,121.67232
49,39E,39,E,0,2,1,6,89,2102,1,4,1,2,0,1,2,174.45,1005.00645
49,40D,40,D,0,2,4,7,89,950,4,3,3,2,1,5,4,22.27,128.29747
49,41H,41,H,0,2,1,7,89,1600,1,0,0,2,0,0,1,621,3577.581
49,42C,42,C,0,2,1,7,89,2327,1,4,2,1,0,2,5,14.08,81.11488
49,43E,43,E,0,2,1,7,89,1340,1,4,2,2,0,1,7,116.3,670.0043
49,44C,44,C,0,2,1,7,89,201,1,3,2,2,0,1,3,14.08,81.11488
49,45F,45,F,0,2,3,7,89,1646,2,4,0,2,0,0,7,187,1077.307
49,46G,46,G,0,2,3,7,89,1342,2,4,1,2,0,1,2,436,2511.796
49,47B,47,B,0,2,2,8,89,515,6,1,6,1,1,3,7,4.1,23.6201
49,48A,48,A,0,2,2,8,89,235,2,1,3,1,3,3,4,4.5,25.9245
49,49D,49,D,0,2,2,8,89,1715,1,4,1,U,0,1,3,33.405,192.446205
49,50B,50,B,0,2,1,8,89,50,2,1,6,2,1,1,2,4.1,23.6201
49,51E,51,E,0,2,2,8,89,1835,2,3,3,2,1,5,6,116.3,670.0043
49,52C,52,C,0,2,3,8,89,1515,3,3,1,U,0,1,5,14.08,81.11488
49,53B,53,B,0,2,1,8,89,320,3,1,6,1,1,1,7,8.2,47.2402
49,54H,54,H,0,2,2,8,89,1152,1,0,0,2,0,0,4,1242,7155.1619999
49,55E,55,E,0,2,2,9,89,1421,4,4,1,2,0,1,3,116.3,670.0043
49,56C,56,C,0,2,2,9,89,1135,2,4,0,2,0,0,6,14.08,81.11488
49,57F,57,F,0,2,2,9,89,1015,1,4,2,2,0,1,4,187,1077.307
49,58B,58,B,0,2,1,9,89,2055,2,1,6,U,2,2,1,4.1,23.6201
49,59G,59,G,0,2,2,9,89,821,1,6,1,2,0,1,6,436,2511.796
49,60B,60,B,0,2,2,9,89,45,1,1,7,U,1,2,2,4.1,23.6201
49,61E,61,E,1,2,6,9,89,740,5,4,1,2,0,1,2,116.3,670.0043
49,62C,62,C,0,2,1,9,89,145,1,3,3,2,1,1,6,14.08,81.11488
49,63F,63,F,0,2,2,10,89,35,1,4,1,2,0,1,5,187,1077.307
49,64D,64,D,0,2,2,10,89,1820,1,3,1,2,0,3,7,22.27,128.29747
49,65D,65,D,0,2,1,10,89,1330,2,3,3,1,1,1,4,14.9,85.8389
49,66C,66,C,0,2,2,10,89,1625,2,3,2,2,0,4,2,9.5,54.7295
49,67E,67,E,0,2,3,10,89,55,4,U,7,1,0,2,6,76.3,439.5643
49,68F,68,F,0,2,2,10,89,1917,1,4,1,2,0,4,5,116.6,671.7326
49,69E,69,E,0,2,3,11,89,1812,2,3,2,2,0,2,7,76.3,439.5643
49,70G,70,G,0,2,2,11,89,749,5,0,7,2,0,1,2,283,1630.363
49,71C,71,C,0,2,1,11,89,1733,2,3,1,2,0,1,4,9.5,54.7295
49,72B,72,B,0,2,1,11,89,535,4,1,5,1,2,3,1,3.42,19.70262
49,73D,73,D,0,2,1,11,89,2350,3,3,3,1,1,1,7,14.9,85.8389
49,74C,74,C,0,2,2,11,89,1905,1,U,7,1,0,3,1,5,28.805
49,75E,75,E,0,2,2,11,89,805,1,U,7,2,0,4,7,36.3,209.1243
49,76F,76,F,0,2,3,11,89,730,2,U,7,2,0,2,5,46.3,266.7343
49,77B,77,B,0,2,2,11,89,130,1,1,6,1,1,3,6,2.74,15.78514
49,78B,78,B,0,2,1,11,89,1552,1,1,6,2,1,1,6,2.74,15.78514
49,79G,79,G,0,2,2,11,89,937,1,0,0,2,0,0,7,129,743.169
49,80D,80,D,0,2,2,11,89,935,1,3,2,2,0,3,7,7.57,43.61077
49,81E,81,E,1,2,2,11,89,1429,1,U,7,2,0,2,7,36.3,209.1243
49,82H,82,H,0,2,1,11,89,137,2,0,0,2,0,0,7,180,1036.98
49,83A,83,A,0,2,3,11,89,1145,4,1,1,2,1,4,7,1.94,11.17634
49,84C,84,C,0,2,1,11,89,1900,4,3,3,U,1,3,6,5,28.805
49,85E,85,E,0,2,2,11,89,2042,1,U,7,2,0,1,5,36.3,209.1243
49,86F,86,F,0,2,2,11,89,800,1,U,7,2,0,1,5,46.3,266.7343
49,87C,87,C,0,2,1,11,89,2350,1,U,4,1,1,1,5,5,28.805
49,88F,88,F,0,2,2,11,89,1550,3,4,2,2,0,1,5,46.3,266.7343
49,89G,89,G,0,2,4,11,89,830,3,0,0,U,0,0,4,129,743.169
49,90C,90,C,0,2,2,12,89,154,1,3,4,1,1,3,1,5,28.805
49,91E,91,E,0,2,2,11,89,1505,1,U,7,2,0,2,5,36.3,209.1243
49,92D,92,D,0,2,1,12,89,210,2,3,2,1,0,2,3,22.71,130.83231
49,95A,95,A,0,2,2,12,89,1541,1,1,7,2,1,2,3,3.23398,18.63095878
49,96B,96,B,0,2,1,12,89,1415,5,1,6,1,1,1,1,4.56758,26.31382838
49,97E,97,E,0,2,2,12,89,1626,1,U,7,2,0,1,6,60.5121,348.6102081
49,100A,100,A,0,2,1,12,89,1300,2,2,2,U,0,1,6,1.94,11.17634
49,101C,101,C,0,2,1,12,89,800,4,3,3,2,1,1,5,5,28.805
49,102D,102,D,0,2,2,12,89,2310,2,U,7,1,0,1,2,7.57,43.61077
49,103E,103,E,0,2,2,12,89,1800,1,4,1,2,0,1,2,36.3,209.1243
49,104F,104,F,0,2,2,12,89,735,1,4,1,2,0,2,3,46.3,266.7343
49,105C,105,C,0,2,3,12,89,657,3,4,1,2,0,2,2,5,28.805
49,106E,106,E,0,2,2,12,89,1805,2,4,1,2,0,1,4,36.3,209.1243
49,107G,107,G,0,2,2,12,89,1940,1,0,0,2,0,0,6,129,743.169
49,108A,108,A,0,2,1,12,89,130,2,1,6,U,2,2,2,1.94,11.17634
49,109C,109,C,0,2,1,12,89,240,1,3,4,2,2,4,2,15,86.415
49,110E,110,E,0,2,3,12,89,2100,3,4,1,U,0,3,1,108.9,627.3729
49,111E,111,E,0,2,3,12,89,1310,2,3,3,2,1,2,1,36.3,209.1243
50,1C,1,C,0,2,2,1,89,1908,1,3,4,2,1,1,5,4.12,28.81528
50,2C,2,C,0,2,4,1,89,1232,4,U,7,2,0,1,6,4.12,28.81528
50,3H,3,H,0,2,2,1,89,749,1,0,0,2,0,0,5,148,1035.112
50,4C,4,C,0,2,2,1,89,1855,1,4,2,2,0,6,6,8.32,58.19008
50,5F,5,F,0,2,1,1,89,1530,2,4,1,1,0,1,3,92.2,644.8468
50,6G,6,G,0,2,2,1,89,1359,1,0,0,2,0,0,6,217,1517.698
50,7B,7,B,0,2,2,1,89,1130,1,1,5,1,1,4,3,3.5,24.479
50,8C,8,C,0,2,2,1,89,140,2,4,2,1,0,2,5,8.32,58.19008
50,9D,9,D,0,2,1,1,89,2305,1,3,2,1,0,1,7,13,90.922
50,10C,10,C,0,2,1,2,89,2210,2,1,5,1,1,1,6,8.32,58.19008
50,11D,11,D,0,2,2,2,89,1630,3,4,1,1,0,2,5,13,90.922
50,12E,12,E,0,2,2,2,89,1410,1,4,1,2,0,1,7,70.9,495.8746
50,13F,13,F,0,2,2,2,89,1830,1,4,2,2,0,1,3,92.2,644.8468
50,14H,14,H,0,2,2,2,89,1345,1,0,0,2,0,0,4,308,2154.152
50,15A,15,A,0,2,1,2,89,245,2,1,6,U,1,2,2,1.6,11.1904
50,16C,16,C,0,2,2,2,89,630,3,4,1,2,0,2,1,8.32,58.19008
50,17G,17,G,0,2,3,2,89,2345,2,0,0,2,0,0,4,217,1517.698
50,18A,18,A,0,2,2,3,89,1054,2,1,5,2,1,1,5,1.6,11.1904
50,19C,19,C,0,2,4,3,89,945,5,U,1,2,0,2,2,8.32,58.19008
50,20D,20,D,0,2,1,3,89,520,6,4,1,1,0,1,7,13,90.922
50,21B,21,B,0,2,2,3,89,2056,2,1,3,1,1,3,6,7,48.958
50,22C,22,C,0,2,2,3,89,1640,1,U,7,2,0,1,3,16.64,116.38016
50,23F,23,F,0,2,1,3,89,1745,2,4,1,2,0,1,2,360.6,2522.0364
50,24C,24,C,0,2,2,5,89,552,2,4,1,U,0,1,2,12.48,87.28512
50,25E,25,E,0,2,1,5,89,1950,1,4,1,2,0,1,7,98.25,687.1605
50,26A,26,A,0,2,1,5,89,844,1,1,1,1,1,3,7,2,13.988
50,27B,27,B,0,2,1,5,89,325,1,1,7,U,1,1,7,3.8875,27.189175
50,28B,28,B,0,2,1,5,89,1048,3,1,7,2,1,1,6,3.8875,27.189175
50,29D,29,D,0,2,2,5,89,1330,1,4,1,2,0,2,4,17.5,122.395
50,30G,30,G,0,2,3,6,89,825,3,0,0,2,0,0,6,235,1643.59
50,31H,31,H,0,2,2,6,89,2110,1,0,1,1,0,1,6,352,2461.888
50,32A,32,A,0,2,1,6,89,1520,1,1,3,U,4,4,6,1.6,11.1904
50,33E,33,E,0,2,2,6,89,1835,1,4,1,2,0,1,4,65.5,458.107
50,34F,34,F,0,2,1,6,89,2205,2,4,1,2,0,1,7,90.1,630.1594
50,35C,35,C,0,2,2,6,89,1315,1,3,3,2,1,4,4,8.32,58.19008
50,36D,36,D,0,2,3,6,89,1220,2,4,1,2,0,3,6,14,97.916
50,37C,37,C,0,2,1,6,89,2330,1,3,1,U,0,1,5,8.32,58.19008
50,38G,38,G,0,2,2,6,89,540,1,0,0,2,0,0,5,235,1643.59
50,39A,39,A,0,2,2,7,89,2005,2,1,3,2,1,1,4,1.6,11.1904
50,40C,40,C,0,2,1,7,89,1315,3,3,3,2,1,2,7,8.32,58.19008
50,41D,41,D,0,2,1,7,89,2335,1,3,2,2,0,2,2,14,97.916
50,42D,42,D,0,2,2,7,89,250,1,4,1,2,0,2,1,14,97.916
50,43C,43,C,0,2,2,7,89,1121,1,U,7,2,0,2,2,8.32,58.19008
50,44E,44,E,0,2,2,7,89,842,1,4,0,2,0,0,4,65.5,458.107
50,45H,45,H,0,2,2,7,89,1355,2,0,1,U,0,1,4,352,2461.888
50,46C,46,C,0,2,3,7,89,1335,2,3,2,2,0,6,1,8.32,58.19008
50,47G,47,G,0,2,1,7,89,2050,1,0,0,2,0,0,3,235,1643.59
50,48B,48,B,0,2,4,8,89,120,6,1,7,1,3,6,1,3.11,21.75134
50,49B,49,B,0,2,1,8,89,2348,2,1,7,U,1,2,7,3.11,21.75134
50,50C,50,C,0,2,2,8,89,1515,2,4,2,2,0,2,6,8.32,58.19008
50,51F,51,F,0,2,2,8,89,1032,1,4,1,2,0,1,5,90.1,630.1594
50,52A,52,A,1,2,2,8,89,207,1,1,6,1,2,2,6,1.6,11.1904
50,53D,53,D,0,2,2,8,89,1655,1,4,1,U,0,2,2,14,97.916
50,54E,54,E,0,2,2,8,89,1600,1,4,1,2,0,3,4,65.5,458.107
50,55C,55,C,0,2,2,8,89,1816,1,4,2,2,0,1,1,8.32,58.19008
50,56G,56,G,0,2,2,8,89,1415,1,0,0,2,0,0,2,235,1643.59
50,57D,57,D,0,2,3,9,89,206,3,4,2,2,0,2,5,14,97.916
50,58E,58,E,0,2,2,9,89,2220,4,4,1,1,0,2,5,65.5,458.107
50,59F,59,F,0,2,2,9,89,1850,1,U,7,2,0,3,6,90.1,630.1594
50,60C,60,C,0,2,2,9,89,1234,1,U,2,2,0,3,1,8.32,58.19008
50,61H,61,H,0,2,2,9,89,1824,1,0,0,2,0,0,5,352,2461.888
50,62C,62,C,0,2,2,9,89,1000,1,U,7,2,0,1,6,4.12,28.81528
50,63C,63,C,0,2,2,9,89,1730,2,U,1,2,0,2,6,4.12,28.81528
50,64D,64,D,0,2,2,9,89,2102,1,4,2,1,0,3,3,6.24,43.64256
50,65E,65,E,0,2,2,9,89,2012,3,4,1,2,0,3,2,29.9,209.1206
50,66C,66,C,0,2,1,10,89,2217,3,3,2,2,0,2,2,4.12,28.81528
50,67E,67,E,1,2,2,10,89,1945,1,4,1,2,0,1,6,29.9,209.1206
50,68F,68,F,0,2,2,10,89,855,1,4,7,2,0,1,6,38.1,266.4714
50,69G,69,G,0,2,2,10,89,225,1,0,0,1,0,0,1,106,741.364
50,70H,70,H,0,2,2,10,89,1135,1,4,7,2,0,1,1,148,1035.112
50,71B,71,B,0,2,2,10,89,350,2,1,3,1,2,2,7,2.26,15.80644
50,72B,72,B,0,2,1,10,89,1545,1,1,5,1,1,1,1,2.26,15.80644
50,73C,73,C,0,2,2,10,89,1750,1,4,1,2,0,4,1,4.12,28.81528
50,74D,74,D,0,2,2,10,89,1011,1,1,4,2,1,1,5,6.24,43.64256
50,75E,75,E,1,2,3,10,89,1645,2,4,1,2,0,1,2,29.9,209.1206
50,76F,76,F,0,2,1,10,89,640,1,4,0,2,0,0,6,38.1,266.4714
50,77G,77,G,0,2,2,10,89,745,1,0,0,2,0,0,6,106,741.364
50,78C,78,C,1,2,2,10,89,1148,1,3,3,2,1,2,4,4.12,28.81528
50,79D,79,D,0,2,1,10,89,2226,2,3,3,2,1,1,6,6.24,43.64256
50,80H,80,H,0,2,1,10,89,1020,2,0,0,2,0,0,6,148,1035.112
50,81D,81,D,0,2,3,11,89,1445,3,4,1,2,0,2,4,6.24,43.64256
50,82E,82,E,0,2,2,11,89,755,1,4,2,2,0,3,5,29.9,209.1206
50,83F,83,F,0,2,2,10,89,1830,1,0,0,2,0,0,3,38.1,266.4714
50,84G,84,G,0,2,2,11,89,2125,1,0,0,2,0,0,7,106,741.364
50,85C,85,C,0,2,1,11,89,2100,2,3,2,1,0,2,5,4.12,28.81528
50,86C,86,C,0,2,2,11,89,212,1,3,3,1,2,3,1,4.12,28.81528
50,87D,87,D,0,2,2,11,89,2015,3,4,3,2,1,2,7,6.24,43.64256
50,88C,88,C,0,2,1,11,89,2230,1,4,1,1,0,2,5,4.12,28.81528
50,89D,89,D,0,2,1,11,89,235,2,3,1,1,0,1,1,6.24,43.64256
50,90E,90,E,0,2,2,11,89,1811,1,4,1,2,0,3,2,29.9,209.1206
50,91F,91,F,0,2,1,11,89,157,3,3,3,1,1,1,7,38.1,266.4714
50,92G,92,G,0,2,2,11,89,1150,1,0,7,2,0,1,1,106,741.364
50,93H,93,H,0,2,1,11,89,1530,1,0,0,2,0,0,1,148,1035.112
50,94C,94,C,0,2,4,11,89,720,3,3,3,2,1,3,4,4.12,28.81528
50,95D,95,D,0,2,1,11,89,2100,2,3,1,1,0,2,5,6.24,43.64256
50,96D,96,D,0,2,1,11,89,2345,3,3,4,1,1,2,6,6.24,43.64256
50,97E,97,E,1,2,1,11,89,345,3,4,1,1,0,1,4,29.9,209.1206
50,98A,98,A,0,2,1,11,89,2400,1,1,4,U,1,2,7,1.6,11.1904
50,99D,99,D,0,2,1,11,89,215,1,4,1,1,0,1,1,6.24,43.64256
50,100D,100,D,0,2,1,12,89,1235,1,U,7,1,0,1,6,6.24,43.64256
50,101F,101,F,0,2,1,11,89,2219,2,U,7,2,0,1,3,38.1,266.4714
50,102G,102,G,0,2,2,11,89,1919,1,0,0,2,0,0,4,106,741.364
50,103C,103,C,0,2,2,12,89,903,1,U,1,2,0,1,2,6.86804,48.03507176
50,105D,105,D,0,2,1,12,89,157,2,3,3,1,1,1,1,10.40208,72.75214752
50,106E,106,E,0,2,2,12,89,1318,1,4,2,2,0,1,6,49.8433,348.6040402
50,108C,108,C,0,2,2,12,89,700,4,3,2,2,0,2,4,5.4796,38.3243224
50,109C,109,C,0,2,2,12,89,1820,1,3,3,1,1,2,6,5.4796,38.3243224
50,110G,110,G,0,2,2,12,89,1707,1,0,0,2,0,0,5,140.98,986.01412
50,111C,111,C,0,2,2,12,89,1609,1,4,2,2,0,5,7,6.8804,48.1215176
50,112C,112,C,0,2,4,12,89,1837,4,4,1,2,0,1,4,6.8804,48.1215176
50,113F,113,F,0,2,1,12,89,550,4,6,2,2,0,2,1,63.627,445.007238
50,115C,115,C,0,2,1,12,89,220,1,3,2,1,0,1,7,10.3,72.0382
50,116H,116,H,0,2,2,12,89,1322,1,5,0,2,0,0,7,370,2587.78
50,503C,503,C,1,2,3,8,89,1733,3,4,3,2,1,3,4,0,0
50,504C,504,C,1,2,3,8,89,1430,3,4,1,2,0,3,2,0,0
50,505C,505,C,1,2,2,9,89,U,1,U,7,2,0,2,7,0,0
50,506C,506,C,1,2,2,12,89,1205,2,U,7,2,0,1,7,0,0
50,507C,507,C,0,2,3,12,89,917,2,4,1,2,0,2,6,0,0
51,1C,1,C,0,2,2,1,89,1300,1,4,1,2,0,1,3,2.5,178.9625
51,2C,2,C,0,2,2,1,89,910,1,4,1,2,0,1,5,2.5,178.9625
51,3D,3,D,0,2,2,1,89,215,1,4,1,1,0,4,6,2.6,186.121
51,4C,4,C,0,2,1,2,89,155,1,4,3,1,1,2,4,1.88,134.5798
51,5D,5,D,0,2,1,1,89,2340,3,3,2,2,0,2,6,2,143.17
51,6C,6,C,0,2,2,1,89,2345,7,3,3,2,1,2,1,1.88,134.5798
51,7F,7,F,0,2,3,2,89,1326,2,4,1,2,0,2,7,10.2,730.167
51,8E,8,E,0,2,1,2,89,752,4,4,1,2,0,1,2,7.4,529.729
51,9G,9,G,0,2,3,2,89,820,2,5,1,2,0,1,5,28,2004.38
51,10H,10,H,0,2,3,2,89,1449,2,0,0,2,0,0,6,38,2720.23
51,11D,11,D,0,2,2,3,89,1448,1,4,1,2,0,3,6,2,143.17
51,12F,12,F,0,2,1,3,89,55,2,4,7,1,0,1,4,10.2,730.167
51,13G,13,G,0,2,2,3,89,1620,1,0,0,2,0,0,3,28,2004.38
51,14C,14,C,0,2,1,3,89,1935,3,4,2,2,0,2,7,1.88,134.5798
51,15E,15,E,0,2,2,3,89,2255,1,4,1,2,0,1,4,7.4,529.729
51,16H,16,H,0,2,2,4,89,1930,1,0,0,2,0,0,7,76,5440.46
51,17D,17,D,0,2,2,4,89,1422,2,3,5,2,1,2,2,3,214.755
51,18F,18,F,0,2,2,4,89,1157,1,4,1,2,0,1,5,15.3,1095.2505
51,19A,19,A,0,2,1,4,89,300,1,1,7,1,1,1,1,2.5,178.9625
51,20G,20,G,0,2,2,4,89,825,1,0,0,2,0,0,7,70,5010.95
51,21C,21,C,0,2,4,7,89,2308,3,3,2,U,0,4,3,6,429.51
51,22E,22,E,0,2,2,7,89,1635,1,4,2,U,0,2,7,23.7,1696.5645
51,23G,23,G,0,2,2,7,89,1730,1,4,1,2,0,1,4,186,13314.81
51,24D,24,D,0,2,2,7,89,1445,1,3,4,1,1,2,2,6.51,466.01835
51,25D,25,D,0,2,1,8,89,2201,3,3,2,1,0,4,2,2.17,155.33945
51,26F,26,F,0,2,2,8,89,1655,1,4,2,2,0,3,4,22.2,1589.187
51,27E,27,E,1,2,2,8,89,1310,1,4,2,2,0,3,6,7.9,565.5215
51,28D,28,D,0,2,1,8,89,2345,2,4,2,1,0,1,3,4.34,310.6789
51,29H,29,H,0,2,2,9,89,1840,1,0,1,2,0,1,1,42,3006.57
51,30E,30,E,0,2,1,9,89,1525,1,4,1,2,0,2,7,7.4,529.729
51,31F,31,F,0,2,2,9,89,1657,1,4,1,2,0,3,5,9.4,672.899
51,32C,32,C,0,2,2,9,89,250,2,4,1,1,0,1,7,1.67,119.54695
51,33G,33,G,0,2,1,10,89,2220,2,0,0,1,0,0,1,28,2004.38
51,34H,34,H,0,2,2,10,89,1118,2,0,0,2,0,0,3,37,2648.645
51,35F,35,F,0,2,2,10,89,1437,1,4,1,2,0,3,7,9.4,672.899
51,36A,36,A,0,2,3,11,89,1610,3,1,5,U,1,1,1,1,71.585
51,37C,37,C,0,2,1,11,89,1850,2,4,1,2,0,1,6,2.2211,158.9974435
51,38D,38,D,0,2,2,10,89,1523,1,4,1,2,0,2,2,2.66,190.4161
51,39G,39,G,0,2,2,11,89,1050,1,0,1,2,0,1,7,37.24,2665.8254
51,40E,40,E,0,2,2,11,89,1620,3,4,2,2,0,2,4,7.4,529.729
51,41D,41,D,0,2,2,11,89,2008,1,3,2,2,0,1,3,1,71.585
51,42D,42,D,0,2,3,11,89,1950,2,3,3,2,1,2,2,1,71.585
