PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT,RATWGT
78,83E,83,E,3,2,1,1,9,L,P,E,W,2,,,,,,,,,57,0,1,3,3,1,0,5,,,,,,,,,0,0,1250,87.4935,1.500,112.01203378
78,84G,84,G,3,1,1,31,0,T,D,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1120,262.4805,4.500,378.15451325
78,85F,85,F,3,1,2,31,0,T,D,D,O,6,1,68,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1081,87.4935,1.500,120.48351708
78,87D,87,D,3,1,1,2,12,F,D,E,W,2,,,,,,,,,62,1,5,13,9,4,0,-5,,,,,,,,,0,1,1081,233.316,4.000,336.56593584
78,87D,87,D,3,2,1,1,11,F,D,E,W,2,,,,,,,,,61,11,5,4,3,2,1,-7,,,,,,,,,0,1,1108,233.316,4.000,336.56593584
78,88G,88,G,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1120,699.948,12.000,1008.4120353
78,88G,88,G,3,2,1,1,10,L,Y,M,W,2,,,,,,,,,78,0,2,5,7,3,0,27,,,,,,,,,0,0,1014,699.948,12.000,1008.4120353
78,89D,89,D,3,1,1,2,12,F,L,E,W,1,,,,,,,,,76,5,3,1,0,0,0,-30,,,,,,,,,0,1,1240,87.4935,1.500,126.21222594
78,89D,89,D,3,2,1,1,12,F,Y,E,W,1,,,,,,,,,68,0,0,0,0,0,0,-13,,,,,,,,,0,0,1081,87.4935,1.500,126.21222594
78,90H,90,H,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,349.974,6.000,412.82615384
78,90H,90,H,3,2,1,1,9,L,D,E,W,3,2,3,U,9,9,9,9,U,149,0,5,8,6,3,0,8,,,,,,,,,0,1,973,349.974,6.000,412.82615384
78,90H,90,H,3,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,921,349.974,6.000,412.82615384
78,91E,91,E,3,1,1,71,1,F,Z,E,W,3,,,,,,,,,61,4,5,6,7,9,21,4,,,,,,,,,0,1,1043,58.329,1.000,74.674689188
78,93E,93,E,3,1,1,2,2,R,Y,E,W,3,2,2,3,R,Z,E,W,1,112,0,4,8,18,6,1,15,32,0,3,3,2,1,0,-39,0,1,957,58.329,1.000,74.674689188
78,94G,94,G,3,1,1,2,10,F,L,E,W,1,,,,,,,,,73,1,0,0,0,0,0,-28,,,,,,,,,0,1,1090,58.329,1.000,84.034336279
78,94G,94,G,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1390,58.329,1.000,84.034336279
78,95C,95,C,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1315,247.31496,4.240,339.29771555
78,95C,95,C,3,2,1,1,2,R,D,E,W,3,2,31,0,T,D,D,O,3,89,0,5,9,6,1,0,16,,,,,,,,,0,1,1043,247.31496,4.240,339.29771555
78,96C,96,C,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1060,58.329,1.000,80.023046121
78,97D,97,D,3,1,1,2,1,F,D,E,W,2,,,,,,,,,56,5,7,9,12,13,16,1,,,,,,,,,0,1,991,58.329,1.000,84.141483961
78,97D,97,D,3,2,1,1,11,F,Y,E,W,2,,,,,,,,,66,19,16,12,9,7,3,-12,,,,,,,,,0,1,1110,58.329,1.000,84.141483961
78,98E,98,E,3,1,1,31,0,T,D,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,937,208.31785714,3.571,266.69531853
78,101G,101,G,3,1,1,88,9,L,F,L,W,1,,,,,,,,,36,0,1,1,0,,,43,,,,,,,,,0,1,990,106.9365,1.833,154.06294985
78,102H,102,H,3,1,1,51,6,B,Y,E,N,5,,,,,,,,,35,10,28,26,20,10,0,-14,,,,,,,,,0,1,1080,213.873,3.667,252.28264957
78,103B,103,B,3,1,1,31,0,T,D,D,O,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1240,58.329,1.000,97.536298813
78,104E,104,E,3,1,1,2,1,F,R,E,E,2,,,,,,,,,56,0,2,5,8,10,14,27,,,,,,,,,0,1,942,116.658,2.000,149.34937838
78,104E,104,E,3,2,1,1,11,F,D,E,W,2,,,,,,,,,62,6,10,16,11,8,6,-3,,,,,,,,,0,1,1024,116.658,2.000,149.34937838
78,105E,105,E,3,2,1,1,71,F,Y,E,W,2,,,,,,,,,45,0,5,9,14,5,1,-3,,,,,,,,,0,1,957,116.658,2.000,149.34937838
78,106G,106,G,3,1,1,57,12,F,L,E,W,1,,,,,,,,,53,6,5,2,2,2,0,-21,,,,,,,,,0,1,961,408.303,7.000,588.24035395
78,107E,107,E,3,1,2,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1043,58.329,1.000,74.674689188
78,108G,108,G,3,1,1,71,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,957,155.544,2.667,224.09156341
78,109G,109,G,3,1,1,2,2,R,Y,E,W,1,,,,,,,,,63,0,1,2,3,2,0,-42,,,,,,,,,0,1,1080,155.544,2.667,224.09156341
78,109G,109,G,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,155.544,2.667,224.09156341
78,110H,110,H,3,1,1,71,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1081,311.088,5.333,366.95658119
78,111C,111,C,3,1,1,2,8,L,P,A,W,3,,,,,,,,,99,0,2,11,5,2,0,-27,,,,,,,,,0,1,1143,58.329,1.000,80.023046121
78,111C,111,C,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1380,58.329,1.000,80.023046121
78,112E,112,E,3,1,1,31,0,T,D,D,O,3,2,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,957,70.105902857,1.202,89.751864529
78,113G,113,G,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,245.37066,4.207,353.50444128
78,114H,114,H,3,1,1,72,1,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1175,490.74132,8.413,578.87400683
78,116F,116,F,3,1,3,31,0,T,D,D,O,3,2,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1018,82.63275,1.417,113.78998835
78,119C,119,C,3,1,1,2,2,R,F,E,E,3,2,2,3,R,Z,E,W,1,,,,,,,,,126,2,4,2,0,0,0,-32,0,1,1055,58.329,1.000,80.023046121
78,119C,119,C,3,2,1,1,11,F,L,E,E,1,2,1,9,L,Z,E,W,1,66,2,0,0,0,0,1,-28,88,2,3,4,2,0,0,-45,0,1,1108,58.329,1.000,80.023046121
78,121F,121,F,3,2,1,1,10,F,L,E,E,1,2,1,9,L,B,E,W,1,74,7,2,0,0,0,0,-31,101,0,1,2,1,1,0,-21,0,1,1388,72.91125,1.250,100.4029309
78,122G,122,G,3,1,1,2,2,F,L,L,S,1,,,,,,,,,31,1,0,0,0,0,0,-24,,,,,,,,,0,0,1056,145.8225,2.500,210.0858407
78,122G,122,G,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1190,145.8225,2.500,210.0858407
78,123B,123,B,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,58.329,1.000,97.536298813
78,126G,126,G,3,1,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1315,437.4675,7.500,630.25752209
78,127A,127,A,3,1,1,44,0,F,Z,E,W,4,2,31,0,R,D,A,O,1,,,,,,,,,,,,,,,,,0,1,1030,59.389527273,1.018,80.859736663
78,129C,129,C,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,992,72.5872,1.244,99.584235173
78,129C,129,C,3,2,1,1,10,L,Y,E,W,1,,,,,,,,,80,0,0,1,5,1,0,49,,,,,,,,,0,1,1179,72.5872,1.244,99.584235173
78,130F,130,F,3,1,2,42,12,F,R,E,N,2,3,31,0,L,D,A,O,1,,,,,,,,,,,,,,,,,0,1,1010,816.606,14.000,1124.5128261
78,132C,132,C,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,961,103.36762933,1.772,141.81269299
78,132C,132,C,3,2,1,1,2,R,Z,E,W,3,2,63,9,L,B,W,N,1,58,0,4,3,5,3,0,-43,,,,,,,,,0,1,992,103.36762933,1.772,141.81269299
78,132C,132,C,3,3,3,2,10,L,F,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1082,103.36762933,1.772,141.81269299
78,133C,133,C,3,1,1,2,10,L,Y,E,W,3,,,,,,,,,78,0,1,7,7,8,8,58,,,,,,,,,0,1,1034,103.36762933,1.772,141.81269299
78,133C,133,C,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1030,103.36762933,1.772,141.81269299
78,134D,134,D,3,1,2,31,80,T,D,D,O,5,1,2,12,F,L,W,N,3,,,,,,,,,,,,,,,,,0,1,920,155.051444,2.658,223.66676247
78,134D,134,D,3,2,1,1,2,F,L,E,W,2,,,,,,,,,60,14,13,9,5,1,0,-21,,,,,,,,,0,1,945,155.051444,2.658,223.66676247
78,135A,135,A,3,1,1,2,2,R,Z,A,W,4,,,,,,,,,117,2,13,26,15,5,0,-29,,,,,,,,,0,1,957,58.329,1.000,79.415812794
78,135A,135,A,3,2,1,1,12,F,D,E,W,2,2,31,0,T,D,D,O,4,59,4,5,6,6,6,12,0,,,,,,,,,0,1,1122,58.329,1.000,79.415812794
78,136C,136,C,3,1,1,2,9,L,D,E,W,4,,,,,,,,,99,2,15,18,21,3,1,26,,,,,,,,,0,1,1014,58.329,1.000,80.023046121
78,136C,136,C,3,2,1,1,92,F,D,E,W,2,,,,,,,,,60,14,14,14,11,9,7,-2,,,,,,,,,0,1,1012,58.329,1.000,80.023046121
78,137D,137,D,3,1,1,31,80,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1005,58.329,1.000,84.141483961
78,138E,138,E,3,1,1,31,60,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1276,183.31971429,3.143,234.6918803
78,139C,139,C,3,1,1,2,82,R,Y,E,W,4,2,2,3,R,B,E,W,1,80,0,0,1,7,27,28,11,26,3,2,1,0,,,-85,0,1,1175,67.4024,1.156,92.471075518
78,139C,139,C,3,2,1,1,71,F,D,E,W,2,2,1,9,L,B,E,W,3,59,17,11,16,13,6,0,0,75,2,8,6,4,3,2,-51,0,1,1160,67.4024,1.156,92.471075518
78,140C,140,C,3,1,1,2,12,F,D,E,W,1,,,,,,,,,55,7,6,7,5,3,1,1,,,,,,,,,0,1,902,67.4024,1.156,92.471075518
78,141D,141,D,3,1,1,2,89,L,D,E,W,3,,,,,,,,,130,1,1,3,8,12,6,9,,,,,,,,,0,1,972,101.1036,1.733,145.84523887
78,141D,141,D,3,2,1,1,92,F,D,E,W,2,,,,,,,,,76,12,9,8,7,6,6,0,,,,,,,,,0,1,1330,101.1036,1.733,145.84523887
78,142D,142,D,3,1,1,2,12,F,D,E,W,2,,,,,,,,,70,5,6,14,13,6,0,0,,,,,,,,,0,1,1160,101.1036,1.733,145.84523887
78,143E,143,E,3,1,1,2,71,F,D,E,W,2,2,2,9,L,Z,M,N,1,60,11,12,12,13,13,15,0,34,0,1,2,3,1,0,-5,0,1,1034,70.828071428,1.214,90.676408299
78,143E,143,E,3,2,1,1,2,R,Y,E,W,2,2,1,0,R,B,E,N,1,96,0,5,2,6,4,0,31,31,0,2,1,0,,,-58,0,1,1160,70.828071428,1.214,90.676408299
78,144E,144,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,972,70.828071428,1.214,90.676408299
78,145E,145,E,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,956,70.828071428,1.214,90.676408299
78,145E,145,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,70.828071428,1.214,90.676408299
78,146G,146,G,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1005,247.89825,4.250,357.14592918
78,146G,146,G,3,2,1,1,10,L,F,E,W,3,,,,,,,,,61,0,3,12,12,7,3,68,,,,,,,,,0,1,1030,247.89825,4.250,357.14592918
78,147E,147,E,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1024,58.329,1.000,74.674689188
78,148F,148,F,3,1,1,2,2,R,Z,A,W,2,,,,,,,,,102,0,5,11,7,5,0,-22,,,,,,,,,0,0,1127,87.4935,1.500,120.48351708
78,148F,148,F,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1070,87.4935,1.500,120.48351708
78,149G,149,G,3,1,1,2,10,L,Z,E,W,2,,,,,,,,,67,0,2,4,7,4,0,-32,,,,,,,,,0,1,1179,174.987,3.000,252.10300884
78,149G,149,G,3,2,1,1,12,F,D,E,W,2,,,,,,,,,56,16,10,7,6,6,3,0,,,,,,,,,0,1,1002,174.987,3.000,252.10300884
78,150G,150,G,3,2,1,1,11,L,Z,E,W,1,,,,,,,,,82,0,2,4,4,4,0,-5,,,,,,,,,0,0,1315,174.987,3.000,252.10300884
78,151B,151,B,3,1,1,2,12,F,D,E,A,5,,,,,,,,,57,26,24,26,25,22,22,0,,,,,,,,,0,1,940,58.329,1.000,97.536298813
78,152C,152,C,3,1,1,2,12,F,L,E,N,2,,,,,,,,,56,12,9,6,4,2,0,-21,,,,,,,,,0,1,970,58.329,1.000,80.023046121
78,152C,152,C,3,2,1,1,6,B,R,E,W,2,2,3,U,9,9,9,9,U,54,1,2,5,7,8,9,18,,,,,,,,,0,1,939,58.329,1.000,80.023046121
78,153D,153,D,3,1,1,2,1,F,D,E,W,2,,,,,,,,,75,0,4,5,5,6,12,1,,,,,,,,,0,1,1139,58.329,1.000,84.141483961
78,153D,153,D,3,2,1,1,5,B,D,E,W,1,,,,,,,,,66,1,1,3,4,2,2,0,,,,,,,,,0,1,1080,58.329,1.000,84.141483961
78,155D,155,D,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,984,58.329,1.000,84.141483961
78,156E,156,E,3,1,1,2,12,F,D,E,W,1,,,,,,,,,61,2,4,6,7,9,11,6,,,,,,,,,0,1,1003,107.54756571,1.844,137.68590311
78,157G,157,G,3,2,1,1,10,L,Z,E,W,2,,,,,,,,,74,0,4,4,5,3,0,-53,,,,,,,,,0,1,1175,376.41648,6.453,542.30158345
78,158G,158,G,3,2,1,1,2,R,Z,E,W,2,,,,,,,,,70,0,2,0,5,3,0,-32,,,,,,,,,0,1,1012,376.41648,6.453,542.30158345
78,159C,159,C,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,799,58.329,1.000,80.023046121
78,160E,160,E,3,1,1,2,11,F,D,E,W,1,,,,,,,,,72,11,4,2,2,3,5,0,,,,,,,,,0,1,1310,58.329,1.000,74.674689188
78,161G,161,G,3,1,1,42,9,L,F,E,N,3,2,57,9,L,D,A,W,1,100,0,1,2,10,3,1,39,,,,,,,,,0,1,967,160.40475,2.750,231.09442477
78,162H,162,H,3,1,1,2,82,F,D,E,W,1,,,,,,,,,64,9,8,7,6,5,5,0,,,,,,,,,0,0,945,320.8095,5.500,378.42397435
78,163B,163,B,3,1,1,2,11,F,D,E,W,6,2,2,U,9,9,9,9,U,66,36,25,16,10,0,0,0,,,,,,,,,0,1,1081,58.329,1.000,97.536298813
78,163B,163,B,3,2,1,1,1,F,D,E,W,2,2,1,U,9,9,9,9,U,72,12,13,18,16,8,5,0,,,,,,,,,0,1,1270,58.329,1.000,97.536298813
78,164F,164,F,3,1,1,2,71,F,D,E,W,3,2,2,9,L,Z,E,W,3,,,,,,,,,50,0,4,9,8,8,0,-65,0,1,998,72.91125,1.250,100.4029309
78,164F,164,F,3,2,1,1,3,R,Z,E,W,3,,,,,,,,,97,0,7,9,15,12,0,-57,,,,,,,,,0,1,1388,72.91125,1.250,100.4029309
78,165G,165,G,3,1,1,2,11,L,Y,E,W,2,,,,,,,,,93,0,2,4,4,3,0,-5,,,,,,,,,0,0,991,145.8225,2.500,210.0858407
78,165G,165,G,3,2,1,1,1,F,D,E,W,1,,,,,,,,,58,7,1,0,0,0,2,0,,,,,,,,,0,1,1139,145.8225,2.500,210.0858407
78,166G,166,G,3,1,1,2,11,F,L,L,W,1,,,,,,,,,55,3,3,2,2,2,1,-19,,,,,,,,,0,0,942,145.8225,2.500,210.0858407
78,166G,166,G,3,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1048,145.8225,2.500,210.0858407
78,167C,167,C,3,2,1,1,2,R,Z,E,W,3,,,,,,,,,118,0,0,10,8,7,0,-14,,,,,,,,,0,1,1175,58.329,1.000,80.023046121
78,168D,168,D,3,1,1,61,12,R,F,L,S,6,,,,,,,,,31,0,0,0,0,0,0,70,,,,,,,,,0,1,1250,58.329,1.000,84.141483961
78,169F,169,F,3,1,1,3,12,F,L,E,S,9,2,2,81,F,D,E,W,2,55,98,0,0,0,0,0,-29,55,17,12,7,2,0,0,0,0,1,976,189.56925,3.250,261.04762034
78,169F,169,F,3,2,2,1,U,9,9,9,9,U,3,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1330,189.56925,3.250,261.04762034
78,170H,170,H,3,1,1,2,12,L,F,E,S,1,,,,,,,,,38,0,0,0,0,0,0,70,,,,,,,,,0,1,957,758.277,13.000,894.45666666
78,170H,170,H,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,934,758.277,13.000,894.45666666
78,171E,171,E,3,1,1,2,2,R,Z,E,W,2,2,3,U,9,9,9,9,U,109,0,5,9,7,5,0,-26,,,,,,,,,0,1,1034,81.243964286,1.393,104.01117423
78,171E,171,E,3,3,2,1,10,L,Y,E,W,2,,,,,,,,,60,0,1,1,4,2,0,47,,,,,,,,,0,1,1079,81.243964286,1.393,104.01117423
78,172E,172,E,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1160,81.243964286,1.393,104.01117423
78,173F,173,F,3,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1229,142.1769375,2.438,195.78571525
78,174H,174,H,3,1,1,2,12,F,D,E,W,2,,,,,,,,,59,6,5,5,5,6,8,0,,,,,,,,,0,1,1128,568.70775,9.750,670.84249999
78,175D,175,D,3,1,1,52,12,F,Y,E,N,3,,,,,,,,,40,19,29,33,18,7,0,-20,,,,,,,,,0,1,1055,58.329,1.000,84.141483961
78,176D,176,D,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1250,58.329,1.000,84.141483961
78,176D,176,D,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,58.329,1.000,84.141483961
78,177E,177,E,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,799,189.48592286,3.249,242.58606173
78,179E,179,E,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,81.243964286,1.393,104.01117423
78,180F,180,F,3,2,1,1,6,B,Y,L,W,1,2,3,12,F,Y,E,W,2,77,5,4,4,3,3,2,21,75,3,3,2,1,0,0,-21,0,1,1160,142.1769375,2.438,195.78571525
78,181G,181,G,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1250,284.353875,4.875,409.66738936
78,181G,181,G,3,2,1,1,2,R,Z,E,W,3,2,3,8,L,B,E,N,1,114,0,5,10,10,5,0,-40,10,1,1,1,0,,,-82,0,1,1005,284.353875,4.875,409.66738936
78,182H,182,H,3,1,1,2,12,F,Z,E,W,1,,,,,,,,,73,0,1,3,4,9,11,15,,,,,,,,,0,1,1315,568.70775,9.750,670.84249999
78,183A,183,A,3,2,1,1,11,F,D,A,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1250,58.329,1.000,79.415812794
78,184C,184,C,3,1,1,2,1,F,D,E,W,2,,,,,,,,,72,4,11,16,12,9,4,0,,,,,,,,,0,1,1190,70.426866667,1.207,96.62041865
78,184C,184,C,3,2,1,1,12,F,Y,E,W,2,,,,,,,,,58,17,11,8,5,4,3,-11,,,,,,,,,0,1,955,70.426866667,1.207,96.62041865
78,185D,185,D,3,1,1,57,11,F,D,A,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1017,105.6403,1.811,152.38957651
78,186G,186,G,3,2,1,1,6,B,D,L,W,1,2,3,12,F,D,L,W,1,57,6,6,5,3,1,0,-5,57,0,0,0,0,0,0,0,0,1,991,1584.6045,27.167,2282.9328022
78,187C,187,C,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,58.329,1.000,80.023046121
78,188C,188,C,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,58.329,1.000,80.023046121
78,190H,190,H,3,1,1,57,12,F,D,E,W,2,,,,,,,,,59,8,3,3,1,0,0,-7,,,,,,,,,0,1,965,2303.9955,39.500,2717.7721795
78,191A,191,A,3,1,1,2,12,F,D,A,A,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1071,58.329,1.000,79.415812794
78,192B,192,B,3,1,1,2,12,F,D,E,W,2,2,57,U,9,9,9,9,U,62,1,4,10,10,18,20,0,,,,,,,,,0,1,1003,58.329,1.000,97.536298813
78,193D,193,D,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,835,58.329,1.000,84.141483961
78,194F,194,F,3,1,1,2,12,F,L,E,W,3,2,2,9,L,B,E,W,1,77,17,16,5,0,0,0,-22,19,0,2,1,0,,,-115,0,1,1210,422.88525,7.250,582.33699922
78,194F,194,F,3,2,1,1,1,F,D,E,W,1,2,1,U,9,9,9,9,U,74,3,1,5,2,0,0,7,,,,,,,,,0,1,1175,422.88525,7.250,582.33699922
78,195E,195,E,3,1,1,2,12,F,L,E,E,2,,,,,,,,,60,6,1,1,1,1,0,-25,,,,,,,,,0,1,965,83.327142857,1.429,106.67812741
78,196F,196,F,3,2,1,1,12,R,Y,A,S,2,2,63,12,F,L,W,N,3,126,0,0,5,5,3,0,19,,,,,,,,,0,1,1081,145.8225,2.500,200.8058618
78,197F,197,F,3,1,1,2,10,L,Y,E,W,3,2,2,9,L,B,E,N,1,105,0,0,1,5,13,14,48,40,4,4,3,0,,,-89,1,1,1081,145.8225,2.500,200.8058618
78,197F,197,F,3,2,1,1,U,9,9,9,9,U,2,1,6,R,Z,E,W,1,,,,,,,,,135,0,1,0,1,0,0,-66,0,1,1140,145.8225,2.500,200.8058618
78,198H,198,H,3,1,1,88,12,F,L,W,N,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1173,583.29,10.000,688.04358974
78,199C,199,C,3,1,1,2,81,F,D,E,W,3,,,,,,,,,61,4,6,16,34,28,21,0,,,,,,,,,0,1,1010,58.329,1.000,80.023046121
78,199C,199,C,3,2,1,1,11,F,Y,E,W,2,,,,,,,,,61,17,4,7,3,0,0,-4,,,,,,,,,0,1,1075,58.329,1.000,80.023046121
78,200E,200,E,3,2,1,1,6,B,D,M,W,1,,,,,,,,,58,0,3,3,3,3,1,0,,,,,,,,,0,0,1094,66.661714286,1.143,85.342501929
78,204F,204,F,3,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,58.329,1.000,80.32234472
79,1E,1,E,3,2,1,1,3,R,Y,E,W,3,,,,,,,,,116,0,0,5,8,7,3,44,,,,,,,,,0,1,1043,31.2215,20.500,23.66592529
79,2H,2,H,3,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1210,167.53,110.000,150.56774614
79,3D,3,D,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1143,23.831140742,15.647,20.54716353
79,3D,3,D,3,2,1,1,3,R,D,E,W,5,,,,,,,,,142,0,17,41,31,11,0,17,,,,,,,,,0,1,1160,23.831140742,15.647,20.54716353
79,4E,4,E,3,1,1,2,11,F,Y,E,W,2,,,,,,,,,57,6,12,9,4,1,0,-20,,,,,,,,,0,1,1075,85.859125,56.375,65.081294547
79,4E,4,E,3,2,1,1,1,F,R,E,E,2,,,,,,,,,55,0,0,0,0,3,11,24,,,,,,,,,0,1,1014,85.859125,56.375,65.081294547
79,7A,7,A,3,1,4,51,9,L,P,A,N,3,2,68,10,L,P,A,N,3,,,,,,,,,,,,,,,,,1,1,1102,1.7666797676,1.160,1.734570409
79,8C,8,C,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1040,27.027152573,17.746,21.886344817
79,8C,8,C,3,2,1,1,1,F,Y,E,W,1,,,,,,,,,55,9,8,5,3,0,0,-14,,,,,,,,,0,1,943,27.027152573,17.746,21.886344817
79,9F,9,F,3,2,1,1,12,F,D,E,W,1,,,,,,,,,59,2,3,4,5,7,11,0,,,,,,,,,0,1,984,182.78891529,120.019,150.10199436
79,10G,10,G,3,1,1,2,U,9,9,9,9,U,3,58,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1067,576.10521,378.270,515.32426287
79,10G,10,G,3,2,1,1,1,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,576.10521,378.270,515.32426287
79,11D,11,D,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1159,15.165271382,9.957,13.075467701
79,12E,12,E,3,1,1,45,10,F,R,E,E,1,2,57,9,L,P,E,N,1,57,0,1,2,3,4,3,19,39,0,1,1,1,1,0,0,0,1,937,54.637625,35.875,41.415369257
79,13F,13,F,3,1,1,42,12,F,Y,E,W,3,,,,,,,,,57,18,20,18,10,4,0,-11,,,,,,,,,0,1,1143,68.496916866,44.975,56.24807069
79,14H,14,H,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1090,293.1775,192.500,263.49355575
79,14H,14,H,3,2,1,1,12,F,D,E,W,1,,,,,,,,,65,1,5,3,6,8,9,0,,,,,,,,,0,1,1080,293.1775,192.500,263.49355575
79,15A,15,A,3,1,2,2,9,L,Y,A,W,4,3,2,9,L,B,E,W,1,136,2,5,12,18,11,1,28,,,,,,,,,0,1,1024,1.7666797676,1.160,1.734570409
79,16C,16,C,3,1,1,2,70,F,D,E,W,2,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1100,25.059436969,16.454,20.292906437
79,16C,16,C,3,2,1,1,1,R,Z,A,W,4,3,3,8,L,B,A,W,3,,,,,,,,,,,,,,,,,1,1,907,25.059436969,16.454,20.292906437
