PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2
45,205,9855.746668,205H,H,7,1,1,3,F,57,0,0
45,205,9855.746668,205H,H,7,2,1,3,F,42,0,0
45,206,37.002772212,206B,B,7,1,1,4,F,52,0,0
45,207,37.002772212,207B,B,7,1,1,12,U,61,0,0
45,207,37.002772212,207B,B,7,2,1,12,U,61,0,0
45,207,37.002772212,207B,B,7,3,1,12,T,42,0,0
45,207,37.002772212,207B,B,7,4,1,12,T,31,0,N
45,208,3359.3476245,208F,F,7,1,1,12,L,2,2,F
45,208,3359.3476245,208F,F,7,2,1,12,F,3,15,L
45,208,3359.3476245,208F,F,7,3,3,15,F,60,0,0
45,209,58.847915267,209J,J,7,1,1,1,F,53,0,0
45,210,52.147214616,210K,K,7,1,1,2,F,42,0,0
45,211,52.147214616,211K,K,7,1,1,1,L,2,1,F
45,212,4646.5926291,212G,G,7,1,1,1,F,2,4,R
45,213,50.807589048,213J,J,7,1,1,15,F,2,1,L
45,214,45.022397789,214K,K,7,1,1,15,R,2,3,F
45,214,45.022397789,214K,K,7,2,1,15,L,31,0,N
45,215,45.022397789,215K,K,7,1,1,1,F,2,24,B
45,216,45.022397789,216K,K,7,1,1,2,R,56,0,0
45,216,45.022397789,216K,K,7,2,1,2,R,52,0,0
45,217,45.022397789,217K,K,7,1,1,2,R,2,3,F
45,217,45.022397789,217K,K,7,2,1,2,R,2,3,R
45,218,37.002772212,218B,B,7,1,1,1,L,2,15,F
45,218,37.002772212,218B,B,7,2,2,15,F,42,0,0
45,218,37.002772212,218B,B,7,3,2,15,F,41,0,0
45,218,37.002772212,218B,B,7,4,2,15,F,52,0,0
45,218,37.002772212,218B,B,7,5,2,15,R,31,0,N
45,219,37.002772212,219B,B,7,1,1,11,F,2,3,L
45,219,37.002772212,219B,B,7,2,1,11,R,2,3,L
45,219,37.002772212,219B,B,7,3,2,3,F,56,0,0
45,220,42.96371956,220K,K,7,1,1,5,R,43,0,0
45,220,42.96371956,220K,K,7,2,1,5,R,42,0,0
45,221,42.96371956,221K,K,7,1,1,1,F,63,0,0
45,221,42.96371956,221K,K,7,2,1,1,F,57,0,0
45,221,42.96371956,221K,K,7,3,1,1,F,43,0,0
45,221,42.96371956,221K,K,7,4,1,1,F,68,0,0
45,222,199.10918396,222C,C,7,1,1,2,R,2,1,F
45,223,2131.1618298,223F,F,7,1,1,5,B,2,3,R
45,224,37.002772212,224B,B,7,1,1,1,F,2,11,L
45,225,37.002772212,225B,B,7,1,1,2,L,41,0,0
45,225,37.002772212,225B,B,7,2,1,2,F,41,0,0
45,225,37.002772212,225B,B,7,3,1,2,F,41,0,0
45,225,37.002772212,225B,B,7,4,1,2,F,41,0,0
45,225,37.002772212,225B,B,7,5,1,2,U,61,0,0
45,225,37.002772212,225B,B,7,6,1,2,T,42,0,0
45,225,37.002772212,225B,B,7,7,1,2,T,31,0,N
45,226,1843.9294479,226E,E,7,1,1,15,L,2,1,F
45,227,49.393461321,227J,J,7,1,1,15,F,2,1,L
45,228,65.591278528,228D,D,7,1,1,3,U,60,0,0
45,228,65.591278528,228D,D,7,2,1,3,F,42,0,0
45,229,345.40682501,229E,E,7,1,1,15,F,2,3,B
45,229,345.40682501,229E,E,7,2,2,3,F,3,13,F
45,230,2304.2021307,230H,H,7,1,1,5,F,2,4,L
48,1,9020.8003177,"  1H",H,7,1,1,4,L,31,0,N
48,2,380.21674059,"  2K",K,7,1,1,1,R,50,0,0
48,2,380.21674059,"  2K",K,7,2,1,1,L,51,0,0
48,3,380.21674059,"  3K",K,7,1,1,4,F,2,4,L
48,3,380.21674059,"  3K",K,7,2,1,4,L,2,4,L
48,4,306.20682385,"  4B",B,7,1,1,3,F,42,0,0
48,5,305.17721619,"  5C",C,7,1,1,2,L,2,2,F
48,5,305.17721619,"  5C",C,7,2,1,2,T,31,0,N
48,6,507.6014575,"  6D",D,7,1,1,1,R,50,0,0
48,6,507.6014575,"  6D",D,7,2,1,1,T,31,0,N
48,7,2875.480407,"  7F",F,7,1,1,3,L,2,3,F
48,7,2875.480407,"  7F",F,7,2,2,3,F,3,1,F
48,7,2875.480407,"  7F",F,7,3,3,1,B,4,2,F
48,7,2875.480407,"  7F",F,7,4,1,3,F,58,0,0
48,7,2875.480407,"  7F",F,7,5,1,3,F,43,0,0
48,7,2875.480407,"  7F",F,7,6,1,3,F,58,0,0
48,8,290.61152147,"  8K",K,7,1,1,15,F,59,0,0
48,8,290.61152147,"  8K",K,7,2,1,15,R,43,0,0
48,9,700.9549898,"  9D",D,7,1,1,2,F,52,0,0
48,9,700.9549898,"  9D",D,7,2,1,2,N,32,0,N
48,10,700.9549898," 10D",D,7,1,1,4,F,60,0,0
48,11,700.9549898," 11D",D,7,1,1,2,F,2,13,L
48,12,700.9549898," 12D",D,7,1,1,4,F,57,0,0
48,12,700.9549898," 12D",D,7,2,1,4,F,42,0,0
48,13,7939.6933493," 13G",G,7,1,1,5,R,2,1,F
48,14,262.07967039," 14J",J,7,1,1,15,F,60,0,0
48,14,262.07967039," 14J",J,7,2,1,15,T,31,0,N
48,15,290.61152147," 15K",K,7,1,1,15,F,2,15,F
48,16,290.61152147," 16K",K,7,1,1,14,F,2,24,L
48,16,290.61152147," 16K",K,7,2,2,24,L,31,0,N
48,17,290.61152147," 17K",K,7,1,1,3,R,2,4,F
48,17,290.61152147," 17K",K,7,2,1,3,F,51,0,0
48,18,450.77703307," 18C",C,7,1,1,15,L,2,15,F
48,18,450.77703307," 18C",C,7,2,1,15,B,60,0,0
48,18,450.77703307," 18C",C,7,3,1,15,R,68,0,0
48,19,749.7777254," 19D",D,7,1,1,5,F,2,2,L
48,20,306.20682385," 20A",A,7,1,1,1,T,31,0,N
48,21,262.07967039," 21J",J,7,1,1,13,T,31,0,N
48,21,262.07967039," 21J",J,7,2,1,13,R,41,0,0
48,21,262.07967039," 21J",J,7,3,1,13,R,41,0,0
48,22,290.61152147," 22K",K,7,1,1,4,F,2,5,B
48,22,290.61152147," 22K",K,7,2,1,4,R,4,15,L
48,22,290.61152147," 22K",K,7,3,1,4,R,3,15,F
48,23,1006.3859343," 23C",C,7,1,1,1,F,2,5,F
48,24,1673.9223637," 24D",D,7,1,1,23,F,2,15,B
48,24,1673.9223637," 24D",D,7,2,1,23,F,3,1,B
48,24,1673.9223637," 24D",D,7,3,2,15,R,3,1,F
48,24,1673.9223637," 24D",D,7,4,2,15,F,64,0,0
48,24,1673.9223637," 24D",D,7,5,1,23,F,2,15,R
48,24,1673.9223637," 24D",D,7,6,2,15,L,64,0,0
48,25,9020.8003177," 25H",H,7,1,1,2,F,76,0,0
48,26,290.61152147," 26K",K,7,1,1,1,F,2,4,F
48,27,290.61152147," 27K",K,7,1,1,1,F,44,0,0
48,28,290.61152147," 28K",K,7,1,1,15,L,2,2,F
48,28,290.61152147," 28K",K,7,2,1,15,L,2,2,R
48,28,290.61152147," 28K",K,7,3,2,2,F,88,0,0
48,28,290.61152147," 28K",K,7,4,2,2,F,59,0,0
48,28,290.61152147," 28K",K,7,5,1,15,L,71,0,0
48,28,290.61152147," 28K",K,7,6,1,15,F,59,0,0
48,29,290.61152147," 29K",K,7,1,1,22,F,2,15,F
48,29,290.61152147," 29K",K,7,2,1,22,9,2,15,R
48,30,1848.2892766," 30D",D,7,1,1,15,F,2,15,B
48,30,1848.2892766," 30D",D,7,2,1,15,F,64,0,0
48,31,9020.8003177," 31G",G,7,1,1,1,F,2,3,L
48,32,262.07967039," 32J",J,7,1,1,2,L,2,4,F
48,32,262.07967039," 32J",J,7,2,1,2,L,2,4,R
48,32,262.07967039," 32J",J,7,3,2,4,F,3,22,L
48,33,290.61152147," 33D",D,7,1,1,13,T,31,0,N
48,34,290.61152147," 34D",D,7,1,1,4,F,42,0,0
48,34,290.61152147," 34D",D,7,2,1,4,F,41,0,0
48,34,290.61152147," 34D",D,7,3,1,4,T,41,0,0
48,34,290.61152147," 34D",D,7,4,1,4,F,44,0,0
48,34,290.61152147," 34D",D,7,5,1,4,T,31,0,N
48,35,290.61152147," 35D",D,7,1,1,11,F,50,0,0
48,35,290.61152147," 35D",D,7,2,1,11,F,50,0,0
48,35,290.61152147," 35D",D,7,3,1,11,F,51,0,0
48,36,2100.7113369," 36E",E,7,1,1,15,R,2,4,F
48,36,2100.7113369," 36E",E,7,2,1,15,B,71,0,0
48,37,2304.2227796," 37G",G,7,1,1,1,F,2,2,F
48,38,306.20682385," 38B",B,7,1,1,4,L,2,11,F
48,39,306.20682385," 39B",B,7,1,1,3,F,41,0,0
48,39,306.20682385," 39B",B,7,2,1,3,F,41,0,0
48,39,306.20682385," 39B",B,7,3,1,3,F,41,0,0
48,39,306.20682385," 39B",B,7,4,1,3,F,41,0,0
48,39,306.20682385," 39B",B,7,5,1,3,F,42,0,0
48,40,290.61152147," 40K",K,7,1,1,2,R,50,0,0
48,40,290.61152147," 40K",K,7,2,1,2,R,50,0,0
48,40,290.61152147," 40K",K,7,3,1,2,T,31,0,N
48,40,290.61152147," 40K",K,7,4,1,2,L,42,0,0
48,41,913.2020515," 41C",C,7,1,2,2,B,3,1,F
48,41,913.2020515," 41C",C,7,2,1,2,B,2,2,F
48,42,1518.9295522," 42D",D,7,1,1,24,F,2,13,B
48,43,1518.9295522," 43D",D,7,1,1,1,F,2,23,F
48,44,262.07967039," 44J",J,7,1,1,15,F,60,0,0
48,44,262.07967039," 44J",J,7,2,1,15,F,41,0,0
48,44,262.07967039," 44J",J,7,3,1,15,F,41,0,0
48,44,262.07967039," 44J",J,7,4,1,15,L,42,0,0
48,45,262.07967039," 45J",J,7,1,1,4,F,2,2,F
48,46,290.61152147," 46K",K,7,1,1,4,F,2,15,F
48,46,290.61152147," 46K",K,7,2,1,4,F,56,0,0
48,47,1030.7021962," 47D",D,7,1,1,2,F,2,3,R
48,47,1030.7021962," 47D",D,7,2,2,3,T,31,0,N
48,48,1030.7021962," 48D",D,7,1,1,15,F,2,4,R
48,48,1030.7021962," 48D",D,7,2,1,15,L,2,4,R
48,50,2576.7554904," 50D",D,7,1,1,3,F,60,0,0
48,51,290.47163468," 51J",J,7,1,1,5,F,2,2,F
48,51,290.47163468," 51J",J,7,2,1,5,L,2,2,R
48,52,322.0944363," 52K",K,7,1,1,15,F,2,4,L
48,52,322.0944363," 52K",K,7,2,2,4,F,44,0,0
48,53,322.0944363," 53K",K,7,1,1,13,F,2,11,B
48,54,322.0944363," 54K",K,7,1,1,2,F,2,14,F
48,54,322.0944363," 54K",K,7,2,2,14,T,31,0,N
48,55,322.0944363," 55K",K,7,1,1,1,R,41,0,0
48,55,322.0944363," 55K",K,7,2,1,1,R,31,0,N
48,55,322.0944363," 55K",K,7,3,1,1,T,42,0,0
48,56,262.07967039," 56J",J,7,1,1,4,F,2,2,B
48,56,262.07967039," 56J",J,7,2,2,2,F,3,1,B
48,57,262.07967039," 57J",J,7,1,1,2,R,50,0,0
48,57,262.07967039," 57J",J,7,2,1,2,F,61,0,0
48,57,262.07967039," 57J",J,7,3,1,2,T,31,0,N
48,58,511.92895616," 58C",C,7,1,1,2,F,2,5,R
48,58,511.92895616," 58C",C,7,2,1,2,F,51,0,0
48,59,851.49175792," 59D",D,7,1,1,24,L,2,4,F
48,59,851.49175792," 59D",D,7,2,1,24,U,2,4,R
48,60,851.49175792," 60D",D,7,1,1,11,F,2,15,B
48,61,9644.8182062," 61G",G,7,1,1,15,F,51,0,0
48,61,9644.8182062," 61G",G,7,2,1,15,F,41,0,0
48,61,9644.8182062," 61G",G,7,3,1,15,L,41,0,0
48,62,1522.9740846," 62C",C,7,1,1,24,F,2,1,B
48,63,285.55764086," 63J",J,7,1,1,15,F,2,4,L
48,64,285.55764086," 64J",J,7,1,1,4,R,2,15,F
48,64,285.55764086," 64J",J,7,2,2,15,F,58,0,0
48,65,316.64547027," 65K",K,7,1,1,2,F,60,0,0
48,65,316.64547027," 65K",K,7,2,1,2,R,42,0,0
48,65,316.64547027," 65K",K,7,3,1,2,R,42,0,0
48,65,316.64547027," 65K",K,7,4,1,2,T,31,0,N
48,66,316.64547027," 66K",K,7,1,1,15,F,60,0,0
48,66,316.64547027," 66K",K,7,2,1,15,F,60,0,0
48,67,316.64547027," 67K",K,7,1,1,11,F,2,5,L
48,67,316.64547027," 67K",K,7,2,1,11,L,31,0,N
48,67,316.64547027," 67K",K,7,3,2,5,F,42,0,0
48,67,316.64547027," 67K",K,7,4,2,5,R,42,0,0
48,67,316.64547027," 67K",K,7,5,2,5,R,42,0,0
48,68,290.61152147," 68K",K,7,1,1,2,R,50,0,0
48,68,290.61152147," 68K",K,7,2,1,2,R,57,0,0
48,68,290.61152147," 68K",K,7,3,1,2,R,42,0,0
48,69,290.61152147," 69K",K,7,1,1,4,F,2,2,L
48,69,290.61152147," 69K",K,7,2,1,4,F,3,3,L
48,70,290.61152147," 70K",K,7,1,1,3,F,2,2,B
48,70,290.61152147," 70K",K,7,2,2,2,F,3,5,B
48,71,290.61152147," 71K",K,7,1,1,24,R,2,4,F
48,72,941.7396156," 72C",C,7,1,1,1,F,50,0,0
48,72,941.7396156," 72C",C,7,2,1,1,F,42,0,0
48,73,1566.3961007," 73D",D,7,1,1,15,L,2,1,F
48,74,354.89370884," 74A",A,7,1,1,15,T,31,0,N
48,75,2025.0022532," 75C",C,7,1,1,2,F,2,1,R
48,76,3368.1875339," 76D",D,7,1,1,3,F,2,2,F
48,77,421.02344173," 77K",K,7,1,2,2,F,68,0,0
48,77,421.02344173," 77K",K,7,2,1,24,F,2,2,F
48,77,421.02344173," 77K",K,7,3,1,24,R,42,0,0
48,77,421.02344173," 77K",K,7,4,1,24,L,42,0,0
48,78,421.02344173," 78K",K,7,1,1,5,F,43,0,0
48,78,421.02344173," 78K",K,7,2,1,5,F,60,0,0
48,78,421.02344173," 78K",K,7,3,1,5,N,32,0,N
48,79,421.02344173," 79K",K,7,1,1,15,F,2,4,R
48,79,421.02344173," 79K",K,7,2,1,15,L,2,4,R
48,79,421.02344173," 79K",K,7,3,1,15,F,71,0,0
48,79,421.02344173," 79K",K,7,4,2,4,R,71,0,0
48,80,290.61152147," 80K",K,7,1,1,1,L,2,2,F
48,80,290.61152147," 80K",K,7,2,1,1,L,2,2,R
48,80,290.61152147," 80K",K,7,3,2,2,R,50,0,0
48,81,290.61152147," 81K",K,7,1,1,2,F,2,15,F
48,82,586.18486278," 82C",C,7,1,1,11,R,2,3,F
48,82,586.18486278," 82C",C,7,2,1,11,L,31,0,N
48,83,586.18486278," 83C",C,7,1,1,1,F,42,0,0
48,83,586.18486278," 83C",C,7,2,1,1,R,31,0,N
48,84,975.00165454," 84D",D,7,1,1,1,R,2,3,F
48,85,11043.810608," 85G",G,7,1,1,1,F,2,15,B
48,85,11043.810608," 85G",G,7,2,2,15,F,3,3,B
48,86,290.61152147," 86K",K,7,1,1,1,F,42,0,0
48,86,290.61152147," 86K",K,7,2,1,1,F,50,0,0
48,87,290.61152147," 87K",K,7,1,1,15,R,2,1,F
48,88,537.2633243," 88C",C,7,1,1,1,L,2,3,F
48,88,537.2633243," 88C",C,7,2,1,1,L,2,3,R
48,88,537.2633243," 88C",C,7,3,2,3,F,56,0,0
48,89,893.63042853," 89D",D,7,1,1,1,F,2,4,F
48,90,893.63042853," 90D",D,7,1,1,1,R,2,4,F
48,91,10122.121496," 91G",G,7,1,1,1,R,2,4,F
48,92,290.61152147," 92K",K,7,1,1,4,F,52,0,0
48,92,290.61152147," 92K",K,7,2,1,4,T,52,0,0
48,92,290.61152147," 92K",K,7,3,1,4,F,51,0,0
48,92,290.61152147," 92K",K,7,4,1,4,F,51,0,0
48,92,290.61152147," 92K",K,7,5,1,4,F,50,0,0
48,93,290.61152147," 93K",K,7,1,1,11,F,2,24,B
48,94,290.61152147," 94D",D,7,1,1,1,R,44,0,0
48,94,290.61152147," 94D",D,7,2,1,1,9,41,0,0
48,94,290.61152147," 94D",D,7,3,1,1,9,41,0,0
48,94,290.61152147," 94D",D,7,4,1,1,T,31,0,N
48,95,1940.6571398," 95E",E,7,1,1,15,F,2,15,B
48,96,1064.5862576," 96F",F,7,1,1,3,T,31,0,N
48,97,2892.5938365," 97H",H,7,1,1,5,F,2,3,R
48,97,2892.5938365," 97H",H,7,2,2,3,L,3,2,F
48,97,2892.5938365," 97H",H,7,3,2,3,B,4,2,9
48,98,306.20682385," 98B",B,7,1,1,3,L,42,0,0
48,98,306.20682385," 98B",B,7,2,1,3,L,42,0,0
48,98,306.20682385," 98B",B,7,3,1,3,L,42,0,0
48,98,306.20682385," 98B",B,7,4,1,3,L,42,0,0
48,98,306.20682385," 98B",B,7,5,1,3,F,42,0,0
48,98,306.20682385," 98B",B,7,6,1,3,F,41,0,0
48,99,2387.6642604," 99D",D,7,1,1,2,F,2,4,L
48,100,269.15582149,100J,J,7,1,1,15,F,2,15,B
48,101,298.45803255,101K,K,7,1,1,4,L,2,13,F
48,101,298.45803255,101K,K,7,2,2,13,F,51,0,0
48,102,298.45803255,102K,K,7,1,1,4,F,42,0,0
48,102,298.45803255,102K,K,7,2,1,4,F,42,0,0
48,102,298.45803255,102K,K,7,3,1,4,R,42,0,0
48,102,298.45803255,102K,K,7,4,1,4,R,42,0,0
48,102,298.45803255,102K,K,7,5,1,4,R,42,0,0
48,102,298.45803255,102K,K,7,6,1,4,L,U,0,0
48,103,298.45803255,103K,K,7,1,1,15,F,42,0,0
48,103,298.45803255,103K,K,7,2,1,15,F,42,0,0
48,103,298.45803255,103K,K,7,3,1,15,F,42,0,0
48,104,306.20682385,104A,A,7,1,1,15,T,31,0,N
48,105,290.61152147,105K,K,7,1,1,1,F,51,0,0
48,105,290.61152147,105K,K,7,2,1,1,F,68,0,0
48,106,290.61152147,106K,K,7,1,1,1,F,2,3,F
48,107,290.61152147,107K,K,7,1,1,15,U,88,0,0
48,107,290.61152147,107K,K,7,2,1,15,F,41,0,0
48,107,290.61152147,107K,K,7,3,1,15,U,58,0,0
48,107,290.61152147,107K,K,7,4,1,15,F,61,0,0
48,107,290.61152147,107K,K,7,5,1,15,T,31,0,N
48,108,1249.2464289,108C,C,7,1,1,1,F,2,2,R
48,109,9020.8003177,109E,E,7,1,1,2,F,2,2,R
48,110,1930.0711726,110C,C,7,1,1,5,F,2,1,L
48,110,1930.0711726,110C,C,7,2,1,5,R,2,1,L
48,110,1930.0711726,110C,C,7,3,1,5,F,3,1,F
48,111,361.88834486,111J,J,7,1,1,15,R,2,4,F
48,111,361.88834486,111J,J,7,2,1,15,R,2,4,L
48,112,361.88834486,112J,J,7,1,1,1,L,44,0,0
48,112,361.88834486,112J,J,7,2,1,1,L,41,0,0
48,112,361.88834486,112J,J,7,3,1,1,L,44,0,0
48,112,361.88834486,112J,J,7,4,1,1,F,44,0,0
48,112,361.88834486,112J,J,7,5,1,1,F,41,0,0
48,112,361.88834486,112J,J,7,6,1,1,F,44,0,0
48,113,401.2860759,113K,K,7,1,1,11,R,2,3,F
48,113,401.2860759,113K,K,7,2,1,11,F,50,0,0
48,113,401.2860759,113K,K,7,3,1,11,B,44,0,0
48,113,401.2860759,113K,K,7,4,1,11,T,31,0,N
48,113,401.2860759,113K,K,7,5,2,3,B,57,0,0
48,114,401.2860759,114K,K,7,1,1,5,R,2,11,F
48,115,401.2860759,115K,K,7,1,1,15,R,41,0,0
48,115,401.2860759,115K,K,7,2,1,15,9,41,0,0
48,115,401.2860759,115K,K,7,3,1,15,9,41,0,0
48,115,401.2860759,115K,K,7,4,1,15,F,42,0,0
48,116,306.20682385,116B,B,7,1,1,15,L,41,0,0
48,116,306.20682385,116B,B,7,2,1,15,F,60,0,0
48,116,306.20682385,116B,B,7,3,1,15,T,31,0,N
48,117,1455.9981688,117C,C,7,1,1,2,F,50,0,0
48,117,1455.9981688,117C,C,7,2,1,2,F,62,0,0
48,117,1455.9981688,117C,C,7,3,1,2,F,42,0,0
48,117,1455.9981688,117C,C,7,4,1,2,F,42,0,0
48,117,1455.9981688,117C,C,7,5,1,2,L,42,0,0
48,118,302.72033487,118K,K,7,1,1,15,F,42,0,0
48,118,302.72033487,118K,K,7,2,1,15,F,42,0,0
48,118,302.72033487,118K,K,7,3,1,15,L,31,0,N
48,119,302.72033487,119K,K,7,1,1,2,R,2,15,F
48,120,391.02611406,120B,B,7,1,1,15,F,68,0,0
48,120,391.02611406,120B,B,7,2,1,15,F,68,0,0
48,120,391.02611406,120B,B,7,3,1,15,F,44,0,0
48,120,391.02611406,120B,B,7,4,1,15,T,31,0,N
48,121,9020.8003177,121F,F,7,1,1,2,F,60,0,0
48,121,9020.8003177,121F,F,7,2,1,2,R,42,0,0
48,121,9020.8003177,121F,F,7,3,1,2,R,42,0,0
48,122,418.34467386,122J,J,7,1,1,1,R,2,5,F
48,122,418.34467386,122J,J,7,2,1,1,R,2,5,L
48,122,418.34467386,122J,J,7,3,1,1,F,50,0,0
48,122,418.34467386,122J,J,7,4,1,1,F,57,0,0
48,122,418.34467386,122J,J,7,5,2,5,B,57,0,0
48,123,418.34467386,123J,J,7,1,1,2,F,2,2,B
48,123,418.34467386,123J,J,7,2,2,2,F,3,15,B
48,123,418.34467386,123J,J,7,3,3,15,F,4,3,B
48,124,463.88864115,124K,K,7,1,1,15,F,68,0,0
48,124,463.88864115,124K,K,7,2,1,15,F,42,0,0
48,125,463.88864115,125K,K,7,1,1,15,F,2,15,R
48,126,2584.1055501,126C,C,7,1,1,15,R,42,0,0
48,126,2584.1055501,126C,C,7,2,1,15,R,42,0,0
48,126,2584.1055501,126C,C,7,3,1,15,R,42,0,0
48,126,2584.1055501,126C,C,7,4,1,15,R,42,0,0
48,126,2584.1055501,126C,C,7,5,1,15,F,42,0,0
48,126,2584.1055501,126C,C,7,6,1,15,L,42,0,0
48,126,2584.1055501,126C,C,7,7,1,15,L,41,0,0
48,127,484.51979063,127J,J,7,1,1,11,F,2,4,F
48,127,484.51979063,127J,J,7,2,1,11,L,88,0,0
48,128,537.26805032,128K,K,7,1,1,1,F,44,0,0
48,128,537.26805032,128K,K,7,2,1,1,U,61,0,0
48,128,537.26805032,128K,K,7,3,1,1,F,42,0,0
48,128,537.26805032,128K,K,7,4,1,1,9,42,0,0
48,129,537.26805032,129K,K,7,1,1,24,F,2,15,L
48,129,537.26805032,129K,K,7,2,1,24,R,2,15,L
48,129,537.26805032,129K,K,7,3,1,24,L,31,0,N
48,129,537.26805032,129K,K,7,4,3,3,L,79,0,0
48,129,537.26805032,129K,K,7,5,2,15,R,42,0,0
48,130,262.07967039,130J,J,7,1,1,2,F,2,3,B
48,131,390.58188486,131D,D,7,1,1,2,F,60,0,0
48,132,390.58188486,132D,D,7,1,1,24,F,2,1,B
48,133,390.58188486,133D,D,7,1,1,11,T,31,0,N
48,134,390.58188486,134D,D,7,1,1,11,T,31,0,N
48,135,4424.1077369,135G,G,7,1,1,15,L,2,15,F
48,136,353.47995544,136J,J,7,1,1,1,R,2,15,F
48,137,353.47995544,137J,J,7,1,1,2,L,2,2,F
48,138,353.47995544,138J,J,7,1,1,15,F,2,13,R
48,138,353.47995544,138J,J,7,2,2,13,L,31,0,N
48,139,391.96228959,139K,K,7,1,1,15,F,60,0,0
48,139,391.96228959,139K,K,7,2,1,15,T,31,0,N
48,139,391.96228959,139K,K,7,3,1,15,9,41,0,0
48,140,391.96228959,140K,K,7,1,1,1,F,2,15,R
48,140,391.96228959,140K,K,7,2,2,15,L,3,2,F
48,141,391.96228959,141K,K,7,1,1,5,R,2,1,F
48,142,290.61152147,142K,K,7,1,1,2,F,2,15,L
48,142,290.61152147,142K,K,7,2,1,2,R,2,15,L
48,143,290.61152147,143K,K,7,1,1,2,F,60,0,0
48,143,290.61152147,143K,K,7,2,1,2,U,61,0,0
48,144,672.67115401,144C,C,7,1,1,4,F,71,0,0
48,144,672.67115401,144C,C,7,2,1,4,R,71,0,0
48,145,1118.8543577,145D,D,7,1,1,5,F,43,0,0
48,145,1118.8543577,145D,D,7,2,1,5,F,52,0,0
48,146,306.20682385,146B,B,7,1,1,3,R,43,0,0
48,147,2653.8644141,147D,D,7,1,1,1,R,52,0,0
48,148,331.73305176,148K,K,7,1,1,11,F,71,0,0
48,149,331.73305176,149K,K,7,1,1,1,F,2,15,F
48,150,331.73305176,150K,K,7,1,1,3,F,52,0,0
48,151,331.73305176,151K,K,7,1,1,2,T,31,0,N
48,152,306.20682385,152A,A,7,1,1,15,F,2,1,F
48,153,262.07967039,153J,J,7,1,1,2,R,2,2,F
48,153,262.07967039,153J,J,7,2,1,2,L,3,13,F
48,154,290.61152147,154K,K,7,1,1,1,F,2,3,F
48,155,529.98333345,155C,C,7,1,1,1,F,61,0,0
48,155,529.98333345,155C,C,7,2,1,1,L,42,0,0
48,155,529.98333345,155C,C,7,3,1,1,L,61,0,0
48,155,529.98333345,155C,C,7,4,1,1,L,43,0,0
48,156,881.52161514,156D,D,7,1,1,15,F,2,15,F
48,156,881.52161514,156D,D,7,2,1,15,R,2,15,L
48,157,9103.0824599,157E,E,7,1,1,15,9,60,0,0
48,157,9103.0824599,157E,E,7,2,1,15,9,42,0,0
48,157,9103.0824599,157E,E,7,3,1,15,9,31,0,N
48,158,306.20682385,158B,B,7,1,1,2,F,2,3,F
48,159,435.40169241,159C,C,7,1,1,3,F,2,2,B
48,159,435.40169241,159C,C,7,2,1,3,F,71,0,0
48,160,435.40169241,160C,C,7,1,1,15,F,63,0,0
48,161,724.20391151,161D,D,7,1,1,1,F,41,0,0
48,161,724.20391151,161D,D,7,2,1,1,F,42,0,0
48,161,724.20391151,161D,D,7,3,1,1,R,41,0,0
48,162,724.20391151,162D,D,7,1,1,3,F,71,0,0
48,162,724.20391151,162D,D,7,2,1,3,R,50,0,0
48,163,8203.0330956,163G,G,7,1,1,1,L,2,2,F
48,164,306.20682385,164B,B,7,1,1,4,R,2,5,F
48,165,262.07967039,165J,J,7,1,1,3,F,2,24,L
48,165,262.07967039,165J,J,7,2,1,3,F,3,5,R
48,165,262.07967039,165J,J,7,3,1,3,F,4,1,B
48,165,262.07967039,165J,J,7,4,4,1,F,6,3,B
48,165,262.07967039,165J,J,7,5,1,3,F,5,24,B
48,165,262.07967039,165J,J,7,6,1,3,L,6,3,B
48,165,262.07967039,165J,J,7,7,6,3,F,7,U,B
48,166,262.07967039,166J,J,7,1,1,3,R,2,15,L
48,166,262.07967039,166J,J,7,2,1,3,F,61,0,0
48,166,262.07967039,166J,J,7,3,1,3,T,31,0,N
48,166,262.07967039,166J,J,7,4,1,3,U,42,0,0
48,166,262.07967039,166J,J,7,5,1,3,U,42,0,0
48,167,815.35897455,167C,C,7,1,1,1,F,50,0,0
48,167,815.35897455,167C,C,7,2,1,1,F,50,0,0
48,167,815.35897455,167C,C,7,3,1,1,L,42,0,0
48,168,1356.1871002,168D,D,7,1,1,2,F,2,2,L
48,168,1356.1871002,168D,D,7,2,1,2,L,2,2,L
48,169,7682.5812401,169F,F,7,1,1,15,L,2,5,F
48,169,7682.5812401,169F,F,7,2,1,15,L,2,5,R
48,169,7682.5812401,169F,F,7,3,1,15,F,52,0,0
48,170,306.20682385,170A,A,7,1,1,4,T,31,0,N
48,171,290.61152147,171K,K,7,1,1,1,R,42,0,0
48,172,290.61152147,172K,K,7,1,1,11,B,2,15,F
48,172,290.61152147,172K,K,7,2,2,15,F,60,0,0
48,172,290.61152147,172K,K,7,3,1,11,F,42,0,0
48,173,290.61152147,173K,K,7,1,1,3,F,52,0,0
48,174,1095.4930222,174C,C,7,1,1,2,F,44,0,0
48,174,1095.4930222,174C,C,7,2,1,2,R,44,0,0
48,175,1822.1342396,175D,D,7,1,1,3,R,51,0,0
48,176,290.61152147,176K,K,7,1,1,15,R,2,4,F
