PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,AINJSER,AINJURED,ALCINV,DAYWEEK,DRGINV,MANCOLL,PSUSTRAT,ADMINSS,PEDSTUDY,FIRESTDY
75,93,35.779859895," 93B",B,7,1,6,94,230,1,1,7,1,1,1,2,1,0,11,0,0,0
75,94,32.192145991," 94K",K,7,2,6,94,1110,1,3,3,1,2,2,6,2,2,11,0,0,0
75,95,32.192145991," 95K",K,7,1,6,94,2310,1,3,2,0,1,2,5,2,0,11,0,0,0
75,96,1263.7186547," 96F",F,7,4,6,94,1825,3,4,2,0,1,U,2,U,4,11,0,0,0
75,97,3907.5770162," 97G",G,7,2,6,94,1630,1,6,1,0,2,2,1,2,4,11,0,0,0
75,98,38.409254186," 98K",K,7,2,6,94,1300,1,3,2,0,3,2,4,2,4,11,0,0,0
75,99,38.409254186," 99K",K,7,2,6,94,1245,9,3,1,0,1,2,5,2,2,11,0,0,0
75,100,38.409254186,100K,K,7,1,6,94,1948,2,3,1,0,2,1,5,2,0,11,0,0,0
75,101,899.99582547,101D,D,7,2,7,94,1525,1,4,1,0,2,2,3,2,4,11,0,0,0
75,102,112.49947818,102K,K,7,2,6,94,2030,1,3,5,1,5,1,5,2,2,11,0,0,0
75,103,40.458573171,103J,J,7,1,7,94,1810,1,3,2,0,1,1,7,2,0,11,0,0,0
75,104,32.192145991,104K,K,7,1,7,94,2305,1,3,2,0,1,U,3,U,0,11,0,0,0
75,105,121.67343499,105D,D,7,3,7,94,1215,2,4,1,0,2,2,6,2,1,11,0,0,0
75,106,1085.5343244,106F,F,7,2,7,94,1650,1,4,1,0,1,2,5,2,1,11,0,0,0
75,107,35.779859895,107B,B,7,2,7,94,1125,6,1,1,1,2,U,1,1,4,11,0,0,0
75,108,40.458573171,108J,J,7,2,7,94,1740,1,3,3,1,1,2,3,2,4,11,0,0,0
75,109,145.65086342,109C,C,7,2,7,94,1750,6,4,1,0,2,2,5,2,1,11,0,0,0
75,110,173.83758835,110D,D,7,2,7,94,1640,2,4,1,0,2,2,3,2,4,11,0,0,0
75,111,283.12348556,111D,D,7,2,7,94,1900,2,4,1,0,4,2,6,2,4,11,0,0,0
75,112,3600.45661,112G,G,7,2,7,94,720,1,0,0,0,0,2,4,2,1,11,0,0,0
75,113,44.478132416,113J,J,7,2,6,94,1908,1,3,2,0,2,1,1,2,2,11,0,0,0
75,114,35.390435696,114K,K,7,1,7,94,1220,2,3,2,0,3,2,2,2,0,11,0,0,0
75,115,35.779859895,115B,B,7,1,7,94,1540,9,1,4,1,2,1,6,2,0,11,0,0,0
75,116,259.54595784,116D,D,7,2,8,94,1500,3,4,1,0,1,2,4,2,4,11,0,0,0
75,117,40.458573171,117J,J,7,3,8,94,1206,2,1,7,1,2,U,3,U,6,11,0,0,0
75,118,329.75038131,118E,E,7,1,8,94,645,1,4,2,0,2,1,4,2,0,11,0,0,0
75,119,348.47999266,119F,F,7,2,8,94,1045,1,4,1,0,2,2,3,2,5,11,0,0,0
75,120,496.72010962,120G,G,7,2,8,94,1745,1,0,0,0,0,2,6,2,1,11,0,0,0
75,121,101.08333841,121K,K,7,3,8,94,1535,3,3,4,1,2,2,3,2,5,11,0,0,0
75,122,35.779859895,122A,A,7,3,8,94,1558,5,1,3,1,3,2,6,2,1,11,0,0,0
75,124,38.116305657,124K,K,7,2,8,94,1755,1,3,3,2,2,2,1,2,2,11,0,0,0
75,125,71.610169391,125A,A,7,4,8,94,1445,5,1,6,2,2,2,7,2,0,11,0,0,0
75,126,5439.2778352,126E,E,7,1,8,94,1645,1,4,1,0,1,2,5,2,0,11,0,0,0
75,127,80.537103635,127K,K,7,1,8,94,1605,2,3,2,0,4,2,7,2,0,11,0,0,0
75,128,80.537103635,128K,K,7,1,8,94,2030,2,3,3,1,1,1,6,2,0,11,0,0,0
75,129,52.125522789,129D,D,7,1,9,94,300,2,4,2,0,2,2,7,2,0,11,0,0,0
75,130,440.05369568,130E,E,7,2,8,94,1410,1,6,1,0,1,2,3,1,1,11,0,0,0
75,131,465.04846492,131F,F,7,2,8,94,2005,1,4,2,0,3,2,6,2,4,11,0,0,0
75,132,662.87571552,132G,G,7,3,9,94,1230,2,0,0,0,0,2,5,2,1,11,0,0,0
75,133,35.779859895,133A,A,7,1,8,94,346,10,1,2,1,2,U,4,U,0,11,0,0,0
75,134,321.02866439,134D,D,7,1,8,94,2120,2,3,3,1,1,2,7,2,0,11,0,0,0
75,135,40.128583049,135K,K,7,2,9,94,810,1,3,4,1,2,2,3,2,2,11,0,0,0
75,136,40.128583049,136K,K,7,1,9,94,1130,3,3,3,1,3,1,7,2,0,11,0,0,0
75,137,40.744480422,137C,C,7,3,9,94,2114,2,3,2,0,4,1,6,1,4,11,0,0,0
75,138,410.53922474,138E,E,7,2,9,94,2400,4,4,1,0,2,1,1,2,4,11,0,0,0
75,139,433.85759086,139F,F,7,5,9,94,1205,4,4,1,0,1,U,4,U,1,11,0,0,0
75,140,618.41653648,140G,G,7,1,9,94,1715,1,0,0,0,0,2,4,2,0,11,0,0,0
75,141,32.192145991,141K,K,7,2,9,94,202,1,3,5,1,6,1,7,1,2,11,0,0,0
75,142,32.192145991,142K,K,7,2,9,94,1235,2,3,2,0,2,U,2,U,4,11,0,0,0
75,143,596.6488905,143E,E,7,1,9,94,2035,1,4,1,0,3,2,6,2,0,11,0,0,0
75,144,898.76318296,144G,G,7,2,9,94,850,1,0,0,0,0,2,2,2,1,11,0,0,0
75,145,217.16543736,145C,C,7,2,9,94,1810,1,4,1,0,4,2,6,2,U,11,0,0,0
75,146,40.718519504,146J,J,7,2,9,94,1530,3,3,2,0,4,2,6,2,4,11,0,0,0
75,147,40.718519504,147J,J,7,3,10,94,1245,2,3,3,1,4,2,7,2,4,11,0,0,0
75,148,32.398980529,148K,K,7,1,9,94,1145,1,3,2,0,1,2,2,2,0,11,0,0,0
75,149,55.886438586,149J,J,7,1,10,94,1600,6,3,2,0,5,2,3,2,0,11,0,0,0
75,150,55.886438586,150J,J,7,1,10,94,45,2,3,5,1,8,2,1,2,0,11,0,0,0
75,151,44.467816061,151K,K,7,1,9,94,2226,5,3,3,2,2,1,5,1,0,11,0,0,0
75,152,44.467816061,152K,K,7,3,9,94,1130,4,3,2,0,3,2,4,2,4,11,0,0,0
75,153,32.192145991,153K,K,7,2,10,94,1030,4,3,4,1,2,2,2,2,4,11,0,0,0
75,154,32.192145991,154K,K,7,2,10,94,251,3,3,3,1,1,1,7,2,1,11,0,0,0
75,155,126.78554777,155D,D,7,2,10,94,1640,1,4,2,0,3,2,6,2,1,11,0,0,0
75,156,1612.320725,156G,G,7,2,10,94,830,1,6,1,0,1,2,3,2,4,11,0,0,0
75,157,84.752111931,157B,B,7,2,10,94,1512,3,1,4,1,1,1,5,1,4,11,0,0,0
75,158,119.79328357,158J,J,7,2,10,94,2315,2,3,3,1,1,2,5,2,1,11,0,0,1
75,159,95.317322663,159K,K,7,1,10,94,1620,1,3,5,1,1,2,2,2,0,11,0,0,0
75,160,95.317322663,160K,K,7,1,10,94,230,2,3,2,0,1,1,4,2,0,11,0,0,0
75,161,235.91124292,161C,C,7,2,10,94,1425,3,4,2,0,1,2,1,2,4,11,0,0,0
75,162,44.233358048,162J,J,7,2,10,94,2330,2,3,4,1,1,1,7,U,1,11,0,0,0
75,163,35.195673212,163K,K,7,2,10,94,1815,1,3,5,1,3,1,7,2,2,11,0,0,0
75,164,35.195673212,164K,K,7,1,10,94,2330,3,3,2,0,1,1,3,2,0,11,0,0,0
75,165,342.84635481,165D,D,7,2,10,94,2035,1,4,1,0,2,1,7,2,4,11,0,0,0
75,166,53.860475535,166J,J,7,2,10,94,1235,2,3,3,1,3,2,6,2,6,11,0,0,0
75,167,42.855794351,167K,K,7,2,11,94,1330,1,3,2,0,1,2,3,2,1,11,0,0,0
75,168,42.855794351,168K,K,7,2,11,94,1739,1,3,4,3,4,2,5,2,2,11,0,0,0
75,169,227.55789618,169C,C,7,1,11,94,1520,2,4,1,0,1,2,4,2,0,11,0,0,0
75,170,2292.8612984,170E,E,7,2,11,94,1215,1,4,3,1,1,U,3,U,4,11,0,0,0
75,171,16151.186162,171H,H,7,2,11,94,1938,1,4,2,0,2,U,5,U,4,11,0,0,0
75,172,33.94943476,172K,K,7,2,11,94,1500,3,3,3,1,3,2,3,2,4,11,0,0,0
75,173,38.665147797,173A,A,7,1,11,94,120,1,1,6,1,2,1,5,2,0,11,0,0,0
75,174,347.88120644,174D,D,7,1,11,94,1630,1,4,2,0,1,2,4,2,0,11,0,0,0
75,175,54.65144064,175J,J,7,1,11,94,1800,5,3,1,0,1,2,5,2,0,11,0,0,0
75,176,54.65144064,176J,J,7,1,11,94,1907,1,3,4,1,1,1,2,2,0,11,0,0,0
75,177,2475.050427,177F,F,7,2,11,94,1840,1,3,2,0,1,1,3,2,1,11,0,0,0
75,178,43.58197502,178J,J,7,2,11,94,525,4,3,2,0,2,2,4,2,2,11,0,0,0
75,179,34.677379662,179K,K,7,1,11,94,800,4,3,2,0,1,2,5,2,0,11,0,0,0
75,180,34.677379662,180K,K,7,1,11,94,103,6,3,3,1,1,1,1,U,0,11,0,0,0
75,181,36.510723166,181B,B,7,3,11,94,1110,5,1,5,1,1,1,4,2,2,11,0,0,0
75,182,36.510723166,182B,B,7,1,12,94,1440,3,1,2,1,2,2,6,2,0,11,0,0,0
75,183,2930.7550327,183F,F,7,1,11,94,1430,2,4,1,0,1,2,2,2,0,11,0,0,0
75,184,41.062155283,184K,K,7,1,11,94,1724,4,3,5,1,1,1,4,2,0,11,0,0,0
75,185,32.192145991,185K,K,7,2,12,94,1605,3,3,4,1,1,1,3,2,4,11,0,0,0
75,186,32.192145991,186K,K,7,2,12,94,750,2,3,3,1,2,2,5,2,0,11,0,0,0
75,187,745.74317005,187E,E,7,2,12,94,2055,1,4,7,0,1,2,7,2,4,11,0,0,0
75,188,5253.1030888,188H,H,7,1,12,94,2005,1,6,1,0,2,2,7,2,0,11,0,0,0
75,189,37.44863256,189A,A,7,2,12,94,1835,4,1,5,1,2,2,2,2,4,11,0,0,0
75,190,3006.042029,190F,F,7,3,12,94,1502,4,4,1,0,5,2,1,2,6,11,0,0,0
75,191,52.93195128,191J,J,7,2,12,94,1710,4,3,2,0,3,2,4,2,5,11,0,0,0
75,192,42.1169846,192K,K,7,1,12,94,145,1,3,1,0,2,1,7,2,0,11,0,0,0
75,193,42.329721047,193B,B,7,1,12,94,1905,3,1,3,1,1,1,7,2,0,11,0,0,0
75,194,319.09946384,194C,C,7,1,12,94,330,2,4,1,0,2,1,4,2,0,11,0,0,0
75,195,47.606550295,195K,K,7,1,12,94,425,2,3,2,0,2,2,1,2,0,11,0,0,0
75,196,47.606550295,196K,K,7,1,12,94,430,2,3,3,1,2,2,4,1,0,11,0,0,0
75,197,42.959685113,197B,B,7,2,12,94,1754,1,1,6,1,2,2,4,2,4,11,0,0,0
75,198,4915.3457002,198G,G,7,2,12,94,1615,1,0,1,0,1,1,5,2,4,11,0,0,0
75,199,60.721575235,199J,J,7,2,12,94,1440,3,3,2,0,3,2,3,2,0,11,0,0,0
75,200,397.92899038,200E,E,7,2,12,94,1730,5,3,2,0,5,2,7,2,1,11,0,0,0
75,201,599.42108613,201G,G,7,1,12,94,550,1,6,0,0,0,2,6,2,0,11,0,0,0
75,202,43.483566767,202E,E,7,2,12,94,1200,2,4,1,0,3,U,7,U,5,11,0,0,0
75,501,0,501C,C,7,2,1,94,2210,2,3,2,0,1,1,2,2,1,11,0,0,1
76,1,496.87233155,"  1F",F,7,2,1,94,1540,1,4,1,0,1,2,5,2,4,12,0,0,0
76,2,159.10015535,"  2H",H,7,2,1,94,1829,1,4,1,0,2,2,2,2,4,12,0,0,0
76,4,137.63776497,"  4F",F,7,1,1,94,2239,1,4,1,0,2,1,2,2,0,12,0,0,0
76,5,137.63776497,"  5F",F,7,1,1,94,1857,1,4,2,0,1,U,4,2,0,12,0,0,0
76,6,153.0042828,"  6G",G,7,3,1,94,2100,2,0,0,0,0,1,3,2,1,12,0,0,0
76,7,153.0042828,"  7G",G,7,1,1,94,1555,1,0,1,0,1,2,4,2,0,12,0,0,0
76,8,159.10015535,"  8H",H,7,1,1,94,510,1,0,0,0,0,2,3,2,0,12,0,0,0
76,9,356.65076579,"  9K",K,7,1,2,94,1443,1,3,3,1,3,U,4,2,0,12,0,0,0
76,10,339.96527948," 10F",F,7,1,1,94,117,2,3,1,0,2,1,7,2,0,12,0,0,0
76,11,377.9205785," 11G",G,7,1,1,94,1904,1,0,1,0,1,2,7,2,0,12,0,0,0
76,12,255.00713799," 12G",G,7,1,1,94,1300,2,0,0,0,0,2,4,2,0,12,0,0,0
76,13,117.67476439," 13B",B,7,2,1,94,1205,4,1,7,3,4,U,6,2,2,12,0,0,0
76,14,164.4836619," 14E",E,7,2,1,94,1710,1,4,1,0,2,2,1,2,1,12,0,0,0
76,15,137.63776497," 15F",F,7,2,2,94,1032,1,4,1,0,2,2,4,2,4,12,0,0,0
76,16,159.10015535," 16H",H,7,1,2,94,30,1,0,0,0,0,1,3,2,0,12,0,0,0
76,17,144.29307274," 17J",J,7,1,1,94,1910,2,3,1,0,1,2,6,2,0,12,0,0,0
76,19,174.57056524," 19F",F,7,1,1,94,900,2,4,1,0,2,2,1,2,0,12,0,0,0
76,20,605.3760911," 20H",H,7,2,2,94,1517,1,0,0,0,0,2,4,2,1,12,0,0,0
76,21,137.63776497," 21F",F,7,2,2,94,1500,1,4,1,0,2,1,4,2,1,12,0,0,0
76,22,137.63776497," 22F",F,7,1,2,94,1930,4,4,1,0,2,1,5,2,0,12,0,0,0
76,23,357.97534953," 23H",H,7,1,2,94,730,1,0,0,0,0,2,3,2,0,12,0,0,0
76,24,357.97534953," 24H",H,7,1,2,94,1945,2,0,1,0,1,1,7,2,0,12,0,0,0
76,25,144.39302259," 25K",K,7,1,2,94,1445,3,3,1,0,1,1,3,2,0,12,0,0,0
76,26,144.29307274," 26C",C,7,2,3,94,832,1,4,1,0,3,2,4,2,4,12,0,0,0
76,27,308.40686606," 27E",E,7,2,2,94,1545,1,4,1,0,1,2,1,2,1,12,0,0,0
76,28,765.02141398," 28G",G,7,1,2,94,1405,1,0,0,0,0,2,1,2,0,12,0,0,0
76,29,280.50785179," 29G",G,7,2,3,94,2213,2,5,1,0,1,2,6,2,4,12,0,0,0
76,30,280.50785179," 30G",G,7,2,3,94,147,1,0,0,0,0,1,1,2,4,12,0,0,0
76,31,437.5254272," 31H",H,7,1,3,94,1833,2,0,0,0,0,1,7,2,0,12,0,0,0
76,32,437.5254272," 32H",H,7,1,2,94,1055,1,0,0,0,0,2,7,2,0,12,0,0,0
76,33,117.67476439," 33A",A,7,2,3,94,445,3,1,7,2,2,1,2,2,2,12,0,0,0
76,34,144.39302259," 34D",D,7,1,4,94,1315,6,4,1,0,1,2,6,1,0,12,0,0,0
76,35,339.96527948," 35F",F,7,2,3,94,1700,2,3,1,0,3,2,6,2,4,12,0,0,0
76,36,1104.1550781," 36H",H,7,1,2,94,130,1,0,0,0,0,1,3,2,0,12,0,0,0
76,37,117.67476439," 37A",A,7,2,2,94,2345,1,1,2,1,3,U,5,U,6,12,0,0,0
76,38,339.96527948," 38F",F,7,2,3,94,133,2,4,1,0,2,1,6,2,2,12,0,0,0
76,39,194.29864489," 39F",F,7,1,3,94,1630,3,3,2,0,2,1,7,1,0,12,0,0,0
76,40,673.78915789," 40H",H,7,1,3,94,845,1,4,1,0,2,2,7,2,0,12,0,0,0
76,41,117.67476439," 41B",B,7,1,1,94,1755,2,1,3,1,1,U,4,U,0,12,0,0,0
76,42,272.00761386," 42G",G,7,2,2,94,1841,1,0,0,0,0,1,5,2,2,12,0,0,0
76,43,272.00761386," 43G",G,7,1,2,94,2245,1,0,7,0,1,2,7,2,0,12,0,0,0
76,44,424.26708092," 44H",H,7,1,3,94,2015,1,0,0,0,0,2,1,2,0,12,0,0,0
76,45,406.27464489," 45E",E,7,2,4,94,2240,1,3,1,0,3,1,4,2,1,12,0,0,0
76,46,527.15184805," 46H",H,7,1,4,94,800,1,4,1,0,2,2,1,2,0,12,0,0,0
76,47,527.15184805," 47H",H,7,2,4,94,1730,1,0,7,0,1,2,2,2,2,12,0,0,0
76,48,527.15184805," 48H",H,7,1,3,94,2237,1,0,0,0,0,2,6,2,0,12,0,0,0
76,49,144.29307274," 49J",J,7,1,4,94,2135,4,3,2,0,4,U,7,2,0,12,0,0,0
76,50,164.4836619," 50E",E,7,1,4,94,115,1,4,2,0,1,2,7,2,0,12,0,0,0
76,51,238.65023302," 51H",H,7,2,4,94,1150,1,0,0,0,0,2,7,2,4,12,0,0,0
76,52,238.65023302," 52H",H,7,2,4,94,1550,1,0,0,0,0,2,6,2,1,12,0,0,0
76,53,137.63776497," 53F",F,7,2,5,94,1746,1,6,1,0,2,2,3,2,4,12,0,0,0
76,54,574.3515608," 54H",H,7,2,4,94,948,1,0,1,0,1,2,6,2,1,12,0,0,0
76,55,144.29307274," 55J",J,7,2,4,94,1200,2,3,3,1,2,2,6,2,4,12,0,0,0
76,56,137.63776497," 56F",F,7,2,5,94,1108,3,4,1,0,2,2,3,2,1,12,0,0,0
76,57,137.63776497," 57F",F,7,1,4,94,1220,2,3,3,1,4,2,7,2,0,12,0,0,0
76,58,159.10015535," 58H",H,7,1,5,94,517,1,0,0,0,0,2,7,2,0,12,0,0,0
76,59,144.29307274," 59J",J,7,2,5,94,1752,3,3,2,0,4,2,4,2,4,12,0,0,0
76,60,144.39302259," 60K",K,7,1,5,94,130,7,3,2,0,2,1,1,2,0,12,0,0,0
76,61,160.57739247," 61F",F,7,2,6,94,1348,1,4,1,0,2,2,5,2,4,12,0,0,0
76,62,556.85054372," 62H",H,7,2,5,94,1548,1,6,1,0,2,2,2,2,4,12,0,0,0
76,63,144.29307274," 63J",J,7,2,4,94,2015,2,3,2,0,2,2,2,2,6,12,0,0,0
76,64,183.51701996," 64F",F,7,1,4,94,100,2,4,1,0,2,1,2,2,0,12,0,0,0
76,65,183.51701996," 65F",F,7,1,4,94,130,2,3,1,0,1,2,5,2,0,12,0,0,0
76,66,408.01142079," 66G",G,7,1,4,94,930,1,0,0,0,0,2,2,2,0,12,0,0,0
76,67,144.29307274," 67J",J,7,1,5,94,420,1,3,2,0,1,2,3,2,0,12,0,0,0
76,68,144.39302259," 68K",K,7,1,5,94,1025,5,3,3,1,1,1,2,2,0,12,0,0,0
76,69,275.27552995," 69F",F,7,2,4,94,1135,1,4,0,0,0,2,6,2,4,12,0,0,0
76,70,954.60093209," 70H",H,7,1,5,94,1905,3,0,0,0,0,2,5,2,0,12,0,0,0
76,71,144.39302259," 71D",D,7,1,6,94,256,6,4,1,0,2,1,1,2,0,12,0,0,0
76,72,481.25178077," 72E",E,7,1,6,94,1600,1,4,1,0,1,2,2,2,0,12,0,0,0
76,73,536.94021424," 73F",F,7,1,5,94,2230,2,4,0,0,0,1,7,2,0,12,0,0,0
76,74,1193.7734153," 74G",G,7,1,5,94,1855,1,0,7,0,1,2,3,2,0,12,0,0,0
76,75,144.39302259," 75K",K,7,1,5,94,110,1,3,3,1,1,U,1,2,0,12,0,0,0
76,76,137.63776497," 76F",F,7,1,5,94,1527,2,3,7,0,1,U,2,2,0,12,0,0,0
76,77,229.50642419," 77G",G,7,1,5,94,400,1,0,1,0,1,1,1,2,0,12,0,0,0
76,78,357.97534953," 78H",H,7,2,5,94,1530,1,0,7,0,2,1,5,2,4,12,0,0,0
76,79,144.39302259," 79K",K,7,2,6,94,1610,1,3,3,1,5,1,7,2,2,12,0,0,0
76,80,552.34546089," 80G",G,7,2,7,94,1350,2,0,1,0,3,2,3,2,4,12,0,0,0
76,81,240.8660887," 81F",F,7,2,7,94,1054,1,4,1,0,2,2,1,2,4,12,0,0,0
76,82,535.51498979," 82G",G,7,1,6,94,1855,1,0,0,0,0,2,4,2,0,12,0,0,0
76,83,144.39302259," 83D",D,7,3,7,94,2110,2,4,1,0,2,2,6,2,1,12,0,0,0
76,84,137.63776497," 84F",F,7,2,7,94,1831,1,4,1,0,1,2,5,2,1,12,0,0,0
76,85,137.63776497," 85F",F,7,2,7,94,1640,1,4,1,0,1,2,6,2,4,12,0,0,0
76,86,159.10015535," 86H",H,7,2,7,94,933,1,0,0,0,0,2,2,2,4,12,0,0,0
76,87,144.29307274," 87J",J,7,2,6,94,1330,3,3,3,1,4,2,7,2,6,12,0,0,0
76,88,144.39302259," 88D",D,7,1,6,94,1130,1,4,1,0,1,2,5,2,0,12,0,0,0
76,89,574.3515608," 89H",H,7,1,7,94,2305,1,0,0,0,0,U,5,2,0,12,0,0,0
76,90,137.63776497," 90F",F,7,1,6,94,2150,2,4,1,0,1,1,2,2,0,12,0,0,0
76,91,280.50785179," 91G",G,7,1,6,94,1917,1,0,0,0,0,2,1,2,0,12,0,0,0
76,92,437.5254272," 92H",H,7,2,6,94,1710,1,6,1,0,1,2,2,2,4,12,0,0,0
76,93,144.39302259," 93K",K,7,2,7,94,2250,1,3,3,1,5,1,2,2,2,12,0,0,0
76,94,4454.8043497," 94H",H,7,2,6,94,1209,1,0,1,0,1,2,3,2,4,12,0,0,0
76,95,552.34546089," 95G",G,7,2,8,94,1800,3,6,1,0,1,2,6,2,4,12,0,0,0
76,96,510.01427599," 96G",G,7,1,7,94,2315,5,0,1,0,1,1,5,2,0,12,0,0,0
76,98,795.50077674," 98H",H,7,1,7,94,2330,1,0,1,0,1,2,4,2,0,12,0,0,0
76,99,117.67476439," 99A",A,7,2,8,94,845,2,1,1,1,2,U,7,U,4,12,0,0,0
76,101,144.29307274,101C,C,7,2,8,94,1244,1,4,1,0,1,2,4,2,4,12,0,0,0
76,102,3154.9560805,102H,H,7,1,8,94,459,1,0,0,0,0,2,6,2,0,12,0,0,0
76,103,144.29307274,103J,J,7,1,8,94,2025,1,3,2,0,3,2,5,2,0,12,0,0,0
76,104,144.39302259,104K,K,7,1,8,94,1615,2,3,7,0,1,1,5,2,0,12,0,0,0
76,105,309.68497119,105F,F,7,1,8,94,1345,1,4,1,0,1,1,1,2,0,12,0,0,0
76,106,1073.9260486,106H,H,7,1,7,94,1935,1,0,0,0,0,2,3,2,0,12,0,0,0
76,107,339.96527948,107F,F,7,1,8,94,28,1,4,1,0,2,1,2,2,0,12,0,0,0
76,108,339.96527948,108F,F,7,1,8,94,2334,5,3,2,0,2,1,7,2,0,12,0,0,0
76,109,205.76845863,109F,F,7,1,8,94,1744,2,4,7,0,2,2,2,2,0,12,0,0,0
76,110,713.56419673,110H,H,7,1,8,94,2037,1,0,0,0,0,1,4,2,0,12,0,0,0
76,111,356.65076579,111K,K,7,2,8,94,2017,2,3,2,0,2,U,5,2,4,12,0,0,1
76,112,164.4836619,112E,E,7,2,9,94,838,1,3,3,1,1,2,1,2,4,12,0,0,0
76,113,631.62761673,113H,H,7,1,9,94,103,3,0,U,0,0,U,2,U,0,12,0,0,0
76,114,631.62761673,114H,H,7,2,9,94,1255,1,0,0,0,0,2,3,2,2,12,0,0,0
76,115,552.34546089,115G,G,7,2,9,94,1601,1,6,1,0,2,2,3,2,4,12,0,0,0
76,116,183.51701996,116F,F,7,1,8,94,1402,2,3,2,0,3,1,1,2,0,12,0,0,0
76,117,183.51701996,117F,F,7,1,8,94,1530,1,4,1,0,1,1,3,2,0,12,0,0,0
76,118,636.40062139,118H,H,7,1,8,94,1830,2,0,0,0,0,2,2,2,0,12,0,0,0
76,119,144.39302259,119K,K,7,1,9,94,1,1,3,3,1,1,1,7,2,0,12,0,0,0
76,120,137.63776497,120F,F,7,1,8,94,1545,5,4,1,0,1,2,3,2,0,12,0,0,0
76,121,318.20031069,121H,H,7,3,9,94,1640,2,0,0,0,0,2,6,2,1,12,0,0,0
76,122,318.20031069,122H,H,7,2,9,94,1355,1,0,0,0,0,2,6,2,1,12,0,0,0
76,123,231.30514955,123E,E,7,1,9,94,1645,2,3,3,1,4,2,3,2,0,12,0,0,0
76,124,258.07080932,124F,F,7,1,9,94,1515,1,U,7,0,2,1,7,2,0,12,0,0,0
76,125,258.07080932,125F,F,7,1,9,94,55,10,4,U,0,0,U,7,2,0,12,0,0,0
76,126,894.93837383,126H,H,7,1,9,94,1605,3,0,0,0,0,2,1,2,0,12,0,0,0
76,127,117.67476439,127B,B,7,1,9,94,1312,2,1,5,3,3,1,7,2,0,12,0,0,0
76,128,187.00523453,128G,G,7,2,9,94,1800,1,0,0,0,0,2,5,2,2,12,0,0,0
76,129,187.00523453,129G,G,7,1,9,94,2204,1,0,0,0,0,2,3,2,0,12,0,0,0
76,130,187.00523453,130G,G,7,1,8,94,728,2,0,7,0,3,1,3,2,0,12,0,0,0
76,131,117.67476439,131B,B,7,2,10,94,2315,1,1,6,1,1,1,5,2,2,12,0,0,0
76,132,144.39302259,132K,K,7,1,10,94,1015,1,3,7,0,1,2,4,2,0,12,0,0,0
76,134,963.4643548,134F,F,7,2,9,94,2259,1,4,1,0,1,1,6,2,4,12,0,0,0
76,135,144.29307274,135C,C,7,2,10,94,1940,1,4,1,0,4,2,7,2,4,12,0,0,0
76,137,159.10015535,137H,H,7,2,11,94,1247,3,4,7,0,1,2,5,2,1,12,0,0,0
76,138,290.65666803,138B,B,7,1,9,94,950,4,1,6,1,1,U,4,2,0,12,0,0,1
76,139,144.39302259,139D,D,7,3,11,94,2109,2,4,1,0,6,2,6,2,4,12,0,0,0
76,140,736.47559615,140E,E,7,1,10,94,630,1,4,1,0,1,2,2,2,0,12,0,0,0
76,142,144.29307274,142J,J,7,1,11,94,715,1,3,3,1,2,2,5,2,0,12,0,0,0
76,143,191.89760555,143E,E,7,2,11,94,1320,2,3,3,1,1,2,4,2,2,12,0,0,0
76,144,191.89760555,144E,E,7,1,10,94,2030,2,4,1,0,2,2,1,2,0,12,0,0,0
76,145,214.10318996,145F,F,7,1,11,94,720,1,4,1,0,1,2,5,2,0,12,0,0,0
76,146,164.4836619,146E,E,7,2,11,94,1454,1,4,1,0,1,2,2,2,4,12,0,0,0
76,147,552.34546089,147G,G,7,1,11,94,712,2,U,U,0,0,U,7,U,0,12,0,0,0
76,148,178.5049966,148G,G,7,1,11,94,2025,2,0,1,0,1,2,5,2,0,12,0,0,0
76,149,278.42527186,149H,H,7,1,11,94,500,7,0,7,0,1,U,6,2,0,12,0,0,0
76,150,552.34546089,150G,G,7,2,11,94,1255,1,6,0,0,0,2,2,2,4,12,0,0,0
76,151,137.63776497,151F,F,7,1,10,94,105,1,4,1,0,4,1,7,2,0,12,0,0,0
76,152,318.20031069,152H,H,7,2,12,94,1414,1,0,0,0,0,2,6,2,1,12,0,0,0
76,153,318.20031069,153H,H,7,1,11,94,1845,1,0,0,0,0,2,4,2,0,12,0,0,0
76,154,159.10015535,154H,H,7,1,11,94,905,1,0,1,0,1,2,7,2,0,12,0,0,0
76,155,159.10015535,155H,H,7,1,11,94,1225,3,0,0,0,0,2,1,2,0,12,0,0,0
76,156,159.10015535,156H,H,7,1,11,94,1030,2,5,0,0,0,2,7,2,0,12,0,0,0
76,157,159.10015535,157H,H,7,1,11,94,1335,2,0,0,0,0,2,1,2,0,12,0,0,0
76,158,144.39302259,158D,D,7,1,12,94,2234,2,4,1,0,1,U,2,2,0,12,0,0,0
76,159,144.39302259,159D,D,7,1,11,94,1158,4,4,1,0,1,U,2,2,0,12,0,0,0
76,160,174.76389077,160E,E,7,1,11,94,2225,5,4,1,0,1,1,6,2,0,12,0,0,0
76,161,433.51213459,161G,G,7,2,12,94,2308,1,0,0,0,0,1,7,2,4,12,0,0,0
76,162,392.97738371,162H,H,7,1,11,94,7,2,0,1,0,1,1,1,2,0,12,0,0,0
