PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTNK1,FUELTNK2,FUELLOC1,FUELLOC2,FUELCAP1,FUELCAP2,FUELDAM1,FUELDAM2,FUELEAK1,FUELEAK2,FUELTYP1,FUELTYP2,FUELGT2
49,39,11.944063947," 39C",C,7,2,1,1,11,F,Y,E,W,2,,,,,,,,,156,12,22,38,21,9,1,-31,,,,,,,,,0,1,245,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,40,11.230221059," 40D",D,7,2,1,1,12,F,Z,E,W,4,,,,,,,,,145,1,18,36,46,62,83,26,,,,,,,,,0,1,295,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
49,41,176.00209861," 41E",E,7,1,1,2,12,F,D,E,W,1,,,,,,,,,170,1,5,8,10,11,12,9,,,,,,,,,0,0,290,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,41,176.00209861," 41E",E,7,2,1,1,6,B,D,L,W,1,2,3,12,F,D,E,W,1,179,10,12,11,10,8,4,-13,,,,,,,,,0,0,298,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,42,121.78961," 42F",F,7,1,1,2,12,F,R,E,E,2,,,,,,,,,190,8,4,2,0,2,30,81,,,,,,,,,0,1,394,0,0,0,1,1,5,1,4,2,1,1,1,1,1,1,0
49,42,121.78961," 42F",F,7,2,1,1,6,B,L,A,E,3,2,3,12,F,D,M,W,1,154,55,50,32,16,5,0,-65,136,5,8,13,9,5,3,-16,0,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,42,121.78961," 42F",F,7,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,334,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
49,43,279.44023683," 43H",H,7,1,1,2,2,R,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,298,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,0
49,43,279.44023683," 43H",H,7,2,1,1,11,F,D,E,W,2,,,,,,,,,150,10,5,17,13,19,33,0,,,,,,,,,0,1,245,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,44,16.580050776," 44D",D,7,2,1,1,3,R,Y,A,W,4,,,,,,,,,312,0,8,13,21,6,7,99,,,,,,,,,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,45,16.580050776," 45D",D,7,1,1,2,81,F,Y,E,W,2,,,,,,,,,183,70,54,40,26,4,2,-56,,,,,,,,,0,1,302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,45,16.580050776," 45D",D,7,2,1,1,12,F,L,E,E,4,2,51,3,R,B,E,W,2,147,51,28,28,22,13,5,-54,69,13,15,17,13,7,5,-205,0,1,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,46,259.84561803," 46E",E,7,1,1,2,12,F,Y,E,W,1,,,,,,,,,94,7,6,3,2,1,0,-45,,,,,,,,,0,0,338,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,47,179.80749508," 47F",F,7,1,1,2,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,244,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,47,179.80749508," 47F",F,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,252,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,48,386.03909358," 48G",G,7,1,1,2,10,L,Z,E,W,2,,,,,,,,,206,0,8,13,12,7,0,-74,,,,,,,,,0,0,351,0,0,0,1,1,5,1,4,2,1,1,1,1,1,1,0
49,49,412.55940477," 49H",H,7,1,1,63,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,50,81.995728356," 50E",E,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,408,U,0,0,1,1,5,1,4,2,1,1,1,1,2,2,0
49,50,81.995728356," 50E",E,7,2,1,1,10,F,D,E,W,2,,,,,,,,,149,15,37,26,17,6,3,22,,,,,,,,,0,1,262,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,51,81.995728356," 51E",E,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,253,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,51,81.995728356," 51E",E,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,239,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,52,56.739254004," 52F",F,7,1,1,52,12,F,R,E,E,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,53,56.739254004," 53F",F,7,1,1,42,12,F,Z,E,W,4,,,,,,,,,184,0,41,88,76,68,56,46,,,,,,,,,0,1,338,0,0,0,1,1,1,8,2,8,1,1,1,1,1,4,0
49,55,130.18541217," 55H",H,7,1,1,2,11,L,F,E,W,3,2,2,9,L,B,E,W,1,127,0,3,13,38,27,23,178,144,3,6,8,2,1,0,-190,0,1,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,55,130.18541217," 55H",H,7,2,1,1,2,F,Z,E,W,1,2,1,3,R,Z,E,W,1,,,,,,,,,,,,,,,,,0,0,275,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,56,11.944063947," 56C",C,7,1,1,71,12,F,Z,E,W,4,,,,,,,,,140,0,3,18,27,42,45,42,,,,,,,,,0,1,250,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
49,57,150.2254133," 57E",E,7,2,1,1,12,F,Z,E,W,1,,,,,,,,,170,6,8,11,17,12,3,50,,,,,,,,,0,1,269,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,58,150.2254133," 58E",E,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,359,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,58,150.2254133," 58E",E,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,265,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,59,103.95270649," 59F",F,7,1,1,51,32,F,Y,E,N,2,,,,,,,,,146,19,43,31,14,0,0,-29,,,,,,,,,0,1,237,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,60,223.18206797," 60G",G,7,1,1,2,12,F,C,E,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,273,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,60,223.18206797," 60G",G,7,2,1,1,12,F,L,E,W,1,,,,,,,,,180,11,10,4,0,0,0,-66,,,,,,,,,0,1,334,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,61,238.51434388," 61H",H,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,247,0,0,0,2,0,1,0,3,0,1,0,1,0,1,0,0
49,62,10.604829029," 62B",B,7,1,1,2,3,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,243,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,62,10.604829029," 62B",B,7,2,5,31,0,R,D,A,O,3,1,1,11,L,Z,E,S,1,,,,,,,,,230,2,9,1,6,4,0,-124,1,1,255,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,63,11.944063947," 63J",J,7,1,1,2,1,F,D,E,W,2,2,2,1,R,P,E,W,1,170,33,38,33,24,14,7,0,,,,,,,,,0,1,294,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,63,11.944063947," 63J",J,7,2,1,1,10,L,Y,E,W,2,2,1,9,L,B,E,W,1,244,0,14,21,16,18,8,122,,,,,,,,,0,1,359,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,64,8.8426937469," 64K",K,7,1,1,2,9,L,Z,A,W,4,2,56,12,F,Y,E,W,1,224,5,7,54,45,38,7,-39,153,13,6,5,2,0,0,0,0,1,245,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,64,8.8426937469," 64K",K,7,2,1,1,1,F,D,E,W,1,,,,,,,,,139,8,10,10,9,11,28,0,,,,,,,,,0,1,258,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,65,26.557556887," 65D",D,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,65,26.557556887," 65D",D,7,2,1,1,12,R,D,E,S,1,2,45,9,L,P,E,N,2,237,1,6,9,8,6,4,-27,112,5,8,15,7,7,3,65,0,1,242,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,66,288.0116499," 66F",F,7,1,1,2,12,F,Y,E,W,1,,,,,,,,,138,6,2,3,2,0,1,-42,,,,,,,,,0,1,252,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,66,288.0116499," 66F",F,7,2,1,1,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
49,66,288.0116499," 66F",F,7,3,2,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,255,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,67,660.82848656," 67H",H,7,1,1,2,1,F,Y,E,W,1,,,,,,,,,172,11,7,3,2,0,0,-24,,,,,,,,,0,1,290,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,67,660.82848656," 67H",H,7,2,1,1,11,L,P,E,W,2,,,,,,,,,226,0,15,12,15,12,0,-27,,,,,,,,,0,1,241,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,68,10.604829029," 68B",B,7,1,4,31,0,L,D,A,O,3,2,61,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
49,69,8.8426937469," 69K",K,7,1,1,2,81,F,D,E,W,2,3,2,9,L,Z,E,W,1,152,52,47,44,39,36,31,0,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,69,8.8426937469," 69K",K,7,2,1,1,10,L,Y,E,W,4,2,3,2,R,B,E,W,3,300,0,35,59,48,24,5,-12,86,7,26,21,12,5,0,-201,1,1,255,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,70,16.712691182," 70D",D,7,1,1,2,4,R,P,A,W,3,2,2,3,R,P,E,N,1,278,0,5,31,31,7,0,13,,,,,,,,,0,0,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,70,16.712691182," 70D",D,7,2,1,1,U,9,9,9,9,U,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,276,0,0,0,1,0,1,0,6,0,1,0,1,0,1,0,0
49,71,261.92438297," 71E",E,7,1,2,64,3,R,Z,A,W,3,1,63,3,R,F,W,N,1,220,0,3,10,35,32,0,-119,,,,,,,,,0,1,278,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,72,389.12740633," 72G",G,7,2,1,1,71,F,D,E,W,1,,,,,,,,,168,26,25,22,16,10,4,0,,,,,,,,,0,1,275,0,0,0,1,0,8,0,1,0,1,0,1,0,1,0,0
49,73,415.85988," 73H",H,7,2,1,1,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,289,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,73,415.85988," 73H",H,7,3,2,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,279,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,74,11.569190986," 74D",D,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,298,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,75,181.31449791," 75E",E,7,1,2,3,7,B,Y,E,W,3,1,2,82,F,D,E,W,1,150,7,32,22,13,2,0,-38,150,4,6,14,16,9,8,20,1,1,243,0,0,0,1,0,1,0,2,0,2,0,1,0,1,0,0
49,75,181.31449791," 75E",E,7,2,1,1,11,L,Z,L,W,1,3,31,0,R,D,A,O,2,284,0,2,0,4,5,0,-53,,,,,,,,,0,1,262,0,0,0,1,0,4,0,5,0,1,0,1,0,1,0,0
49,75,181.31449791," 75E",E,7,3,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,359,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,76,125.46567435," 76F",F,7,1,1,54,1,F,R,E,E,2,,,,,,,,,143,1,7,8,13,16,27,67,,,,,,,,,0,1,240,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,77,125.46567435," 77F",F,7,1,1,2,12,F,D,E,W,1,,,,,,,,,151,14,2,1,0,0,0,-19,,,,,,,,,0,1,234,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,77,125.46567435," 77F",F,7,2,1,1,6,B,D,E,W,1,2,3,12,F,C,E,N,1,150,6,2,2,2,1,1,0,144,0,0,0,0,1,2,-15,0,0,250,0,0,0,2,0,4,0,2,0,1,0,1,0,1,0,0
49,77,125.46567435," 77F",F,7,3,2,2,6,B,C,L,U,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,262,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,78,125.46567435," 78F",F,7,1,1,2,10,L,B,E,W,3,,,,,,,,,200,25,28,33,22,7,0,-236,,,,,,,,,0,1,300,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,78,125.46567435," 78F",F,7,2,1,1,1,F,Y,E,W,1,,,,,,,,,180,24,19,14,8,4,0,-34,,,,,,,,,0,1,309,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,79,287.87478466," 79H",H,7,1,1,2,83,F,D,E,W,1,,,,,,,,,145,15,10,9,10,13,19,14,,,,,,,,,0,1,263,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,80,8.8426937469," 80K",K,7,1,2,31,0,T,D,D,O,5,1,51,12,F,R,E,E,2,,,,,,,,,154,0,1,2,2,3,32,66,1,1,237,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,80,8.8426937469," 80K",K,7,2,3,51,0,T,P,Z,N,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,262,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,80,8.8426937469," 80K",K,7,3,4,1,0,L,D,A,W,3,5,63,1,R,B,W,N,1,,,,,,,,,,,,,,,,,0,1,252,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,81,17.243252807," 81D",D,7,1,1,2,2,R,Y,E,W,3,2,2,3,R,B,E,W,2,218,0,2,4,12,22,18,105,107,6,8,7,10,5,0,-173,0,1,254,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,81,17.243252807," 81D",D,7,2,1,1,11,F,Y,E,W,2,2,1,9,L,P,E,W,2,181,37,21,16,13,7,1,-36,130,0,18,15,9,2,0,-49,0,1,302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,82,270.23944275," 82E",E,7,2,1,1,12,F,Z,E,W,2,2,1,3,R,B,E,N,2,,,,,,,,,,,,,,,,,1,1,265,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,82,270.23944275," 82E",E,7,3,3,1,12,F,Z,E,W,1,,,,,,,,,179,2,0,0,11,5,4,41,,,,,,,,,0,0,334,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,83,186.99979489," 83F",F,7,1,1,2,12,F,D,E,W,1,,,,,,,,,151,16,14,15,15,11,3,-6,,,,,,,,,0,1,299,0,0,0,1,0,5,0,6,0,1,0,1,0,1,0,0
49,84,186.99979489," 84F",F,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,84,186.99979489," 84F",F,7,2,1,1,6,B,D,E,W,2,2,3,12,F,D,E,W,1,158,18,30,28,24,19,11,15,161,2,6,8,8,12,12,0,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,84,186.99979489," 84F",F,7,3,2,2,6,B,Z,E,W,1,,,,,,,,,151,3,1,0,0,0,0,13,,,,,,,,,0,0,265,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,85,401.48065733," 85G",G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,353,0,0,0,1,1,1,4,2,4,1,1,1,1,1,1,0
49,85,401.48065733," 85G",G,7,2,1,1,6,B,Z,E,W,2,2,3,10,F,Y,E,W,1,,,,,,,,,,,,,,,,,0,0,351,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
49,85,401.48065733," 85G",G,7,3,2,2,1,R,Z,E,S,1,3,52,9,L,P,E,N,1,182,0,1,2,6,2,1,-53,186,0,1,3,9,3,0,20,1,0,329,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,86,5.3024145147," 86A",A,7,1,5,54,12,F,D,E,W,5,4,56,U,9,9,9,9,U,146,110,92,78,59,48,28,0,,,,,,,,,1,1,261,0,2,4,1,0,4,0,2,0,1,0,U,0,1,0,0
49,87,11.944063947," 87J",J,7,1,1,54,4,R,P,A,W,7,2,31,0,T,D,D,O,2,153,20,44,64,95,121,12,-10,,,,,,,,,0,1,238,0,0,0,1,0,4,0,2,0,U,0,U,0,1,0,0
49,88,11.944063947," 88J",J,7,2,1,1,12,F,L,E,W,1,2,3,6,R,D,E,S,2,150,33,14,7,0,0,0,-52,360,0,1,1,2,9,5,7,0,1,276,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,88,11.944063947," 88J",J,7,3,2,2,12,F,L,E,E,9,3,31,0,R,D,E,O,2,150,5,2,2,1,0,0,-65,,,,,,,,,0,1,245,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,89,143.84599607," 89F",F,7,1,1,2,1,F,R,E,W,1,,,,,,,,,156,4,5,6,7,10,13,54,,,,,,,,,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,89,143.84599607," 89F",F,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,298,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
49,92,8.8426937469," 92K",K,7,1,2,54,12,F,D,E,W,3,3,31,U,9,9,9,9,U,89,9,9,21,22,37,70,0,,,,,,,,,1,1,272,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,93,11.944063947," 93C",C,7,1,1,2,6,B,R,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,334,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
49,93,11.944063947," 93C",C,7,2,1,1,12,F,L,E,W,4,,,,,,,,,146,73,54,27,7,3,4,-49,,,,,,,,,0,1,265,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,94,205.79772948," 94E",E,7,1,2,51,12,F,R,E,E,3,1,63,12,F,R,W,N,3,191,7,9,14,16,16,18,76,,,,,,,,,0,1,324,U,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,95,142.40753611," 95F",F,7,2,1,1,11,F,Z,E,W,1,,,,,,,,,180,3,11,13,17,20,20,34,,,,,,,,,0,0,290,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,96,305.74296212," 96G",G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,276,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,98,16.845331588," 98D",D,7,1,3,42,12,F,Z,E,W,2,2,57,U,9,9,9,9,U,145,2,28,33,43,35,6,9,,,,,,,,,1,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,99,264.00314792," 99E",E,7,2,1,1,1,F,Z,E,W,1,2,1,3,R,Z,M,W,2,147,5,3,5,6,8,14,46,154,0,13,2,0,3,0,-147,0,1,255,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,100,182.684415,100F,F,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,100,182.684415,100F,F,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,268,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
49,101,419.16035524,101H,H,7,1,3,31,0,L,D,A,O,2,2,68,0,F,R,E,E,3,,,,,,,,,148,1,0,1,1,1,7,61,0,1,245,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,102,8.8426937469,102D,D,7,1,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,334,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,0
49,102,8.8426937469,102D,D,7,2,1,1,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,338,0,0,0,1,1,5,1,4,2,1,1,1,1,1,1,0
49,103,92.700753021,103F,F,7,2,1,1,12,F,D,E,W,1,,,,,,,,,165,0,0,0,5,3,0,0,,,,,,,,,0,0,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,104,199.02459936,104G,G,7,2,1,1,11,F,Y,E,W,2,,,,,,,,,152,4,12,24,33,12,4,-24,,,,,,,,,0,1,243,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,105,212.69729312,105H,H,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,105,212.69729312,105H,H,7,2,1,1,6,B,L,E,W,2,,,,,,,,,156,18,5,12,3,0,0,-56,,,,,,,,,0,0,245,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,107,8.8426937469,107K,K,7,1,1,51,12,F,L,E,E,3,,,,,,,,,180,94,60,39,27,12,0,-72,,,,,,,,,0,1,295,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,108,386.65027963,108E,E,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,108,386.65027963,108E,E,7,2,1,1,81,F,D,E,W,2,,,,,,,,,136,22,13,13,11,9,14,0,,,,,,,,,0,1,227,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,109,574.42617125,109G,G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,278,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,109,574.42617125,109G,G,7,2,1,1,6,B,D,E,W,2,,,,,,,,,147,18,10,8,4,0,1,-19,,,,,,,,,0,0,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,111,244.60134177,111E,E,7,1,2,2,9,L,P,E,W,2,3,3,3,R,B,E,W,2,218,0,17,18,16,6,0,-63,132,5,21,20,13,3,0,-201,0,1,277,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
49,111,244.60134177,111E,E,7,2,2,1,12,F,D,E,W,1,,,,,,,,,147,7,2,3,3,2,4,0,,,,,,,,,0,1,252,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,111,244.60134177,111E,E,7,3,1,1,U,9,9,9,9,U,3,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,289,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
49,112,169.25878871,112F,F,7,1,1,2,11,L,Y,E,W,2,,,,,,,,,145,1,5,8,9,4,1,156,,,,,,,,,0,1,312,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
49,112,169.25878871,112F,F,7,2,1,1,82,F,Z,E,W,1,,,,,,,,,174,15,13,8,5,6,2,37,,,,,,,,,0,1,302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,113,363.39146676,113G,G,7,2,1,1,6,B,D,E,W,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,250,0,0,0,2,0,4,0,2,0,1,0,1,0,1,0,0
49,114,81.033244451,114F,F,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,246,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,115,81.033244451,115F,F,7,1,1,2,1,F,Z,E,W,2,,,,,,,,,154,0,1,24,26,30,33,36,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,115,81.033244451,115F,F,7,2,1,1,12,F,Y,E,W,1,,,,,,,,,182,15,6,3,1,1,0,-46,,,,,,,,,0,0,295,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,116,173.97495151,116G,G,7,1,3,2,83,R,F,E,W,4,4,2,3,R,B,E,W,2,144,0,16,42,49,53,28,179,77,2,4,11,8,3,0,-232,1,1,329,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,116,173.97495151,116G,G,7,2,3,1,12,F,Y,E,W,1,4,1,9,L,B,E,E,1,154,19,10,11,12,0,0,-34,116,2,10,9,6,0,0,-242,1,1,290,0,0,0,1,0,1,0,4,0,1,0,1,0,1,0,0
49,116,173.97495151,116G,G,7,3,5,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,239,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,117,185.92677175,117H,H,7,1,1,54,2,F,R,E,W,1,2,54,6,R,B,E,S,2,154,0,0,1,1,1,2,50,94,11,8,7,5,3,0,-175,0,1,255,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
49,118,16.124642539,118B,B,7,1,1,2,12,F,L,A,E,9,,,,,,,,,170,34,30,24,18,13,0,-72,,,,,,,,,0,1,297,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,119,134.45315842,119D,D,7,1,1,2,82,F,R,E,E,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
49,119,134.45315842,119D,D,7,2,1,1,11,F,Y,E,W,2,,,,,,,,,112,3,38,28,13,0,0,-28,,,,,,,,,0,1,254,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
49,120,281.32618912,120E,E,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,243,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
49,121,194.67158134,121F,F,7,1,1,2,6,B,D,L,W,1,,,,,,,,,186,16,15,12,10,9,4,-25,,,,,,,,,0,0,353,0,0,0,1,1,5,1,4,2,1,1,1,1,1,1,0
