PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,RATWGT
81," 40C",40,C,6,2,1,1,R,31,0,N,72.215640467
81," 40C",40,C,6,3,1,1,R,51,0,0,72.215640467
81," 41D",41,D,6,1,1,15,T,31,0,N,128.43022396
81," 41D",41,D,6,2,1,15,L,56,0,0,128.43022396
81," 42J",42,J,6,1,1,3,U,63,0,0,26.308587758
81," 42J",42,J,6,2,1,3,U,63,0,0,26.308587758
81," 42J",42,J,6,3,1,3,L,41,0,0,26.308587758
81," 42J",42,J,6,4,1,3,U,41,0,0,26.308587758
81," 42J",42,J,6,5,1,3,F,59,0,0,26.308587758
81," 42J",42,J,6,6,1,3,U,61,0,0,26.308587758
81," 43C",43,C,6,1,1,3,R,2,3,F,27.985306467
81," 44E",44,E,6,1,1,3,F,2,5,B,431.92693497
81," 45G",45,G,6,1,1,1,F,2,15,R,780.70072779
81," 46B",46,B,6,1,1,15,F,2,3,F,17.241809605
81," 46B",46,B,6,2,1,15,L,2,3,R,17.241809605
81," 46B",46,B,6,3,2,3,F,42,0,0,17.241809605
81," 47B",47,B,6,1,1,5,L,52,0,0,17.241809605
81," 48C",48,C,6,1,1,15,L,2,15,F,112.41791379
81," 49K",49,K,6,1,1,3,F,51,0,0,24.990877584
81," 50A",50,A,6,1,1,15,F,42,0,0,17.241809605
81," 50A",50,A,6,2,1,15,R,42,0,0,17.241809605
81," 51K",51,K,6,1,1,15,L,31,0,N,20.386882439
81," 51K",51,K,6,2,1,15,T,56,0,0,20.386882439
81," 52D",52,D,6,1,1,13,F,2,4,R,105.20141011
81," 53H",53,H,6,1,1,15,F,52,0,0,2743.2170986
81," 54B",54,B,6,1,1,12,R,31,0,N,14.569329116
81," 55J",55,J,6,1,1,1,F,42,0,0,17.195155398
81," 56K",56,K,6,1,1,2,R,56,0,0,20.386882439
81," 56K",56,K,6,2,1,2,T,31,0,N,20.386882439
81," 57F",57,F,6,1,1,3,F,51,0,0,632.72756352
81," 57F",57,F,6,2,1,3,T,51,0,0,632.72756352
81," 58K",58,K,6,1,1,3,F,2,13,F,10.19344122
81," 59D",59,D,6,1,1,5,F,56,0,0,72.57662192
81," 59D",59,D,6,2,1,5,L,56,0,0,72.57662192
81," 60D",60,D,6,1,1,2,F,2,15,B,72.57662192
81," 61H",61,H,6,1,1,1,F,3,13,B,1892.4977337
81," 61H",61,H,6,2,1,1,B,2,3,F,1892.4977337
81," 61H",61,H,6,3,1,1,F,3,13,B,1892.4977337
81," 62D",62,D,6,1,1,2,R,2,5,F,33.981874994
81," 63F",63,F,6,1,1,1,F,2,1,F,212.22697238
81," 64G",64,G,6,1,1,1,L,2,4,F,533.04746503
81," 65H",65,H,6,1,1,1,F,2,2,F,886.10656864
81," 66D",66,D,6,1,1,2,F,43,0,0,26.8143568
81," 66D",66,D,6,2,1,2,F,43,0,0,26.8143568
81," 66D",66,D,6,3,1,2,F,56,0,0,26.8143568
81," 67E",67,E,6,1,1,11,F,2,13,B,232.70817037
81," 67E",67,E,6,2,2,13,F,52,0,0,232.70817037
81," 68G",68,G,6,1,2,15,F,56,0,0,420.61613496
81," 68G",68,G,6,2,1,3,F,2,15,F,420.61613496
81," 69H",69,H,6,1,1,1,F,2,15,B,699.20737743
81," 70J",70,J,6,1,1,2,F,2,1,F,17.195155398
81," 71K",71,K,6,1,1,5,R,52,0,0,20.386882439
81," 71K",71,K,6,2,1,5,R,50,0,0,20.386882439
81," 71K",71,K,6,3,1,5,R,62,0,0,20.386882439
81," 72C",72,C,6,1,1,1,F,2,2,R,64.525393801
81," 73D",73,D,6,1,1,1,F,71,0,0,114.75368387
81," 74K",74,K,6,1,1,5,F,2,20,B,20.386882439
81," 75E",75,E,6,1,1,4,R,2,4,F,276.80289867
81," 75E",75,E,6,2,1,4,F,3,11,L,276.80289867
81," 76F",76,F,6,1,1,1,F,58,0,0,199.19554747
81," 77H",77,H,6,1,1,2,F,2,13,B,831.69674934
81," 78K",78,K,6,1,1,1,F,60,0,0,20.386882439
81," 79K",79,K,6,1,1,1,F,2,2,R,20.386882439
81," 79K",79,K,6,2,2,2,U,61,0,0,20.386882439
81," 79K",79,K,6,3,2,2,R,61,0,0,20.386882439
81," 79K",79,K,6,4,2,2,L,71,0,0,20.386882439
81," 80C",80,C,6,1,1,1,R,2,1,F,38.212220668
81," 80C",80,C,6,2,1,1,F,63,0,0,38.212220668
81," 81C",81,C,6,1,1,2,F,2,15,F,38.212220668
81," 81C",81,C,6,2,1,2,F,2,15,F,38.212220668
81," 82J",82,J,6,1,1,5,F,2,1,F,17.195155398
81," 83E",83,E,6,1,1,15,L,2,1,F,315.32588863
81," 84G",84,G,6,1,1,1,F,2,15,R,569.94628216
81," 84G",84,G,6,2,2,15,L,63,0,0,569.94628216
81," 85H",85,H,6,1,2,1,N,38,0,N,947.44497916
81," 85H",85,H,6,2,1,15,F,88,0,0,947.44497916
81," 86B",86,B,6,1,1,15,F,2,3,L,17.241809605
81," 86B",86,B,6,2,1,15,R,2,3,L,17.241809605
81," 86B",86,B,6,3,2,3,R,42,0,0,17.241809605
81," 86B",86,B,6,4,2,3,R,41,0,0,17.241809605
81," 87J",87,J,6,1,1,15,F,2,1,F,21.471303959
81," 88K",88,K,6,1,1,15,F,2,15,F,25.456760321
81," 89K",89,K,6,1,1,15,R,63,0,0,25.456760321
81," 89K",89,K,6,2,1,15,T,31,0,N,25.456760321
81," 90D",90,D,6,1,1,1,F,2,3,L,50.371909131
81," 91F",91,F,6,1,1,2,L,2,3,F,314.58763738
81," 92B",92,B,6,1,1,5,T,31,0,N,41.980616653
81," 92B",92,B,6,2,1,5,F,62,0,0,41.980616653
81," 92B",92,B,6,3,1,5,L,57,0,0,41.980616653
81," 92B",92,B,6,4,1,5,L,42,0,0,41.980616653
81," 93K",93,K,6,1,1,1,R,31,0,N,62.047858958
81," 94D",94,D,6,1,1,1,F,56,0,0,43.322125184
81," 94D",94,D,6,2,1,1,F,56,0,0,43.322125184
81," 95D",95,D,6,1,1,15,F,57,0,0,39.731995186
81," 95D",95,D,6,2,1,15,F,68,0,0,39.731995186
81," 95D",95,D,6,3,1,15,F,42,0,0,39.731995186
81," 95D",95,D,6,4,1,15,F,42,0,0,39.731995186
81," 96F",96,F,6,1,1,1,F,2,2,F,248.13819269
81," 97H",97,H,6,1,1,2,B,2,4,F,1036.0458899
81," 98K",98,K,6,1,1,15,F,2,15,F,20.386882439
81," 99K",99,K,6,1,1,1,F,42,0,0,20.386882439
81,100C,100,C,6,1,1,2,F,52,0,0,83.728943349
81,100C,100,C,6,2,1,2,9,31,0,N,83.728943349
81,101K,101,K,6,1,1,1,F,43,0,0,18.613223667
81,101K,101,K,6,2,1,1,F,42,0,0,18.613223667
81,102J,102,J,6,1,1,11,F,61,0,0,17.195155398
81,102J,102,J,6,2,1,11,R,42,0,0,17.195155398
81,102J,102,J,6,3,1,11,R,31,0,N,17.195155398
81,102J,102,J,6,4,1,11,L,43,0,0,17.195155398
81,102J,102,J,6,5,1,11,L,43,0,0,17.195155398
81,103D,103,D,6,1,1,11,F,2,11,R,25.395259892
81,103D,103,D,6,2,1,11,L,2,11,R,25.395259892
81,103D,103,D,6,3,1,11,F,52,0,0,25.395259892
81,104F,104,F,6,1,1,5,F,50,0,0,158.60099305
81,104F,104,F,6,2,1,5,F,42,0,0,158.60099305
81,105H,105,H,6,1,1,1,L,2,4,F,662.20320704
81,106K,106,K,6,1,1,5,F,71,0,0,20.386882439
81,106K,106,K,6,2,1,5,L,71,0,0,20.386882439
81,107D,107,D,6,1,1,15,L,31,0,N,44.910942888
81,108F,108,F,6,1,1,4,F,2,24,L,280.48226997
81,109H,109,H,6,1,1,1,F,63,0,0,1171.0913981
81,109H,109,H,6,2,1,1,F,63,0,0,1171.0913981
81,110F,110,F,6,1,1,1,L,62,0,0,481.98447089
81,110F,110,F,6,2,1,1,T,31,0,N,481.98447089
81,111H,111,H,6,1,1,2,F,56,0,0,2012.4190664
81,112K,112,K,6,1,1,15,F,2,3,R,20.386882439
81,112K,112,K,6,2,1,15,T,31,0,N,20.386882439
81,113E,113,E,6,1,1,1,R,2,1,F,987.09559089
81,114E,114,E,6,1,1,2,F,2,1,R,287.23276819
81,114E,114,E,6,2,2,1,T,31,0,N,287.23276819
81,115F,115,F,6,1,1,2,L,2,1,F,206.70118986
81,116G,116,G,6,1,1,1,L,2,1,F,519.16843573
81,116G,116,G,6,2,1,1,F,68,0,0,519.16843573
81,117H,117,H,6,1,1,1,F,2,15,B,863.03489148
81,118K,118,K,6,1,1,1,R,50,0,0,20.386882439
81,118K,118,K,6,2,1,1,R,51,0,0,20.386882439
81,119C,119,C,6,1,1,15,R,2,1,F,29.327674931
81,120D,120,D,6,1,1,1,F,60,0,0,52.15712047
81,121G,121,G,6,1,1,1,F,2,15,B,818.14852343
81,122B,122,B,6,1,1,4,R,42,0,0,17.241809605
81,122B,122,B,6,2,1,4,R,68,0,0,17.241809605
81,123C,123,C,6,1,1,1,F,2,1,L,36.406347237
81,124D,124,D,6,1,1,11,L,2,1,F,64.746020376
81,125G,125,G,6,1,1,15,L,2,2,F,1015.6208873
81,126K,126,K,6,1,1,1,R,63,0,0,10.19344122
81,126K,126,K,6,2,1,1,R,63,0,0,10.19344122
81,126K,126,K,6,3,1,1,F,68,0,0,10.19344122
81,126K,126,K,6,4,1,1,R,31,0,N,10.19344122
81,127C,127,C,6,1,1,1,F,55,0,0,26.073587301
81,128E,128,E,6,1,1,11,T,31,0,N,402.42134421
81,129F,129,F,6,1,1,12,F,2,1,F,289.59429384
81,130F,130,F,6,1,1,1,L,31,0,N,323.65297645
81,131H,131,H,6,1,1,1,R,2,2,F,1351.341091
81,132J,132,J,6,1,1,1,F,2,13,R,17.195155398
81,132J,132,J,6,2,2,13,L,31,0,N,17.195155398
81,133G,133,G,6,1,1,15,R,2,2,F,2107.7256725
81,134C,134,C,6,1,1,1,F,2,3,B,73.294923054
81,135H,135,H,6,1,1,2,B,2,22,R,3398.9790195
81,135H,135,H,6,2,1,2,R,2,22,R,3398.9790195
81,136F,136,F,6,1,1,4,L,2,1,F,1456.960415
81,137J,137,J,6,1,1,11,F,44,0,0,24.595735341
81,137J,137,J,6,2,1,11,R,31,0,N,24.595735341
81,138F,138,F,6,1,1,1,F,2,4,R,1269.2365957
81,138F,138,F,6,2,1,1,U,58,0,0,1269.2365957
81,138F,138,F,6,3,1,1,L,31,0,N,1269.2365957
81,138F,138,F,6,4,1,1,T,2,4,R,1269.2365957
81,139K,139,K,6,1,1,15,F,57,0,0,25.403839372
81,139K,139,K,6,2,1,15,F,42,0,0,25.403839372
81,140E,140,E,6,1,1,3,R,2,5,F,566.04379272
81,141H,141,H,6,1,1,14,R,2,2,F,1700.7653628
81,142F,142,F,6,1,1,5,L,2,20,F,704.38448529
81,143K,143,K,6,1,1,2,F,45,0,0,14.098293715
81,144J,144,J,6,1,1,4,F,2,3,F,14.529906311
81,145F,145,F,6,1,1,1,F,2,4,F,610.3188602
81,146C,146,C,6,1,1,2,B,42,0,0,140.56351731
81,148J,148,J,6,1,1,5,F,2,3,F,17.195155398
81,149J,149,J,6,1,1,13,F,51,0,0,17.195155398
81,150C,150,C,6,1,1,13,F,2,3,B,33.459479716
81,150C,150,C,6,2,1,13,T,31,0,N,33.459479716
81,151F,151,F,6,1,1,1,F,57,0,0,371.62797312
81,152J,152,J,6,1,1,2,F,2,15,F,17.195155398
81,153J,153,J,6,1,1,1,F,51,0,0,17.195155398
81,154E,154,E,6,1,1,3,F,2,12,F,631.20614976
81,154E,154,E,6,2,1,3,R,2,12,L,631.20614976
81,154E,154,E,6,3,1,3,R,44,0,0,631.20614976
81,154E,154,E,6,4,2,12,R,78,0,0,631.20614976
81,154E,154,E,6,5,2,12,L,31,0,N,631.20614976
81,155G,155,G,6,1,1,1,F,2,1,F,1140.8945833
81,156F,156,F,6,1,1,3,R,2,15,F,342.77676759
81,157D,157,D,6,1,1,1,F,52,0,0,31.460357418
81,157D,157,D,6,2,1,1,R,43,0,0,31.460357418
81,158E,158,E,6,1,1,3,R,2,3,F,273.02844772
81,159F,159,F,6,1,1,15,F,2,15,B,196.479341
81,159F,159,F,6,2,2,15,F,3,3,L,196.479341
81,159F,159,F,6,3,2,15,F,63,0,0,196.479341
81,160D,160,D,6,1,1,2,F,61,0,0,231.23413669
81,161J,161,J,6,1,1,2,L,2,3,F,24.379076383
81,162K,162,K,6,1,1,11,F,52,0,0,28.904267086
81,162K,162,K,6,2,1,11,L,31,0,N,28.904267086
81,163K,163,K,6,1,1,13,F,56,0,0,28.904267086
81,163K,163,K,6,2,1,13,T,31,0,N,28.904267086
81,164K,164,K,6,1,1,15,F,2,13,F,20.386882439
81,165D,165,D,6,1,1,1,R,2,15,L,53.387808607
81,165D,165,D,6,2,1,1,F,68,0,0,53.387808607
81,165D,165,D,6,3,1,1,T,31,0,N,53.387808607
81,165D,165,D,6,4,2,15,F,41,0,0,53.387808607
81,165D,165,D,6,5,2,15,F,43,0,0,53.387808607
81,166F,166,F,6,1,1,3,F,2,15,L,333.42283157
81,166F,166,F,6,2,1,3,F,51,0,0,333.42283157
81,167H,167,H,6,1,1,15,L,52,0,0,1392.1329503
81,168A,168,A,6,1,2,1,R,58,0,0,17.241809605
81,168A,168,A,6,2,1,24,R,2,1,L,17.241809605
81,168A,168,A,6,3,1,24,R,3,14,R,17.241809605
81,169K,169,K,6,1,1,1,L,2,15,F,20.386882439
81,169K,169,K,6,2,1,1,R,57,0,0,20.386882439
81,170C,170,C,6,1,1,1,L,2,2,F,70.681259433
81,170C,170,C,6,2,1,1,L,2,2,R,70.681259433
81,171G,171,G,6,1,1,13,L,2,12,F,1971.7815399
81,171G,171,G,6,2,1,13,R,63,0,0,1971.7815399
81,172K,172,K,6,1,1,3,F,57,0,0,20.386882439
81,172K,172,K,6,2,1,3,R,42,0,0,20.386882439
81,172K,172,K,6,3,1,3,L,45,0,0,20.386882439
81,173C,173,C,6,1,1,1,F,2,1,B,26.804954577
81,174D,174,D,6,1,1,2,R,2,2,F,47.670647208
81,174D,174,D,6,2,1,2,R,2,2,L,47.670647208
81,175F,175,F,6,1,1,1,F,2,5,B,297.71744879
81,176A,176,A,6,1,1,22,L,2,1,F,17.241809605
81,176A,176,A,6,2,1,22,L,2,1,R,17.241809605
81,176A,176,A,6,3,1,22,R,3,2,F,17.241809605
81,176A,176,A,6,4,1,22,F,42,0,0,17.241809605
81,177H,177,H,6,1,1,11,T,31,0,N,4459.2395383
81,178K,178,K,6,1,1,2,F,52,0,0,21.376283328
81,178K,178,K,6,2,1,2,L,42,0,0,21.376283328
81,179K,179,K,6,1,1,11,T,31,0,N,20.386882439
81,180F,180,F,6,1,1,1,R,2,3,F,644.68311604
81,181H,181,H,6,1,1,1,F,2,13,B,414.65226237
82,"  1B",1,B,6,1,1,1,L,2,5,F,8.3566401429
82,"  1B",1,B,6,2,1,1,R,51,0,0,8.3566401429
82,"  1B",1,B,6,3,2,5,T,51,0,0,8.3566401429
82,"  1B",1,B,6,4,1,1,R,59,0,0,8.3566401429
82,"  1B",1,B,6,5,1,1,L,2,5,F,8.3566401429
82,"  1B",1,B,6,6,2,5,R,88,0,0,8.3566401429
82,"  1B",1,B,6,7,1,1,L,2,5,B,8.3566401429
82,"  1B",1,B,6,8,2,5,B,42,0,0,8.3566401429
82,"  2D",2,D,6,1,1,5,F,2,1,F,21.108683819
82,"  3G",3,G,6,1,1,3,F,42,0,0,379.15861052
82,"  4F",4,F,6,1,1,5,R,2,1,F,541.16258686
82,"  4F",4,F,6,2,1,5,F,3,1,L,541.16258686
82,"  4F",4,F,6,3,3,1,B,71,0,0,541.16258686
82,"  5K",5,K,6,1,1,3,F,2,3,F,8.434050008
82,"  6K",6,K,6,1,1,3,F,2,1,F,8.434050008
82,"  7K",7,K,6,1,1,2,L,2,5,F,6.2823463747
82,"  8C",8,C,6,1,1,1,F,2,2,L,22.864841575
82,"  9E",9,E,6,1,1,2,B,2,1,F,245.00498877
82," 10H",10,H,6,1,1,15,F,71,0,0,720.93662483
82," 11D",11,D,6,1,1,1,F,71,0,0,12.156340235
82," 12F",12,F,6,1,1,5,F,58,0,0,97.499963275
82," 12F",12,F,6,2,1,5,L,58,0,0,97.499963275
82," 12F",12,F,6,3,1,5,F,58,0,0,97.499963275
82," 13H",13,H,6,1,1,3,L,2,3,F,294.72092304
82," 14H",14,H,6,1,1,15,R,2,3,F,294.72092304
82," 14H",14,H,6,2,1,15,R,2,3,L,294.72092304
82," 15B",15,B,6,1,1,5,F,2,12,L,6.5904102074
82," 15B",15,B,6,2,2,12,L,52,0,0,6.5904102074
82," 16H",16,H,6,1,1,1,F,2,14,B,1279.4086581
82," 17K",17,K,6,1,1,15,R,63,0,0,6.5964636934
82," 17K",17,K,6,2,1,15,F,61,0,0,6.5964636934
82," 18K",18,K,6,1,1,3,F,3,14,B,6.5964636934
82," 18K",18,K,6,2,1,3,R,2,1,B,6.5964636934
82," 18K",18,K,6,3,3,14,L,4,3,R,6.5964636934
82," 18K",18,K,6,4,2,1,L,3,14,R,6.5964636934
82," 19J",19,J,6,1,1,3,F,2,15,R,7.2459004991
82," 19J",19,J,6,2,1,3,B,2,15,R,7.2459004991
82," 19J",19,J,6,3,1,3,F,52,0,0,7.2459004991
82," 20K",20,K,6,1,1,15,T,31,0,N,6.2823463747
82," 21D",21,D,6,1,1,5,F,2,14,L,25.569149745
82," 21D",21,D,6,2,2,14,F,3,15,F,25.569149745
82," 22F",22,F,6,1,1,24,R,2,1,L,205.07744213
82," 22F",22,F,6,2,2,1,R,54,0,0,205.07744213
82," 22F",22,F,6,3,2,1,R,54,0,0,205.07744213
82," 22F",22,F,6,4,2,1,L,54,0,0,205.07744213
82," 23G",23,G,6,1,1,5,F,2,4,L,1317.4633267
82," 24J",24,J,6,1,1,1,R,52,0,0,10.574486041
82," 25J",25,J,6,1,1,11,R,2,1,F,10.574486041
82," 26K",26,K,6,1,1,4,F,54,0,0,9.1682992405
82," 26K",26,K,6,2,1,4,F,54,0,0,9.1682992405
82," 27B",27,B,6,1,1,15,F,2,1,L,7.7832744549
82," 28B",28,B,6,1,1,15,R,77,0,0,7.7832744549
82," 28B",28,B,6,2,1,15,L,61,0,0,7.7832744549
82," 29K",29,K,6,1,1,1,F,2,13,F,9.2743138356
82," 29K",29,K,6,2,2,13,F,54,0,0,9.2743138356
82," 30K",30,K,6,1,1,3,F,52,0,0,9.2743138356
82," 31J",31,J,6,1,1,3,L,2,1,F,7.2459004991
82," 32E",32,E,6,1,3,14,F,4,1,B,131.12943061
82," 32E",32,E,6,2,2,1,F,3,14,B,131.12943061
82," 32E",32,E,6,3,1,15,F,2,1,B,131.12943061
82," 33F",33,F,6,1,1,5,F,2,2,R,127.64853073
82," 34H",34,H,6,1,1,5,B,2,2,F,385.85340484
82," 35K",35,K,6,1,1,13,L,2,3,F,6.2823463747
82," 35K",35,K,6,2,1,13,L,2,3,L,6.2823463747
82," 36D",36,D,6,1,1,3,L,2,5,F,21.611271529
82," 37E",37,E,6,1,1,3,F,2,1,R,178.05996367
82," 37E",37,E,6,2,2,1,F,50,0,0,178.05996367
82," 38H",38,H,6,1,1,15,F,2,13,B,523.94830762
82," 38H",38,H,6,2,1,15,B,54,0,0,523.94830762
82," 39B",39,B,6,1,1,3,F,54,0,0,6.5904102074
82," 39B",39,B,6,2,1,3,L,52,0,0,6.5904102074
82," 39B",39,B,6,3,1,3,L,31,0,N,6.5904102074
82," 40F",40,F,6,1,1,1,F,3,2,L,409.4830499
82," 40F",40,F,6,2,1,1,F,2,1,F,409.4830499
82," 41K",41,K,6,1,1,15,F,2,2,L,6.3818168589
82," 41K",41,K,6,2,2,2,R,63,0,0,6.3818168589
82," 41K",41,K,6,3,2,2,R,63,0,0,6.3818168589
82," 41K",41,K,6,4,2,2,L,3,15,F,6.3818168589
82," 42K",42,K,6,1,1,4,F,2,15,L,6.3818168589
82," 42K",42,K,6,2,2,15,L,58,0,0,6.3818168589
82," 42K",42,K,6,3,1,4,L,42,0,0,6.3818168589
82," 43D",43,D,6,1,1,4,F,2,2,F,10.334459786
82," 43D",43,D,6,2,1,4,F,2,2,R,10.334459786
82," 44F",44,F,6,1,1,3,F,2,1,F,82.887565678
82," 44F",44,F,6,2,2,1,L,63,0,0,82.887565678
82," 45G",45,G,6,1,1,2,R,2,25,F,185.6297364
82," 46H",46,H,6,1,1,2,F,2,15,L,250.55086222
82," 46H",46,H,6,2,2,15,F,54,0,0,250.55086222
82," 47K",47,K,6,1,1,2,F,52,0,0,6.2823463747
82," 48D",48,D,6,1,1,1,F,2,5,L,23.07715235
82," 48D",48,D,6,2,1,1,B,59,0,0,23.07715235
82," 48D",48,D,6,3,2,5,F,59,0,0,23.07715235
82," 49G",49,G,6,1,1,1,L,2,23,F,414.51665555
82," 49G",49,G,6,2,1,1,F,2,23,F,414.51665555
82," 49G",49,G,6,3,1,1,F,54,0,0,414.51665555
82," 50H",50,H,6,1,1,2,F,2,5,B,559.48743702
82," 51A",51,A,6,1,1,1,L,2,15,F,6.5904102074
82," 51A",51,A,6,2,1,1,R,59,0,0,6.5904102074
82," 52B",52,B,6,1,1,1,F,2,1,R,6.5904102074
82," 52B",52,B,6,2,2,1,L,3,15,R,6.5904102074
82," 52B",52,B,6,3,3,15,F,4,3,L,6.5904102074
82," 53F",53,F,6,1,1,4,L,50,0,0,446.43394037
82," 53F",53,F,6,2,1,4,F,88,0,0,446.43394037
82," 53F",53,F,6,3,1,4,U,88,0,0,446.43394037
82," 53F",53,F,6,4,1,4,F,57,0,0,446.43394037
82," 54K",54,K,6,1,1,3,R,2,1,F,6.95769861
82," 54K",54,K,6,2,1,3,R,2,1,B,6.95769861
82," 54K",54,K,6,3,2,1,R,42,0,0,6.95769861
82," 55J",55,J,6,1,1,13,R,2,1,F,7.2459004991
82," 55J",55,J,6,2,2,1,F,51,0,0,7.2459004991
82," 56D",56,D,6,1,1,2,F,2,24,R,19.05645067
82," 56D",56,D,6,2,1,2,B,58,0,0,19.05645067
82," 56D",56,D,6,3,1,2,R,58,0,0,19.05645067
82," 56D",56,D,6,4,1,2,B,58,0,0,19.05645067
82," 57G",57,G,6,1,1,1,F,2,13,B,342.29596783
82," 57G",57,G,6,2,1,1,F,2,13,B,342.29596783
82," 57G",57,G,6,3,1,1,F,52,0,0,342.29596783
82," 58H",58,H,6,1,1,1,F,71,0,0,462.00868211
82," 59J",59,J,6,1,1,13,F,2,15,F,7.2459004991
82," 60K",60,K,6,1,1,2,R,63,0,0,6.2823463747
82," 60K",60,K,6,2,1,2,F,43,0,0,6.2823463747
82," 60K",60,K,6,3,1,2,F,52,0,0,6.2823463747
82," 61D",61,D,6,1,1,1,L,2,4,F,47.557362056
82," 61D",61,D,6,2,1,1,R,50,0,0,47.557362056
82," 62G",62,G,6,1,1,2,L,2,24,L,854.23532191
82," 63C",63,C,6,1,1,5,L,2,2,F,40.625348799
82," 63C",63,C,6,2,1,5,F,68,0,0,40.625348799
82," 64J",64,J,6,1,1,2,F,42,0,0,7.6172528997
82," 65K",65,K,6,1,1,3,F,2,2,F,6.6043166264
82," 65K",65,K,6,2,2,2,B,3,4,L,6.6043166264
82," 65K",65,K,6,3,2,2,B,3,4,L,6.6043166264
82," 65K",65,K,6,4,3,4,F,63,0,0,6.6043166264
82," 65K",65,K,6,5,1,3,F,4,1,F,6.6043166264
82," 65K",65,K,6,6,4,1,B,5,14,F,6.6043166264
82," 66K",66,K,6,1,1,1,F,41,0,0,6.6043166264
82," 66K",66,K,6,2,1,1,F,42,0,0,6.6043166264
82," 67K",67,K,6,1,1,1,F,71,0,0,6.2823463747
82," 68E",68,E,6,1,1,14,F,2,15,B,153.90454224
82," 69F",69,F,6,1,1,5,F,2,12,L,149.81906501
82," 69F",69,F,6,2,2,12,R,3,2,L,149.81906501
82," 69F",69,F,6,3,1,5,R,2,12,L,149.81906501
82," 70H",70,H,6,1,1,4,F,2,2,F,452.87004884
82," 71J",71,J,6,1,1,2,F,2,3,R,7.2459004991
82," 72K",72,K,6,1,1,1,R,63,0,0,6.2823463747
82," 72K",72,K,6,2,1,1,R,63,0,0,6.2823463747
82," 72K",72,K,6,3,1,1,F,52,0,0,6.2823463747
82," 73K",73,K,6,1,1,1,F,54,0,0,6.2823463747
82," 74H",74,H,6,1,1,4,B,2,1,F,996.1110267
82," 74H",74,H,6,2,1,4,F,71,0,0,996.1110267
82," 75B",75,B,6,1,1,3,R,52,0,0,6.99242523
82," 75B",75,B,6,2,1,3,L,31,0,N,6.99242523
82," 75B",75,B,6,3,1,3,L,45,0,0,6.99242523
82," 75B",75,B,6,4,1,3,F,51,0,0,6.99242523
82," 76J",76,J,6,1,1,1,F,2,15,F,9.609875537
82," 77K",77,K,6,1,1,3,F,52,0,0,8.3319618794
82," 77K",77,K,6,2,1,3,U,63,0,0,8.3319618794
82," 77K",77,K,6,3,1,3,F,88,0,0,8.3319618794
82," 77K",77,K,6,4,1,3,T,31,0,N,8.3319618794
82," 78K",78,K,6,1,1,3,U,61,0,0,8.3319618794
82," 78K",78,K,6,2,1,3,F,42,0,0,8.3319618794
82," 78K",78,K,6,3,1,3,F,59,0,0,8.3319618794
82," 79D",79,D,6,1,1,12,B,2,1,F,57.923233575
82," 79D",79,D,6,2,1,12,F,52,0,0,57.923233575
82," 80K",80,K,6,1,1,3,F,41,0,0,7.2404041968
82," 80K",80,K,6,2,1,3,U,56,0,0,7.2404041968
82," 80K",80,K,6,3,1,3,F,41,0,0,7.2404041968
82," 80K",80,K,6,4,1,3,F,68,0,0,7.2404041968
82," 80K",80,K,6,5,1,3,F,57,0,0,7.2404041968
82," 80K",80,K,6,6,1,3,F,31,0,N,7.2404041968
82," 81F",81,F,6,1,1,13,F,42,0,0,569.88350627
82," 81F",81,F,6,2,1,13,F,52,0,0,569.88350627
82," 82K",82,K,6,1,1,1,F,50,0,0,8.8816671872
82," 82K",82,K,6,2,1,1,F,42,0,0,8.8816671872
82," 83A",83,A,6,1,1,1,F,54,0,0,6.5904102074
82," 83A",83,A,6,2,1,1,T,31,0,N,6.5904102074
82," 83A",83,A,6,3,1,1,F,63,0,0,6.5904102074
82," 84B",84,B,6,1,1,2,R,3,24,L,6.5904102074
82," 84B",84,B,6,2,1,2,F,56,0,0,6.5904102074
82," 84B",84,B,6,3,1,2,R,2,15,F,6.5904102074
82," 85K",85,K,6,1,1,3,F,2,21,B,6.2823463747
82," 85K",85,K,6,2,1,3,L,71,0,0,6.2823463747
82," 86H",86,H,6,1,1,15,F,45,0,0,1154.5140034
82," 86H",86,H,6,2,1,15,F,68,0,0,1154.5140034
82," 87K",87,K,6,1,1,2,L,2,1,F,6.2823463747
82," 87K",87,K,6,2,1,2,F,50,0,0,6.2823463747
82," 87K",87,K,6,3,1,2,F,58,0,0,6.2823463747
82," 87K",87,K,6,4,2,1,F,62,0,0,6.2823463747
82," 88D",88,D,6,1,1,1,F,2,2,F,28.186794068
82," 89D",89,D,6,1,1,15,R,2,14,F,28.186794068
82," 89D",89,D,6,2,1,15,L,63,0,0,28.186794068
82," 90F",90,F,6,1,1,4,F,2,2,R,226.07226627
82," 90F",90,F,6,2,1,4,R,2,2,R,226.07226627
82," 91F",91,F,6,1,1,U,F,2,3,L,189.96116876
82," 92H",92,H,6,1,1,13,L,2,1,F,574.21079062
82," 92H",92,H,6,2,1,13,F,52,0,0,574.21079062
82," 93H",93,H,6,1,1,15,F,2,1,L,1493.4049873
82," 93H",93,H,6,2,2,1,F,45,0,0,1493.4049873
82," 94J",94,J,6,1,1,1,L,2,1,F,8.8807567992
