PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTANK,PSUSTRAT
79,159,7.8189338264,159J,J,5,3,3,1,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1119,0,0,0,1,10
79,161,187.39603217,161F,F,5,1,1,45,12,F,Y,A,N,3,,,,,,,,,67,0,7,17,6,0,0,-8,,,,,,,,,0,1,1189,0,0,0,1,10
79,162,370.67846279,162G,G,5,2,1,1,2,R,P,E,W,3,,,,,,,,,73,2,9,12,12,8,1,-19,,,,,,,,,0,1,1005,0,0,0,1,10
79,163,593.93497958,163H,H,5,1,1,2,11,L,Y,E,W,2,2,3,12,F,Z,E,W,1,74,0,0,0,4,6,13,14,,,,,,,,,1,1,1215,0,0,0,1,10
79,163,593.93497958,163H,H,5,2,1,1,2,F,D,E,W,2,,,,,,,,,60,13,11,9,7,5,3,0,,,,,,,,,0,1,1035,0,0,0,1,10
79,163,593.93497958,163H,H,5,3,2,1,9,L,F,E,W,2,3,63,3,R,F,W,N,2,,,,,,,,,,,,,,,,,0,1,1122,0,0,0,1,10
79,164,58.887604351,164E,E,5,1,1,2,1,F,D,E,W,1,2,2,2,R,B,E,E,3,54,9,11,15,16,14,12,4,14,4,6,3,0,,,-76,0,1,984,0,0,0,1,10
79,165,58.887604351,165E,E,5,2,1,1,11,F,Z,E,W,1,,,,,,,,,60,2,2,5,7,6,6,12,,,,,,,,,0,1,984,0,0,0,1,10
79,166,64.921278176,166F,F,5,1,1,2,6,B,Z,E,W,6,3,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,957,0,0,0,1,10
79,166,64.921278176,166F,F,5,2,1,1,12,F,Y,E,W,3,,,,,,,,,61,21,9,6,3,0,0,-13,,,,,,,,,0,1,1024,0,0,0,1,10
79,167,128.41744469,167G,G,5,1,1,54,12,F,R,E,W,1,4,51,12,F,C,L,N,1,64,3,2,2,2,2,3,30,64,1,2,2,2,0,0,0,1,1,1065,0,0,0,1,10
79,168,128.41744469,168G,G,5,1,3,71,U,9,9,9,9,U,2,2,9,L,B,E,W,1,,,,,,,,,37,0,1,0,1,1,0,-43,1,0,906,0,0,0,1,10
79,169,205.76219027,169H,H,5,1,2,50,U,9,9,9,9,U,3,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,1030,0,0,0,1,10
79,170,9.5372257955,170K,K,5,1,6,52,87,L,Z,A,W,4,2,63,3,R,B,W,N,1,82,0,12,22,22,25,12,-36,,,,,,,,,1,1,913,0,0,0,1,10
79,171,3.7080640649,171B,B,5,1,2,64,12,F,Y,E,W,5,1,55,U,9,9,9,9,U,73,70,53,42,39,19,2,-17,,,,,,,,,0,1,1140,0,2,4,1,10
79,172,37.212551381,172D,D,5,1,3,45,3,R,Y,E,W,5,4,50,U,9,9,9,9,U,111,5,4,11,36,10,0,14,,,,,,,,,0,1,962,0,0,0,1,10
79,173,267.53444199,173F,F,5,2,1,3,6,B,Y,E,W,6,2,1,12,F,Y,E,W,1,58,34,32,31,28,13,1,-15,58,2,1,1,0,0,0,-18,0,1,1012,0,0,0,1,10
79,173,267.53444199,173F,F,5,3,1,2,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1081,0,0,0,1,10
79,174,9.5372257955,174K,K,5,1,1,2,9,L,Y,E,W,2,,,,,,,,,57,0,6,5,10,9,9,71,,,,,,,,,0,1,1010,0,0,0,1,10
79,174,9.5372257955,174K,K,5,2,1,1,1,F,D,E,W,2,2,3,2,R,B,E,W,1,61,4,8,10,11,12,5,0,,,,,,,,,0,1,999,0,0,0,1,10
79,175,11.626262406,175D,D,5,1,2,42,12,F,D,E,W,4,1,71,12,R,Y,E,S,1,57,41,43,45,43,26,13,-14,,,,,,,,,0,1,913,0,0,0,1,10
79,179,264.91642544,179H,H,5,2,1,1,1,F,D,E,W,2,,,,,,,,,54,1,2,8,9,5,5,0,,,,,,,,,0,1,910,0,0,0,1,10
79,180,9.5034183195,180A,A,5,1,1,2,2,R,D,A,W,7,,,,,,,,,129,1,25,32,38,13,1,9,,,,,,,,,0,1,984,0,0,0,1,10
79,180,9.5034183195,180A,A,5,2,1,1,12,F,D,E,W,2,,,,,,,,,56,3,2,8,9,11,14,0,,,,,,,,,0,1,973,0,0,0,1,10
79,181,9.5372257955,181K,K,5,1,1,2,2,R,Z,E,W,3,,,,,,,,,96,0,5,12,14,12,0,-23,,,,,,,,,0,1,983,0,0,0,1,10
79,182,13.772947713,182C,C,5,1,1,2,12,F,Y,E,W,2,,,,,,,,,60,17,14,14,8,1,0,-14,,,,,,,,,0,1,1004,0,0,0,1,10
79,182,13.772947713,182C,C,5,2,1,1,6,B,Z,E,W,6,,,,,,,,,60,11,36,44,47,49,52,12,,,,,,,,,0,1,1043,0,0,0,1,10
79,184,358.36030723,184G,G,5,1,1,2,9,L,F,E,W,4,,,,,,,,,48,0,0,1,8,24,27,71,,,,,,,,,0,1,1081,0,0,0,1,10
79,184,358.36030723,184G,G,5,2,1,1,12,F,Z,E,W,1,,,,,,,,,54,0,0,0,1,1,1,13,,,,,,,,,0,0,1075,0,0,0,1,10
79,185,5.6587779836,185B,B,5,2,1,1,6,B,D,E,W,6,,,,,,,,,50,5,14,19,38,33,15,0,,,,,,,,,0,1,945,0,0,0,1,10
79,186,4.6557574448,186J,J,5,1,3,2,6,B,Z,E,W,7,2,54,11,F,D,E,W,2,56,11,30,51,53,53,54,19,56,0,2,6,9,11,13,12,1,1,1012,0,0,0,1,10
79,187,3.3286929315,187A,A,5,1,2,54,72,F,L,E,E,2,3,31,0,L,D,A,O,2,74,23,9,3,0,0,0,-18,,,,,,,,,1,1,1168,0,0,0,1,10
79,188,2.5500672723,188B,B,5,1,2,31,0,T,P,D,O,2,1,63,12,F,L,L,W,3,,,,,,,,,,,,,,,,,0,1,1065,0,0,0,1,10
79,189,13.987112556,189C,C,5,1,1,2,12,F,Y,E,W,2,4,57,U,9,9,9,9,U,33,13,9,5,1,0,0,-20,,,,,,,,,1,0,1170,0,0,0,1,10
79,190,363.93269307,190G,G,5,1,1,2,10,L,F,E,W,3,2,3,9,L,B,E,W,1,,,,,,,,,30,0,0,0,1,0,0,-65,1,1,1034,0,0,0,1,10
79,190,363.93269307,190G,G,5,2,1,1,1,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1071,0,0,0,1,10
79,190,363.93269307,190G,G,5,3,2,1,2,F,D,E,W,1,,,,,,,,,55,1,0,3,4,0,0,-15,,,,,,,,,0,0,945,0,0,0,1,10
79,192,9.5372257955,192K,K,5,1,5,51,12,F,R,E,N,3,2,62,12,F,R,E,N,1,65,0,9,18,34,25,22,4,,,,,,,,,1,1,1081,0,0,0,1,10
79,193,9.5372257955,193K,K,5,1,1,2,2,F,D,E,W,3,2,2,3,R,P,E,W,2,71,13,8,10,11,4,6,0,46,0,3,3,2,1,0,3,0,1,1189,0,0,0,1,10
79,195,7.1607840951,195A,A,5,1,2,31,0,T,D,D,O,3,4,3,1,R,Z,E,S,9,,,,,,,,,,,,,,,,,1,1,1047,0,0,0,1,10
79,195,7.1607840951,195A,A,5,2,3,31,0,T,D,D,O,6,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,967,0,0,0,1,10
79,195,7.1607840951,195A,A,5,3,4,1,6,L,Y,M,S,1,,,,,,,,,87,0,1,0,1,0,0,34,,,,,,,,,0,0,1024,0,0,0,1,10
79,196,1021.9508593,196G,G,5,1,1,2,12,F,R,E,W,2,,,,,,,,,59,1,4,6,9,11,8,21,,,,,,,,,0,1,1012,0,0,0,1,10
79,197,9.5372257955,197D,D,5,1,1,2,12,F,R,E,E,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,0,0,0,1,10
79,197,9.5372257955,197D,D,5,2,1,1,12,F,R,E,W,2,,,,,,,,,61,0,1,2,3,5,13,18,,,,,,,,,0,1,957,0,0,0,1,10
79,198,58.101700469,198E,E,5,1,1,71,12,F,R,E,N,1,2,71,U,9,9,9,9,U,60,0,0,0,1,1,8,24,,,,,,,,,0,1,1024,0,0,0,1,10
79,199,64.054849916,199F,F,5,1,2,52,12,F,R,E,W,3,1,63,12,F,R,W,N,3,66,0,0,5,9,13,22,24,,,,,,,,,0,1,1120,0,0,0,1,10
79,203,9.5034183195,203B,B,5,1,1,2,9,L,D,E,W,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,943,0,0,0,1,10
79,204,7.8189338264,204J,J,5,1,2,31,0,T,Y,D,O,3,1,2,12,F,Y,E,W,2,,,,,,,,,67,3,0,1,0,0,0,-14,0,1,1131,0,0,0,1,10
79,204,7.8189338264,204J,J,5,2,1,1,12,L,D,A,W,3,,,,,,,,,160,1,6,7,6,3,2,0,,,,,,,,,0,1,1005,0,0,0,1,10
79,205,13.787220723,205D,D,5,1,1,2,70,F,L,E,E,1,2,2,9,L,Z,E,W,1,72,11,9,9,9,8,0,-29,55,0,3,3,3,2,0,-16,0,1,1099,0,0,0,1,10
79,205,13.787220723,205D,D,5,2,1,1,2,R,Y,A,W,3,6,31,0,R,D,A,O,2,119,0,0,3,8,8,0,48,,,,,,,,,1,1,957,0,0,0,1,10
79,206,89.909132351,206E,E,5,1,1,2,1,F,D,E,W,2,,,,,,,,,58,14,11,9,8,5,1,0,,,,,,,,,0,1,1071,0,0,0,1,10
79,206,89.909132351,206E,E,5,2,1,1,12,F,Y,E,W,2,,,,,,,,,59,22,18,10,5,2,0,-20,,,,,,,,,0,1,1005,0,0,0,1,10
79,207,196.06674712,207G,G,5,1,1,54,12,F,D,E,W,1,2,54,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1024,0,0,0,1,10
79,209,9.5034183195,209B,B,5,1,1,2,61,F,D,E,W,5,,,,,,,,,60,6,14,21,29,37,48,13,,,,,,,,,0,1,886,0,0,0,1,10
79,209,9.5034183195,209B,B,5,2,1,1,12,F,D,E,W,2,,,,,,,,,62,5,2,10,10,10,12,0,,,,,,,,,0,1,1119,0,0,0,2,10
79,210,7.8189338264,210J,J,5,2,1,1,10,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,0,0,0,1,10
79,211,9.5372257955,211K,K,5,2,1,1,9,L,Y,A,W,3,2,3,6,B,D,E,W,1,96,0,12,11,13,6,0,-5,58,0,0,0,0,0,0,0,0,1,957,0,0,0,1,10
79,212,42.684124074,212D,D,5,1,1,2,9,L,Y,A,W,4,,,,,,,,,85,3,13,17,17,13,7,-27,,,,,,,,,0,1,1030,0,0,0,1,10
79,213,306.87154985,213F,F,5,2,1,1,11,F,Z,E,W,2,,,,,,,,,67,1,5,10,16,16,20,29,,,,,,,,,0,1,1127,0,0,0,1,10
79,214,972.60195734,214H,H,5,1,2,71,12,F,L,E,E,7,1,51,12,F,R,E,E,5,57,10,6,3,2,2,2,-24,57,2,2,3,4,6,10,26,0,1,984,0,0,0,1,10
79,215,7.8189338264,215J,J,5,1,1,2,12,F,D,E,W,3,,,,,,,,,59,10,9,9,9,7,5,0,,,,,,,,,0,1,957,0,0,0,1,10
79,215,7.8189338264,215J,J,5,2,1,1,12,F,D,E,W,1,,,,,,,,,62,7,5,4,3,4,1,0,,,,,,,,,0,1,1005,0,0,0,1,10
79,216,177.8881783,216E,E,5,1,1,2,10,L,F,E,W,3,2,2,9,L,B,E,E,1,47,0,9,13,11,14,15,60,,,,,,,,,0,1,973,0,0,0,1,10
79,216,177.8881783,216E,E,5,2,1,1,12,F,Z,E,W,2,2,1,3,R,B,E,W,1,64,0,0,3,6,7,19,19,,,,,,,,,0,1,1110,0,0,0,1,10
79,218,3.409808762,218K,K,5,1,1,2,6,B,D,E,W,4,,,,,,,,,55,26,24,24,23,17,8,-3,,,,,,,,,0,1,945,0,0,0,1,10
79,222,3.0741806652,222J,J,5,1,2,63,0,U,P,D,W,2,3,31,0,L,D,A,O,3,,,,,,,,,,,,,,,,,1,1,964,0,0,0,1,10
79,223,9.5372257955,223K,K,5,1,1,2,1,F,D,E,W,2,,,,,,,,,56,14,14,16,15,12,10,0,,,,,,,,,0,1,945,0,0,0,1,10
79,223,9.5372257955,223K,K,5,2,1,1,12,F,D,E,W,2,,,,,,,,,54,33,17,11,6,1,0,-3,,,,,,,,,0,1,906,0,0,0,1,10
79,224,9.5372257955,224K,K,5,2,1,1,11,L,D,E,W,2,2,45,3,R,B,E,N,4,132,0,5,6,5,9,3,29,53,5,20,16,4,2,0,-90,0,1,1043,0,0,0,1,10
79,226,509.47369369,226H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1060,0,0,0,1,10
79,228,12.996516224,228D,D,5,2,1,1,12,F,D,E,W,2,,,,,,,,,56,3,6,9,12,12,13,9,,,,,,,,,0,1,1012,0,0,0,1,10
79,230,184.82221407,230G,G,5,1,3,71,12,F,D,E,W,1,2,71,U,9,9,9,9,U,56,4,2,1,2,3,6,0,,,,,,,,,0,1,1034,0,0,0,1,10
79,231,168.82737386,231E,E,5,2,1,1,11,F,D,E,W,2,2,3,3,R,Y,E,W,3,60,1,14,19,21,22,20,0,109,0,3,10,11,9,2,25,0,1,1042,0,0,0,1,10
79,232,186.1255696,232F,F,5,1,1,2,1,R,F,E,W,3,2,2,1,R,B,E,W,2,47,1,5,9,16,14,10,49,43,2,6,6,3,2,0,-71,0,1,984,0,0,0,1,10
79,233,368.16542604,233G,G,5,1,1,2,2,R,Y,E,W,2,,,,,,,,,93,0,6,10,8,1,0,-9,,,,,,,,,0,1,1005,0,0,0,1,10
79,234,44.178617535,234H,H,5,1,1,2,2,R,P,E,W,2,,,,,,,,,94,0,5,7,5,2,0,32,,,,,,,,,0,0,1173,0,0,0,1,10
79,234,44.178617535,234H,H,5,2,1,1,12,F,D,E,W,2,,,,,,,,,52,0,1,4,6,8,12,2,,,,,,,,,0,0,867,0,0,0,1,10
81,1,19.779810922,1E,E,5,1,1,2,12,F,D,E,W,1,,,,,,,,,75,0,0,1,0,0,2,-10,,,,,,,,,0,1,1380,0,0,0,1,11
81,1,19.779810922,1E,E,5,2,1,1,6,B,D,E,W,2,2,3,12,F,R,L,W,1,60,10,9,9,8,5,4,0,56,0,0,0,0,1,1,18,0,1,942,0,0,0,1,11
81,1,19.779810922,1E,E,5,3,2,2,6,B,D,E,W,1,,,,,,,,,61,0,0,0,0,0,0,4,,,,,,,,,0,0,1005,0,0,0,1,11
81,2,29.852147251,2G,G,5,1,1,2,2,R,F,E,W,2,,,,,,,,,65,0,4,8,8,3,2,74,,,,,,,,,0,1,1140,0,0,0,1,11
81,2,29.852147251,2G,G,5,2,1,1,11,F,Y,E,W,1,,,,,,,,,58,7,4,3,2,2,1,-15,,,,,,,,,0,1,1012,0,0,0,1,11
81,4,260.63873821,4F,F,5,1,1,56,12,F,Y,E,W,1,2,31,0,T,D,D,O,3,56,9,3,3,2,2,1,-19,,,,,,,,,0,1,910,0,0,0,1,11
81,6,21.752010944,6C,C,5,1,1,63,12,F,R,W,N,3,2,63,12,F,L,W,N,3,,,,,,,,,,,,,,,,,0,1,1014,0,0,0,1,11
81,7,21.752010944,7C,C,5,1,1,2,10,L,F,E,W,2,2,2,7,L,B,E,W,1,91,0,0,0,3,8,11,71,56,1,3,4,4,1,0,-67,0,1,1049,0,0,0,1,11
81,7,21.752010944,7C,C,5,2,1,1,1,F,R,E,W,1,2,1,2,R,Z,E,W,2,,,,,,,,,,,,,,,,,0,1,1180,0,0,0,1,11
81,8,317.64593615,8F,F,5,2,1,1,12,F,L,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1010,0,0,0,1,11
81,9,879.11438602,9H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1024,0,0,0,1,11
81,9,879.11438602,9H,H,5,2,1,1,6,B,Y,E,W,2,,,,,,,,,61,6,6,4,3,2,0,-18,,,,,,,,,0,1,942,0,0,0,1,11
81,10,17.669956494,10J,J,5,2,2,1,0,F,D,E,W,1,,,,,,,,,55,3,2,2,4,3,3,0,,,,,,,,,0,1,799,0,0,0,1,11
81,11,17.669956494,11J,J,5,1,1,71,11,F,D,E,W,3,2,71,9,L,B,E,W,2,62,19,16,7,3,0,0,-9,41,0,7,3,1,0,0,-74,0,1,1024,0,0,0,1,11
81,12,17.441658232,12K,K,5,1,1,2,12,L,D,E,S,3,2,31,80,T,Y,D,O,3,,,,,,,,,,,,,,,,,0,1,1229,0,0,0,1,11
81,12,17.441658232,12K,K,5,2,3,42,12,F,L,E,W,6,7,31,0,R,D,A,O,1,72,26,12,5,0,0,0,-24,,,,,,,,,0,1,1250,0,0,0,1,11
81,13,127.96072562,13D,D,5,1,1,61,0,U,D,D,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1130,0,0,0,1,11
81,14,99.16261785,14C,C,5,1,1,2,1,F,D,E,W,1,,,,,,,,,67,4,3,3,3,4,4,0,,,,,,,,,0,1,1180,0,0,0,1,11
81,14,99.16261785,14C,C,5,2,1,1,11,L,Y,E,W,2,2,71,12,R,B,L,S,1,,,,,,,,,,,,,,,,,0,1,1108,0,0,0,1,11
81,15,18.592990847,15J,J,5,1,1,2,10,L,Z,E,W,2,2,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,0,1,1110,0,0,0,1,11
81,15,18.592990847,15J,J,5,2,1,1,1,F,D,E,W,2,3,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,0,1,1083,0,0,0,1,11
81,16,18.592990847,16J,J,5,1,1,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1075,0,0,0,1,11
81,17,18.352766854,17K,K,5,1,1,60,12,F,R,W,N,3,2,60,12,F,L,W,N,3,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,11
81,18,14.460018907,18B,B,5,1,2,42,10,L,Y,A,W,3,3,60,6,B,D,E,W,1,,,,,,,,,,,,,,,,,1,1,1160,0,0,0,1,11
81,19,17.441658232,19K,K,5,1,1,31,0,L,D,A,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1161,0,0,0,1,11
81,20,14.738201206,20K,K,5,1,1,2,12,F,Z,E,W,4,,,,,,,,,62,0,0,6,13,23,36,16,,,,,,,,,0,1,1084,0,0,0,1,11
81,20,14.738201206,20K,K,5,2,1,1,12,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1100,0,0,0,1,11
81,21,2859.9753265,21H,H,5,1,1,2,12,F,Z,E,W,1,,,,,,,,,62,0,0,0,0,0,1,13,,,,,,,,,0,1,1060,0,0,0,1,11
81,21,2859.9753265,21H,H,5,2,1,1,6,B,Y,E,W,1,,,,,,,,,60,2,1,1,0,0,0,13,,,,,,,,,0,0,999,0,0,0,1,11
81,22,3222.3273366,22G,G,5,1,1,2,12,F,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1060,0,0,0,1,11
81,22,3222.3273366,22G,G,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1216,0,0,0,1,11
81,23,23.698526092,23K,K,5,1,1,2,2,R,Z,E,W,2,,,,,,,,,60,0,2,8,8,2,1,-30,,,,,,,,,0,1,999,0,0,0,1,11
81,23,23.698526092,23K,K,5,2,1,1,11,F,Z,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1102,0,0,0,1,11
81,24,23.698526092,24K,K,5,1,2,42,12,F,D,E,W,2,1,57,12,F,R,E,S,9,66,11,14,20,21,9,0,-5,,,,,,,,,0,1,1080,0,0,0,1,11
81,25,23.698526092,25K,K,5,1,2,68,12,F,D,E,W,5,1,50,U,9,9,9,9,U,32,14,37,44,46,41,38,0,,,,,,,,,0,1,944,0,0,0,1,11
81,26,17.441658232,26K,K,5,2,1,1,3,R,Y,E,W,2,2,1,3,R,B,E,W,2,72,0,7,6,2,0,0,57,18,0,0,2,1,0,0,-64,0,0,975,0,0,0,1,11
81,27,31.639168034,27D,D,5,1,1,2,81,R,F,E,E,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1004,0,0,0,1,11
81,27,31.639168034,27D,D,5,2,1,1,11,F,L,E,E,1,2,51,12,F,R,E,E,1,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,1,11
81,28,312.05086754,28F,F,5,1,1,2,83,R,Y,E,W,3,2,2,3,R,Z,E,W,1,100,0,0,0,18,18,13,38,48,0,4,4,1,1,0,-55,0,1,1080,0,0,0,1,11
81,28,312.05086754,28F,F,5,2,1,1,12,F,Y,E,W,3,2,1,9,L,B,E,W,1,63,18,12,9,5,0,0,-13,39,0,0,2,0,0,0,-27,0,1,1005,0,0,0,1,11
81,29,537.75367541,29G,G,5,2,1,1,12,F,Z,E,W,1,,,,,,,,,60,0,0,0,0,1,2,16,,,,,,,,,0,1,984,0,0,0,1,11
81,30,14.931113238,30J,J,5,1,1,2,10,L,Z,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1031,0,0,0,1,11
81,30,14.931113238,30J,J,5,2,1,1,1,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,1,11
81,31,17.669956494,31J,J,5,1,1,44,2,F,D,E,W,3,,,,,,,,,58,21,17,16,14,12,13,0,,,,,,,,,0,1,938,0,0,0,1,11
81,32,69.099489502,32D,D,5,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,955,0,0,0,1,11
81,33,1886.1544895,33H,H,5,1,1,2,7,L,Z,E,W,2,,,,,,,,,74,0,4,6,4,3,1,-9,,,,,,,,,0,0,1141,0,0,0,1,11
81,33,1886.1544895,33H,H,5,2,1,1,1,F,R,E,E,1,,,,,,,,,65,1,0,0,0,0,2,24,,,,,,,,,0,0,1128,0,0,0,1,11
81,34,18.690727794,34J,J,5,1,1,31,0,T,Y,D,O,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,0,0,0,1,11
81,35,18.690727794,35J,J,5,2,1,1,10,L,D,E,W,3,,,,,,,,,137,0,7,4,7,7,0,3,,,,,,,,,0,1,992,0,0,0,1,11
81,36,18.449241026,36K,K,5,1,1,45,12,F,Y,E,W,3,,,,,,,,,56,12,18,24,29,24,0,-5,,,,,,,,,0,1,921,0,0,0,1,11
81,37,18.449241026,37K,K,5,1,1,2,2,R,Y,E,W,5,,,,,,,,,97,1,18,28,28,20,8,-4,,,,,,,,,0,1,1004,0,0,0,1,11
81,37,18.449241026,37K,K,5,2,1,1,11,F,D,E,W,2,,,,,,,,,63,1,6,10,13,15,16,0,,,,,,,,,0,1,1004,0,0,0,1,11
81,39,48.924432731,39D,D,5,2,1,1,10,L,Y,A,W,3,,,,,,,,,52,0,0,0,2,11,9,54,,,,,,,,,0,1,1055,0,0,0,1,11
81,40,48.924432731,40D,D,5,1,2,31,0,T,D,D,O,4,1,63,3,R,B,W,N,1,,,,,,,,,,,,,,,,,0,1,1043,0,0,0,1,11
81,41,831.54188789,41G,G,5,1,5,42,U,9,9,9,9,U,1,63,2,R,F,W,N,1,,,,,,,,,,,,,,,,,0,1,1016,0,0,0,1,11
81,42,27.035033437,42J,J,5,1,1,52,11,F,D,E,W,2,,,,,,,,,62,0,1,6,13,3,0,-9,,,,,,,,,0,1,1071,0,0,0,1,11
81,43,22.732585257,43K,K,5,1,1,2,12,F,L,E,N,2,,,,,,,,,58,20,22,13,8,2,0,-23,,,,,,,,,0,1,1012,0,0,0,1,11
81,44,22.732585257,44K,K,5,1,1,52,12,F,D,E,W,3,,,,,,,,,66,0,25,24,16,6,0,-29,,,,,,,,,0,1,1081,0,0,0,1,11
81,45,22.732585257,45K,K,5,1,1,61,1,F,Z,E,W,1,2,42,9,L,P,E,N,1,,,,,,,,,,,,,,,,,1,1,1290,0,0,0,1,11
81,46,17.441658232,46K,K,5,2,1,1,83,R,F,E,W,4,2,1,3,R,B,E,W,1,56,0,2,20,23,21,18,53,57,3,2,3,3,1,0,-74,0,1,1083,0,0,0,1,11
81,47,27.419060491,47C,C,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1060,0,0,0,1,11
81,47,27.419060491,47C,C,5,2,1,1,6,B,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1065,0,0,0,1,11
81,49,690.00851978,49G,G,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,0,0,0,1,11
81,50,17.669956494,50J,J,5,1,3,54,U,9,9,9,9,U,1,54,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1005,0,0,0,2,11
81,51,37.952710556,51C,C,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1060,0,0,0,1,11
81,51,37.952710556,51C,C,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,0,0,0,1,11
81,53,955.09084422,53G,G,5,1,2,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1094,0,0,0,2,11
81,53,955.09084422,53G,G,5,2,1,3,U,9,9,9,9,U,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,1110,0,0,0,1,11
81,54,17.669956494,54J,J,5,1,1,2,12,F,D,E,W,2,,,,,,,,,62,21,14,10,7,3,0,-4,,,,,,,,,0,1,905,0,0,0,1,11
81,54,17.669956494,54J,J,5,2,1,1,12,F,D,E,W,2,,,,,,,,,62,17,15,16,20,13,8,0,,,,,,,,,0,1,942,0,0,0,1,11
81,55,17.441658232,55K,K,5,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,0,0,0,1,11
81,56,158.8323665,56E,E,5,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1001,0,0,0,1,11
81,57,935.87636469,57H,H,5,1,1,2,1,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1119,0,0,0,2,11
81,57,935.87636469,57H,H,5,2,1,1,10,L,F,E,W,3,,,,,,,,,62,0,0,3,8,18,11,83,,,,,,,,,0,1,1010,0,0,0,1,11
81,58,17.669956494,58J,J,5,1,1,2,12,F,Z,E,W,1,2,61,12,F,D,E,W,1,65,0,0,0,1,2,1,13,,,,,,,,,0,1,1080,0,0,0,1,11
81,58,17.669956494,58J,J,5,2,1,1,6,B,D,E,W,5,5,31,0,L,Y,A,O,1,58,25,23,21,22,12,10,0,,,,,,,,,0,1,945,0,0,0,1,11
81,59,57.122593489,59D,D,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,969,0,0,0,1,11
81,60,563.3888614,60F,F,5,1,1,52,11,F,L,E,W,1,2,31,0,L,D,A,O,2,,,,,,,,,,,,,,,,,0,1,1030,0,0,0,1,11
81,61,563.3888614,61F,F,5,2,1,1,12,F,L,E,E,9,,,,,,,,,60,14,0,0,0,0,0,-16,,,,,,,,,0,1,1139,0,0,0,2,11
81,62,1471.2622125,62F,F,5,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,944,0,0,0,1,11
