ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
2," 76D",76,0,1,F,0,54,79.264320167,75,D,1,9
3," 76D",76,0,1,R,0,54,79.264320167,75,D,1,9
4," 76D",76,0,1,F,0,56,79.264320167,75,D,1,9
1," 77E",77,31,21,R,F,2,255.49938574,75,E,1,9
2," 77E",77,3,21,R,F,3,255.49938574,75,E,1,9
1," 78F",78,0,2,L,0,45,1289.0033654,75,F,1,9
2," 78F",78,0,2,T,N,31,1289.0033654,75,F,1,9
3," 78F",78,0,2,R,0,45,1289.0033654,75,F,1,9
1," 79G",79,2,3,F,L,2,713.05638459,75,G,1,9
1," 80K",80,0,2,F,0,68,84.50725872,75,K,1,9
1," 81K",81,0,1,F,0,42,84.50725872,75,K,1,9
2," 81K",81,0,1,T,N,31,84.50725872,75,K,1,9
1," 82J",82,3,2,F,F,2,37.576277905,75,J,1,9
1," 83K",83,0,30,T,N,31,36.636094821,75,K,1,9
1," 84E",84,1,31,F,R,2,535.72340767,75,E,1,9
1," 85H",85,0,30,F,0,44,4588.9212636,75,H,1,9
2," 85H",85,0,30,T,N,31,4588.9212636,75,H,1,9
1," 86J",86,0,20,F,0,68,37.576277905,75,J,1,9
2," 86J",86,0,20,L,N,31,37.576277905,75,J,1,9
1," 87J",87,2,31,F,F,2,37.576277905,75,J,1,9
2," 87J",87,2,31,F,L,2,37.576277905,75,J,1,9
1," 88E",88,1,31,F,L,2,1073.1685867,75,E,1,9
2," 88E",88,0,1,R,0,51,1073.1685867,75,E,2,9
1," 89K",89,1,3,F,F,2,57.087584153,75,K,1,9
1," 90K",90,0,2,R,0,44,36.636094821,75,K,1,9
2," 90K",90,0,2,R,0,44,36.636094821,75,K,1,9
1," 91K",91,0,21,F,0,56,36.636094821,75,K,1,9
2," 91K",91,0,21,R,N,31,36.636094821,75,K,1,9
1," 92E",92,3,2,R,L,2,539.64904628,75,E,1,9
2," 92E",92,1,3,R,F,3,539.64904628,75,E,2,9
3," 92E",92,0,2,F,0,54,539.64904628,75,E,1,9
4," 92E",92,0,3,F,0,54,539.64904628,75,E,2,9
5," 92E",92,1,3,L,F,3,539.64904628,75,E,2,9
1," 93G",93,1,9,F,L,2,1506.0709315,75,G,1,9
1," 94B",94,0,1,F,0,44,49.203745146,75,B,1,9
2," 94B",94,0,1,T,0,44,49.203745146,75,B,1,9
3," 94B",94,0,1,R,N,31,49.203745146,75,B,1,9
1," 95J",95,1,1,F,R,2,37.576277905,75,J,1,9
2," 95J",95,15,1,F,B,3,37.576277905,75,J,1,9
3," 95J",95,20,1,F,F,4,37.576277905,75,J,1,9
4," 95J",95,4,20,L,F,5,37.576277905,75,J,4,9
5," 95J",95,20,1,B,R,4,37.576277905,75,J,1,9
6," 95J",95,4,20,L,L,5,37.576277905,75,J,4,9
1," 96K",96,2,1,F,F,2,36.636094821,75,K,1,9
2," 96K",96,0,2,U,0,61,36.636094821,75,K,2,9
1," 97E",97,5,2,F,F,2,1221.0802217,75,E,1,9
2," 97E",97,0,5,T,N,31,1221.0802217,75,E,2,9
1," 98A",98,0,20,F,0,52,45.790371035,75,A,1,9
2," 98A",98,0,20,F,0,52,45.790371035,75,A,1,9
1," 99K",99,0,1,F,0,42,36.636094821,75,K,1,9
2," 99K",99,0,1,F,0,41,36.636094821,75,K,1,9
1,100E,100,1,2,F,F,2,639.564256,75,E,1,9
1,101F,101,2,30,F,B,2,3011.5158369,75,F,1,9
2,101F,101,3,2,F,B,3,3011.5158369,75,F,2,9
3,101F,101,3,3,F,B,4,3011.5158369,75,F,3,9
4,101F,101,30,3,F,B,5,3011.5158369,75,F,4,9
1,103K,103,0,31,L,0,50,36.636094821,75,K,1,9
2,103K,103,0,31,T,N,31,36.636094821,75,K,1,9
1,104C,104,1,9,F,B,4,41.334665459,75,C,1,9
2,104C,104,1,9,B,F,2,41.334665459,75,C,1,9
3,104C,104,14,1,B,F,3,41.334665459,75,C,2,9
1,106F,106,28,1,L,F,2,9229.3544346,75,F,1,9
1,107K,107,1,2,R,F,2,48.657618735,75,K,1,9
2,107K,107,1,2,R,L,2,48.657618735,75,K,1,9
1,108A,108,0,3,T,N,32,68.633813432,75,A,1,9
2,108A,108,0,3,T,0,42,68.633813432,75,A,1,9
3,108A,108,0,3,T,0,42,68.633813432,75,A,1,9
4,108A,108,0,3,T,0,42,68.633813432,75,A,1,9
5,108A,108,0,3,T,0,42,68.633813432,75,A,1,9
6,108A,108,0,3,T,0,42,68.633813432,75,A,1,9
1,109C,109,4,31,F,F,2,124.07187347,75,C,1,9
2,109C,109,4,31,R,L,2,124.07187347,75,C,1,9
3,109C,109,4,31,R,L,2,124.07187347,75,C,1,9
4,109C,109,0,31,F,0,43,124.07187347,75,C,1,9
5,109C,109,0,31,F,0,43,124.07187347,75,C,1,9
1,110K,110,30,2,F,F,2,73.216991259,75,K,1,9
2,110K,110,0,30,F,0,52,73.216991259,75,K,2,9
1,111K,111,0,14,F,0,54,73.216991259,75,K,1,9
2,111K,111,0,14,B,0,54,73.216991259,75,K,1,9
1,112K,112,1,4,R,F,2,73.216991259,75,K,1,9
2,112K,112,0,1,T,0,79,73.216991259,75,K,3,9
1,113J,113,0,14,F,0,50,37.576277905,75,J,1,9
2,113J,113,0,14,T,N,31,37.576277905,75,J,1,9
1,114K,114,3,3,F,F,2,36.636094821,75,K,1,9
1,115E,115,3,5,R,F,2,442.74119714,75,E,1,9
1,116G,116,1,30,F,B,2,1441.5534079,75,G,1,9
1,117B,117,0,14,T,N,31,81.631473385,75,B,1,9
1,118B,118,31,3,F,F,2,81.631473385,75,B,1,9
2,118B,118,31,3,L,R,2,81.631473385,75,B,1,9
1,119C,119,0,1,F,0,51,118.43207354,75,C,1,9
2,119C,119,0,1,F,0,57,118.43207354,75,C,1,9
3,119C,119,0,1,L,0,58,118.43207354,75,C,1,9
1,120C,120,2,2,R,F,2,118.43207354,75,C,1,9
1,121J,121,1,1,F,F,2,53.76178991,75,J,1,9
1,122K,122,31,3,F,B,2,69.888846285,75,K,1,9
1,123B,123,0,3,U,0,61,49.203745146,75,B,1,9
1,124C,124,31,3,R,F,2,64.833659376,75,C,1,9
2,124C,124,4,3,F,F,3,64.833659376,75,C,1,9
1,125E,125,1,1,F,F,2,1541.1985051,75,E,1,9
1,126K,126,1,31,F,F,2,38.259480889,75,K,1,9
2,126K,126,0,1,R,0,56,38.259480889,75,K,2,9
3,126K,126,0,31,B,0,56,38.259480889,75,K,1,9
1,127E,127,31,14,R,F,2,1586.6073541,75,E,1,9
2,127E,127,0,31,N,N,34,1586.6073541,75,E,2,9
1,128K,128,0,2,F,0,57,39.38673282,75,K,1,9
2,128K,128,0,2,L,0,51,39.38673282,75,K,1,9
3,128K,128,0,2,F,0,59,39.38673282,75,K,1,9
4,128K,128,0,2,N,N,33,39.38673282,75,K,1,9
1,129K,129,0,1,U,0,60,39.38673282,75,K,1,9
2,129K,129,0,1,F,0,60,39.38673282,75,K,1,9
1,130K,130,15,3,F,F,2,39.38673282,75,K,1,9
1,131K,131,0,30,F,0,52,39.38673282,75,K,1,9
2,131K,131,0,30,L,N,31,39.38673282,75,K,1,9
1,132K,132,0,1,F,0,63,36.636094821,75,K,1,9
2,132K,132,31,1,F,F,2,36.636094821,75,K,1,9
1,133E,133,4,2,F,B,3,323.69300858,75,E,2,9
2,133E,133,2,1,F,B,2,323.69300858,75,E,1,9
1,134F,134,0,20,F,0,59,1524.1730795,75,F,1,9
1,135H,135,1,3,F,B,2,2587.8558377,75,H,1,9
1,136J,136,14,14,R,F,2,37.576277905,75,J,1,9
2,136J,136,14,14,R,L,2,37.576277905,75,J,1,9
3,136J,136,14,14,R,L,2,37.576277905,75,J,1,9
4,136J,136,0,14,F,0,68,37.576277905,75,J,1,9
1,137D,137,1,31,L,F,2,131.23475504,75,D,1,9
2,137D,137,0,31,R,N,31,131.23475504,75,D,1,9
3,137D,137,0,31,R,0,57,131.23475504,75,D,1,9
4,137D,137,0,31,R,0,58,131.23475504,75,D,1,9
5,137D,137,1,31,B,B,2,131.23475504,75,D,1,9
1,138E,138,2,30,F,B,2,453.23580329,75,E,1,9
1,139G,139,2,3,L,F,2,1475.7235628,75,G,1,9
1,140B,140,0,1,T,N,31,103.97796929,75,B,1,9
1,141K,141,0,1,F,0,44,103.22647137,75,K,1,9
2,141K,141,0,1,T,N,31,103.22647137,75,K,1,9
1,142K,142,0,1,R,0,51,103.22647137,75,K,1,9
2,142K,142,0,1,T,N,31,103.22647137,75,K,1,9
1,143K,143,20,2,F,B,2,103.22647137,75,K,1,9
2,143K,143,0,20,R,0,57,103.22647137,75,K,2,9
3,143K,143,0,20,T,N,31,103.22647137,75,K,2,9
4,143K,143,0,2,L,0,44,103.22647137,75,K,1,9
5,143K,143,0,20,F,0,57,103.22647137,75,K,2,9
1,144G,144,2,20,L,R,2,12228.217041,75,G,1,9
1,145K,145,31,5,F,F,2,93.2315341,75,K,1,9
1,146B,146,0,1,F,0,51,72.050274111,75,B,1,9
2,146B,146,31,1,F,L,2,72.050274111,75,B,1,9
1,147D,147,0,2,R,0,41,834.3140348,75,D,1,9
2,147D,147,0,2,R,0,41,834.3140348,75,D,1,9
3,147D,147,0,2,F,0,42,834.3140348,75,D,1,9
4,147D,147,0,2,F,0,42,834.3140348,75,D,1,9
5,147D,147,0,2,R,0,42,834.3140348,75,D,1,9
1,148J,148,60,14,F,L,2,55.023883143,75,J,1,9
2,148J,148,31,14,F,L,3,55.023883143,75,J,1,9
3,148J,148,30,14,F,F,4,55.023883143,75,J,1,9
4,148J,148,0,30,N,N,34,55.023883143,75,J,4,9
1,149K,149,16,31,F,F,2,71.529532732,75,K,1,9
2,149K,149,16,31,R,L,2,71.529532732,75,K,1,9
3,149K,149,0,31,F,0,57,71.529532732,75,K,1,9
1,150J,150,2,1,F,F,2,37.576277905,75,J,1,9
2,150J,150,0,2,R,0,44,37.576277905,75,J,2,9
1,151J,151,1,5,R,F,2,65.382723555,75,J,1,9
2,151J,151,0,5,L,0,63,65.382723555,75,J,1,9
3,151J,151,0,5,L,0,50,65.382723555,75,J,1,9
1,152F,152,1,1,L,F,2,2077.3228232,75,F,1,9
1,153H,153,5,14,F,B,2,3527.0351296,75,H,1,9
2,153H,153,1,5,F,B,3,3527.0351296,75,H,2,9
3,153H,153,4,14,B,F,5,3527.0351296,75,H,1,9
4,153H,153,3,1,F,B,4,3527.0351296,75,H,3,9
1,154J,154,1,3,B,L,2,37.576277905,75,J,1,9
1,155J,155,0,2,F,0,52,37.576277905,75,J,1,9
1,156K,156,3,4,F,F,2,36.636094821,75,K,1,9
1,157G,157,0,31,L,0,41,3394.3777578,75,G,1,9
2,157G,157,0,31,L,0,41,3394.3777578,75,G,1,9
3,157G,157,0,31,R,N,31,3394.3777578,75,G,1,9
1,158A,158,16,45,F,F,2,45.790371035,75,A,1,9
2,158A,158,0,16,T,N,31,45.790371035,75,A,2,9
1,159E,159,0,1,B,0,60,461.07396227,75,E,1,9
2,159E,159,0,1,R,0,60,461.07396227,75,E,1,9
3,159E,159,0,1,U,0,60,461.07396227,75,E,1,9
1,160F,160,0,2,R,0,43,2171.0586955,75,F,1,9
2,160F,160,0,2,F,0,60,2171.0586955,75,F,1,9
3,160F,160,0,2,R,0,41,2171.0586955,75,F,1,9
1,161H,161,30,1,F,B,2,3686.1869526,75,H,1,9
1,162B,162,31,21,R,F,2,49.203745146,75,B,1,9
2,162B,162,31,21,F,R,2,49.203745146,75,B,1,9
1,163E,163,2,1,F,R,2,1812.1889134,75,E,1,9
2,163E,163,3,2,B,F,3,1812.1889134,75,E,2,9
1,164K,164,0,31,F,0,43,44.986682034,75,K,1,9
2,164K,164,0,31,F,0,43,44.986682034,75,K,1,9
3,164K,164,0,31,F,0,43,44.986682034,75,K,1,9
4,164K,164,0,31,F,0,68,44.986682034,75,K,1,9
5,164K,164,0,31,F,0,57,44.986682034,75,K,1,9
6,164K,164,0,31,U,0,61,44.986682034,75,K,1,9
7,164K,164,0,31,F,0,57,44.986682034,75,K,1,9
8,164K,164,0,31,U,0,43,44.986682034,75,K,1,9
9,164K,164,0,31,F,0,44,44.986682034,75,K,1,9
1,165K,165,0,45,N,N,34,44.986682034,75,K,1,9
2,165K,165,0,45,T,N,31,44.986682034,75,K,1,9
1,166K,166,0,68,R,N,31,36.636094821,75,K,1,9
2,166K,166,1,68,R,L,2,36.636094821,75,K,1,9
3,166K,166,0,68,T,0,54,36.636094821,75,K,1,9
4,166K,166,0,1,R,0,54,36.636094821,75,K,2,9
1,167K,167,0,2,T,N,31,36.636094821,75,K,1,9
2,167K,167,0,2,T,0,57,36.636094821,75,K,1,9
1,169F,169,5,1,R,F,2,2316.6040985,75,F,1,9
1,170J,170,2,1,F,L,2,37.576277905,75,J,1,9
2,170J,170,20,2,R,L,3,37.576277905,75,J,2,9
1,171K,171,16,31,F,F,2,36.636094821,75,K,1,9
2,171K,171,16,31,R,L,2,36.636094821,75,K,1,9
1,172C,172,60,2,L,R,2,36.214911662,75,C,1,9
2,172C,172,3,2,R,F,3,36.214911662,75,C,1,9
1,173F,173,0,1,F,0,63,2431.2645353,75,F,1,9
2,173F,173,0,1,F,0,51,2431.2645353,75,F,1,9
1,174H,174,1,1,F,B,2,4127.9840232,75,H,1,9
2,174H,174,30,1,F,B,3,4127.9840232,75,H,2,9
1,175G,175,31,2,R,F,2,6664.6217499,75,G,1,9
1,176K,176,0,15,F,0,50,50.813042313,75,K,1,9
2,176K,176,0,15,F,0,57,50.813042313,75,K,1,9
3,176K,176,0,15,F,0,44,50.813042313,75,K,1,9
4,176K,176,0,15,L,N,31,50.813042313,75,K,1,9
1,185A,185,2,2,R,F,2,45.790371035,75,A,1,9
1,186J,186,0,2,T,N,31,37.576277905,75,J,1,9
2,186J,186,0,2,L,0,68,37.576277905,75,J,1,9
3,186J,186,0,2,L,0,68,37.576277905,75,J,1,9
4,186J,186,0,2,L,0,43,37.576277905,75,J,1,9
1,187H,187,3,30,F,B,2,11325.212265,75,H,1,9
1,188B,188,0,21,F,0,52,74.757710188,75,B,1,9
2,188B,188,0,21,L,N,31,74.757710188,75,B,1,9
1,189C,189,31,15,F,B,2,125.76714522,75,C,1,9
1,190K,190,31,2,F,F,3,74.217400888,75,K,1,9
2,190K,190,31,2,R,L,3,74.217400888,75,K,1,9
3,190K,190,31,2,L,L,3,74.217400888,75,K,2,9
1,191K,191,3,31,F,F,2,74.217400888,75,K,1,9
1,192K,192,0,1,R,0,41,61.783720907,75,K,1,9
2,192K,192,0,1,F,0,61,61.783720907,75,K,1,9
3,192K,192,0,1,F,0,42,61.783720907,75,K,1,9
1,193K,193,15,2,F,F,2,61.783720907,75,K,1,9
1,194K,194,31,2,F,L,2,61.783720907,75,K,1,9
1,195K,195,0,14,R,0,42,61.783720907,75,K,1,9
2,195K,195,0,14,T,N,31,61.783720907,75,K,1,9
3,195K,195,0,14,R,0,41,61.783720907,75,K,1,9
4,195K,195,0,14,R,0,41,61.783720907,75,K,1,9
5,195K,195,0,14,T,0,41,61.783720907,75,K,1,9
6,195K,195,0,14,T,0,41,61.783720907,75,K,1,9
7,195K,195,0,14,T,0,41,61.783720907,75,K,1,9
8,195K,195,0,14,L,0,41,61.783720907,75,K,1,9
9,195K,195,0,14,L,0,41,61.783720907,75,K,1,9
10,195K,195,0,14,U,0,41,61.783720907,75,K,1,9
11,195K,195,0,14,U,0,41,61.783720907,75,K,1,9
12,195K,195,0,14,R,0,41,61.783720907,75,K,1,9
13,195K,195,0,14,R,0,42,61.783720907,75,K,1,9
1,196J,196,0,14,T,N,31,73.90596279,75,J,1,9
1,197K,197,0,5,F,0,44,96.075716261,75,K,1,9
2,197K,197,0,5,T,N,31,96.075716261,75,K,1,9
1,198K,198,1,3,F,F,2,96.075716261,75,K,1,9
1,199K,199,14,3,F,L,2,96.075716261,75,K,1,9
2,199K,199,21,3,F,F,3,96.075716261,75,K,1,9
1,200J,200,15,14,F,F,2,37.576277905,75,J,1,9
1,201K,201,0,3,F,0,42,36.636094821,75,K,1,9
1,202K,202,31,1,R,F,2,36.636094821,75,K,1,9
1,203G,203,0,1,F,0,54,4278.8508599,75,G,1,9
2,203G,203,14,3,F,B,3,4278.8508599,75,G,2,9
3,203G,203,3,1,R,L,2,4278.8508599,75,G,1,9
1,204C,204,3,1,F,B,2,145.4101133,75,C,1,9
1,205E,205,0,30,F,0,50,3456.6281065,75,E,1,9
2,205E,205,0,30,F,0,60,3456.6281065,75,E,1,9
3,205E,205,0,30,T,N,31,3456.6281065,75,E,1,9
1,206K,206,0,30,T,N,31,85.809061289,75,K,1,9
1,207K,207,2,3,R,F,2,85.809061289,75,K,1,9
1,208B,208,14,5,F,F,2,49.203745146,75,B,1,9
1,209J,209,0,1,F,0,51,37.576277905,75,J,1,9
2,209J,209,0,1,F,0,50,37.576277905,75,J,1,9
3,209J,209,0,1,F,0,51,37.576277905,75,J,1,9
4,209J,209,0,1,F,0,57,37.576277905,75,J,1,9
1,210E,210,1,31,L,F,2,188.01742839,75,E,1,9
1,211E,211,31,2,F,R,2,91.007912746,75,E,1,9
1,212G,212,0,2,F,0,60,296.31931163,75,G,1,9
2,212G,212,0,2,R,N,31,296.31931163,75,G,1,9
1,213A,213,14,31,F,F,2,48.766745152,75,A,1,9
1,"  1D",1,0,5,F,0,51,131.21745925,76,D,1,9
1,"  2E",2,1,5,F,B,2,152.88199346,76,E,1,9
2,"  2E",2,1,5,F,B,2,152.88199346,76,E,1,9
3,"  2E",2,1,5,F,B,2,152.88199346,76,E,1,9
4,"  2E",2,1,5,F,B,2,152.88199346,76,E,1,9
1,"  3G",3,0,1,F,0,76,150.69147935,76,G,1,9
1,"  4H",4,31,5,R,F,2,281.46534173,76,H,1,9
1,"  5H",5,3,14,R,F,2,281.46534173,76,H,1,9
2,"  5H",5,5,14,F,L,3,281.46534173,76,H,1,9
1,"  6D",6,3,30,F,F,2,131.21745925,76,D,1,9
1,"  7E",7,31,14,F,F,2,152.88199346,76,E,1,9
2,"  7E",7,31,14,L,R,2,152.88199346,76,E,1,9
3,"  7E",7,0,31,T,N,31,152.88199346,76,E,2,9
1,"  8H",8,1,30,F,B,2,402.49543868,76,H,1,9
1,"  9H",9,30,5,F,F,2,140.73267086,76,H,1,9
1," 10K",10,0,1,T,N,31,122.85033289,76,K,1,9
1," 11F",11,1,1,F,B,2,432.38831797,76,F,1,9
2," 11F",11,2,1,F,B,3,432.38831797,76,F,2,9
3," 11F",11,U,2,F,B,4,432.38831797,76,F,3,9
1," 12H",12,0,4,R,0,43,1528.3568056,76,H,1,9
1," 13H",13,31,2,F,B,2,1528.3568056,76,H,1,9
1," 14D",14,31,1,B,F,3,131.21745925,76,D,2,9
2," 14D",14,1,2,B,F,2,131.21745925,76,D,1,9
1," 15E",15,31,30,R,F,2,152.88199346,76,E,1,9
2," 15E",15,0,30,L,0,50,152.88199346,76,E,1,9
3," 15E",15,0,31,L,0,44,152.88199346,76,E,2,9
1," 16F",16,0,20,T,N,31,258.79595459,76,F,1,9
1," 17F",17,0,20,L,0,68,258.79595459,76,F,1,9
2," 17F",17,0,20,T,N,31,258.79595459,76,F,1,9
1," 18E",18,21,14,F,F,2,238.85263445,76,E,1,9
1," 19F",19,0,31,F,0,68,466.52947659,76,F,1,9
2," 19F",19,0,31,F,0,68,466.52947659,76,F,1,9
3," 19F",19,0,31,F,0,68,466.52947659,76,F,1,9
4," 19F",19,0,31,F,0,68,466.52947659,76,F,1,9
5," 19F",19,0,31,F,0,68,466.52947659,76,F,1,9
6," 19F",19,0,31,F,0,68,466.52947659,76,F,1,9
7," 19F",19,0,31,F,0,42,466.52947659,76,F,1,9
8," 19F",19,0,31,T,N,31,466.52947659,76,F,1,9
1," 20H",20,2,30,R,F,2,1649.0350709,76,H,1,9
2," 20H",20,0,30,L,N,31,1649.0350709,76,H,1,9
1," 21H",21,14,3,F,F,2,1649.0350709,76,H,1,9
1," 22B",22,0,31,R,0,50,127.62859863,76,B,1,9
2," 22B",22,0,31,R,0,56,127.62859863,76,B,1,9
3," 22B",22,0,31,R,0,42,127.62859863,76,B,1,9
4," 22B",22,0,31,T,N,31,127.62859863,76,B,1,9
1," 23F",23,0,5,L,0,43,169.21273954,76,F,1,9
2," 23F",23,0,5,L,0,43,169.21273954,76,F,1,9
3," 23F",23,0,5,F,0,41,169.21273954,76,F,1,9
4," 23F",23,0,5,F,0,42,169.21273954,76,F,1,9
5," 23F",23,0,5,F,0,42,169.21273954,76,F,1,9
1," 24F",24,30,1,L,F,2,169.21273954,76,F,1,9
1," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
2," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
3," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
4," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
5," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
6," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
7," 25G",25,0,2,R,0,41,256.17551489,76,G,1,9
1," 26H",26,0,15,F,0,57,598.11385117,76,H,1,9
2," 26H",26,0,15,F,0,53,598.11385117,76,H,1,9
3," 26H",26,0,15,F,0,42,598.11385117,76,H,1,9
1," 27K",27,0,1,R,0,44,122.85033289,76,K,1,9
2," 27K",27,0,1,B,0,44,122.85033289,76,K,1,9
3," 27K",27,0,1,T,N,31,122.85033289,76,K,1,9
1," 28E",28,0,3,F,0,56,152.88199346,76,E,1,9
1," 29E",29,0,2,L,0,44,152.88199346,76,E,1,9
2," 29E",29,0,2,B,0,44,152.88199346,76,E,1,9
3," 29E",29,0,2,F,0,56,152.88199346,76,E,1,9
1," 30H",30,0,30,F,0,88,140.73267086,76,H,1,9
2," 30H",30,0,30,F,0,61,140.73267086,76,H,1,9
1," 31J",31,0,30,T,N,31,128.12606176,76,J,1,9
1," 32K",32,0,21,L,0,63,122.85033289,76,K,1,9
2," 32K",32,0,21,L,0,43,122.85033289,76,K,1,9
3," 32K",32,0,21,L,0,42,122.85033289,76,K,1,9
4," 32K",32,0,21,U,0,60,122.85033289,76,K,1,9
1," 33K",33,5,3,R,F,2,122.85033289,76,K,1,9
2," 33K",33,5,3,R,F,2,122.85033289,76,K,1,9
3," 33K",33,0,3,L,0,50,122.85033289,76,K,1,9
1," 34C",34,0,31,F,0,44,128.12606176,76,C,1,9
2," 34C",34,0,31,L,N,31,128.12606176,76,C,1,9
3," 34C",34,0,31,9,0,50,128.12606176,76,C,1,9
1," 35D",35,30,3,F,F,2,312.29755302,76,D,1,9
1," 36C",36,30,30,F,L,2,128.12606176,76,C,1,9
2," 36C",36,0,30,F,0,43,128.12606176,76,C,1,9
1," 37K",37,2,31,L,F,2,122.85033289,76,K,1,9
2," 37K",37,0,31,R,0,50,122.85033289,76,K,1,9
1," 38E",38,2,5,R,F,2,178.3623257,76,E,1,9
1," 39G",39,0,19,R,0,56,527.42017771,76,G,1,9
2," 39G",39,0,19,R,0,56,527.42017771,76,G,1,9
1," 40J",40,0,5,T,N,31,128.12606176,76,J,1,9
1," 41E",41,4,5,F,R,2,159.67674872,76,E,1,9
2," 41E",41,0,4,L,0,63,159.67674872,76,E,2,9
3," 41E",41,0,4,L,0,50,159.67674872,76,E,2,9
1," 42F",42,0,31,T,N,31,311.88230424,76,F,1,9
2," 42F",42,0,31,U,0,43,311.88230424,76,F,1,9
1," 43G",43,0,20,F,0,76,472.16663529,76,G,1,9
1," 44D",44,1,31,F,R,2,161.39747488,76,D,1,9
2," 44D",44,1,31,F,R,2,161.39747488,76,D,1,9
1," 45G",45,0,3,B,0,44,1853.505196,76,G,1,9
1," 46D",46,3,5,R,F,2,131.21745925,76,D,1,9
2," 46D",46,0,5,B,0,56,131.21745925,76,D,1,9
1," 47F",47,21,2,F,B,2,139.35166785,76,F,1,9
1," 48F",48,0,1,T,N,31,139.35166785,76,F,1,9
2," 48F",48,0,1,N,N,33,139.35166785,76,F,1,9
1," 49F",49,0,1,F,0,50,139.35166785,76,F,1,9
2," 49F",49,0,1,T,N,31,139.35166785,76,F,1,9
1," 50G",50,0,2,R,0,41,210.96807108,76,G,1,9
2," 50G",50,0,2,R,0,41,210.96807108,76,G,1,9
3," 50G",50,0,2,T,N,31,210.96807108,76,G,1,9
1," 51E",51,0,5,9,0,50,289.76233827,76,E,1,9
2," 51E",51,0,5,9,0,41,289.76233827,76,E,1,9
3," 51E",51,0,5,T,N,31,289.76233827,76,E,1,9
1," 52E",52,0,1,R,0,68,289.76233827,76,E,1,9
2," 52E",52,0,1,F,0,44,289.76233827,76,E,1,9
1," 53F",53,0,21,F,0,60,565.9668453,76,F,1,9
1," 54H",54,3,16,F,F,2,2000.5149163,76,H,1,9
1," 55K",55,31,3,L,F,2,122.85033289,76,K,1,9
1," 56D",56,14,5,F,B,2,210.6040221,76,D,1,9
1," 57D",57,0,31,T,N,31,210.6040221,76,D,1,9
1," 58D",58,4,30,F,B,2,210.6040221,76,D,1,9
2," 58D",58,31,4,F,B,3,210.6040221,76,D,2,9
1," 59E",59,0,31,U,0,60,817.918665,76,E,1,9
2," 59E",59,0,31,L,N,31,817.918665,76,E,1,9
1," 60K",60,1,2,R,F,2,122.85033289,76,K,1,9
2," 60K",60,1,2,R,L,2,122.85033289,76,K,1,9
3," 60K",60,0,2,F,0,68,122.85033289,76,K,1,9
4," 60K",60,0,2,R,N,31,122.85033289,76,K,1,9
1," 61K",61,0,1,F,0,44,122.85033289,76,K,1,9
1," 62K",62,90,30,F,L,2,122.85033289,76,K,1,9
1," 63E",63,0,31,R,0,64,1009.0211568,76,E,1,9
2," 63E",63,0,31,F,0,44,1009.0211568,76,E,1,9
3," 63E",63,0,31,U,0,44,1009.0211568,76,E,1,9
1," 64K",64,0,15,F,0,44,122.85033289,76,K,1,9
2," 64K",64,0,15,T,N,31,122.85033289,76,K,1,9
1," 65G",65,0,31,R,0,44,150.69147935,76,G,1,9
2," 65G",65,0,31,R,0,44,150.69147935,76,G,1,9
1," 66H",66,0,3,F,0,44,211.0990063,76,H,1,9
2," 66H",66,0,3,L,N,31,211.0990063,76,H,1,9
1," 67H",67,0,30,F,0,44,211.0990063,76,H,1,9
2," 67H",67,0,30,L,N,31,211.0990063,76,H,1,9
1," 68E",68,1,31,F,F,2,217.70395868,76,E,1,9
1," 69H",69,0,30,F,0,44,1503.0249248,76,H,1,9
2," 69H",69,0,30,T,N,31,1503.0249248,76,H,1,9
3," 69H",69,0,30,T,0,50,1503.0249248,76,H,1,9
1," 70K",70,4,5,F,F,2,122.85033289,76,K,1,9
2," 70K",70,4,5,L,R,2,122.85033289,76,K,1,9
1," 71D",71,1,1,F,F,2,131.21745925,76,D,1,9
2," 71D",71,1,1,L,R,2,131.21745925,76,D,1,9
3," 71D",71,68,1,F,L,3,131.21745925,76,D,2,9
1," 72H",72,15,20,L,L,2,402.49543868,76,H,1,9
2," 72H",72,0,15,F,0,50,402.49543868,76,H,2,9
3," 72H",72,0,15,F,0,60,402.49543868,76,H,2,9
1," 73H",73,68,31,F,F,2,281.46534173,76,H,1,9
1," 74H",74,0,15,F,0,56,281.46534173,76,H,1,9
1," 75E",75,14,3,F,L,2,152.88199346,76,E,1,9
1," 76E",76,0,3,F,0,88,152.88199346,76,E,1,9
1," 77F",77,31,31,F,R,2,179.1664301,76,F,1,9
1," 78F",78,4,16,L,F,2,179.1664301,76,F,1,9
1," 79K",79,3,30,F,F,2,122.85033289,76,K,1,9
1," 80K",80,0,31,F,0,44,122.85033289,76,K,1,9
2," 80K",80,0,31,L,N,31,122.85033289,76,K,1,9
1," 82F",82,0,2,F,0,41,487.73083749,76,F,1,9
