PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
81,050P,50,P,4,6,1,3,1,U,U,U,0,0,0,U,U,1,0,0,U,U,U,U,U,U,U,U,U,U,U,0,C,1,0,2,U,0,0,0,0,0,0,0,2,2,U,2,2,U,U,1,1,2,1,1,3,25,0,0,0,0,0,0,4.375,267.496,235.826
81,050P,50,P,4,6,2,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,1,0,0,8,C,1,0,2,2,0,0,1,0,0,0,1,3,1,U,2,1,0,0,1,1,2,1,1,3,25,0,0,0,0,0,0,4.375,267.496,235.826
81,051P,51,P,4,6,1,2,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,3,1,U,3,1,0,0,1,1,2,1,3,3,35,0,0,0,0,0,0,1.000,61.142,53.903
81,051P,51,P,4,6,2,1,1,U,U,U,0,0,0,U,U,31,8,16,U,U,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,3,1,U,3,1,0,0,1,1,2,1,3,3,35,33,0,0,0,0,0,1.000,61.142,53.903
81,051P,51,P,4,6,3,1,1,U,U,U,0,0,0,U,U,21,16,1,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,3,3,25,0,0,0,0,0,0,1.000,61.142,53.903
81,052M,52,M,4,6,1,1,1,U,U,U,U,U,U,U,U,22,21,16,U,U,1,0,0,0,0,0,0,0,0,0,C,1,0,2,U,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,1,1,3,35,0,0,0,0,0,0,7.857,480.401,498.944
81,052M,52,M,4,6,2,1,1,U,U,U,U,U,U,U,U,16,21,22,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,2,1,3,35,0,0,0,0,0,0,7.857,480.401,498.944
81,053W,53,W,4,6,1,3,1,3,U,U,0,0,0,1,2,15,14,2,3,0,0,0,0,0,0,0,0,0,0,0,C,1,0,7,2,0,0,0,0,0,0,U,2,0,0,3,0,4,4,1,1,5,1,0,0,50,20,0,0,0,0,0,22.500,1375.695,1272.853
81,054M,54,M,4,6,1,2,1,2,140,300,1,1,1,0,2,64,2,0,0,0,1,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,2,0,0,0,U,2,3,76,1,1,1,2,1,1,2,1,0,0,55,2,0,0,0,0,0,11.714,716.235,743.880
81,055R,55,R,4,6,1,2,1,12,U,U,0,0,0,2,1,32,4,2,0,0,1,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,0,2,0,0,3,0,1,1,1,1,2,1,0,0,25,20,0,0,0,0,0,28.000,1711.976,1320.678
81,055R,55,R,4,6,2,3,1,61,U,U,0,0,0,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,1,1,1,1,2,1,0,0,25,0,0,0,0,0,0,28.000,1711.976,1320.678
81,056P,56,P,4,6,1,1,1,61,20,190,0,0,0,2,1,2,22,21,0,1,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,4,4,1,1,2,1,20,3,35,0,0,0,6,0,0,14.250,871.273,768.120
81,056P,56,P,4,6,2,1,1,61,170,190,0,0,0,0,1,32,2,0,6,1,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,5,0,0,0,0,0,0,3,1,16,3,1,0,0,1,1,2,1,1,3,35,0,0,0,6,0,0,14.250,871.273,768.120
81,057Z,57,Z,4,6,1,1,1,U,U,U,0,0,0,U,U,83,22,0,0,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,U,0,0,3,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,72.000,4402.223,4470.504
81,057Z,57,Z,4,6,2,1,1,61,700,12,0,0,0,2,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,U,2,0,0,3,0,4,4,1,1,2,1,0,0,25,0,0,0,0,0,0,72.000,4402.223,4470.504
81,058M,58,M,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,4,0,0,3,0,0,0,1,1,2,1,0,0,35,20,0,0,0,0,0,8.571,524.074,544.302
81,058M,58,M,4,6,2,1,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,8.571,524.074,544.302
81,059M,59,M,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,0,U,U,U,U,U,U,U,U,U,U,8,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,3,3,2,1,0,0,25,20,26,27,0,0,0,6.571,401.790,417.298
81,059M,59,M,4,6,2,1,1,U,U,U,0,0,0,U,1,21,16,2,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,0,0,3,3,2,1,0,0,25,0,0,0,0,0,0,6.571,401.790,417.298
81,060M,60,M,4,6,1,1,1,U,U,U,U,U,U,U,U,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,3,0,0,0,0,2,3,97,1,1,1,2,1,1,2,1,0,0,55,20,0,0,0,0,0,7.714,471.667,489.872
81,060M,60,M,4,6,2,2,1,U,U,U,0,0,0,U,U,1,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,2,3,97,1,1,1,2,1,1,2,1,0,0,55,0,0,0,0,0,0,7.714,471.667,489.872
81,061M,61,M,4,6,1,1,1,61,U,997,0,0,0,0,3,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,2,0,2,6,1,1,2,1,0,0,35,0,0,0,5,0,0,11.000,672.562,698.521
81,062P,62,P,4,6,1,1,1,12,5,100,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,C,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,3,3,2,3,2,1,0,0,45,0,0,0,23,0,0,6.375,389.780,343.632
81,063L,63,L,4,6,1,1,1,U,U,U,0,0,0,U,1,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,5,5,1,1,5,1,0,0,U,98,0,0,0,0,0,14.500,886.559,1152.268
81,064M,64,M,4,6,1,1,1,39,2,U,0,0,0,2,U,1,U,U,2,U,1,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,1,0,2,3,76,1,1,1,2,1,1,2,1,0,0,55,0,0,0,0,0,0,7.714,471.667,489.872
81,064M,64,M,4,6,2,2,1,61,U,U,1,2,1,7,3,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,0,0,0,0,0,2,3,76,1,1,1,2,1,1,2,1,0,0,55,0,0,0,0,0,0,7.714,471.667,489.872
81,065Z,65,Z,4,6,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,2,2,1,1,2,1,0,0,25,0,0,0,0,0,0,112.000,6847.902,6954.121
81,066M,66,M,4,6,1,1,1,U,U,U,0,0,0,U,U,74,1,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,25,98,0,0,0,0,0,8.857,541.543,562.446
81,067Q,67,Q,4,6,1,1,1,24,U,U,0,0,0,2,5,1,U,U,0,U,1,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,0,2,0,0,2,3,97,1,1,1,2,1,1,2,1,0,0,55,20,0,0,0,0,0,14.000,855.988,1027.152
81,068H,68,H,4,6,1,1,1,61,3,600,0,0,0,0,1,2,0,0,7,2,0,0,0,1,0,0,0,1,0,0,C,1,0,3,1,0,0,U,U,U,U,U,4,0,0,3,0,2,2,1,1,2,1,0,0,25,0,0,0,0,0,0,5.800,354.624,370.419
81,068H,68,H,4,6,2,2,1,61,4,70,0,0,0,2,1,32,2,0,0,0,0,0,0,0,1,0,0,0,0,1,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,2,2,1,1,2,1,0,0,25,20,0,0,0,0,0,5.800,354.624,370.419
81,069V,69,V,4,6,1,1,1,U,U,U,0,0,0,U,U,1,0,0,6,U,0,1,0,0,0,0,0,1,0,1,B,1,0,2,4,0,0,4,0,0,0,U,2,3,12,3,1,0,0,1,1,2,1,2,3,35,U,U,U,0,0,0,7.500,458.565,448.907
81,069V,69,V,4,6,2,1,1,61,100,150,0,0,0,2,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,0,0,0,0,0,2,3,12,3,1,0,0,1,1,2,1,2,3,35,0,0,0,0,0,0,7.500,458.565,448.907
81,070B,70,B,4,6,1,2,1,61,170,150,0,0,0,2,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,U,U,U,0,0,0,5.875,359.209,422.506
81,071Q,71,Q,4,6,1,4,1,U,U,U,0,0,0,U,U,18,14,5,2,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,2,3,35,26,0,0,0,0,0,32.000,1956.544,2347.777
81,071Q,71,Q,4,6,2,1,1,61,8,160,0,0,0,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,1,0,0,U,5,0,0,3,0,0,0,1,1,2,1,2,3,35,0,0,0,0,0,0,32.000,1956.544,2347.777
81,072V,72,V,4,6,1,1,1,61,U,12,0,0,0,0,5,15,14,1,0,U,0,0,0,0,0,0,0,1,0,U,C,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,0,0,1,2,4,1,0,0,55,U,U,U,0,0,0,15.250,932.415,912.777
81,073M,73,M,4,6,1,1,1,24,U,U,U,U,U,4,2,1,0,0,0,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,2,2,0,0,U,2,0,0,3,0,0,0,3,3,2,1,40,3,55,20,0,0,0,0,0,4.857,296.975,308.438
81,073M,73,M,4,6,2,2,1,61,997,997,4,1,1,U,2,21,16,2,1,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,3,1,0,0,0,2,0,0,3,0,0,0,2,2,2,1,40,3,55,0,0,0,0,0,0,4.857,296.975,308.438
81,074W,74,W,4,6,1,2,1,61,300,100,0,0,0,2,4,1,U,U,0,1,0,0,0,0,0,0,0,0,0,1,C,1,0,2,2,0,0,2,0,0,0,U,2,0,0,3,0,1,1,1,1,2,1,0,0,55,20,0,0,98,0,0,23.500,1436.837,1329.424
81,075Z,75,Z,4,6,1,4,1,61,1,120,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,120.000,7337.039,7450.844
81,075Z,75,Z,4,6,2,1,1,61,200,200,0,0,0,2,1,68,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,1,0,0,U,4,0,0,3,0,0,0,1,1,2,1,0,0,35,3,0,0,0,0,0,120.000,7337.039,7450.844
81,076R,76,R,4,6,1,2,1,48,80,120,0,0,0,2,1,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,4,0,0,3,0,1,2,1,1,2,1,0,0,35,20,0,0,0,0,0,23.500,1436.837,1108.426
81,076R,76,R,4,6,2,1,1,61,200,150,0,0,0,0,1,32,16,2,0,1,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,1,2,1,1,2,1,0,0,35,0,0,0,0,0,0,23.500,1436.837,1108.426
81,077P,77,P,4,6,1,3,1,12,20,50,0,0,0,0,1,21,22,32,0,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,2,0,1,1,2,1,2,3,25,0,0,0,0,0,0,8.500,519.707,458.177
81,077P,77,P,4,6,2,1,1,18,210,U,0,0,0,2,1,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,5,0,0,3,0,0,1,1,1,2,1,2,3,25,0,0,0,0,0,0,8.500,519.707,458.177
81,078H,78,H,4,6,1,1,1,U,U,U,0,0,0,U,U,33,1,U,0,U,U,U,U,U,U,U,U,U,U,8,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,2,2,1,1,2,1,0,0,25,0,0,0,0,0,0,5.200,317.938,332.100
81,079P,79,P,4,6,1,1,1,U,U,U,0,0,0,U,U,1,0,0,0,U,0,0,0,0,0,0,0,0,0,1,D,1,0,2,2,0,0,0,0,0,0,0,2,0,0,3,0,2,2,1,1,2,1,0,0,50,20,0,0,0,0,0,6.375,389.780,343.632
81,080D,80,D,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,25,U,U,U,U,U,U,8.000,489.136,403.877
81,081W,81,W,4,6,1,1,1,U,U,U,0,0,0,U,U,1,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,3,3,11,3,1,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,27.000,1650.834,1527.424
81,081W,81,W,4,6,2,1,1,U,U,U,0,0,0,U,U,22,21,16,U,U,0,0,0,0,1,0,0,0,0,0,C,1,0,2,4,0,0,0,1,0,1,U,3,0,0,3,0,0,0,1,1,2,1,20,3,35,0,0,0,0,0,0,27.000,1650.834,1527.424
81,082H,82,H,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,2,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,35,20,0,0,0,0,0,7.400,452.451,472.604
81,082H,82,H,4,6,2,5,1,61,500,120,0,0,0,2,1,38,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,5,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,7.400,452.451,472.604
81,083Y,83,Y,4,6,1,1,1,61,100,100,0,0,0,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,0,5,1,0,0,1,0,0,0,0,3,3,12,3,1,0,0,1,1,2,1,28,3,35,U,U,U,0,0,0,72.000,4402.223,4608.766
81,083Y,83,Y,4,6,2,2,1,61,580,11,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C,1,0,2,4,0,0,2,1,0,0,0,3,3,12,3,1,0,0,1,1,2,1,28,3,35,U,U,U,0,0,0,72.000,4402.223,4608.766
81,084W,84,W,4,6,1,1,1,61,U,120,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,1,0,0,U,2,0,0,3,0,5,5,1,1,2,1,0,0,55,U,U,U,0,0,0,34.000,2078.828,1923.422
81,084W,84,W,4,6,2,2,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,0,1,1,U,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,4,4,1,1,4,1,20,3,50,20,0,0,0,0,0,34.000,2078.828,1923.422
81,085R,85,R,4,6,1,2,1,61,10,120,0,0,0,0,2,98,22,16,0,1,0,0,0,0,1,0,0,1,0,0,C,1,1,2,2,1,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,20,3,25,0,0,0,0,0,0,4.500,275.139,212.252
81,085R,85,R,4,6,2,1,1,61,200,U,0,0,0,U,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C,1,1,2,2,1,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,4.500,275.139,212.252
81,086C,86,C,4,6,1,U,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,2,2,1,1,2,1,0,0,35,U,U,U,0,0,0,8.333,509.517,557.765
81,087V,87,V,4,6,1,1,1,61,1,150,0,0,0,2,2,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,3,11,3,1,0,0,1,1,2,1,0,0,35,4,27,0,0,0,0,11.250,687.847,673.360
81,088R,88,R,4,6,1,1,1,12,50,50,0,0,0,2,1,12,38,22,0,1,0,0,0,0,1,0,0,1,0,0,C,1,0,2,2,0,0,1,0,0,0,U,2,0,0,3,0,6,6,1,1,2,1,20,3,25,35,0,0,0,0,0,5.000,305.710,235.835
81,088R,88,R,4,6,2,2,1,61,200,150,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,1,0,0,U,2,0,0,3,0,6,6,1,1,2,1,0,0,25,0,0,0,0,0,0,5.000,305.710,235.835
81,089F,89,F,4,6,1,1,1,U,U,U,0,0,0,U,U,31,16,2,0,U,0,0,0,0,0,0,0,1,0,1,C,0,0,1,1,0,0,U,U,U,U,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,9.875,603.777,579.715
81,089F,89,F,4,6,2,1,1,36,53,200,0,0,0,6,1,22,21,16,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,9.875,603.777,579.715
81,090W,90,W,4,6,1,1,1,61,185,300,0,0,0,8,1,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,U,2,0,0,3,0,5,5,1,1,2,1,0,0,50,0,0,0,0,0,0,12.000,733.704,678.855
81,090W,90,W,4,6,2,1,1,61,1,150,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,31,0,0,1,1,0,0,0,1,1,1,U,2,0,0,3,0,5,5,1,1,2,1,20,3,35,0,0,0,0,0,0,12.000,733.704,678.855
81,091M,91,M,4,6,1,1,1,61,70,120,1,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,U,2,0,0,3,0,1,1,1,1,2,1,40,3,55,0,0,0,0,0,0,5.143,314.445,326.581
81,092P,92,P,4,6,1,4,1,61,100,200,0,0,0,2,2,2,60,0,0,1,0,0,0,0,0,0,0,1,0,1,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,3,1,5,1,0,0,45,2,27,0,0,0,0,2.875,175.783,154.971
81,093T,93,T,4,6,1,2,1,61,510,150,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,5,0,0,3,0,4,4,1,1,2,1,0,0,40,0,0,0,0,0,0,3.286,200.895,202.966
81,093T,93,T,4,6,2,1,1,61,U,U,0,0,0,U,U,35,16,2,0,U,0,1,0,0,1,0,0,1,0,1,D,1,0,2,2,0,0,0,0,0,0,0,5,0,0,3,0,4,4,1,1,2,1,0,0,35,0,0,0,0,0,0,3.286,200.895,202.966
81,094Z,94,Z,4,6,1,U,1,U,U,U,0,0,0,U,U,84,57,22,0,U,U,U,U,U,U,U,U,U,U,8,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,1,1,1,1,2,1,0,0,25,U,U,U,0,0,0,216.000,13206.672,13411.520
81,095W,95,W,4,6,1,1,1,61,100,200,0,0,0,2,1,15,2,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0,2,4,0,0,1,2,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,20,0,0,0,0,0,24.000,1467.408,1357.710
81,096M,96,M,4,6,1,1,1,61,50,250,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,U,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,25,0,0,0,0,0,0,2.643,161.590,167.827
81,096M,96,M,4,6,2,1,1,61,997,150,0,0,0,0,1,88,0,0,0,1,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,1,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,25,0,0,0,0,0,0,2.643,161.590,167.827
81,097V,97,V,4,6,1,1,1,61,260,100,0,0,0,0,3,2,0,0,0,U,0,0,0,0,0,0,0,0,0,1,C,1,0,2,4,0,0,0,0,0,0,0,2,0,0,3,0,2,2,1,1,2,1,20,3,35,20,29,0,0,0,0,4.625,282.782,276.826
81,097V,97,V,4,6,2,2,1,61,U,150,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,4.625,282.782,276.826
81,098B,98,B,4,6,1,1,1,18,200,U,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,U,,2,0,0,3,0,6,6,2,1,2,1,0,0,45,0,0,0,0,0,0,2.313,141.391,166.306
81,099P,99,P,4,6,1,1,1,61,500,150,0,0,0,0,2,34,2,0,0,0,0,0,0,0,1,0,0,0,0,1,C,1,0,2,2,0,0,0,0,1,0,0,5,0,0,3,0,0,0,1,1,2,1,0,0,35,20,0,0,0,0,0,2.313,141.391,124.651
81,099P,99,P,4,6,2,2,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,2.313,141.391,124.651
81,100M,100,M,4,6,1,2,1,U,U,U,8,1,1,U,U,1,U,U,U,U,0,0,0,0,0,0,1,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,20,3,25,U,U,U,0,0,0,2.929,179.059,185.970
81,100M,100,M,4,6,2,1,1,61,300,250,0,0,0,U,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,2.929,179.059,185.970
81,101V,101,V,4,6,1,1,1,U,U,U,0,0,0,U,U,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,6,6,1,1,2,1,0,0,25,0,0,0,0,0,0,5.125,313.353,306.753
81,101V,101,V,4,6,2,2,1,61,200,U,0,0,0,2,3,22,21,2,0,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,6,6,1,1,2,2,20,3,25,0,0,0,0,0,0,5.125,313.353,306.753
81,102H,102,H,4,6,1,2,1,61,170,15,0,0,0,6,1,16,2,0,7,0,1,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,2,0,0,0,0,5,0,0,3,0,0,0,1,1,2,1,0,0,35,20,0,0,2,0,0,5.400,330.167,344.873
81,102H,102,H,4,6,2,1,1,61,110,100,0,0,0,0,1,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,5.400,330.167,344.873
81,103P,103,P,4,6,1,1,1,U,U,U,0,0,0,U,U,63,12,2,0,U,0,1,0,0,0,0,0,1,0,1,D,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,4,4,2,2,2,1,40,3,30,27,35,0,0,0,0,3.375,206.354,181.923
81,103P,103,P,4,6,2,4,1,U,U,U,0,0,0,U,U,1,U,U,5,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,2,2,0,0,3,0,4,4,1,3,2,1,40,3,30,0,0,0,0,0,0,3.375,206.354,181.923
81,103P,103,P,4,6,3,6,1,U,U,U,0,0,0,0,3,1,U,U,0,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,2,0,0,3,0,4,4,1,3,2,1,40,2,30,0,0,0,0,0,0,3.375,206.354,181.923
81,104D,104,D,4,6,1,1,1,61,U,U,0,0,0,U,1,1,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,1,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,35,20,0,0,0,0,0,3.800,232.340,191.842
81,105T,105,T,4,6,1,1,1,61,420,210,0,0,0,2,2,2,0,0,6,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,1,0,1,0,0,0,0,5,0,0,3,0,0,0,1,1,2,1,2,3,35,U,U,U,0,0,0,6.286,384.321,388.284
81,105T,105,T,4,6,2,2,1,61,U,100,0,0,0,0,1,32,21,8,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,2,3,35,U,U,U,0,0,0,6.286,384.321,388.284
81,106Z,106,Z,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,1,1,0,U,5,0,0,3,0,0,0,1,1,2,1,2,3,35,0,0,0,0,0,0,72.000,4402.223,4470.504
81,106Z,106,Z,4,6,2,1,1,U,U,U,0,0,0,U,U,21,16,1,0,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,1,1,0,0,U,5,0,0,3,0,0,0,1,1,2,1,2,3,35,0,0,0,0,0,0,72.000,4402.223,4470.504
81,107H,107,H,4,6,1,1,1,61,140,150,0,0,0,6,2,57,23,22,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,0,0,0,0,U,5,0,0,3,0,0,0,1,1,2,1,0,0,25,0,0,0,0,0,0,10.600,648.105,676.973
