PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,OTBDYTYP,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
59,183N,183,N,3,6,1,1,1,2,75,7,73,50,0,0,30,0,0,0,0,0,0,0,3,1,2,,68,33,33,,0,12,11,,T,F,F,,D,L,L,,D,E,E,,O,W,W,,03,02,02,,3,1,2,,D14AB5S110,1,0,23,2,7,1,0,5,6,1,0,0,0,35,0,0,6,U,U,U,U,,,,,,,,,55,0,0,0,8,7,998,98,0,1,1,13,1,3.938,174.750,388.851,U,U
59,184T,184,T,3,6,1,1,1,2,81,46,37,6,0,0,5,0,0,0,0,0,0,0,2,1,,,40,49,,,12,12,,,F,L,,,L,B,,,E,W,,,E,N,,,04,01,,,2,1,,,VF1BD35B8B,1,0,14,2,2,3,0,1,6,0,0,0,0,24,0,0,1,46,-46,4,990,145,102,87,44,27,8,0,0,U,0,0,0,2,3,998,98,0,1,1,17,3,4.500,199.714,201.774,U,U
59,185T,185,T,3,6,1,1,1,2,64,9,2,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2247146169,1,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,25,0,0,0,1,0,29,9,0,0,0,10,6,1.143,50.721,51.244,U,U
59,185T,185,T,3,6,2,1,2,2,81,35,34,9,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JN1HZ06S4B,1,0,U,U,U,U,0,2,1,0,0,0,0,29,0,0,8,U,U,U,U,,,,,,,,,55,0,0,0,1,7,U,9,0,0,1,17,3,1.143,50.721,51.244,U,U
59,186T,186,T,3,6,1,2,1,2,81,35,33,2,0,0,4,0,0,0,0,0,0,0,1,,,,40,,,,12,,,,F,,,,C,,,,E,,,,N,,,,02,,,,1,,,,JN1PB02S6B,1,0,30,1,1,0,0,1,6,0,0,0,0,19,0,0,4,37,-37,7,306,147,0,0,25,41,15,0,0,U,0,0,0,1,1,998,98,0,0,2,17,4,1.143,50.721,51.244,U,U
59,187W,187,W,3,6,1,1,1,2,82,18,1,2,0,0,6,0,0,0,0,0,0,0,1,2,3,,49,38,38,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,1,2,3,,1G4AJ47AXC,1,0,30,1,1,0,0,5,6,0,0,0,0,32,0,0,7,U,U,U,U,,,,,,,,,45,0,0,0,1,0,998,98,0,0,0,17,6,1.000,44.381,41.063,U,U
60,001W,1,W,3,6,1,1,1,2,80,2,2,12,0,0,2,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,J0M83AC727,1,0,22,1,1,0,0,1,2,0,0,0,0,27,0,0,3,9,-8,3,0,U,U,U,U,U,U,U,U,U,0,0,0,U,0,27,2,0,0,0,13,6,1.000,62.156,60.000,U,U
60,001W,1,W,3,6,2,1,2,1,70,1,7,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,3,,,,R,,,,F,,,,E,,,,E,,,,03,,,,1,,,,A0A060F284,2,0,85,1,1,0,0,3,1,0,0,0,0,27,1,2,3,9,-2,-9,127,142,0,0,6,14,17,36,142,U,0,0,0,1,0,27,12,0,0,0,13,6,1.000,62.156,60.000,U,U
60,002M,2,M,3,6,1,4,U,1,82,21,1,2,0,0,19,0,0,0,0,0,0,0,U,,,,U,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,U,,,,1G3AM47Y3C,1,0,U,U,U,U,0,U,U,0,0,0,U,32,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,17,6,8.714,541.645,552.427,U,U
60,002M,2,M,3,6,2,1,U,1,78,20,89,71,0,4,98,1,2,8,8,8,U,U,U,,,,U,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,U,,,,CCL448A187,1,0,U,U,U,U,0,U,U,0,0,0,U,U,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,13,6,8.714,541.645,552.427,U,U
60,002M,2,M,3,6,3,2,U,1,78,12,12,2,0,0,19,0,0,0,0,0,0,0,U,,,,U,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,U,,,,8E93T16530,1,0,U,U,U,U,0,U,U,0,0,0,0,30,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,11,6,8.714,541.645,552.427,105.5,U
60,003T,3,T,3,6,1,4,1,2,71,22,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,47,,,,85,,,,B,,,,Y,,,,E,,,,W,,,,04,,,,1,,,,276571A179,1,0,U,U,1,0,2,4,6,0,0,0,U,40,U,U,1,28,24,-14,1228,140,77,62,60,48,34,18,0,90,0,0,0,1,3,998,98,0,1,4,13,3,4.571,284.142,265.215,118.0,U
60,004W,4,W,3,6,1,2,1,2,81,12,11,4,0,0,5,0,0,0,0,0,0,0,1,,,,52,,,,1,,,,F,,,,D,,,,L,,,,W,,,,01,,,,1,,,,1FABP27B2B,1,0,2,1,1,0,0,1,6,0,0,0,0,29,0,0,1,18,-16,-9,389,U,U,U,U,U,U,U,U,30,0,0,0,1,1,998,98,0,0,1,17,6,3.000,186.468,180.001,U,U
60,005W,5,W,3,6,1,1,0,2,81,7,8,3,0,0,19,0,0,0,0,0,0,0,1,,,,66,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1B3BL24B9B,1,0,U,U,U,U,0,5,6,3,0,0,0,22,U,U,7,U,U,U,U,,,,,,,,,60,0,0,0,2,0,998,98,0,0,0,17,6,23.500,1460.666,1410.007,U,U
60,006M,6,M,3,6,1,1,1,1,81,21,3,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G3AX37N7B,1,0,U,U,U,U,0,1,1,0,0,0,0,41,U,U,6,U,U,U,U,,,,,,,,,30,0,0,0,1,0,U,72,0,0,0,17,6,1.571,97.674,99.618,U,U
60,006M,6,M,3,6,2,1,2,1,81,23,81,72,0,2,32,1,3,8,8,8,1,6,1,,,,1,,,,10,,,,F,,,,L,,,,L,,,,S,,,,01,,,,1,,,,1GDS9C429B,1,0,4,1,1,0,0,1,1,0,0,0,0,U,0,0,6,U,U,U,U,,,,,,,,,0,0,0,0,8,0,41,2,0,0,0,17,6,1.571,97.674,99.618,U,U
60,007Y,7,Y,3,6,1,1,1,1,53,20,79,53,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,0,N,98,1,0,0,N,6,48.000,2983.488,3586.180,N,N
60,007Y,7,Y,3,6,2,2,2,1,74,20,78,50,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,0,N,98,1,0,0,N,6,48.000,2983.488,3586.180,N,N
60,008M,8,M,3,6,1,1,1,2,81,49,32,2,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JT2AL21D1B,1,0,U,U,U,U,0,U,U,0,0,0,0,22,U,U,6,U,U,U,U,,,,,,,,,55,0,0,0,1,1,U,75,0,0,1,17,6,2.500,155.390,158.483,U,U
60,008M,8,M,3,6,2,1,2,1,78,84,83,75,0,3,98,U,U,U,U,U,U,U,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,E2327HGA15,2,0,U,U,U,U,0,U,U,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,15,0,0,0,8,0,22,2,0,0,0,13,6,2.500,155.390,158.483,U,U
60,009V,9,V,3,6,1,1,1,2,71,22,2,4,0,0,19,0,0,0,0,0,0,0,1,2,,,44,69,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,258691C314,1,0,U,U,U,U,0,1,6,0,0,0,0,42,U,U,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,3,4.375,271.932,235.200,123.5,U
60,010W,10,W,3,6,1,2,1,1,79,12,6,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9A65F19402,1,1,U,U,U,U,0,1,2,0,0,0,0,36,U,U,8,U,U,U,U,,,,,,,,,25,0,0,0,1,0,33,4,0,0,0,11,6,7.500,466.170,450.002,114.3,U
60,010W,10,W,3,6,2,2,2,2,77,20,8,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1X69D7L106,1,0,U,U,U,U,0,2,1,0,0,0,0,33,0,0,8,U,U,U,U,,,,,,,,,25,0,0,0,1,0,36,4,0,0,0,13,6,7.500,466.170,450.002,111.0,U
60,011M,11,M,3,6,1,1,0,2,76,20,81,75,0,4,56,2,3,2,8,8,1,6,1,,,,66,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,CJ1936V137,1,0,U,U,U,U,0,3,6,1,1,0,0,U,400,2,6,U,U,U,U,,,,,,,,,50,0,0,0,8,0,998,98,0,0,0,13,6,1.096,68.105,69.461,U,U
60,012V,12,V,3,6,1,2,1,2,70,22,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,59,,,,11,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,262390X125,1,0,U,1,1,0,0,1,6,0,0,0,0,44,0,0,7,U,U,U,U,,,,,,,,,50,0,0,0,1,2,998,98,0,0,1,13,3,1.917,119.184,103.085,122.0,125.0
60,013W,13,W,3,6,1,2,1,2,82,22,10,2,0,0,4,0,0,0,0,0,0,0,2,1,,,66,33,,,0,12,,,R,F,,,D,L,,,A,E,,,O,E,,,03,01,,,2,1,,,1G2AJ37A2C,1,0,20,1,1,0,0,3,6,1,0,0,0,33,0,0,7,U,U,U,U,,,,,,,,,40,0,0,0,1,1,998,98,0,0,1,17,6,3.835,238.368,230.101,U,U
60,014R,14,R,3,6,1,1,1,2,65,23,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,M,,,,W,,,,01,,,,1,,,,I1001PF214,1,0,U,1,1,0,0,1,3,0,0,0,0,33,0,0,1,26,-26,0,418,183,11,13,13,10,13,11,0,U,0,0,0,8,0,40,50,0,0,0,13,6,4.000,248.624,253.119,U,U
60,014R,14,R,3,6,2,1,2,1,81,12,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,L,,,,W,,,,01,,,,1,,,,1FTDF14G6B,1,0,U,1,1,0,0,4,1,0,0,0,0,40,0,0,1,22,22,0,351,183,U,U,U,U,U,U,0,U,0,0,0,8,0,33,50,0,0,0,17,6,4.000,248.624,253.119,U,U
60,015M,15,M,3,6,1,1,1,1,80,84,81,75,6,4,98,U,U,U,U,U,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,E2327KGA12,2,0,U,U,U,U,0,1,2,0,1,0,U,U,U,U,6,U,U,U,U,,,,,,,,,35,0,0,0,8,0,U,50,0,0,0,13,6,3.000,186.468,190.180,U,U
60,015M,15,M,3,6,2,1,2,1,76,12,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F10BNA0034,1,0,U,U,U,U,0,3,1,0,0,0,0,U,0,0,6,U,U,U,U,,,,,,,,,10,0,0,0,8,0,U,75,0,0,0,11,6,3.000,186.468,190.180,U,U
60,016W,16,W,3,6,1,1,1,2,80,6,7,2,0,0,6,0,0,0,0,0,0,0,1,2,,,33,46,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,FM22CAG106,1,0,U,U,U,U,0,2,6,0,0,0,0,33,0,0,8,U,U,U,U,,,,,,,,,50,0,0,0,1,0,998,98,0,0,0,13,6,10.500,652.638,630.003,108.7,112.7
60,018M,18,M,3,6,1,1,1,1,82,86,89,75,0,U,98,U,3,U,U,U,1,U,1,,,,33,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1M2N162Y9C,1,0,U,U,U,U,0,1,6,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,45,0,0,0,8,0,998,98,0,0,0,17,6,2.000,124.312,126.786,U,U
60,019Q,19,Q,3,6,1,1,1,2,82,35,72,50,0,4,30,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JN6MD06S5C,1,0,U,U,U,U,0,1,3,0,0,0,0,30,U,U,8,U,U,U,U,,,,,,,,,50,0,0,0,8,0,35,50,0,0,0,17,6,3.500,217.546,238.437,U,U
60,019Q,19,Q,3,6,2,2,2,1,79,20,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,Y,,,,L,,,,W,,,,01,,,,1,,,,CCU149A188,1,0,U,1,1,0,0,4,1,0,0,0,0,35,3,2,8,U,U,U,U,,,,,,,,,0,0,0,0,8,1,30,50,0,0,2,13,3,3.500,217.546,238.437,U,U
60,020Y,20,Y,3,6,1,2,1,1,81,12,73,50,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,0,N,98,1,0,0,N,6,56.000,3480.736,4183.875,N,N
60,020Y,20,Y,3,6,2,2,2,1,68,12,6,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,56.000,3480.736,4183.875,N,N
60,021M,21,M,3,6,1,1,1,1,78,84,83,75,6,1,98,U,U,U,U,U,1,6,1,,,,33,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,E2327HGA15,2,0,U,U,U,U,0,1,6,0,1,0,U,U,U,U,6,U,U,U,U,,,,,,,,,35,0,0,0,8,0,998,98,0,0,0,13,6,1.000,62.156,63.393,U,U
60,022M,22,M,3,6,1,1,1,1,77,21,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,3N69L7C112,1,0,U,U,U,U,0,1,3,0,0,0,0,36,0,0,6,U,U,U,U,,,,,,,,,5,U,U,U,1,0,U,71,0,0,0,13,6,3.714,230.865,235.461,116.0,U
60,022M,22,M,3,6,2,1,2,1,71,12,81,71,0,4,20,1,2,8,8,8,2,3,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F70EVL5557,1,0,U,1,1,0,0,4,1,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,0,U,U,U,8,0,36,4,0,0,0,11,6,3.714,230.865,235.461,U,U
60,023V,23,V,3,6,1,2,1,2,73,20,11,3,0,0,4,0,0,0,0,0,0,0,1,,,,43,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1V77B3U428,1,0,U,U,U,U,0,U,6,0,0,0,0,23,U,U,8,U,U,U,U,,,,,,,,,45,0,0,0,1,7,998,98,0,0,2,13,U,6.500,404.014,349.440,97.0,U
60,024W,24,W,3,6,1,2,2,2,78,14,5,2,0,0,5,0,0,0,0,0,0,0,1,,,,67,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,8H93H59560,1,0,U,U,U,U,U,3,6,0,0,0,0,42,0,0,6,U,U,U,U,,,,,,,,,25,0,0,0,1,1,998,98,0,0,2,11,6,1.000,62.156,60.000,114.0,U
60,025R,25,R,3,6,1,1,1,2,76,20,11,6,0,0,4,0,0,0,0,0,0,0,1,,,,40,,,,12,,,,F,,,,L,,,,E,,,,N,,,,01,,,,1,,,,1V15B6U221,1,0,76,1,1,0,0,1,6,0,0,0,0,27,0,0,1,15,-14,3,105,152,11,8,7,6,3,0,0,35,0,0,0,1,1,998,98,0,0,1,13,4,1.000,62.156,63.280,97.0,U
60,026W,26,W,3,6,1,1,1,2,64,12,2,6,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4K48F18720,1,0,U,U,U,U,0,1,3,0,0,0,0,U,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,37,4,0,0,0,11,6,1.000,62.156,60.000,U,U
60,026W,26,W,3,6,2,3,2,1,67,12,6,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,5,,,,B,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,7U54C13906,1,0,997,1,1,0,0,4,1,0,0,0,0,37,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,6,0,0,2,11,6,1.000,62.156,60.000,119.0,U
60,027W,27,W,3,6,1,1,1,2,76,49,72,50,0,4,30,0,0,0,0,0,0,0,1,,,,68,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,RN23022659,1,0,U,U,U,U,0,1,6,0,0,0,0,25,U,U,8,U,U,U,U,,,,,,,,,50,0,0,0,8,0,998,98,0,0,0,10,6,2.000,124.312,120.001,U,U
60,028W,28,W,3,6,1,1,1,2,76,14,11,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,6E34F51203,1,0,U,U,U,U,0,1,2,0,0,0,0,35,U,U,8,U,U,U,U,,,,,,,,,10,0,0,0,1,0,40,2,0,0,0,11,6,1.000,62.156,60.000,109.9,U
60,028W,28,W,3,6,2,1,2,1,76,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1H57V6D486,1,0,U,U,U,U,0,2,1,0,0,0,0,40,U,U,8,U,U,U,U,,,,,,,,,40,0,0,0,1,0,35,4,0,0,0,13,6,1.000,62.156,60.000,116.0,U
60,029M,29,M,3,6,1,1,0,1,82,84,83,75,0,1,20,U,U,U,8,8,1,6,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1HTL23272C,1,0,U,U,U,U,0,0,0,0,1,0,0,U,U,U,7,U,U,U,U,,,,,,,,,50,98,0,0,8,0,998,98,0,0,0,17,6,4.000,248.624,253.573,U,U
60,029M,29,M,3,6,2,1,1,1,82,41,72,50,0,4,30,0,0,0,0,0,0,0,1,,,,73,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JM2UA2218C,2,0,U,U,U,U,0,5,6,0,0,0,0,27,U,U,7,U,U,U,U,,,,,,,,,50,0,0,0,8,0,998,98,0,0,0,17,6,4.000,248.624,253.573,U,U
60,030R,30,R,3,6,1,2,1,1,80,20,73,53,2,4,55,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,Z,,,,L,,,,W,,,,01,,,,1,,,,CCM33AV117,1,0,82,1,1,0,0,1,3,0,1,0,2,U,500,2,8,U,U,U,U,,,,,,,,,55,0,0,0,8,0,32,2,0,0,0,13,6,14.000,870.184,885.917,U,U
60,030R,30,R,3,6,2,1,2,2,83,21,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G3AR47Y1D,1,0,U,U,U,U,0,4,1,0,0,0,0,32,U,U,8,U,U,U,U,,,,,,,,,45,0,0,0,1,0,U,53,0,0,0,17,6,14.000,870.184,885.917,U,U
60,031H,31,H,3,6,1,1,1,1,79,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1L69G9S140,1,0,17,1,1,0,0,1,8,0,0,0,0,37,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,2,20,0,0,0,13,6,1.000,62.156,70.402,116.0,U
60,031H,31,H,3,6,2,1,2,1,82,67,63,20,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,JYA15A008C,1,0,U,0,0,0,0,U,1,0,0,0,0,2,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,37,4,0,0,0,17,6,1.000,62.156,70.402,U,U
60,032R,32,R,3,6,1,2,1,1,81,20,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2GCGC24M5B,1,0,U,U,U,U,0,1,3,0,0,0,U,36,U,U,3,20,-15,-13,343,U,U,U,U,U,U,U,U,45,0,0,0,8,0,24,2,0,0,0,17,6,3.250,202.007,205.659,U,U
60,032R,32,R,3,6,2,3,2,2,74,14,31,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,7,,,,B,,,,L,,,,E,,,,W,,,,02,,,,1,,,,GAECNE0899,1,0,80,1,1,0,0,4,1,0,0,0,0,24,0,0,3,36,34,12,410,152,28,27,18,12,8,4,0,15,0,0,0,1,1,36,50,0,0,3,11,5,3.250,202.007,205.659,100.8,U
60,033W,33,W,3,6,1,2,1,1,75,12,10,6,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,5H42H12403,1,0,U,U,U,U,0,1,2,0,0,0,0,46,U,U,8,U,U,U,U,,,,,,,,,5,0,0,0,1,0,28,2,0,0,0,11,6,3.250,202.007,195.001,114.0,118.0
60,033W,33,W,3,6,2,2,2,2,80,20,12,2,0,0,19,0,0,0,0,0,0,0,1,2,,,1,44,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,1M27VA7271,1,0,U,U,U,U,0,3,1,0,0,0,0,28,U,U,8,U,U,U,U,,,,,,,,,55,0,0,0,1,0,46,6,0,0,0,13,6,3.250,202.007,195.001,97.0,U
60,034Y,34,Y,3,6,1,2,1,1,76,20,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,1,N,98,1,0,2,N,6,40.000,2486.240,2988.484,N,N
60,034Y,34,Y,3,6,2,1,1,1,79,12,77,50,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,0,N,98,1,0,0,N,6,40.000,2486.240,2988.484,N,N
60,035L,35,L,3,6,1,1,1,2,80,23,81,75,0,4,56,0,U,U,8,8,1,6,1,2,,,2,32,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,T49CCAV595,1,0,U,U,U,U,0,1,1,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,45,0,0,0,8,7,U,71,0,0,1,13,U,5.563,345.743,324.197,U,U
60,035L,35,L,3,6,2,1,2,2,56,12,81,71,0,4,98,0,U,8,8,8,U,U,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F60Z6D1408,1,0,U,U,U,U,0,1,1,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,0,0,0,0,8,0,U,75,0,0,0,11,6,5.563,345.743,324.197,U,U
60,036R,36,R,3,6,1,1,1,2,78,12,74,40,0,8,40,0,0,0,0,0,0,0,2,1,,,66,32,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,E04BBBE212,2,0,U,U,U,U,0,5,6,3,0,0,0,U,U,U,7,U,U,U,U,,,,,,,,,55,0,0,0,8,0,998,98,0,0,0,11,6,22.250,1382.971,1407.976,U,U
60,037M,37,M,3,6,1,1,1,1,81,12,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1FTCF10F1B,1,0,U,U,U,U,0,1,3,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,10,0,0,0,8,0,U,72,0,0,0,17,6,1.571,97.674,99.618,U,U
60,037M,37,M,3,6,2,1,2,1,76,12,81,72,0,4,32,1,3,8,8,8,1,5,1,,,,1,,,,6,,,,B,,,,Y,,,,L,,,,W,,,,01,,,,1,,,,U80DVB8647,1,0,250,1,1,0,0,4,1,0,0,0,0,U,0,0,6,U,U,U,U,,,,,,,,,3,0,0,0,8,0,U,50,0,0,0,11,6,1.571,97.674,99.618,U,U
60,038R,38,R,3,6,1,1,1,2,74,20,73,50,0,4,30,0,0,0,0,0,0,0,3,2,1,,33,39,46,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,3,2,1,,CCQ144A171,1,0,U,U,U,U,0,1,6,0,0,0,0,U,U,U,8,U,U,U,U,,,,,,,,,30,0,0,0,8,0,998,98,0,0,0,13,6,4.000,248.624,253.119,U,U
60,039V,39,V,3,6,1,2,1,2,75,20,2,6,0,0,19,0,0,0,0,0,0,0,2,3,1,,33,66,32,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,2,3,1,,1L45U5S178,1,0,U,U,U,U,0,3,6,1,0,0,0,50,U,U,8,U,U,U,U,,,,,,,,,50,0,0,0,1,2,998,98,0,0,2,13,3,2.000,124.312,107.520,121.5,125.0
