PSUWGT,NATWGT,RATWGT,PSU,AOPSVEH,CASEID,CASENO,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,OBSTEST,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH
1.000,108.188,151.61948638,76,0,166E,166,E,4,1,90,12,473,40,2FDLF47M0L,0,3,0,C,35,1,72,1,1,0,U,U,0,0,0,0,0,0,70,90,4,U,U,U,U,0,2,17,N,N,8,N,26,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,108.188,151.61948638,76,1,166E,166,E,4,2,89,22,1,2,1G2NE14U4K,1,35,0,C,35,1,73,1,4,4,26,2,0,0,0,0,0,0,90,70,4,U,U,U,U,0,2,17,0,3,1,4,U,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.083,117.20366667,222.42926999,76,0,167F,167,F,4,1,85,14,4,2,1MEBP92F7F,1,50,0,C,50,2,7,1,1,1,30,0,0,0,0,0,0,0,998,998,1,16,-15,5,337,1,1,17,0,1,1,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.167,234.40733333,211.21181623,76,0,168G,168,G,4,1,88,20,473,31,1GCDC14H3J,1,U,0,C,55,1,2,1,2,2,38,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,0,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.333,468.81466667,660.06533282,76,0,169H,169,H,4,1,78,20,2,2,1N47U8S200,1,55,0,C,55,2,13,1,4,4,36,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,13,0,0,1,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,108.188,101.28546703,76,0,170J,170,J,4,1,79,12,3,2,9RO4F14500,1,U,0,C,55,1,54,1,1,1,28,0,0,1,0,0,0,0,250,90,1,35,-34,-6,550,1,1,11,1,1,1,4,37,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,108.188,101.28546703,76,0,170J,170,J,4,2,89,12,473,31,1FTDF15Y4K,1,55,0,C,55,U,55,1,1,1,37,U,0,1,0,0,0,0,90,250,1,27,-26,5,1980,1,1,17,0,1,8,3,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000,432.752,821.27730459,76,0,171F,171,F,4,1,84,20,473,31,1GCEC14H4E,0,55,0,C,55,2,20,1,1,0,36,2,0,0,0,0,0,0,271,269,1,14,-14,0,148,1,1,17,N,N,8,N,33,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000,432.752,821.27730459,76,0,171F,171,F,4,2,81,21,1,2,1G3AM47F1B,1,0,0,C,55,1,21,1,4,4,33,U,0,1,0,0,0,0,269,271,1,15,15,1,442,1,1,17,0,1,1,4,36,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,108.188,152.32276911,76,0,172H,172,H,4,1,75,7,473,31,D17BE5S000,1,U,U,C,35,U,1,1,U,1,39,U,1,0,U,0,0,0,998,998,4,U,U,U,U,0,2,13,0,0,8,U,998,98,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,82.124032236,78,,1H,1,H,4,1,74,89,950,63,M45YVR9100,0,5,0,C,35,1,70,,,,,,,,,,,,,,,,,,,,,11,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,82.124032236,78,0,1H,1,H,4,2,76,14,11,4,6W34L54900,1,15,U,U,35,1,71,1,1,1,34,0,0,0,0,0,0,0,270,300,4,U,U,U,U,0,1,11,0,0,1,0,N,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.717,41.80245,45.266161242,78,0,2D,2,D,4,1,80,14,3,3,0R14A61700,1,U,0,C,40,3,86,1,2,2,27,0,0,0,0,0,0,0,90,180,5,U,U,U,U,0,1,11,0,1,1,0,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.717,41.80245,45.266161242,78,0,2D,2,D,4,2,81,21,20,2,1G3AR47A8B,1,35,0,C,40,1,87,1,1,1,33,0,0,0,0,0,0,0,180,90,5,U,U,U,U,0,1,17,0,1,2,4,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.375,313.518375,594.99557705,78,0,3F,3,F,4,1,79,7,8,3,ZL24AD9D00,1,0,0,C,25,1,22,1,1,1,22,0,0,0,0,0,0,0,180,180,1,15,15,-3,199,1,1,14,0,1,2,4,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.375,313.518375,594.99557705,78,0,3F,3,F,4,2,78,7,6,2,9999999999,0,20,0,C,25,1,20,1,1,0,32,0,0,0,0,0,0,0,180,180,1,11,-11,2,122,1,2,U,N,N,1,N,22,3,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,6C,6,C,4,1,89,35,43,2,JN1GB22S0K,1,U,0,C,45,1,82,1,3,3,23,0,0,0,0,0,4,0,35,180,1,22,-17,14,650,1,1,17,0,3,2,4,40,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,6C,6,C,4,2,71,20,473,31,CE241Z6300,1,U,0,C,45,3,83,1,1,1,40,0,0,0,0,0,1,0,180,35,1,13,-10,-8,477,1,1,12,0,1,8,0,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.667,97.215,184.49475257,78,0,7F,7,F,4,1,84,22,16,6,1G2AC3502E,1,28,0,C,35,2,24,1,1,1,25,0,0,0,0,0,0,0,270,270,3,14,-14,0,161,4,1,17,0,1,2,4,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.667,97.215,184.49475257,78,0,7F,7,F,4,2,77,13,2,2,7Y89A86100,0,U,0,C,35,1,25,1,1,0,49,0,0,0,0,0,0,0,270,270,3,7,7,0,87,4,2,11,N,N,1,N,25,6,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.333,194.43,175.19039548,78,0,8G,8,G,4,1,89,20,473,31,2GCFC29K8K,1,5,0,C,45,1,68,1,1,1,U,U,0,0,0,0,U,U,238,90,6,U,U,U,U,0,0,17,0,0,8,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.333,194.43,175.19039548,78,0,8G,8,G,4,2,90,20,473,31,1GCDK14K1L,1,45,0,C,45,3,69,1,1,1,U,U,0,0,0,0,U,0,90,238,6,U,U,U,U,0,0,17,0,0,8,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.333,194.43,175.19039548,78,0,8G,8,G,4,3,90,23,476,33,1GKER16K5L,0,0,0,C,45,1,98,1,2,0,U,U,0,0,0,0,U,0,180,225,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.667,388.86,547.49354824,78,0,9H,9,H,4,1,76,14,9,3,9999999999,1,15,1,22,25,1,14,1,2,2,26,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,U,0,0,1,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,67.4766722,78,0,10B,10,B,4,1,80,20,473,31,CCL44AJ100,1,45,0,C,65,1,25,1,9,9,40,5,0,0,0,4,0,2,997,997,5,U,U,U,U,0,1,13,1,9,8,1,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,67.4766722,78,0,10B,10,B,4,2,89,49,33,2,JT2ST66C6K,1,75,0,C,65,1,24,1,2,2,24,0,0,0,0,0,4,0,270,270,4,U,U,U,U,0,1,17,0,2,1,0,40,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.476,86.104714286,120.67098527,78,0,11E,11,E,4,1,85,35,34,3,JN1HZ16SXF,1,U,0,C,45,1,84,1,2,2,25,0,0,0,0,0,0,0,239,90,1,18,-18,0,300,1,1,17,0,2,1,4,27,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.476,86.104714286,120.67098527,78,0,11E,11,E,4,2,88,49,477,30,JT4RN50R0J,1,4,0,C,45,1,84,1,1,1,27,1,0,0,0,2,0,0,90,239,1,17,-15,9,334,1,1,17,0,1,8,4,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.476,86.104714286,120.67098527,78,0,12E,12,E,4,1,88,14,4,2,1MEBM60F7J,1,8,0,C,35,1,68,1,1,1,32,0,0,0,0,0,0,0,43,278,1,18,-14,-11,470,1,1,17,0,1,1,4,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.476,86.104714286,120.67098527,78,0,12E,12,E,4,2,86,37,32,3,JHMBA5325G,1,30,0,C,35,9,69,1,3,3,24,0,0,0,0,0,0,0,278,43,1,21,-20,7,321,1,1,17,0,1,2,4,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.167,301.3665,271.54511299,78,,13G,13,G,4,1,81,84,901,50,1HVBA1722B,0,50,0,C,50,7,65,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.167,301.3665,271.54511299,78,0,13G,13,G,4,2,82,51,34,2,YV1AX4927C,0,50,0,C,50,7,98,1,1,0,31,U,0,0,0,0,0,0,199,357,6,U,U,U,U,0,0,17,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.167,301.3665,271.54511299,78,0,13G,13,G,4,3,86,49,473,14,JT4RN62D9G,1,50,1,U,50,1,64,1,1,1,34,U,0,0,0,0,0,0,354,199,4,U,U,U,U,0,0,17,0,0,8,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,63.162085454,78,0,14D,14,D,4,1,82,20,10,2,1G1AZ37N7C,1,5,0,C,0,1,82,1,1,1,33,0,0,0,0,0,0,0,140,270,1,22,-14,17,995,1,1,17,0,1,1,0,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,63.162085454,78,0,14D,14,D,4,2,83,18,10,4,1G4AM69A7D,1,30,0,C,35,4,83,1,2,2,33,0,0,0,0,0,0,0,270,140,1,23,-18,-15,823,1,2,17,0,2,1,4,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.762,102.77014286,144.02665984,78,0,15E,15,E,4,1,65,7,1,2,9999999999,1,3,0,C,25,1,82,1,4,4,28,0,0,0,0,0,0,0,63,184,1,12,-8,9,348,1,1,U,0,4,1,4,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.762,102.77014286,144.02665984,78,1,15E,15,E,4,2,90,35,43,2,1N4GB22B5L,1,40,0,C,40,3,83,1,2,2,22,0,0,0,0,0,0,0,184,63,1,17,-17,-3,140,1,1,17,0,2,2,4,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.762,102.77014286,144.02665984,78,0,16E,16,E,4,1,81,20,10,2,1G1AZ37J00,1,8,0,C,40,1,82,1,2,2,33,0,0,0,0,0,0,0,322,90,6,U,U,U,U,0,0,10,0,1,1,0,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.762,102.77014286,144.02665984,78,1,16E,16,E,4,2,88,12,15,4,1FAPP36X2J,1,40,0,C,40,3,83,1,1,1,26,0,0,0,0,0,0,0,90,322,6,U,U,U,U,0,1,17,0,1,U,4,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.167,359.6955,324.10223164,78,0,17G,17,G,4,1,85,12,13,6,1FABP349XF,0,60,0,C,55,1,24,1,1,0,22,U,0,0,0,0,U,0,0,0,6,U,U,U,U,0,0,17,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.167,359.6955,324.10223164,78,1,17G,17,G,4,2,91,35,43,2,1N4EB32A9M,1,30,0,C,55,1,25,1,2,2,23,U,0,0,0,0,0,U,0,0,6,U,U,U,U,0,0,17,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,18C,18,C,4,1,76,35,477,30,HL62014000,1,2,0,C,25,1,88,1,1,1,24,1,0,0,0,0,0,0,90,0,1,14,-8,-12,540,1,1,11,0,0,8,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,18C,18,C,4,2,87,35,43,4,JN1PB2111H,1,25,0,C,25,1,89,1,1,1,22,0,0,0,0,0,0,0,0,90,1,16,-13,9,127,1,1,17,0,1,2,4,24,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,19C,19,C,4,1,85,12,473,31,1FTEF15H5F,1,33,0,C,25,1,86,1,1,1,35,0,0,0,0,0,0,0,180,270,1,21,-18,10,1007,1,1,17,0,1,8,4,36,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,19C,19,C,4,2,87,20,473,31,1GCDR14H6H,1,25,0,C,25,1,87,1,1,1,36,0,0,0,0,0,0,0,270,180,1,20,-10,-18,464,1,1,17,0,1,8,4,35,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.750,102.07575,91.974957627,78,0,20G,20,G,4,1,89,12,473,31,1FTEF15Y7K,1,30,0,C,35,2,20,1,1,1,37,0,0,0,0,0,U,0,0,0,6,U,U,U,U,0,2,17,0,0,8,0,U,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.750,102.07575,91.974957627,78,0,20G,20,G,4,2,79,20,473,31,CCL449Z100,0,0,0,C,35,1,21,1,2,0,U,U,0,0,0,0,U,U,0,0,6,U,U,U,U,0,0,13,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.750,102.07575,91.974957627,78,0,20G,20,G,4,3,71,7,474,21,B33BE1S100,0,0,0,C,35,1,98,1,2,0,37,U,0,0,0,0,0,U,0,0,6,U,U,U,U,0,0,13,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.500,204.1515,287.43411282,78,0,21H,21,H,4,1,80,42,31,4,1231231200,1,8,0,C,25,1,89,1,1,1,31,0,0,0,0,0,0,0,270,0,6,U,U,U,U,0,1,14,0,1,1,6,U,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.500,204.1515,287.43411282,78,0,21H,21,H,4,2,87,12,473,31,2FTDF15H9H,0,13,0,C,25,4,88,1,2,0,U,U,0,0,0,0,0,0,0,270,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.167,68.0505,73.689099696,78,0,22D,22,D,4,1,80,12,9,3,0T11A16100,1,35,0,C,35,1,68,1,2,2,25,0,0,0,0,0,0,0,140,0,5,U,U,U,U,0,1,11,0,0,1,U,43,31,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.167,68.0505,73.689099696,78,0,22D,22,D,4,2,80,20,15,5,1X687A6300,1,0,0,C,35,1,98,1,2,2,25,0,0,0,0,0,0,0,270,65,1,11,-9,5,155,1,1,13,0,2,2,4,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.167,68.0505,73.689099696,78,0,22D,22,D,4,3,79,20,473,31,CKL149F400,0,U,0,C,35,2,69,1,1,0,43,3,0,0,0,0,0,0,0,140,5,U,U,U,U,0,2,13,N,N,8,N,25,3,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.167,68.0505,73.689099696,78,1,23D,23,D,4,1,90,35,42,4,JN1FU21P4L,1,45,0,C,35,3,69,1,1,1,28,0,0,0,0,0,0,0,90,225,6,U,U,U,U,0,1,17,0,0,2,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.167,68.0505,73.689099696,78,0,23D,23,D,4,2,85,12,473,31,1FTHF25L2F,1,3,0,C,35,1,68,1,2,2,35,2,0,0,0,0,0,0,225,90,6,U,U,U,U,0,2,17,0,1,8,4,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.167,68.0505,73.689099696,78,0,24D,24,D,4,1,79,20,12,2,1M27C97100,1,75,1,23,65,1,2,1,1,1,30,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,13,0,1,1,3,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.000,291.645,408.72430495,78,0,25E,25,E,4,1,89,41,477,30,JM2UF3131K,1,65,1,D,65,1,6,1,2,2,28,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,8,3,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,67.4766722,78,,26B,26,B,4,1,90,87,881,65,9999999999,1,U,U,U,65,1,24,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,67.4766722,78,0,26B,26,B,4,2,74,7,474,21,B11AE4V000,1,U,U,U,65,1,25,1,2,2,37,U,0,0,0,0,0,7,270,270,4,U,U,U,U,0,1,13,2,2,8,1,N,65,7,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,54.607535092,78,0,27C,27,C,4,1,88,52,477,30,JA7FL24D3J,1,65,0,C,65,1,1,1,3,3,25,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.370,313.22673,594.44209279,78,0,28F,28,F,4,1,68,12,6,2,8J62Z14100,1,5,0,C,35,1,68,1,1,1,38,0,0,0,0,0,0,0,190,68,6,U,U,U,U,0,2,11,0,0,1,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.370,313.22673,594.44209279,78,0,28F,28,F,4,2,86,53,470,13,JS4JC51V0G,1,35,0,C,35,4,69,1,3,3,20,0,0,0,0,0,0,0,68,190,6,U,U,U,U,0,2,17,0,2,U,4,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,76.17025514,78,1,30A,30,A,4,1,91,12,15,4,1FAPP36X2M,1,70,0,C,65,1,6,1,2,2,26,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,2,U,1,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,63.162085454,78,0,31D,31,D,4,1,86,20,477,30,1GCBS14E7G,1,64,U,U,50,1,1,1,1,1,26,2,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,8,3,998,98,3,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
3.357,195.81878571,274.42917618,78,,32E,32,E,4,1,90,87,881,65,1XP5DB9X7L,0,7,0,C,45,1,68,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.357,195.81878571,274.42917618,78,0,32E,32,E,4,2,87,20,2,4,1G1BL5165H,1,U,0,C,45,9,69,1,1,1,35,6,0,0,0,0,0,0,2,140,4,U,U,U,U,0,1,17,0,1,1,3,N,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.500,1370.7315,1929.9147576,78,0,33H,33,H,4,1,82,35,33,6,JN1HB15S5C,1,10,0,C,45,1,72,1,2,2,20,0,0,0,0,0,0,0,50,90,1,11,6,10,331,1,1,17,0,2,1,8,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.500,1370.7315,1929.9147576,78,0,33H,33,H,4,2,75,12,11,2,5W82F24700,1,45,0,C,45,U,73,1,1,1,32,0,0,0,0,0,0,0,90,50,1,8,-8,-1,93,1,1,11,0,0,1,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.142,66.611718,86.98643137,78,,34A,34,A,4,1,86,12,881,66,1FDYR90WXG,1,40,0,C,40,2,88,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.142,66.611718,86.98643137,78,1,34A,34,A,4,2,89,22,31,4,1G7LT5118K,1,40,0,C,40,1,89,1,1,1,26,0,0,0,0,0,0,0,270,0,4,U,U,U,U,0,1,17,1,1,2,1,N,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.142,66.611718,77.058359652,78,0,35B,35,B,4,1,79,49,31,2,RA42188000,1,65,1,U,65,1,6,1,3,3,25,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,10,1,3,1,1,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.142,66.611718,77.058359652,78,0,36B,36,B,4,1,70,7,473,31,D24BE0U100,1,45,1,D,55,3,50,1,1,1,U,U,0,0,0,0,U,0,95,180,6,U,U,U,U,0,0,13,1,1,8,1,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.142,66.611718,77.058359652,78,1,36B,36,B,4,2,89,21,2,4,1G3HN54C8K,1,U,0,C,55,1,51,1,1,1,33,0,0,0,0,0,U,0,180,95,6,U,U,U,U,0,1,17,1,1,1,3,U,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.396,81.414322,76.21998398,78,0,37C,37,C,4,1,89,35,477,30,1N6ND11S9K,1,65,0,C,65,1,6,1,4,4,32,U,0,0,0,2,0,0,997,997,5,U,U,U,U,0,0,17,0,3,8,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.292,75.341625,81.584360378,78,0,38D,38,D,4,1,75,23,474,21,TGL266U500,1,60,0,C,55,8,64,1,4,4,41,0,0,0,0,0,0,0,340,273,1,14,-5,-13,583,1,1,13,0,4,8,3,34,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.292,75.341625,81.584360378,78,0,38D,38,D,4,2,71,23,473,31,CE234Z1200,1,40,0,C,55,3,65,1,2,2,34,1,0,0,0,0,0,0,273,340,1,16,-16,3,314,1,1,12,0,2,8,4,41,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.292,75.341625,81.584360378,78,0,39D,39,D,4,1,82,12,12,4,1FABP21B6C,1,10,0,C,55,1,68,1,1,1,28,0,0,0,0,0,0,0,118,17,1,11,-4,-10,153,1,1,17,0,1,1,3,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.292,75.341625,81.584360378,78,0,39D,39,D,4,2,80,20,15,3,1X087A6300,1,35,0,C,55,9,69,1,1,1,25,0,0,0,0,0,0,0,17,118,1,12,-11,4,257,1,1,13,0,1,2,8,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.292,75.341625,81.584360378,78,0,40D,40,D,4,1,80,7,34,3,4H24KA4300,1,35,0,C,45,1,6,1,1,1,19,0,0,0,3,0,0,0,998,998,5,U,U,U,U,0,2,13,0,1,2,3,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.750,2260.24875,3182.3062492,78,0,41H,41,H,4,1,75,48,31,6,A66L604000,1,U,0,C,25,1,1,1,1,1,21,1,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,10,0,1,U,0,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,67.4766722,78,0,42B,42,B,4,1,75,12,473,31,F11YRX2300,1,U,U,D,25,U,7,1,1,1,42,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,11,1,1,8,1,998,98,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
1.000,58.329,63.162085454,78,,43D,43,D,4,1,75,12,898,66,Z90ZVX0500,0,10,0,C,50,1,82,,,,,,,,,,,,,,,,,,,,,11,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,63.162085454,78,0,43D,43,D,4,2,73,30,32,2,1332320600,1,U,1,D,50,1,83,1,1,1,19,U,0,0,0,0,0,0,180,22,4,U,U,U,U,0,0,10,0,1,1,3,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,63.162085454,78,0,44D,44,D,4,1,85,12,477,31,1FTBR10C3F,1,65,7,U,65,1,1,1,1,1,U,U,0,0,0,4,0,0,997,997,5,U,U,U,U,0,0,17,1,1,8,3,N,N,3,7,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0
14.000,816.606,735.79966101,78,1,45G,45,G,4,1,90,52,37,3,4A3CS44UXL,1,3,0,C,35,3,82,1,2,2,25,0,0,0,0,0,0,0,240,359,6,U,U,U,U,0,2,17,0,2,1,0,28,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.000,816.606,735.79966101,78,1,45G,45,G,4,2,90,35,42,4,JN1FU21P3L,1,U,0,C,35,8,83,1,1,1,28,0,0,0,0,0,0,0,359,240,6,U,U,U,U,0,2,17,0,0,2,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,58.329,76.17025514,78,0,46A,46,A,4,1,90,12,472,20,1FMCA11U8L,1,65,0,C,65,1,2,1,6,6,34,1,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,3,6,8,1,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.222,71.291,66.74254289,78,1,47C,47,C,4,1,90,19,3,4,1G6DW5476L,1,63,0,C,65,1,6,1,2,2,43,2,0,0,0,4,0,0,997,997,5,U,U,U,U,0,0,17,0,1,2,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
