H01,H02,H02A,H02B,H03,H05,H06,H07,H08,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
8,118J,118,J,3,2,1,37.34,5384.30,2,2,1,77,113,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,119L,119,L,3,2,1,2.99,430.74,1,1,2,70,115,20,9,1,33,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,8,2,2,2,U,U,U,U,U,U,U,U
8,120M,120,M,3,2,1,14.93,2153.72,3,4,2,72,661,9,1,1,32,0,T,D,H,W,3,46,0,R,D,A,O,1,2,10,1122054,2,1,52,2,7,3,1,12,1,2,2,18,0,1,U,U,U,U,U
8,121F,121,F,3,2,1,6.72,969.49,2,1,2,75,884,54,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,8,S3F2579,2,1,7,A,A,A,1,4,2,2,2,4,0,1,U,U,U,U,U
8,121F,121,F,3,2,2,6.72,969.49,2,2,1,64,115,1,2,1,1,9,L,P,M,W,1,A,A,8,8,8,8,A,2,8,804P213,2,1,120,1,1,A,1,5,2,2,2,30,0,1,U,U,U,U,U
8,122I,122,I,3,2,1,10.08,1454.24,4,1,2,68,132,2,2,1,2,12,F,L,E,W,1,2,9,L,B,E,W,2,1,13,DH23C8F,2,1,107,1,1,A,1,4,2,2,2,41,0,1,6,2,-6,58,U
8,122I,122,I,3,2,2,10.08,1454.24,1,2,1,74,153,16,11,1,1,4,R,F,E,W,2,1,3,R,B,E,W,1,1,13,HB26722,2,1,58,1,1,A,1,6,2,2,2,U,0,1,6,-6,-1,101,U
8,123M,123,M,3,2,1,16.13,2326.78,1,1,2,67,114,2,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,1,2,2,2,U,0,1,U,U,U,U,U
8,123M,123,M,3,2,2,16.13,2326.78,2,1,2,69,132,2,2,1,1,12,F,L,A,E,9,A,A,8,8,8,8,A,2,13,DL41F9R,2,1,95,1,1,A,1,1,2,2,2,39,0,1,U,U,U,U,U
8,124C,124,C,3,2,1,9.75,1406.11,2,2,1,76,113,7,1,1,71,2,R,P,E,N,1,A,A,8,8,8,8,A,2,13,1H57V6B,2,1,38,1,1,A,1,11,2,2,2,40,0,1,U,U,U,U,U
8,125I,125,I,3,2,1,6.09,878.82,1,1,2,67,153,36,15,1,38,A,8,8,8,8,A,40,A,8,8,8,8,A,A,13,H669743,2,1,997,1,1,A,1,12,2,2,2,60,0,1,U,U,U,U,U
8,126L,126,L,3,2,1,1.95,281.22,3,1,2,77,115,7,1,1,2,11,F,D,E,W,2,2,3,R,F,M,W,1,2,13,2W5727P,2,1,15,1,1,A,1,4,2,2,2,39,0,1,27,-24,14,970,U
8,126L,126,L,3,2,2,1.95,281.22,1,2,2,73,113,2,2,1,1,2,R,Z,E,W,4,1,3,R,F,M,W,1,2,13,1L69H3T,2,1,60,3,3,3,1,6,2,2,2,43,0,1,27,-14,-24,746,U
8,127M,127,M,3,2,1,9.75,1406.11,1,1,1,70,113,8,1,1,2,11,F,R,E,W,1,A,A,8,8,8,8,A,2,13,113270W,2,1,99,1,1,A,1,4,2,2,2,30,0,1,U,U,U,U,U
8,127M,127,M,3,2,2,9.75,1406.11,1,2,2,75,112,20,9,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,6,2,2,2,U,U,U,U,U,U,U,U
8,128D,128,D,3,2,1,2.16,311.51,1,1,2,78,881,50,49,1,44,A,8,8,8,8,A,46,A,8,8,8,8,A,A,U,9999999,2,1,U,A,A,A,1,8,2,2,2,U,U,U,U,U,U,U,U
8,129L,129,L,3,2,1,2.16,311.51,1,1,2,71,871,9,2,1,2,10,F,D,E,W,2,A,A,8,8,8,8,A,2,10,TE21020,2,1,33,1,1,A,1,4,2,2,2,19,0,1,U,U,U,U,U
8,129L,129,L,3,2,2,2.16,311.51,4,1,2,79,152,14,5,1,1,12,F,R,E,W,1,A,A,8,8,8,8,A,2,13,J9A15NN,2,1,11,1,1,A,1,4,2,2,2,41,0,1,U,U,U,U,U
8,130N,130,N,3,2,1,54.00,7787.66,1,1,1,76,113,20,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,131F,131,F,3,2,1,9.69,1398.05,1,1,1,79,884,55,41,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,12,K2750B0,2,1,1,A,A,A,1,4,2,2,2,5,0,1,U,U,U,U,U
8,131F,131,F,3,2,2,9.69,1398.05,1,2,1,75,114,1,1,1,1,10,L,B,E,N,1,A,A,8,8,8,8,A,2,U,9999999,2,1,13,1,1,A,1,5,2,2,2,38,0,1,U,U,U,U,U
8,132L,132,L,3,2,1,4.65,671.07,1,1,1,73,121,14,5,1,2,11,F,D,E,W,1,A,A,8,8,8,8,A,2,11,U156LQ6,2,1,55,1,1,A,1,4,2,2,2,32,0,1,20,-17,10,131,U
8,132L,132,L,3,2,2,4.65,671.07,2,2,2,71,622,9,1,1,1,2,R,P,A,W,3,A,A,8,8,8,8,A,2,11,6AECKT6,2,1,63,3,3,3,1,6,2,2,2,21,0,1,33,-16,-29,766,U
8,133M,133,M,3,2,1,23.27,3355.33,4,1,1,77,113,1,1,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,1D37U7B,2,1,38,1,1,A,1,2,2,2,2,37,0,1,U,U,U,U,U
8,133M,133,M,3,2,2,23.27,3355.33,3,3,2,72,871,20,9,1,1,U,9,9,9,9,U,3,U,9,9,9,9,U,2,U,9999999,2,1,U,U,U,U,1,U,2,2,2,U,U,U,U,U,U,U,0
8,133M,133,M,3,2,3,23.27,3355.33,1,2,1,76,122,5,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,6Y89A80,2,1,46,1,1,A,1,3,2,2,2,52,0,1,U,U,U,U,0
8,134C,134,C,3,2,1,9.67,1393.99,1,1,1,74,141,8,2,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,A4A057E,2,1,65,1,1,A,1,11,2,2,2,28,0,1,U,U,U,U,5
8,135L,135,L,3,2,1,1.93,278.80,1,1,1,78,121,6,1,1,2,11,F,Z,E,W,2,A,A,8,8,8,8,A,2,11,8W81L21,2,1,17,1,1,A,1,1,2,2,2,33,0,1,11,-10,6,241,U
8,135L,135,L,3,2,2,1.93,278.80,2,1,2,73,121,1,1,1,1,12,F,R,E,W,1,A,A,8,8,8,8,A,2,13,3B35H13,2,1,19,1,1,A,1,1,2,2,2,37,0,1,11,-11,0,29,U
8,136M,136,M,3,2,1,9.67,1393.99,1,1,2,69,115,1,2,1,44,12,F,L,E,E,2,37,U,9,9,9,9,U,2,13,233699A,3,1,78,1,1,A,1,8,2,2,2,34,0,1,U,U,U,U,U
8,137F,137,F,3,2,1,5.46,787.18,1,1,2,78,881,50,49,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,2,1,U,A,A,A,U,12,2,2,2,U,U,U,U,U,U,U,U
8,138K,138,K,3,2,1,2.62,377.85,1,1,2,77,114,1,1,1,2,12,F,Y,E,W,5,A,A,8,8,8,8,A,2,13,3G37C7G,2,1,53,2,8,U,1,1,2,2,2,37,0,1,72,-72,0,3820,U
8,138K,138,K,3,2,2,2.62,377.85,1,1,2,69,111,3,1,1,1,12,F,Y,E,W,5,A,A,8,8,8,8,A,2,U,9999999,2,1,102,1,2,3,1,1,2,2,2,44,0,1,62,-62,0,2911,U
8,139M,139,M,3,2,1,13.10,1889.23,1,1,2,70,761,9,2,1,37,12,F,C,E,N,1,37,12,F,R,E,E,3,1,11,124B077,2,1,20,1,6,2,1,8,2,2,2,20,0,1,U,U,U,U,U
8,140M,140,M,3,2,1,13.10,1889.23,1,1,2,74,861,9,3,1,2,12,F,Z,E,W,1,A,A,8,8,8,8,A,2,11,HL61080,2,1,35,1,1,A,1,2,2,2,2,24,0,1,7,-7,0,9,U
8,140M,140,M,3,2,2,13.10,1889.23,2,2,2,72,132,8,2,1,1,6,B,Y,E,W,1,A,A,8,8,8,8,A,2,U,9999999,2,1,56,1,1,A,1,3,2,2,2,29,0,1,6,-6,0,33,0
8,141H,141,H,3,2,1,3.44,496.10,1,1,2,73,113,12,11,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,CCY143B,2,1,88,1,1,A,1,4,2,2,2,36,0,1,25,-25,0,299,U
8,141H,141,H,3,2,2,3.44,496.10,1,2,2,74,113,8,2,1,1,8,L,Z,A,W,3,A,A,8,8,8,8,A,2,13,1Y69H4L,2,1,43,1,4,3,1,5,2,2,2,34,0,1,27,13,23,614,U
8,142L,142,L,3,2,1,3.44,496.10,2,1,2,71,114,1,3,1,33,12,F,R,E,E,3,37,U,9,9,9,9,U,2,13,336361M,2,1,62,1,1,A,1,8,2,2,2,43,0,1,16,-16,0,206,U
8,143M,143,M,3,2,1,17.20,2480.52,2,1,2,73,113,18,1,1,2,12,F,L,E,E,5,37,U,9,9,9,9,U,2,13,1V77A33,2,1,52,1,1,A,1,1,2,2,2,23,0,1,13,-13,0,143,U
8,143M,143,M,3,2,2,17.20,2480.52,2,2,2,78,113,6,1,1,1,12,F,L,E,E,2,A,A,8,8,8,8,A,2,13,1287U8N,2,1,14,1,1,A,1,1,2,2,2,35,0,1,9,-9,0,9,0
8,144H,144,H,3,2,1,3.70,533.60,1,1,2,75,132,12,11,1,46,0,T,D,H,O,3,44,12,U,D,X,N,1,2,13,W24BF5S,2,1,42,2,7,3,1,12,1,2,2,43,0,1,U,U,U,U,U
8,145K,145,K,3,2,1,3.70,533.60,4,1,2,68,132,2,3,1,33,12,F,Y,E,W,2,44,12,F,D,E,W,1,2,13,DL45H8F,2,1,92,2,1,A,1,8,2,2,2,39,0,1,U,U,U,U,40
8,146M,146,M,3,2,1,18.50,2668.00,1,1,1,68,132,20,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,U,1,U,U,U,U,1,4,2,2,2,U,0,1,U,U,U,U,U
8,146M,146,M,3,2,2,18.50,2668.00,3,2,2,75,121,4,1,1,1,8,L,Z,E,W,3,A,A,8,8,8,8,A,2,13,5F04F15,2,1,22,1,4,3,1,5,2,2,2,29,0,1,U,U,U,U,U
8,147M,147,M,3,2,1,18.50,2668.00,1,1,2,72,121,6,1,1,37,1,F,L,E,W,2,37,12,R,P,E,S,1,2,11,2F04L18,2,1,67,1,1,A,1,8,2,2,2,32,0,1,U,U,U,U,U
8,148M,148,M,3,2,1,8.00,1153.73,2,1,2,67,661,9,1,1,2,12,F,L,E,W,1,A,A,8,8,8,8,A,2,9,1173912,2,1,13,1,1,A,1,4,2,2,2,18,0,1,U,U,U,U,U
8,148M,148,M,3,2,2,8.00,1153.73,1,2,1,71,122,20,U,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,71,U,U,U,1,5,2,2,2,U,0,1,U,U,U,U,U
8,149N,149,N,3,2,1,80.00,11537.28,1,1,1,68,115,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,150F,150,F,3,2,1,2.81,405.61,2,1,2,75,881,54,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,13,CB450K5,2,1,19,A,A,A,1,1,2,2,2,4,0,1,U,U,U,U,U
8,150F,150,F,3,2,2,2.81,405.61,1,1,2,75,132,12,11,1,1,12,F,L,E,E,4,59,0,F,L,H,W,7,2,U,9999999,2,1,58,1,1,A,1,1,2,2,2,36,0,1,U,U,U,U,U
8,151I,151,I,3,2,1,4.22,608.41,1,1,2,67,116,12,11,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,CE25900,2,1,106,1,1,A,1,2,2,2,2,39,0,1,16,-16,0,229,U
8,151I,151,I,3,2,2,4.22,608.41,1,2,1,67,115,2,3,1,1,6,B,D,E,W,2,A,A,8,8,8,8,A,2,13,252357E,2,1,90,1,1,A,1,3,2,2,2,40,5,3,15,15,0,116,0
8,152M,152,M,3,2,1,6.75,973.46,1,1,2,68,113,8,1,1,49,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,113278W,1,1,123,1,1,A,1,8,2,2,2,30,0,1,U,U,U,U,U
8,153N,153,N,3,2,1,33.75,4867.29,3,1,1,72,115,20,9,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,153N,153,N,3,2,2,33.75,4867.29,1,2,1,73,114,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,154I,154,I,3,2,1,5.63,811.22,1,1,2,69,113,12,11,1,37,12,F,Y,E,W,1,37,12,F,Y,G,W,6,1,13,CCS249F,2,1,7,1,1,A,1,8,2,2,2,U,0,1,U,U,U,U,U
8,155L,155,L,3,2,1,1.80,259.59,1,1,2,71,121,18,1,1,32,U,9,9,9,9,U,32,12,F,R,L,N,1,2,11,1T10X13,2,1,100,1,1,A,1,7,2,2,2,24,0,1,U,U,U,U,U
8,156M,156,M,3,2,1,9.00,1297.94,1,1,1,72,122,3,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,4,2,2,2,51,U,U,U,U,U,U,U
8,156M,156,M,3,2,2,9.00,1297.94,3,2,2,67,661,9,1,1,1,10,L,Z,E,W,2,A,A,8,8,8,8,A,2,9,1174674,2,1,107,3,4,3,1,5,2,2,2,18,0,1,U,U,U,U,U
8,157C,157,C,3,2,1,14.93,2153.72,1,1,1,74,113,12,11,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CKT244F,2,1,140,1,1,A,1,11,2,2,2,45,20,2,U,U,U,U,U
8,158H,158,H,3,2,1,2.99,430.74,1,1,2,73,121,12,11,1,2,12,F,Y,E,W,4,2,12,L,D,E,S,2,2,11,F10GEQ6,2,1,132,2,8,3,1,4,2,2,2,36,0,1,U,U,U,U,U
8,158H,158,H,3,2,2,2.99,430.74,2,1,2,70,132,8,2,1,1,3,R,F,E,W,4,1,6,R,Z,A,S,2,2,13,LH41COR,2,1,94,2,6,2,1,6,2,2,2,30,U,U,U,U,U,U,U
8,159M,159,M,3,2,1,14.93,2153.72,2,1,1,64,115,20,9,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,4,2,2,2,U,U,U,U,U,U,U,U
8,159M,159,M,3,2,2,14.93,2153.72,1,2,2,79,141,8,1,1,1,3,R,B,E,W,2,A,A,8,8,8,8,A,2,13,A9M437E,2,1,32,1,1,A,1,6,2,2,2,29,0,1,U,U,U,U,U
8,160I,160,I,3,2,1,6.17,889.27,1,1,1,79,121,11,12,1,2,11,F,Z,E,W,3,A,A,8,8,8,8,A,2,11,E15BHFA,3,1,14,1,1,A,1,4,2,2,2,36,0,1,20,-18,10,120,U
8,160I,160,I,3,2,2,6.17,889.27,1,3,2,74,112,5,1,1,1,2,R,Y,A,W,3,U,10,L,P,E,W,1,2,13,6L47S40,2,1,57,1,3,3,1,6,2,2,2,51,0,1,15,-8,-13,380,U
8,161M,161,M,3,2,1,9.87,1422.84,1,1,2,72,861,9,1,1,33,12,F,Z,E,W,1,A,A,8,8,8,8,A,2,11,LB11041,2,1,55,1,1,A,1,8,2,2,2,16,0,1,8,-8,0,25,U
8,162M,162,M,3,2,1,9.87,1422.84,2,1,2,57,113,2,3,1,37,U,9,9,9,9,U,37,3,R,B,E,E,2,2,9,57B2435,2,1,67,1,1,A,1,8,2,2,2,U,0,1,U,U,U,U,U
8,163C,163,C,3,2,1,9.75,1406.11,1,1,1,75,141,8,3,1,71,12,F,L,L,N,1,A,A,8,8,8,8,A,2,13,A5A087A,2,1,53,1,1,A,1,11,2,2,2,32,0,1,U,U,U,U,U
8,164E,164,E,3,2,1,2.71,390.58,1,1,1,76,885,53,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,10,3523005,2,1,4,A,A,A,1,12,2,2,2,3,0,1,U,U,U,U,U
8,165I,165,I,3,2,1,6.09,878.82,2,1,2,78,116,15,13,1,2,1,F,Y,E,W,2,A,A,8,8,8,8,A,2,13,TCS268F,2,1,32,1,1,A,1,1,2,2,2,47,0,1,13,-11,-6,340,U
8,165I,165,I,3,2,2,6.09,878.82,2,1,2,77,571,8,2,1,1,11,F,D,E,W,2,A,A,8,8,8,8,A,2,13,504AC02,2,1,24,1,1,A,1,1,2,2,2,30,0,1,26,-22,13,443,U
8,166M,166,M,3,2,1,9.75,1406.11,1,1,2,77,134,8,1,1,51,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,HH29D7B,2,1,46,U,U,U,1,8,2,2,2,33,0,1,U,U,U,U,U
8,167I,167,I,3,2,1,4.25,612.92,1,1,1,73,121,12,11,6,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F10GER2,2,1,U,U,U,U,1,2,2,2,2,36,0,1,U,U,U,U,U
8,167I,167,I,3,2,2,4.25,612.92,3,2,2,79,134,18,2,1,1,6,B,Y,E,W,1,A,A,8,8,8,8,A,2,13,MC44A9D,2,1,4,1,1,A,1,3,2,2,2,22,0,1,U,U,U,U,0
8,168L,168,L,3,2,1,1.00,144.22,1,1,2,76,121,12,11,1,2,12,F,Y,E,W,1,A,A,8,8,8,8,A,2,11,F26YECO,2,1,61,1,1,A,1,4,2,2,2,40,2,3,21,-21,0,176,U
8,168L,168,L,3,2,2,1.00,144.22,1,2,2,74,121,1,2,1,1,10,L,P,A,W,3,A,A,8,8,8,8,A,2,11,4B27F18,2,1,91,7,8,3,1,5,2,2,2,40,0,1,21,-11,18,631,U
8,169M,169,M,3,2,1,6.80,980.67,2,1,2,71,113,20,9,1,32,U,9,9,9,9,U,32,U,9,9,9,9,U,2,U,9999999,2,1,U,U,U,U,1,8,2,2,2,U,U,U,U,U,U,U,U
8,170C,170,C,3,2,1,14.20,2047.87,1,2,1,71,121,1,1,1,71,U,9,9,9,9,U,59,0,T,F,M,W,6,2,11,1H30F17,2,1,91,1,1,A,1,11,2,2,2,34,0,1,U,U,U,U,26
8,171F,171,F,3,2,1,5.92,853.28,1,1,1,77,884,50,49,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,3,1,U,A,A,A,1,12,2,2,2,U,U,U,U,U,U,U,U
8,172M,172,M,3,2,1,14.20,2047.87,3,1,2,75,114,8,1,1,34,12,F,L,E,E,2,44,12,F,L,L,E,1,2,13,3B17D5W,2,1,84,1,1,A,1,8,2,2,2,37,0,1,U,U,U,U,U
8,173E,173,E,3,2,1,6.11,881.32,1,1,2,75,881,56,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,10,GL11012,2,1,31,A,A,A,1,12,2,2,2,U,0,1,U,U,U,U,U
8,174I,174,I,3,2,1,13.75,1982.97,2,1,2,70,113,12,11,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,1,2,2,2,U,U,U,U,U,U,U,U
8,174I,174,I,3,2,2,13.75,1982.97,1,1,1,73,132,8,2,1,1,12,F,L,E,E,1,A,A,8,8,8,8,A,2,13,LH41C3R,2,1,82,1,1,A,1,1,2,2,2,31,0,1,U,U,U,U,U
8,175L,175,L,3,2,1,4.40,634.55,1,1,2,76,661,9,3,1,49,12,F,R,E,N,1,46,0,T,D,H,O,3,2,10,3362126,2,1,32,1,7,1,1,8,1,2,2,22,0,1,U,U,U,U,U
8,176E,176,E,3,2,1,1.89,272.41,1,1,1,79,883,52,41,1,37,A,8,8,8,8,A,46,A,8,8,8,8,A,A,10,DS80118,1,1,U,A,A,A,1,8,2,2,2,1,0,1,U,U,U,U,U
8,177F,177,F,3,2,1,2.83,408.61,1,1,1,79,871,20,9,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,4,2,2,2,U,0,1,U,U,U,U,U
8,177F,177,F,3,2,2,2.83,408.61,1,2,2,79,881,56,41,1,1,A,8,8,8,8,A,46,A,8,8,8,8,A,A,10,CB12001,2,1,1,A,A,A,1,5,2,2,2,6,0,1,U,U,U,U,U
8,178I,178,I,3,2,1,4.25,612.92,1,1,2,72,113,2,2,1,2,12,F,R,M,W,2,A,A,8,8,8,8,A,2,13,1M39H2T,2,1,80,1,1,A,1,2,2,2,2,42,0,1,U,U,U,U,U
8,178I,178,I,3,2,2,4.25,612.92,1,3,1,75,132,12,11,1,1,6,B,L,E,W,1,44,12,F,R,E,W,1,2,13,D17BE5S,2,1,70,1,1,A,1,3,2,2,2,39,1,3,U,U,U,U,U
8,179M,179,M,3,2,1,6.80,980.67,2,1,2,70,132,20,9,1,40,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,U,2,2,2,U,0,1,U,U,U,U,U
8,180F,180,F,3,2,1,7.78,1121.64,1,1,1,79,883,56,41,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,12,6S10005,2,1,2,A,A,A,1,7,2,2,2,5,0,1,U,U,U,U,U
8,180F,180,F,3,2,2,7.78,1121.64,2,1,1,78,832,9,1,1,1,1,R,F,E,S,1,A,A,8,8,8,8,A,2,13,6M21K81,2,1,18,1,1,A,1,7,2,2,2,21,0,1,U,U,U,U,U
8,181J,181,J,3,2,1,46.67,6729.84,1,1,1,77,116,11,12,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,181J,181,J,3,2,2,46.67,6729.84,2,2,1,74,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,182M,182,M,3,2,1,18.67,2691.94,3,1,1,75,113,18,1,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,1V77B5U,2,1,66,1,1,A,1,2,2,2,2,25,0,1,14,-14,0,31,U
8,182M,182,M,3,2,2,18.67,2691.94,1,2,2,70,121,2,2,1,1,6,B,D,E,W,2,A,A,8,8,8,8,A,2,11,0E64H14,2,1,89,1,1,A,1,3,2,2,2,38,0,1,9,9,0,108,U
8,183C,183,C,3,2,1,11.87,1711.27,1,1,1,73,881,50,49,1,71,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,1,1,U,A,A,A,1,11,2,2,2,U,U,U,U,U,U,U,U
8,184L,184,L,3,2,1,2.37,342.25,1,1,2,68,113,6,1,1,33,12,F,R,E,E,3,A,A,8,8,8,8,A,2,13,123378N,2,1,77,1,1,A,1,8,2,2,2,30,0,1,33,-33,0,639,U
8,185M,185,M,3,2,1,11.87,1711.27,3,1,2,75,114,3,3,1,32,12,F,R,E,E,6,34,12,R,B,E,S,1,1,13,3Q35T5X,2,1,44,1,1,A,1,8,2,2,2,52,0,1,U,U,U,U,U
8,186C,186,C,3,2,1,13.80,1990.18,1,1,1,71,111,1,2,1,71,12,F,L,E,N,1,A,A,8,8,8,8,A,2,13,433691G,2,1,80,1,1,A,1,11,2,2,2,35,0,1,U,U,U,U,U
8,187H,187,H,3,2,1,2.76,398.04,2,1,1,79,113,12,11,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CCU1491,2,1,U,U,U,U,1,2,2,2,2,39,U,U,U,U,U,U,U
8,187H,187,H,3,2,2,2.76,398.04,2,2,2,75,661,9,1,1,1,6,B,D,A,W,6,A,A,8,8,8,8,A,2,10,1753211,2,1,42,1,5,3,1,3,2,2,2,18,0,1,U,U,U,U,U
8,188M,188,M,3,2,1,13.80,1990.18,1,1,2,68,111,20,9,1,46,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,12,2,2,2,U,0,1,U,U,U,U,U
8,189C,189,C,3,2,1,7.35,1059.99,3,1,1,76,113,8,2,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,1,1,A,1,11,2,2,2,U,U,U,U,U,U,U,U
8,190I,190,I,3,2,1,4.59,662.49,2,1,1,77,121,8,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,7,2,2,2,30,0,1,U,U,U,U,U
8,190I,190,I,3,2,2,4.59,662.49,3,1,2,70,113,12,11,1,1,12,L,D,E,S,1,A,A,8,8,8,8,A,2,12,CE140T1,2,1,99,1,1,A,1,7,2,2,2,37,0,1,U,U,U,U,U
8,191J,191,J,3,2,1,18.38,2649.97,3,1,1,76,111,3,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,191J,191,J,3,2,2,18.38,2649.97,2,2,1,79,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
8,192M,192,M,3,2,1,7.36,1060.85,1,1,2,76,121,11,12,1,37,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,E04HHB9,2,1,U,U,U,U,1,8,2,2,2,38,U,U,U,U,U,U,U
8,193F,193,F,3,2,1,9.44,1362.00,1,1,1,78,883,54,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,10,GS40033,2,1,6,A,A,A,1,12,2,2,2,4,0,1,U,U,U,U,U
8,194L,194,L,3,2,1,4.53,653.76,1,4,2,62,113,10,4,1,46,U,9,9,9,9,U,37,U,9,9,9,9,U,2,12,20867S1,2,1,U,U,U,U,1,A,1,2,2,30,0,1,U,U,U,U,U
8,195M,195,M,3,2,1,22.67,3268.80,2,1,2,74,561,9,1,1,46,12,U,R,X,N,1,A,A,8,8,8,8,A,2,12,R134771,2,1,36,1,1,A,1,12,2,2,2,23,0,1,U,U,U,U,U
8,196A,196,A,3,2,1,2.16,311.51,2,1,1,76,132,8,3,1,71,0,F,R,G,N,6,71,12,F,R,E,E,1,2,13,NH45G6B,2,1,39,1,1,A,1,11,2,2,2,36,0,1,U,U,U,U,U
8,197F,197,F,3,2,1,4.50,648.97,1,1,1,75,651,20,9,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,1,2,2,2,U,U,U,U,U,U,U,U
8,197F,197,F,3,2,2,4.50,648.97,2,1,1,78,884,54,41,1,1,A,8,8,8,8,A,46,A,8,8,8,8,A,A,8,K408435,2,1,3,A,A,A,1,1,2,2,2,4,0,1,U,U,U,U,U
8,198M,198,M,3,2,1,10.80,1557.53,1,1,2,78,871,31,57,1,46,A,8,8,8,8,A,40,A,8,8,8,8,A,A,9,DMH7810,2,1,13,1,1,A,1,12,2,2,2,34,8,3,U,U,U,U,U
8,199M,199,M,3,2,1,8.93,1288.43,1,1,2,76,832,9,1,1,34,12,F,Z,E,W,2,A,A,8,8,8,8,A,2,13,6P23U67,2,1,39,1,1,A,1,8,2,2,2,23,0,1,U,U,U,U,U
8,200M,200,M,3,2,1,8.93,1288.43,1,1,2,78,115,1,3,1,33,2,R,Z,A,W,4,37,U,9,9,9,9,U,2,13,2L35Z8X,2,1,1,3,3,3,1,9,2,2,2,42,0,1,56,-32,-46,2493,U
