PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCCFORMS,VEH_ROLE,TOWAWAY,MOD_YEAR,MAKE,MODEL,BODY_TYP,TOW_VEH,GVWR,CAB_CONF,TRAC_DRO,BODY_CON,AXLES_P,AXLES_T1,AXLES_T2,AXLES_T3,BRAKE_TY,OBJ_CNPR,CLOCK_PR,INCRE_PR,DFORCEPR,DEFLOCPR,LONGITPR,VERTICPR,DISTRIPR,EXTENTPR,OBJ_CNSE,CLOCK_SE,INCRE_SE,DFORCESE,DEFLOCSE,LONGITSE,VERTICSE,DISTRISE,EXTENTSE,MORE_CDC,VIN,REGISTRA,SPEC_USE,ODOMETER,PC_INTEG,PC_INTRU,MAG_INTR,FIRE,IMP_TYPE,OTH_ROLE,ROLLOVER,J_KNIFE,SAFETY_B,HAZCARGO,CURB_WT,CARGO_WT,WT_SOURC,DV_SOURC,DV_TOTAL,DV_LONG,DV_LAT,ENERGY,DV_L,DV_C1,DV_C2,DV_C3,DV_C4,DV_C5,DV_C6,DV_D,VDEATHS,VINJ_SER,VINJURY
77,052I,52,I,3,4,1,32.88,583.31,1,1,2,74,20,9,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,D,E,W,01,,,,,,,,,,0,1Q87D4N198,1,0,169,1,1,0,0,1,2,0,0,0,0,34,U,U,1,14,-13,-4,118,168,0,0,5,5,5,5,0,0,0,1
77,052I,52,I,3,4,2,32.88,583.31,1,2,2,70,35,72,50,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,Y,E,W,03,46,0,0,0,T,Y,D,O,03,0,PL52119934,1,0,96,2,7,2,0,2,1,1,0,0,0,22,0,0,1,20,-7,19,290,212,0,16,16,32,0,0,0,0,0,1
77,053L,53,L,3,4,1,10.52,186.63,2,1,2,73,1,8,6,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,E,W,02,,,,,,,,,,0,A3E465A000,1,0,103,1,6,3,0,1,1,0,0,0,0,27,0,0,1,36,-36,0,523,157,5,15,23,34,44,58,0,0,0,2
77,053L,53,L,3,4,2,10.52,186.63,1,1,2,81,20,7,5,0,0,0,0,0,0,0,0,0,0,1,12,0,12,F,R,E,E,03,,,,,,,,,,0,1GCCW80H1B,1,0,10,1,1,0,0,1,1,0,0,0,0,32,0,0,1,31,-31,0,789,180,0,0,19,30,38,55,0,0,0,1
77,054H,54,H,3,4,1,8.32,147.60,1,1,2,78,23,7,5,0,0,0,0,0,0,0,0,0,0,43,12,0,12,F,L,E,E,09,43,U,U,U,9,9,9,9,99,0,5W80L8R500,1,0,55,1,2,2,0,1,6,0,0,0,0,32,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
77,055M,55,M,3,4,1,41.60,738.00,1,1,2,79,20,12,4,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Y,E,W,02,,,,,,,,,,0,1M07C97248,1,0,16,1,1,0,0,1,3,0,0,0,0,28,0,0,1,34,-34,0,192,157,29,24,17,0,0,0,0,0,0,0
77,055M,55,M,3,4,2,41.60,738.00,1,3,2,68,12,4,3,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Z,E,W,03,3,12,0,12,F,R,E,E,01,0,8Y87N14849,1,0,76,1,1,0,0,4,1,0,0,0,0,46,0,0,1,21,21,0,791,183,0,9,22,34,46,58,0,0,0,1
77,055M,55,M,3,4,3,41.60,738.00,1,2,1,78,12,7,5,0,0,0,0,0,0,0,0,0,0,2,6,0,6,B,C,L,N,01,,,,,,,,,,0,8H48H10812,1,0,37,1,1,0,0,4,1,0,0,0,0,38,0,2,1,8,8,0,34,30,0,1,2,0,0,0,0,0,0,0
77,056G,56,G,3,4,1,7.91,140.33,4,1,2,75,7,74,51,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,D,A,W,06,46,0,0,0,L,D,A,O,01,0,B55BF5X043,1,6,60,2,2,3,0,1,2,1,0,0,0,48,U,U,1,44,-38,22,3248,191,97,84,83,85,64,44,0,0,2,4
77,056G,56,G,3,4,2,7.91,140.33,1,1,2,65,12,6,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,R,D,A,W,05,,,,,,,,,,0,5D67X15166,1,0,132,5,3,3,0,3,1,0,0,0,0,37,U,U,1,69,-35,-60,3211,531,9,25,38,67,53,30,-3,1,1,1
77,057J,57,J,3,4,1,98.84,1753.47,1,3,1,78,12,4,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,057J,57,J,3,4,2,98.84,1753.47,1,2,1,79,12,73,50,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,057J,57,J,3,4,3,98.84,1753.47,3,1,1,71,20,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,058M,58,M,3,4,1,39.53,701.28,1,1,2,80,12,4,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,0G87D13331,1,0,12,1,1,0,0,1,2,0,0,0,0,33,0,0,0,U,U,U,U,,,,,,,,,0,0,1
77,058M,58,M,3,4,2,39.53,701.28,2,2,2,69,7,2,2,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,P,A,W,03,,,,,,,,,,0,WM23H9G301,1,0,59,1,4,3,0,2,1,0,0,0,0,36,1,2,0,U,U,U,U,,,,,,,,,0,0,2
77,059F,59,F,3,4,1,14.44,256.17,1,1,3,78,37,65,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,CX50020251,1,0,10,0,0,0,0,1,3,0,0,0,0,4,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
77,059F,59,F,3,4,2,14.44,256.17,1,2,1,74,7,2,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,WH23G4G148,1,0,U,U,U,U,0,4,1,0,0,0,0,37,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
77,060L,60,L,3,4,1,6.93,122.94,2,1,2,68,20,9,2,0,0,0,0,0,0,0,0,0,0,2,1,80,81,F,Z,E,W,02,2,3,0,3,R,P,M,N,01,0,124378N401,1,0,105,1,1,0,0,1,2,0,0,0,0,31,0,0,1,18,-16,-9,625,127,25,23,15,33,44,30,0,0,0,1
77,060L,60,L,3,4,2,6.93,122.94,2,2,2,74,37,1,4,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,Y,A,W,03,1,9,0,9,L,B,L,N,01,0,SBC2116978,1,0,84,2,2,3,0,2,1,0,0,0,0,17,U,U,1,33,-16,29,70,124,0,0,5,25,20,5,62,0,2,2
77,061N,61,N,3,4,1,173.33,3074.96,1,1,1,79,20,4,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
77,061N,61,N,3,4,2,173.33,3074.96,1,2,1,80,20,1,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,062I,62,I,3,4,1,17.54,311.17,1,2,3,64,12,73,50,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,R,E,E,01,,,,,,,,,,0,F10CD45079,1,0,100,1,1,0,0,1,2,0,0,0,0,33,1,2,0,U,U,U,U,,,,,,,,,0,0,0
77,062I,62,I,3,4,2,17.54,311.17,1,2,2,81,21,1,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,1G3AM47A5B,1,0,1,U,U,U,0,2,1,0,0,0,0,33,0,0,0,U,U,U,U,,,,,,,,,0,0,0
77,063M,63,M,3,4,1,28.07,497.98,1,1,2,73,20,10,2,0,0,0,0,0,0,0,0,0,0,34,11,0,11,L,F,E,W,02,37,11,0,11,F,Y,E,N,01,1,1H57K3R427,1,0,107,1,1,0,0,2,6,0,0,0,0,38,0,0,1,23,-20,11,367,142,0,25,28,23,18,0,14,0,0,1
77,064N,64,N,3,4,1,140.33,2489.52,1,1,1,75,20,2,6,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,064N,64,N,3,4,2,140.33,2489.52,1,2,1,80,48,U,4,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,065A,65,A,3,4,1,10.00,177.41,1,1,1,76,20,73,50,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,E,U,01,,,,,,,,,,0,CCL246S109,1,0,128,1,1,0,0,1,7,0,0,0,0,43,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
77,066I,66,I,3,4,1,31.25,554.39,1,1,2,77,20,73,50,0,0,0,0,0,0,0,0,0,0,46,U,U,U,9,9,9,9,99,37,U,U,U,9,9,9,9,99,0,CCL447A188,1,0,U,U,U,U,0,5,6,1,0,0,U,42,U,U,0,U,U,U,U,,,,,,,,,0,0,0
77,067L,67,L,3,4,1,10.00,177.41,1,1,2,79,20,9,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,D,E,W,03,,,,,,,,,,0,1Q87L9L608,1,0,28,1,6,2,0,1,2,0,0,0,0,35,0,0,1,37,-35,-13,1393,163,2,23,33,47,64,99,0,0,0,1
77,067L,67,L,3,4,2,10.00,177.41,1,2,2,66,19,3,3,0,0,0,0,0,0,0,0,0,0,1,9,0,9,L,P,E,W,03,37,12,0,12,F,C,E,N,01,0,K6159123,1,0,97,3,4,3,0,2,1,0,0,0,0,48,0,0,1,27,5,27,233,272,0,17,22,17,3,0,5,0,0,1
77,068H,68,H,3,4,1,16.26,288.46,1,0,2,77,82,83,57,0,6,1,0,3,3,2,8,8,1,46,U,U,U,9,9,9,9,99,,,,,,,,,,0,CA213HP138,1,0,74,U,U,U,0,3,6,1,1,0,0,U,997,2,0,96,96,96,9996,,,,,,,,,0,0,1
77,069M,69,M,3,4,1,81.30,1442.30,1,1,2,79,12,3,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,E,W,01,,,,,,,,,,0,9F02Y16819,1,0,52,1,1,0,0,1,3,0,0,0,0,25,0,2,1,21,-21,0,74,137,1,4,4,4,5,2,-9,0,0,0
77,069M,69,M,3,4,2,81.30,1442.30,1,2,1,71,18,1,2,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Z,E,W,01,,,,,,,,,,0,433371Z119,1,0,87,1,1,0,0,4,1,0,0,0,0,37,0,0,1,15,15,0,289,124,0,2,1,1,2,4,29,0,0,0
77,070E,70,E,3,4,1,7.96,141.21,1,0,2,78,37,66,15,0,0,0,0,0,0,0,0,0,0,34,,,,,,,,,46,,,,,,,,,0,CB750K2809,1,0,U,0,0,0,0,1,6,0,0,0,0,5,0,2,0,96,96,96,9996,,,,,,,,,0,0,1
77,071I,71,I,3,4,1,17.92,317.91,5,1,2,79,19,3,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,M,W,02,,,,,,,,,,0,6B69S99108,1,0,44,1,1,0,0,1,3,0,0,0,0,44,0,0,0,U,U,U,U,,,,,,,,,0,0,0
77,071I,71,I,3,4,2,17.92,317.91,1,2,1,76,20,73,50,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,D,E,W,01,,,,,,,,,,0,CCL146F316,1,0,94,1,1,0,0,4,1,0,0,0,0,36,0,0,0,U,U,U,U,,,,,,,,,0,0,1
77,072M,72,M,3,4,1,28.67,508.62,1,1,4,79,49,2,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,50,U,U,U,9,9,9,9,99,0,TE72042575,1,0,U,U,U,U,0,1,2,0,0,0,0,20,U,U,0,U,U,U,U,,,,,,,,,0,0,0
77,072M,72,M,3,4,2,28.67,508.62,1,2,2,78,22,2,6,0,0,0,0,0,0,0,0,0,0,1,11,0,11,L,F,E,E,06,,,,,,,,,,0,2L35Y8X104,1,0,43,1,1,0,0,2,1,0,0,0,0,42,0,0,0,U,U,U,U,,,,,,,,,0,0,0
77,073F,73,F,3,4,1,32.58,577.99,1,1,1,72,62,66,15,0,0,0,0,0,0,0,0,0,0,46,,,,,,,,,,,,,,,,,,0,2A28230H2,1,0,U,0,0,0,0,U,6,0,0,0,0,5,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
77,074J,74,J,3,4,1,195.50,3468.27,1,1,1,63,20,8,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,074J,74,J,3,4,2,195.50,3468.27,1,3,1,68,20,4,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,074J,74,J,3,4,3,195.50,3468.27,1,2,1,79,12,74,51,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,075M,75,M,3,4,1,78.20,1387.31,3,1,3,77,12,3,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,D,E,W,01,,,,,,,,,,0,7F02F12974,1,0,42,1,1,0,0,1,2,0,0,0,0,30,0,2,1,12,-11,5,134,164,0,1,3,3,2,1,13,0,0,1
77,075M,75,M,3,4,2,78.20,1387.31,2,3,2,70,12,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,R,Z,E,W,02,3,12,0,12,F,Z,E,W,01,0,0R29F14304,1,0,145,1,3,2,0,3,1,0,0,0,0,33,0,0,1,11,-10,-10,122,249,0,8,22,8,1,0,-71,0,0,1
77,075M,75,M,3,4,3,78.20,1387.31,1,2,1,76,22,12,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,E,W,01,,,,,,,,,,0,2M27B6C115,1,0,49,1,1,0,0,1,1,0,0,0,0,27,0,0,1,11,-11,0,45,108,1,1,3,2,1,0,17,0,0,0
77,076H,76,H,3,4,1,6.20,109.99,1,1,2,77,84,83,57,0,6,1,0,U,U,U,U,U,U,46,U,U,U,9,9,9,9,99,47,U,U,U,9,9,9,9,99,0,E2357GGA25,2,0,U,U,U,U,0,5,6,3,1,0,0,155,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
77,077L,77,L,3,4,1,6.20,109.99,2,1,2,81,1,8,4,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,Z,E,W,02,2,U,U,U,9,9,9,9,99,0,1AMBM4305B,1,0,43,1,6,2,0,1,2,0,0,0,0,28,0,0,1,23,-21,-7,411,160,0,8,11,24,38,53,0,0,0,2
77,077L,77,L,3,4,2,6.20,109.99,3,2,2,78,20,10,2,0,0,0,0,0,0,0,0,0,0,1,9,0,9,L,Y,E,W,03,1,9,0,9,L,B,M,W,01,0,1Z37U8Z459,1,0,46,3,4,3,0,2,1,0,0,0,0,32,0,0,1,20,3,20,196,259,3,4,20,19,8,0,74,0,0,1
77,078M,78,M,3,4,1,31.00,549.96,1,1,2,68,21,3,3,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,386698M323,1,0,U,U,U,U,0,1,2,0,0,0,0,44,U,U,0,U,U,U,U,,,,,,,,,0,0,1
77,078M,78,M,3,4,2,31.00,549.96,1,2,2,75,7,34,2,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,Y,E,W,03,,,,,,,,,,0,6M21K59101,1,0,48,3,4,3,0,2,1,0,0,0,0,30,U,U,0,U,U,U,U,,,,,,,,,0,0,1
77,079E,79,E,3,4,1,14.39,255.29,1,1,2,78,66,66,15,0,0,0,0,0,0,0,0,0,0,38,,,,,,,,,,,,,,,,,,0,GS75033078,1,0,10,0,0,0,0,1,6,0,0,0,0,5,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
77,080J,80,J,3,4,1,129.50,2297.39,1,1,1,70,20,73,50,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,080J,80,J,3,4,2,129.50,2297.39,1,3,1,76,18,3,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,080J,80,J,3,4,3,129.50,2297.39,1,1,1,80,20,15,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,081F,81,F,3,4,1,18.14,321.81,2,1,2,76,67,64,15,0,0,0,0,0,0,0,0,0,0,46,,,,,,,,,38,,,,,,,,,0,1A1303877,1,0,10,0,0,0,0,3,6,0,0,0,0,3,0,0,0,96,96,96,9996,,,,,,,,,0,0,2
77,082I,82,I,3,4,1,27.21,482.72,1,1,2,80,12,73,50,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,F15CKHJ045,1,0,U,U,U,U,0,1,3,0,0,0,0,U,U,U,0,U,U,U,U,,,,,,,,,0,0,0
77,082I,82,I,3,4,2,27.21,482.72,1,3,2,78,20,73,50,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,37,U,U,U,9,9,9,9,99,0,CCL448S176,1,0,U,U,U,U,0,4,1,0,0,0,0,U,U,U,0,U,U,U,U,,,,,,,,,0,0,1
77,083M,83,M,3,4,1,43.53,772.24,1,1,2,74,20,10,2,0,0,0,0,0,0,0,0,0,0,31,U,U,U,9,9,9,9,99,,,,,,,,,,0,1H57H4R418,1,0,U,U,U,U,0,1,6,0,0,0,0,40,U,U,0,U,U,U,U,,,,,,,,,0,0,0
77,084I,84,I,3,4,1,28.92,513.06,1,1,2,66,12,73,50,0,0,0,0,0,0,0,0,0,0,31,12,0,12,F,R,E,W,02,,,,,,,,,,0,F10YD88632,1,0,150,1,1,0,0,1,6,0,0,0,0,35,0,2,1,18,-18,0,279,152,0,0,0,0,15,36,20,0,0,0
77,085J,85,J,3,4,1,115.67,2052.04,1,1,1,73,12,10,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,085J,85,J,3,4,2,115.67,2052.04,1,2,1,78,7,71,43,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,086M,86,M,3,4,1,46.27,820.85,2,1,2,81,22,1,3,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,2,U,U,U,9,9,9,9,99,0,2G2AD69SXB,1,0,2,1,1,0,0,1,1,0,0,0,0,32,0,0,0,U,U,U,U,,,,,,,,,0,0,2
77,086M,86,M,3,4,2,46.27,820.85,3,1,2,78,12,6,6,0,0,0,0,0,0,0,0,0,0,1,11,0,11,F,L,E,E,02,1,11,0,11,L,P,M,S,01,0,8U74S20151,1,0,42,1,1,0,0,1,1,0,0,0,0,45,0,0,0,U,U,U,U,,,,,,,,,0,0,3
77,087E,87,E,3,4,1,13.06,231.69,1,0,1,78,85,84,57,0,6,U,U,3,U,U,U,U,U,0,,,,,,,,,,,,,,,,,,0,1588385,1,0,U,1,1,0,0,0,0,0,1,0,0,164,997,2,0,96,96,96,9996,,,,,,,,,0,0,0
77,087E,87,E,3,4,2,13.06,231.69,1,1,2,77,62,66,15,0,0,0,0,0,0,0,0,0,0,59,,,,,,,,,U,,,,,,,,,0,2F13525H7,1,0,U,0,0,0,0,1,6,0,0,0,0,7,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
77,088I,88,I,3,4,1,29.38,521.22,1,1,2,81,12,6,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,A,E,09,,,,,,,,,,0,1FABP31G0B,1,5,2,2,7,2,0,1,1,0,0,0,0,36,1,2,0,96,96,96,9996,,,,,,,,,0,0,1
77,088I,88,I,3,4,2,29.38,521.22,1,1,2,78,12,73,50,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,X15SKCE691,1,0,U,U,U,U,0,1,1,0,0,0,0,41,0,2,0,96,96,96,9996,,,,,,,,,0,0,0
77,090L,90,L,3,4,1,9.26,164.28,1,1,2,77,12,11,2,0,0,0,0,0,0,0,0,0,0,44,U,U,U,9,9,9,9,99,37,U,U,U,9,9,9,9,99,0,7E82L12514,1,0,U,U,U,U,0,2,6,0,0,0,0,35,U,U,0,U,U,U,U,,,,,,,,,0,1,1
77,091N,91,N,3,4,1,231.50,4106.93,1,1,1,76,12,9,4,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,091N,91,N,3,4,2,231.50,4106.93,1,2,1,77,35,9,6,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,092I,92,I,3,4,1,29.88,530.09,1,1,2,79,21,12,4,0,0,0,0,0,0,0,0,0,0,46,U,U,U,9,9,9,9,99,,,,,,,,,,0,3T07A97314,1,0,16,1,1,0,0,5,6,0,0,0,0,27,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
77,093L,93,L,3,4,1,9.56,169.60,3,1,2,80,35,5,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,F,Z,E,W,01,34,11,0,11,L,Y,M,S,02,0,HN10119643,1,0,28,1,1,0,0,1,2,0,0,0,0,20,0,0,0,U,U,U,U,,,,,,,,,0,0,3
77,093L,93,L,3,4,2,9.56,169.60,2,2,2,76,22,10,2,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,Z,M,W,03,,,,,,,,,,0,2J57M6A152,1,0,77,1,4,1,0,2,1,0,0,0,0,42,0,2,0,U,U,U,U,,,,,,,,,0,0,1
77,094N,94,N,3,4,1,239.00,4239.98,1,1,1,72,20,1,6,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,094N,94,N,3,4,2,239.00,4239.98,1,2,1,81,20,7,5,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,095F,95,F,3,4,1,11.75,208.45,1,1,1,79,66,66,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,GS750E3324,1,0,6,0,0,0,0,3,2,0,0,0,0,6,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
77,095F,95,F,3,4,2,11.75,208.45,2,2,1,72,12,73,50,0,0,0,0,0,0,0,0,0,0,1,6,0,6,L,F,E,W,01,,,,,,,,,,0,F10ANN8185,1,0,93,1,1,0,0,2,2,0,0,0,0,36,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
77,096J,96,J,3,4,1,70.50,1250.71,1,1,1,81,22,15,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
77,096J,96,J,3,4,2,70.50,1250.71,1,2,1,78,23,81,55,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,097N,97,N,3,4,1,141.00,2501.41,1,1,1,78,35,6,6,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,097N,97,N,3,4,2,141.00,2501.41,1,2,1,80,7,9,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
77,099M,99,M,3,4,1,78.30,1389.08,1,1,2,71,6,10,3,0,0,0,0,0,0,0,0,0,0,32,9,80,89,L,P,A,W,03,32,9,80,89,L,B,E,W,03,1,CH41T1C142,1,0,95,2,4,3,0,2,6,0,0,0,0,45,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
77,100C,100,C,3,4,1,50.07,888.27,1,1,1,80,35,3,2,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,W,N,09,,,,,,,,,,0,LB31004609,1,0,26,1,1,0,0,1,7,0,0,0,0,19,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
77,101I,101,I,3,4,1,31.29,555.10,1,1,2,78,21,2,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,Z,E,W,01,,,,,,,,,,0,3N37R8C108,1,0,49,1,1,0,0,1,2,0,0,0,0,37,0,0,0,U,U,U,U,,,,,,,,,0,0,1
77,101I,101,I,3,4,2,31.29,555.10,1,2,1,77,20,73,50,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,CCU147A175,1,0,27,1,U,U,0,3,1,0,0,0,0,38,2,2,0,U,U,U,U,,,,,,,,,0,0,0
77,102L,102,L,3,4,1,10.01,177.58,1,1,2,77,20,12,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,1M27B7U156,1,0,47,1,1,0,0,1,3,0,0,0,0,27,U,U,0,U,U,U,U,,,,,,,,,0,0,1
77,102L,102,L,3,4,2,10.01,177.58,1,3,3,77,1,8,4,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,D,E,W,01,3,12,0,12,F,D,L,U,01,0,A7E465E167,1,0,58,1,1,0,0,4,1,0,0,0,0,28,U,U,0,U,U,U,U,,,,,,,,,0,0,0
